locked_sample_version,event_id,source_video_id,video_id,transcript_id,creator,channel_id,ticker,company_name,recommendation_type,event_date,effective_trading_event_date,transcript_source,extraction_source_file,event_return_source_file,in_final_event_study,in_sec_clean_analysis,in_low_lookahead_analysis,in_duplicate_collapsed_analysis,in_factor_analysis,in_free_news_scaffold,notes
locked_artifact_sample_v1_2026-05-16,1278,8TkQMAOSeSU,8TkQMAOSeSU,8TkQMAOSeSU,HyperChange,UCL-F-8nxFtFZ4M3RWkGn6Qw,TSLA,Alphabet,sell,2024-02-13,2024-02-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1279,8TkQMAOSeSU,8TkQMAOSeSU,8TkQMAOSeSU,HyperChange,UCL-F-8nxFtFZ4M3RWkGn6Qw,TSLA,Amazon,sell,2024-02-13,2024-02-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1280,8TkQMAOSeSU,8TkQMAOSeSU,8TkQMAOSeSU,HyperChange,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Alphabet,buy,2024-02-13,2024-02-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1281,8TkQMAOSeSU,8TkQMAOSeSU,8TkQMAOSeSU,HyperChange,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Amazon,buy,2024-02-13,2024-02-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1282,8TkQMAOSeSU,8TkQMAOSeSU,8TkQMAOSeSU,HyperChange,UCC7xhD0o7FBHdKXZxMRFspQ,AAPL,Uber,buy,2024-02-13,2024-02-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1283,8TkQMAOSeSU,8TkQMAOSeSU,8TkQMAOSeSU,HyperChange,UCL-F-8nxFtFZ4M3RWkGn6Qw,AAPL,Alphabet,buy,2024-02-13,2024-02-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1284,8TkQMAOSeSU,8TkQMAOSeSU,8TkQMAOSeSU,HyperChange,UCL-F-8nxFtFZ4M3RWkGn6Qw,AAPL,Alphabet,buy,2024-02-13,2024-02-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1285,8TkQMAOSeSU,8TkQMAOSeSU,8TkQMAOSeSU,HyperChange,UCL-F-8nxFtFZ4M3RWkGn6Qw,AAPL,Alphabet,sell,2024-02-13,2024-02-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1286,8TkQMAOSeSU,8TkQMAOSeSU,8TkQMAOSeSU,HyperChange,UC7r4-nZ4icT8SIcnisXFSHQ,AAPL,,buy,2024-02-13,2024-02-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1287,8TkQMAOSeSU,8TkQMAOSeSU,8TkQMAOSeSU,HyperChange,UCC7xhD0o7FBHdKXZxMRFspQ,MSFT,,buy,2024-02-13,2024-02-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1288,8TkQMAOSeSU,8TkQMAOSeSU,8TkQMAOSeSU,HyperChange,UCC7xhD0o7FBHdKXZxMRFspQ,NVDA,,buy,2024-02-13,2024-02-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1289,4uMukGPVwfs,4uMukGPVwfs,4uMukGPVwfs,HyperChange,UCC7xhD0o7FBHdKXZxMRFspQ,TSLA,Apple,buy,2024-12-16,2024-12-16,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1290,VUdL13x5WJ4,VUdL13x5WJ4,VUdL13x5WJ4,Financial Education,UCrGLm-Drgv0vbbemwwHeXJw,AMD,Nvidia,buy,2025-06-13,2025-06-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1291,VUdL13x5WJ4,VUdL13x5WJ4,VUdL13x5WJ4,Financial Education,UCL-F-8nxFtFZ4M3RWkGn6Qw,AMD,Tesla,buy,2025-06-13,2025-06-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1292,VUdL13x5WJ4,VUdL13x5WJ4,VUdL13x5WJ4,Financial Education,UC7r4-nZ4icT8SIcnisXFSHQ,AMD,Tesla,sell,2025-06-13,2025-06-13,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1293,VKqFKUJAGhI,VKqFKUJAGhI,VKqFKUJAGhI,Financial Education,UCrGLm-Drgv0vbbemwwHeXJw,AMD,Alphabet,buy,2025-07-29,2025-07-29,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1294,VKqFKUJAGhI,VKqFKUJAGhI,VKqFKUJAGhI,Financial Education,UCrGLm-Drgv0vbbemwwHeXJw,SOFI,Alphabet,buy,2025-07-29,2025-07-29,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1295,VKqFKUJAGhI,VKqFKUJAGhI,VKqFKUJAGhI,Financial Education,UCrGLm-Drgv0vbbemwwHeXJw,AAPL,Nvidia,buy,2025-07-29,2025-07-29,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1296,Am6p8enFLNE,Am6p8enFLNE,Am6p8enFLNE,New Money,UCrGLm-Drgv0vbbemwwHeXJw,AAPL,,buy,2024-05-06,2024-05-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1297,Am6p8enFLNE,Am6p8enFLNE,Am6p8enFLNE,New Money,UCrGLm-Drgv0vbbemwwHeXJw,AAPL,,sell,2024-05-06,2024-05-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1298,Am6p8enFLNE,Am6p8enFLNE,Am6p8enFLNE,New Money,UCrGLm-Drgv0vbbemwwHeXJw,AAPL,PayPal,sell,2024-05-06,2024-05-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1299,Am6p8enFLNE,Am6p8enFLNE,Am6p8enFLNE,New Money,UCrGLm-Drgv0vbbemwwHeXJw,AAPL,Microsoft,sell,2024-05-06,2024-05-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1300,QlMFDo4pY7c,QlMFDo4pY7c,QlMFDo4pY7c,New Money,UCrGLm-Drgv0vbbemwwHeXJw,DIS,Meta,buy,2023-03-07,2023-03-07,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1301,QlMFDo4pY7c,QlMFDo4pY7c,QlMFDo4pY7c,New Money,UCrGLm-Drgv0vbbemwwHeXJw,MSFT,Meta,buy,2023-03-07,2023-03-07,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1302,QlMFDo4pY7c,QlMFDo4pY7c,QlMFDo4pY7c,New Money,UCgCh-2AfEBtWrNBC2OoNQYg,AMZN,Microsoft,buy,2023-03-07,2023-03-07,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1303,QlMFDo4pY7c,QlMFDo4pY7c,QlMFDo4pY7c,New Money,UCC7xhD0o7FBHdKXZxMRFspQ,GOOGL,Tesla,buy,2023-03-07,2023-03-07,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1304,R3icAh9z77s,R3icAh9z77s,R3icAh9z77s,Financial Education,UCrGLm-Drgv0vbbemwwHeXJw,AMD,Alphabet,buy,2025-08-06,2025-08-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1305,R3icAh9z77s,R3icAh9z77s,R3icAh9z77s,Financial Education,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,PayPal,buy,2025-08-06,2025-08-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1306,zecjFAPHjVg,zecjFAPHjVg,zecjFAPHjVg,New Money,UCrGLm-Drgv0vbbemwwHeXJw,AAPL,PayPal,sell,2024-08-06,2024-08-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1307,zecjFAPHjVg,zecjFAPHjVg,zecjFAPHjVg,New Money,UCrGLm-Drgv0vbbemwwHeXJw,AAPL,PayPal,buy,2024-08-06,2024-08-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1308,zecjFAPHjVg,zecjFAPHjVg,zecjFAPHjVg,New Money,UCrGLm-Drgv0vbbemwwHeXJw,AAPL,Meta,sell,2024-08-06,2024-08-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1309,bJxpE2Q1Vgk,bJxpE2Q1Vgk,bJxpE2Q1Vgk,New Money,UC7r4-nZ4icT8SIcnisXFSHQ,MSFT,PayPal,sell,2024-02-03,2024-02-05,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1310,XAsQRjjpma4,XAsQRjjpma4,XAsQRjjpma4,Financial Education,UCrTTBSUr0zhPU56UQljag5A,AMD,Tesla,sell,2025-10-20,2025-10-20,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1311,XAsQRjjpma4,XAsQRjjpma4,XAsQRjjpma4,Financial Education,UC5cEHfCr6WOE1R1zcohd1IA,AMZN,Tesla,sell,2025-10-20,2025-10-20,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1312,XAsQRjjpma4,XAsQRjjpma4,XAsQRjjpma4,Financial Education,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Tesla,sell,2025-10-20,2025-10-20,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1313,e9SQIJdpip4,e9SQIJdpip4,e9SQIJdpip4,New Money,UC5cEHfCr6WOE1R1zcohd1IA,AAPL,Tesla,buy,2024-05-27,2024-05-28,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1314,7l3hyQDvKuw,7l3hyQDvKuw,7l3hyQDvKuw,New Money,UC5cEHfCr6WOE1R1zcohd1IA,MSFT,Tesla,buy,2023-05-26,2023-05-26,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1315,7l3hyQDvKuw,7l3hyQDvKuw,7l3hyQDvKuw,New Money,UC5cEHfCr6WOE1R1zcohd1IA,AMZN,Tesla,buy,2023-05-26,2023-05-26,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1316,7l3hyQDvKuw,7l3hyQDvKuw,7l3hyQDvKuw,New Money,UC5cEHfCr6WOE1R1zcohd1IA,AMZN,Tesla,buy,2023-05-26,2023-05-26,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1317,7l3hyQDvKuw,7l3hyQDvKuw,7l3hyQDvKuw,New Money,UC5cEHfCr6WOE1R1zcohd1IA,GOOGL,Tesla,sell,2023-05-26,2023-05-26,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1318,Ui8wrQFniL0,Ui8wrQFniL0,Ui8wrQFniL0,Financial Education,UC5cEHfCr6WOE1R1zcohd1IA,AMD,Tesla,buy,2025-11-25,2025-11-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1319,Ui8wrQFniL0,Ui8wrQFniL0,Ui8wrQFniL0,Financial Education,UC5cEHfCr6WOE1R1zcohd1IA,AMD,Nvidia,buy,2025-11-25,2025-11-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1320,Ui8wrQFniL0,Ui8wrQFniL0,Ui8wrQFniL0,Financial Education,UC5cEHfCr6WOE1R1zcohd1IA,AMD,Amazon,buy,2025-11-25,2025-11-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1321,Ui8wrQFniL0,Ui8wrQFniL0,Ui8wrQFniL0,Financial Education,UCwKB_00dPL3x5XmHF9IJCrg,AMD,Netflix,buy,2025-11-25,2025-11-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1322,Ui8wrQFniL0,Ui8wrQFniL0,Ui8wrQFniL0,Financial Education,UCwKB_00dPL3x5XmHF9IJCrg,AMD,Netflix,buy,2025-11-25,2025-11-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1323,Ui8wrQFniL0,Ui8wrQFniL0,Ui8wrQFniL0,Financial Education,UCC7xhD0o7FBHdKXZxMRFspQ,GOOGL,Nvidia,buy,2025-11-25,2025-11-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1324,Ui8wrQFniL0,Ui8wrQFniL0,Ui8wrQFniL0,Financial Education,UCC7xhD0o7FBHdKXZxMRFspQ,GOOGL,,buy,2025-11-25,2025-11-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1325,Ui8wrQFniL0,Ui8wrQFniL0,Ui8wrQFniL0,Financial Education,UCC7xhD0o7FBHdKXZxMRFspQ,META,,buy,2025-11-25,2025-11-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1326,Ui8wrQFniL0,Ui8wrQFniL0,Ui8wrQFniL0,Financial Education,UCC7xhD0o7FBHdKXZxMRFspQ,META,Amazon,buy,2025-11-25,2025-11-25,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1327,uP6u9wkd_sw,uP6u9wkd_sw,uP6u9wkd_sw,Financial Education,UCC7xhD0o7FBHdKXZxMRFspQ,AMD,Uber,buy,2025-12-09,2025-12-09,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1328,uP6u9wkd_sw,uP6u9wkd_sw,uP6u9wkd_sw,Financial Education,UCC7xhD0o7FBHdKXZxMRFspQ,AMD,Alphabet,buy,2025-12-09,2025-12-09,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1329,uP6u9wkd_sw,uP6u9wkd_sw,uP6u9wkd_sw,Financial Education,UCC7xhD0o7FBHdKXZxMRFspQ,NFLX,Alphabet,buy,2025-12-09,2025-12-09,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1330,uP6u9wkd_sw,uP6u9wkd_sw,uP6u9wkd_sw,Financial Education,UCC7xhD0o7FBHdKXZxMRFspQ,NVDA,,buy,2025-12-09,2025-12-09,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1331,uP6u9wkd_sw,uP6u9wkd_sw,uP6u9wkd_sw,Financial Education,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Microsoft,buy,2025-12-09,2025-12-09,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,True,False,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1332,rcrH-op51Lc,rcrH-op51Lc,rcrH-op51Lc,HyperChange,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Microsoft,buy,2021-12-05,2021-12-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,True,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1333,rcrH-op51Lc,rcrH-op51Lc,rcrH-op51Lc,HyperChange,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Amazon,sell,2021-12-05,2021-12-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1334,rcrH-op51Lc,rcrH-op51Lc,rcrH-op51Lc,HyperChange,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Tesla,buy,2021-12-05,2021-12-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
locked_artifact_sample_v1_2026-05-16,1335,rcrH-op51Lc,rcrH-op51Lc,rcrH-op51Lc,HyperChange,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Netflix,sell,2021-12-05,2021-12-06,external_provider,data/exports/research_grade_analysis/05_event_timeline_dataset.csv,data/exports/final_paper_package/02_event_study_robustness_table.csv (aggregate); event-level canonical return file not committed,True,False,True,False,aggregate_only_no_event_membership_file,True,locked_event_manifest_from_committed_artifacts
