event_id,ticker,data_ticker,creator,event_date,event_year,recommendation_type,top5_flag,confidence_score,confidence_label,quality_score,high_confidence,event_idx,prior_return_1d,prior_return_5d,prior_return_21d,prior_return_63d,prior_return_126d,prior_volatility_21d,prior_max_drawdown_21d,prior_abnormal_volume,prior_market_cap,post_bhar_1d,post_vol_1d,post_raw_ret_1d,post_bhar_5d,post_vol_5d,post_raw_ret_5d,post_bhar_21d,post_vol_21d,post_raw_ret_21d,post_bhar_63d,post_vol_63d,post_raw_ret_63d,post_1d_range_pct,forward_spy_bhar_5d,forward_spy_bhar_21d,forward_spy_bhar_63d,av_expanded_news_clean_flag,av_expanded_news_confounded_flag,av_expanded_news_unknown_flag,public_news_clean,public_news_confounded,public_news_unknown,master_clean,master_confounded,master_unknown,is_event
472,META,META,Jose Najarro Stocks,2025-11-26,2025.0,sell,False,0.62,high,3.0,True,1573,-0.011005849156594083,0.04760235443808636,-0.14606425637428566,-0.20617148226815063,-0.17482661015726986,0.028536566215521517,-0.21621184829551487,-0.07832768957955838,,0.01717388262521702,,0.02263228896383196,0.037135441256194834,0.020289684789067605,0.04406510665606689,0.025419897716128625,0.01418959260970114,0.0404306054584771,0.019485926295391698,0.021414235758642146,0.03232754066512511,0.0,0.0371354412561948,0.0254198977161286,0.0194859262953916,False,False,True,False,False,True,False,False,True,True
473,AMZN,AMZN,"Mark Roussin, CPA",2024-07-22,2024.0,buy,True,0.62,high,3.0,True,1233,-0.013476855072653726,-0.040518588191577054,-0.036332488450455114,-0.07840370370511152,0.01817097367828313,0.01689985356882082,-0.08724998474121093,-0.07547007850021248,,0.022713416326218705,,0.021144894800451786,0.021391668418643706,0.020003340258291927,0.003560634815766628,-0.02740601031436496,0.027407792392334186,-0.02010407070716269,-0.02193492742520986,0.0203354391685634,0.03527801880989467,0.0,0.0213916684186437,-0.0274060103143649,-0.0219349274252098,False,True,False,False,True,False,False,True,False,True
474,AMZN,AMZN,"Mark Roussin, CPA",2024-07-22,2024.0,buy,True,0.85,high,4.0,True,1233,-0.013476855072653726,-0.040518588191577054,-0.036332488450455114,-0.07840370370511152,0.01817097367828313,0.01689985356882082,-0.08724998474121093,-0.07547007850021248,,0.022713416326218705,,0.021144894800451786,0.021391668418643706,0.020003340258291927,0.003560634815766628,-0.02740601031436496,0.027407792392334186,-0.02010407070716269,-0.02193492742520986,0.0203354391685634,0.03527801880989467,0.0,0.0213916684186437,-0.0274060103143649,-0.0219349274252098,False,True,False,False,True,False,False,True,False,True
475,AMZN,AMZN,"Mark Roussin, CPA",2024-06-07,2024.0,buy,True,0.47,medium,2.0,False,1204,-0.0025682258982897554,0.03195683091961388,-0.05220285783128065,0.004239338427870942,0.0925638640750821,0.009151681468992165,-0.06891819292133905,-0.12955932628880795,,0.011885994792419252,,0.014975553234585881,-0.019895643532949814,0.011127030994785828,-0.003472595654101518,0.029515213628663606,0.015222394340299312,0.08404769385719901,-0.07481233057148351,0.020978454764851186,-0.048290879044500135,0.0,-0.0198956435329498,0.0295152136286636,-0.0748123305714835,False,True,False,False,True,False,False,True,False,True
476,NVDA,NVDA,The Investor Channel,2023-11-21,2023.0,buy,True,0.62,high,3.0,True,1068,-0.007045335909188211,-0.004317613218782768,0.08413016670238194,0.03338687846913091,0.5252202646128381,0.021062635721061033,-0.07642624428494682,-0.014173804958422909,,-0.028448325095299598,,-0.024587548926614522,-0.03907675252085552,0.015254301577402075,-0.036120357369699096,-0.066109550372484,0.019645112660589385,-0.019015054989654834,0.45329002237310134,0.029415135042110054,0.5782465832579833,0.0,-0.0390767525208555,-0.066109550372484,0.4532900223731013,False,False,True,False,False,True,False,True,True,True
477,NVDA,NVDA,The Investor Channel,2023-11-21,2023.0,sell,True,0.62,high,3.0,True,1068,-0.007045335909188211,-0.004317613218782768,0.08413016670238194,0.03338687846913091,0.5252202646128381,0.021062635721061033,-0.07642624428494682,-0.014173804958422909,,-0.028448325095299598,,-0.024587548926614522,-0.03907675252085552,0.015254301577402075,-0.036120357369699096,-0.066109550372484,0.019645112660589385,-0.019015054989654834,0.45329002237310134,0.029415135042110054,0.5782465832579833,0.0,-0.0390767525208555,-0.066109550372484,0.4532900223731013,False,False,True,False,False,True,False,True,True,True
478,META,META,Daniel Pronk,2022-02-17,2022.0,buy,False,0.62,high,3.0,True,626,-0.019416460646491718,-0.06198531457363543,-0.31755552455148073,-0.3273582276346306,-0.41541901990520025,0.059970016457697596,-0.35693499870925083,-0.10067053809516113,,-0.0009870668533910054,,-0.0074623379232992,0.011757221359052439,0.027589650263661038,0.013335810167126372,-0.001731220857234872,0.03217875062667799,0.018198361069503566,0.027089028347002775,0.03862659824142358,-0.07905250890109061,0.0,0.0117572213590524,-0.0017312208572348,0.0270890283470027,False,False,True,False,False,True,False,False,True,True
479,META,META,Daniel Pronk,2022-02-17,2022.0,sell,False,0.62,high,3.0,True,626,-0.019416460646491718,-0.06198531457363543,-0.31755552455148073,-0.3273582276346306,-0.41541901990520025,0.059970016457697596,-0.35693499870925083,-0.10067053809516113,,-0.0009870668533910054,,-0.0074623379232992,0.011757221359052439,0.027589650263661038,0.013335810167126372,-0.001731220857234872,0.03217875062667799,0.018198361069503566,0.027089028347002775,0.03862659824142358,-0.07905250890109061,0.0,0.0117572213590524,-0.0017312208572348,0.0270890283470027,False,False,True,False,False,True,False,False,True,True
480,META,META,Daniel Pronk,2022-02-17,2022.0,buy,False,0.74,high,3.0,True,626,-0.019416460646491718,-0.06198531457363543,-0.31755552455148073,-0.3273582276346306,-0.41541901990520025,0.059970016457697596,-0.35693499870925083,-0.10067053809516113,,-0.0009870668533910054,,-0.0074623379232992,0.011757221359052439,0.027589650263661038,0.013335810167126372,-0.001731220857234872,0.03217875062667799,0.018198361069503566,0.027089028347002775,0.03862659824142358,-0.07905250890109061,0.0,0.0117572213590524,-0.0017312208572348,0.0270890283470027,False,False,True,False,False,True,False,False,True,True
481,META,META,Daniel Pronk,2022-02-17,2022.0,buy,False,0.47,medium,2.0,False,626,-0.019416460646491718,-0.06198531457363543,-0.31755552455148073,-0.3273582276346306,-0.41541901990520025,0.059970016457697596,-0.35693499870925083,-0.10067053809516113,,-0.0009870668533910054,,-0.0074623379232992,0.011757221359052439,0.027589650263661038,0.013335810167126372,-0.001731220857234872,0.03217875062667799,0.018198361069503566,0.027089028347002775,0.03862659824142358,-0.07905250890109061,0.0,0.0117572213590524,-0.0017312208572348,0.0270890283470027,False,False,True,False,False,True,False,False,True,True
482,META,META,Daniel Pronk,2022-02-17,2022.0,buy,False,0.62,high,3.0,True,626,-0.019416460646491718,-0.06198531457363543,-0.31755552455148073,-0.3273582276346306,-0.41541901990520025,0.059970016457697596,-0.35693499870925083,-0.10067053809516113,,-0.0009870668533910054,,-0.0074623379232992,0.011757221359052439,0.027589650263661038,0.013335810167126372,-0.001731220857234872,0.03217875062667799,0.018198361069503566,0.027089028347002775,0.03862659824142358,-0.07905250890109061,0.0,0.0117572213590524,-0.0017312208572348,0.0270890283470027,False,False,True,False,False,True,False,False,True,True
483,DIS,DIS,Daniel Pronk,2023-09-01,2023.0,buy,False,0.74,high,3.0,True,1012,-0.02624401612440752,-0.04613514321911283,-0.05027032141557286,-0.15887969138184044,-0.31750670552156735,0.017223262680406488,-0.11028768172387593,-0.37034321357185185,,-0.0011901225783607083,,-0.005512065067352245,0.016851781507958297,0.009067318694384615,0.01077887738711314,0.03658561889842704,0.013433616096744648,-0.02572274712538236,0.11288238536305206,0.016307500113287215,0.1340028873632757,0.0,0.0168517815079582,0.036585618898427,0.112882385363052,False,False,True,False,False,True,False,True,True,True
484,DIS,DIS,Daniel Pronk,2023-09-01,2023.0,buy,False,0.67,high,3.0,True,1012,-0.02624401612440752,-0.04613514321911283,-0.05027032141557286,-0.15887969138184044,-0.31750670552156735,0.017223262680406488,-0.11028768172387593,-0.37034321357185185,,-0.0011901225783607083,,-0.005512065067352245,0.016851781507958297,0.009067318694384615,0.01077887738711314,0.03658561889842704,0.013433616096744648,-0.02572274712538236,0.11288238536305206,0.016307500113287215,0.1340028873632757,0.0,0.0168517815079582,0.036585618898427,0.112882385363052,False,False,True,False,False,True,False,True,True,True
485,DIS,DIS,Daniel Pronk,2023-09-01,2023.0,sell,False,0.67,high,3.0,True,1012,-0.02624401612440752,-0.04613514321911283,-0.05027032141557286,-0.15887969138184044,-0.31750670552156735,0.017223262680406488,-0.11028768172387593,-0.37034321357185185,,-0.0011901225783607083,,-0.005512065067352245,0.016851781507958297,0.009067318694384615,0.01077887738711314,0.03658561889842704,0.013433616096744648,-0.02572274712538236,0.11288238536305206,0.016307500113287215,0.1340028873632757,0.0,0.0168517815079582,0.036585618898427,0.112882385363052,False,False,True,False,False,True,False,True,True,True
486,GOOGL,GOOGL,"Parkev Tatevosian, CFA",2026-03-27,2026.0,buy,False,0.47,medium,2.0,False,1655,-0.006371214779835266,-0.06624543073863043,-0.029277479909896154,-0.04691480286952987,0.14859633174151254,0.015793597782866757,-0.11940883763694132,0.2880066618496111,,0.0002815816909648161,,-0.0030618806922197983,0.05432290521214833,0.02441799015661023,0.0934970993616715,0.1526071945931773,0.01778957523761973,0.2749872546782812,,,,0.0,0.0543229052121483,0.1526071945931773,0.2969252316506801,False,False,True,False,False,True,False,False,True,True
487,TSLA,TSLA,The Investor Channel,2024-03-01,2024.0,buy,True,0.62,high,3.0,True,1136,-0.005623876590768129,0.04573616178024764,0.019893318517881342,-0.302668016868196,-0.3569627662078384,0.02370202149039452,-0.04933617136131063,-0.1502633855818244,,-0.07048295113759617,,-0.07155546804023882,-0.13251826358946728,0.030553080344485836,-0.13472168937023987,-0.1925274006055111,0.031014129292414518,-0.17770427662503963,-0.15270741676724153,0.038403694071791124,-0.12120014623257225,0.0,-0.1325182635894672,-0.1925274006055111,-0.1527074167672415,False,False,True,False,False,True,False,False,True,True
488,TSLA,TSLA,The Investor Channel,2024-03-01,2024.0,buy,True,0.62,high,3.0,True,1136,-0.005623876590768129,0.04573616178024764,0.019893318517881342,-0.302668016868196,-0.3569627662078384,0.02370202149039452,-0.04933617136131063,-0.1502633855818244,,-0.07048295113759617,,-0.07155546804023882,-0.13251826358946728,0.030553080344485836,-0.13472168937023987,-0.1925274006055111,0.031014129292414518,-0.17770427662503963,-0.15270741676724153,0.038403694071791124,-0.12120014623257225,0.0,-0.1325182635894672,-0.1925274006055111,-0.1527074167672415,False,False,True,False,False,True,False,False,True,True
489,AAPL,AAPL,The Investor Channel,2024-03-01,2024.0,sell,True,0.62,high,3.0,True,1136,-0.015418649190487743,-0.025514727215015798,-0.08652663084582268,-0.18274801844696453,-0.18584652800877877,0.00825488396459581,-0.050265038877773005,1.3584916714276076,,-0.024309236221072728,,-0.025381753123715378,-0.04750177111263432,0.01650362838693363,-0.04970519689340691,-0.07504827785866874,0.01545489898061684,-0.06022515387819727,0.04002069930252761,0.015637509477403274,0.07152796983719689,0.0,-0.0475017711126343,-0.0750482778586687,0.0400206993025276,False,True,False,False,True,False,False,True,False,True
490,NFLX,NFLX,The Investor Channel,2024-03-01,2024.0,buy,False,0.62,high,3.0,True,1136,0.017845637054136443,0.051467874525937596,0.03584123965690389,0.16520606038208796,0.2790988291055232,0.01554131764544829,-0.03388605068856232,-0.01947608036693449,,-0.004594773043553491,,-0.005667289946196141,-0.02124088120190859,0.016457695160985993,-0.023444306982681185,-0.02310608147160853,0.012765761289006576,-0.008282957491137055,0.004466581043335749,0.019750510408895985,0.035973851578005034,0.0,-0.0212408812019085,-0.0231060814716085,0.0044665810433357,False,False,True,False,False,True,False,False,True,True
491,CRM,CRM,"Mark Roussin, CPA",2024-07-29,2024.0,buy,False,0.62,high,3.0,True,1238,-0.016270538008636315,0.035581333952845906,0.027239681937847426,-0.13104276827411165,-0.1983722718724319,0.017493577886305577,-0.05872185603525426,-0.039954964768661005,,0.002514282169953863,,-0.002552181417184274,-0.02545767851541858,0.01588052596896494,-0.075718317454042,-0.009144537852291412,0.016968326308504103,0.021694676401987856,0.058821856069574574,0.015562918015514656,0.12500882857273,0.0,-0.0254576785154185,-0.0091445378522914,0.0588218560695745,False,False,True,False,False,True,False,False,True,True
492,GOOGL,GOOGL,Dividendology,2025-03-31,2025.0,buy,False,0.47,medium,2.0,False,1406,-0.004704196764151458,-0.05217838765898131,-0.03508358246686971,-0.141533946283384,-0.03121137634143145,0.021297419415910502,-0.11130941648286785,0.4084116208893349,,0.012889428256672941,,0.01571389700922854,0.04731745835650447,0.02533249162210061,-0.05102179639561211,0.03557141019950849,0.030584112179806746,0.026901119940178964,0.03105571993223122,0.02412176037866422,0.13846907579686385,0.0,0.0473174583565044,0.0355714101995084,0.0310557199322312,False,False,True,False,False,True,False,False,True,True
493,GOOGL,GOOGL,Daniel Pronk,2022-05-26,2022.0,buy,False,0.74,high,3.0,True,694,-0.0011967752232131534,-0.06417461890568732,-0.028225438635428146,-0.12709758117378078,-0.13141673233734064,0.026987595423099954,-0.13459722301394383,-0.06887778702932745,,0.017420299013563012,,0.04196952449706037,0.04970250646165919,0.026950824679797685,0.06260635393605107,0.09588825494250641,0.027489261817157683,0.03910292352764411,0.01931356941293716,0.025709199503040233,0.023633312002779183,0.0,0.0497025064616591,0.0958882549425064,0.0193135694129371,False,False,True,False,False,True,False,False,True,True
494,GOOGL,GOOGL,Daniel Pronk,2022-05-26,2022.0,sell,False,0.67,high,3.0,True,694,-0.0011967752232131534,-0.06417461890568732,-0.028225438635428146,-0.12709758117378078,-0.13141673233734064,0.026987595423099954,-0.13459722301394383,-0.06887778702932745,,0.017420299013563012,,0.04196952449706037,0.04970250646165919,0.026950824679797685,0.06260635393605107,0.09588825494250641,0.027489261817157683,0.03910292352764411,0.01931356941293716,0.025709199503040233,0.023633312002779183,0.0,0.0497025064616591,0.0958882549425064,0.0193135694129371,False,False,True,False,False,True,False,False,True,True
495,GOOGL,GOOGL,Daniel Pronk,2022-05-26,2022.0,buy,False,0.67,high,3.0,True,694,-0.0011967752232131534,-0.06417461890568732,-0.028225438635428146,-0.12709758117378078,-0.13141673233734064,0.026987595423099954,-0.13459722301394383,-0.06887778702932745,,0.017420299013563012,,0.04196952449706037,0.04970250646165919,0.026950824679797685,0.06260635393605107,0.09588825494250641,0.027489261817157683,0.03910292352764411,0.01931356941293716,0.025709199503040233,0.023633312002779183,0.0,0.0497025064616591,0.0958882549425064,0.0193135694129371,False,False,True,False,False,True,False,False,True,True
496,AMZN,AMZN,The Investor Channel,2024-01-05,2024.0,buy,True,0.62,high,3.0,True,1098,0.0032646473204138715,-0.03467314542850364,-0.04011260154565721,0.046310247295932916,0.04404916393885183,0.012633323194778738,-0.06166028135514123,0.1817033542866422,,0.012300813865165905,,0.026576703830634596,0.045861592376078564,0.010999212153782792,0.06458268568755265,0.10893074394036795,0.02089570873225461,0.16462398443275794,0.16305221949665838,0.01634453921671338,0.2750619349854162,0.0,0.0458615923760785,0.1089307439403679,0.1630522194966583,False,True,False,False,True,False,False,True,False,True
497,AAPL,AAPL,The Investor Channel,2024-01-16,2024.0,sell,True,0.62,high,3.0,True,1104,-0.008645938355803406,-0.011096382402862037,-0.08589650013385497,-0.07703250224049762,-0.11231349719334016,0.011138085075022829,-0.08545758387314928,-0.2706677671995442,,0.00038517141918081865,,-0.005173500898637662,0.041989860784905186,0.01377104184217462,0.06289816725308306,-0.04566441468715987,0.012316583889503655,0.0041112873717013,-0.139938126471583,0.013634794058806693,-0.07642466658134228,0.0,0.0419898607849051,-0.0456644146871598,-0.139938126471583,False,True,False,False,True,False,False,True,False,True
498,MSFT,MSFT,The Investor Channel,2024-01-16,2024.0,buy,False,0.67,high,3.0,True,1104,0.008304731923659658,0.04088563095009068,0.028963170793084858,0.08813345782487225,0.07207907829345661,0.009195721785844976,-0.022544504537583387,-0.13544381361318314,,0.0035088466802666307,,-0.0020498256375518498,0.001204595255290375,0.007887546273108371,0.022112901723468248,0.0014125883062185984,0.013132685438572109,0.05118829036507977,0.000741216110437426,0.012186721643935293,0.06425467600067813,0.0,0.0012045952552903,0.0014125883062185,0.0007412161104374,False,False,True,False,False,True,False,False,True,True
499,AAPL,AAPL,The Investor Channel,2024-05-08,2024.0,sell,True,0.67,high,3.0,True,1183,0.0017676114273652566,0.04572937546358791,0.08113341119906592,-0.07553514029636754,-0.17334586094017213,0.01942377012891016,-0.06542059011777424,0.13261040448522787,,0.004252311287780142,,0.010014239550325765,0.015261224642048932,0.00921683164646178,0.03960440295937051,0.04637169786749995,0.009040599769755603,0.07889372086770519,0.13953469859750278,0.017130986779621524,0.16887006924786774,0.0,0.0152612246420489,0.0463716978674999,0.1395346985975027,False,True,False,False,True,False,False,True,False,True
500,AMD,AMD,Jose Najarro Stocks,2025-10-13,2025.0,buy,True,0.62,medium,5.0,False,1541,-0.008270997375239508,0.07515296339046496,0.35346288857682806,0.3220891876692198,1.0682189070003962,0.05811368697745296,-0.08770590879705864,0.7480590478780114,,0.008938123628309258,,0.0077164688248525515,0.09908456402159804,0.04419629215458832,0.11154236943853912,0.06739188392741968,0.03890997483029787,0.09749563941426609,-0.02841511347904757,0.03499976806264532,0.021023949220283722,0.0,0.099084564021598,0.0673918839274196,-0.0284151134790475,False,True,False,False,True,False,False,True,False,True
