event_id,ticker,top5_flag,recommendation_type,high_confidence,analyst_relay_score,earnings_relay_score,news_relay_score,market_move_relay_score,retail_hype_score,urgency_score,valuation_score,technical_score,risk_score,disclosure_score
1227,AMZN,True,buy,False,0,2,0,0,0,0,2,0,0,0
1228,NVDA,True,buy,True,0,1,0,0,0,0,0,0,0,0
1229,GOOGL,False,buy,False,0,3,0,1,0,0,0,2,0,0
1230,UBER,False,buy,True,0,0,0,0,0,0,0,0,0,1
1231,TSLA,True,sell,True,0,0,0,0,0,0,0,1,0,0
1232,PYPL,False,buy,True,0,1,0,0,0,0,0,0,1,0
1233,NVDA,True,buy,False,0,0,0,0,0,0,0,0,0,0
1234,UBER,False,buy,True,0,1,0,0,0,0,2,0,1,0
1235,DIS,False,buy,True,0,0,0,0,0,0,0,0,0,0
1236,AAPL,True,sell,True,0,2,3,0,0,0,0,0,0,0
1237,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
1238,GOOGL,False,buy,True,0,1,0,0,0,1,0,1,0,0
1239,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
1240,GOOGL,False,buy,True,0,1,0,0,0,0,0,0,0,0
1241,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1242,AMD,True,buy,True,0,0,0,0,0,0,0,0,0,0
1246,NVDA,True,buy,True,0,0,0,0,0,0,0,1,0,0
1247,NVDA,True,sell,True,0,1,0,0,0,0,0,1,1,0
1248,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1249,GOOGL,False,buy,True,0,1,0,0,0,0,0,1,1,0
1250,AMZN,True,buy,True,2,0,0,0,0,0,2,0,0,0
1251,PYPL,False,buy,True,2,0,0,0,0,0,2,1,0,0
1252,PYPL,False,buy,False,2,0,0,0,0,0,2,0,1,0
1253,NVDA,True,sell,True,0,0,1,0,0,0,0,0,0,0
1254,META,False,buy,True,0,0,0,0,0,0,0,0,0,0
1255,SOFI,False,buy,True,0,1,1,0,0,1,0,1,0,0
1256,META,False,buy,False,0,1,0,0,1,0,0,0,1,0
1257,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1258,GOOGL,False,buy,True,0,1,0,0,0,0,0,0,0,0
1259,AMD,True,buy,True,0,0,0,0,0,0,0,0,0,0
1260,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1261,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1262,NVDA,True,buy,False,0,0,1,1,0,0,0,0,0,0
1263,NVDA,True,buy,True,1,1,0,0,0,0,0,0,0,0
1264,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1265,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,1
1266,AAPL,True,sell,True,0,0,0,0,0,0,0,0,0,0
1267,NVDA,True,buy,True,0,1,1,0,0,0,1,0,0,0
1268,PYPL,False,buy,True,0,0,0,0,0,0,1,0,0,1
1269,PYPL,False,buy,True,1,0,0,0,0,0,0,0,0,1
1270,NVDA,True,buy,True,0,1,0,0,0,0,0,0,0,0
1271,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1272,NVDA,True,buy,True,0,1,0,1,0,0,0,0,1,0
1273,AAPL,True,buy,True,0,1,0,1,0,0,0,0,1,0
1274,PYPL,False,buy,True,0,0,0,0,0,0,0,0,0,2
1275,TSLA,True,buy,True,0,0,0,0,0,0,2,0,1,0
1276,GOOGL,False,buy,True,0,2,0,0,0,0,3,0,0,0
1277,GOOGL,False,sell,False,0,1,0,0,0,0,1,0,1,0
1278,GOOGL,False,buy,True,0,0,0,0,0,0,2,0,1,1
1279,AMZN,True,buy,True,0,1,0,0,0,0,0,0,1,0
1280,GOOGL,False,buy,True,0,0,0,0,0,0,1,0,0,0
1281,AMZN,True,sell,True,0,1,0,0,0,0,1,0,0,0
1282,UBER,False,buy,True,0,0,0,0,0,0,0,0,0,0
1283,GOOGL,False,sell,True,0,1,0,1,0,0,1,0,0,0
1284,GOOGL,False,sell,True,0,1,0,0,0,0,0,0,0,1
1285,GOOGL,False,sell,True,0,0,0,0,0,0,2,0,0,0
1286,AMD,True,buy,True,1,0,0,0,0,0,0,0,0,0
1287,CRM,False,buy,True,1,1,0,0,0,0,1,0,0,0
1288,AMD,True,buy,False,1,1,1,1,0,0,2,1,0,0
1289,AAPL,True,sell,True,0,0,0,0,0,0,1,1,0,0
1290,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,1
1291,TSLA,True,sell,True,0,1,0,0,0,0,2,0,1,0
1292,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1293,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1294,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1295,NVDA,True,sell,True,0,0,0,0,0,0,0,0,1,0
1296,AMD,True,buy,True,0,2,1,0,0,0,0,0,0,0
1297,AMD,True,sell,True,0,0,0,0,0,0,0,0,0,0
1298,PYPL,False,buy,True,1,0,0,0,0,0,1,0,0,0
1299,MSFT,False,buy,True,1,1,1,0,0,0,0,1,0,0
1300,META,False,sell,True,0,1,1,1,0,0,0,0,0,0
1301,META,False,buy,True,0,0,0,0,0,0,0,0,0,0
1302,MSFT,False,buy,True,0,2,0,0,0,0,0,0,0,0
1303,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1304,GOOGL,False,buy,True,2,1,0,0,0,0,1,0,0,0
1305,PYPL,False,buy,True,0,1,0,0,0,0,0,0,0,0
1306,PYPL,False,sell,True,0,1,0,1,0,0,0,0,0,0
1307,PYPL,False,buy,False,1,1,0,0,0,0,0,0,0,0
1308,META,False,buy,True,0,1,0,0,0,0,0,0,0,0
1309,PYPL,False,buy,True,2,2,0,0,0,0,0,0,0,0
1310,TSLA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1311,TSLA,True,buy,True,2,2,0,0,0,0,0,0,0,0
1312,TSLA,True,buy,True,0,1,0,0,0,0,0,0,0,0
1313,TSLA,True,buy,True,0,0,0,0,0,0,0,1,0,0
1314,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1315,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1316,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1317,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1318,TSLA,True,buy,True,1,1,0,0,1,0,1,0,0,0
1319,NVDA,True,buy,True,0,0,0,0,0,0,1,0,0,0
1320,AMZN,True,buy,True,0,0,0,0,0,0,2,0,0,0
1321,NFLX,False,sell,True,0,0,0,0,0,0,0,0,0,2
1322,NFLX,False,buy,False,1,0,1,0,0,0,2,0,0,0
1323,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1324,AMD,True,buy,True,2,0,0,0,0,0,1,1,0,0
1325,AMD,True,buy,True,0,0,0,0,0,0,0,0,0,0
1326,AMZN,True,buy,True,2,0,0,0,0,0,3,1,0,0
1327,UBER,False,buy,True,2,0,1,0,0,0,0,0,0,0
1328,GOOGL,False,buy,True,1,0,1,0,0,0,0,0,0,0
1329,GOOGL,False,buy,True,1,0,1,0,0,0,0,1,0,0
1331,MSFT,False,buy,True,0,0,0,0,0,0,0,0,0,0
1332,MSFT,False,buy,True,0,1,1,0,0,0,0,0,0,0
1333,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,0
1334,TSLA,True,buy,True,0,1,0,0,0,0,0,0,0,0
1335,NFLX,False,buy,True,0,1,1,1,0,0,0,0,1,0
1336,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1337,MSFT,False,buy,True,0,1,0,0,0,0,0,0,0,1
1338,MSFT,False,buy,True,2,0,0,0,0,0,1,0,0,0
1339,AAPL,True,buy,False,0,0,1,0,0,0,0,0,0,0
1340,AAPL,True,buy,True,2,1,0,0,0,0,1,0,0,0
1341,UBER,False,buy,True,1,0,0,0,0,0,0,0,0,0
1342,AMD,True,sell,True,0,0,0,0,0,0,0,0,0,0
1343,AMD,True,buy,True,0,3,0,0,0,0,3,0,0,0
1344,AMD,True,buy,True,0,1,0,0,0,0,3,0,0,0
1345,AMD,True,buy,True,0,1,0,0,0,0,0,0,0,0
1346,PLTR,False,buy,True,0,1,1,0,0,0,0,0,0,0
1347,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1348,NVDA,True,sell,False,0,0,0,0,0,0,1,0,1,0
1349,PLTR,False,sell,True,0,0,1,0,0,0,0,0,0,0
1350,PLTR,False,buy,True,1,0,0,0,0,0,0,0,0,0
1351,PLTR,False,sell,True,0,1,0,0,0,0,0,0,0,0
1352,META,False,sell,False,0,0,0,0,0,0,1,0,1,0
1353,GOOGL,False,sell,False,0,0,0,0,0,0,1,0,1,0
1354,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1355,AMZN,True,buy,True,0,0,0,0,0,0,2,0,0,0
1356,SOFI,False,sell,True,0,0,0,0,0,0,0,0,0,0
1357,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1358,CRM,False,buy,True,2,1,0,0,0,0,0,3,0,0
1359,AMZN,True,buy,True,2,1,0,0,0,0,1,2,0,0
1360,AMZN,True,sell,True,0,2,1,0,0,0,0,0,0,1
1361,AMZN,True,buy,True,2,1,0,0,0,0,0,5,0,0
1362,NVDA,True,buy,True,2,1,0,0,0,0,0,2,0,0
1363,PYPL,False,buy,True,2,1,0,0,0,0,0,0,0,0
1364,NVDA,True,sell,True,0,0,0,0,0,0,1,0,0,0
1365,AMZN,True,buy,True,1,2,0,0,0,0,1,0,0,0
1366,NFLX,False,buy,True,0,0,0,0,0,0,2,0,0,0
1367,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1368,NVDA,True,buy,True,0,1,0,0,0,0,0,0,0,0
1369,NVDA,True,buy,True,0,1,0,0,0,0,1,0,0,0
1370,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1371,AAPL,True,sell,True,0,0,0,0,0,0,1,0,0,0
1372,AMZN,True,buy,True,0,0,0,0,0,0,2,0,0,0
1373,UBER,False,buy,True,0,0,0,0,0,0,0,0,0,0
1374,PYPL,False,buy,True,3,1,0,0,0,0,0,0,0,0
1375,PYPL,False,buy,True,0,0,0,0,0,0,0,0,0,1
1376,UBER,False,buy,True,3,1,0,0,0,0,1,0,0,0
1377,AAPL,True,sell,True,0,1,0,0,0,0,0,0,1,0
1378,NVDA,True,buy,True,0,1,0,0,0,0,0,0,0,0
1379,NVDA,True,buy,True,0,1,1,1,0,0,1,1,0,0
1380,TSLA,True,sell,True,0,1,0,0,0,0,0,0,0,0
1381,TSLA,True,buy,True,0,0,0,0,0,0,1,0,0,0
1382,NVDA,True,buy,True,1,1,0,0,0,0,0,0,0,0
1383,NVDA,True,buy,True,0,0,0,0,0,1,0,0,0,0
1384,NVDA,True,buy,True,0,1,0,0,0,1,1,0,0,0
1385,NVDA,True,buy,True,1,0,0,0,0,0,0,0,0,0
1386,AAPL,True,buy,True,1,0,0,0,0,0,0,0,0,0
1387,AMZN,True,buy,True,1,0,0,0,0,0,0,1,0,1
1388,AMZN,True,buy,True,0,0,0,0,0,0,0,1,0,0
1389,NVDA,True,buy,True,1,0,0,0,0,0,0,0,0,0
1390,GOOGL,False,buy,True,1,0,0,0,0,0,0,0,0,0
1391,MSFT,False,buy,True,1,0,0,0,0,0,0,0,0,0
1392,TSLA,True,buy,True,0,1,0,0,0,0,0,0,0,0
1393,NFLX,False,buy,True,0,2,1,0,0,0,0,0,0,0
1394,AAPL,True,buy,True,0,1,0,0,0,0,0,1,0,0
1395,GOOGL,False,buy,True,0,2,1,0,0,1,0,0,0,0
1396,TSLA,True,buy,True,0,1,1,0,0,0,0,0,0,0
1397,TSLA,True,buy,True,0,1,0,0,0,0,0,2,0,0
1398,NVDA,True,buy,False,0,0,0,0,0,0,0,2,1,0
1399,SOFI,False,buy,True,1,0,0,0,0,0,0,0,0,0
1400,AMD,True,buy,True,2,1,0,0,0,0,1,0,0,0
1401,AAPL,True,buy,True,2,0,0,0,0,0,0,0,0,0
1402,NFLX,False,buy,True,0,0,1,0,0,0,0,0,0,0
1403,GOOGL,False,buy,True,0,1,0,0,0,0,0,0,0,0
1404,MSFT,False,buy,False,0,1,0,0,0,0,0,2,0,0
1405,NFLX,False,buy,True,0,1,1,0,0,0,0,0,0,1
1406,NFLX,False,buy,True,0,3,2,1,0,0,0,0,0,0
1407,NFLX,False,buy,True,0,1,1,0,0,0,0,0,0,0
1408,PYPL,False,buy,False,0,1,0,0,0,1,0,0,0,0
1409,SOFI,False,buy,True,0,0,1,0,0,0,0,0,0,0
1410,AMD,True,buy,True,2,0,0,0,0,0,0,0,0,0
1411,NVDA,True,buy,True,1,3,0,0,0,0,0,0,0,0
1412,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1413,AMD,True,buy,True,0,1,0,0,0,0,1,0,0,0
1414,AMD,True,buy,False,0,1,0,0,0,0,0,0,0,0
1415,UBER,False,buy,True,0,0,0,0,0,0,0,0,0,0
1416,PYPL,False,buy,True,1,2,1,1,0,0,0,0,0,0
1417,AMZN,True,buy,False,0,1,0,0,0,0,1,0,0,0
1418,AAPL,True,buy,True,0,2,1,0,0,0,0,1,0,0
1419,MSFT,False,buy,True,0,2,0,1,0,0,0,1,0,1
1420,GOOGL,False,buy,True,1,1,1,0,0,0,0,0,0,0
1421,GOOGL,False,buy,True,0,1,0,0,0,0,0,0,2,0
1422,PYPL,False,buy,False,0,1,0,2,0,0,0,0,1,0
1423,GOOGL,False,buy,True,0,2,0,0,0,0,3,1,0,0
1424,GOOGL,False,sell,True,0,2,0,0,0,0,3,0,0,0
1425,PYPL,False,buy,True,0,2,1,0,0,0,0,0,0,0
1426,NFLX,False,buy,True,0,1,0,0,0,0,0,0,0,0
1427,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1428,NVDA,True,sell,True,0,1,0,0,0,0,0,0,0,0
1429,AMD,True,buy,True,0,2,0,1,0,0,0,1,0,0
1430,GOOGL,False,buy,True,0,1,0,0,0,0,0,1,0,0
1431,AMZN,True,buy,True,0,1,0,0,0,0,0,1,0,0
1432,MSFT,False,buy,True,2,0,0,0,0,0,1,0,0,0
1433,GOOGL,False,buy,False,1,0,0,0,0,0,3,0,0,0
1434,AMD,True,buy,True,1,0,0,0,0,0,4,0,0,0
1435,AMD,True,buy,True,0,1,1,0,0,0,0,1,0,0
1436,MSFT,False,buy,True,0,0,0,0,0,0,0,1,0,0
1437,TSLA,True,buy,True,0,1,0,0,0,0,0,2,0,0
1438,SOFI,False,buy,True,0,0,0,0,0,0,0,2,1,0
1439,NVDA,True,buy,True,0,1,0,2,0,0,0,0,0,0
1440,AAPL,True,buy,True,0,1,0,0,0,0,0,0,0,0
1441,META,False,buy,False,0,1,0,0,0,0,0,0,0,1
1442,AMZN,True,buy,True,0,2,0,1,0,0,1,0,0,0
1443,AMD,True,buy,True,1,0,2,0,0,0,0,0,0,0
1444,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1445,PYPL,False,buy,True,0,1,1,0,0,0,0,0,0,0
1446,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1447,AMD,True,buy,True,0,0,0,0,0,0,1,0,0,0
1448,MSFT,False,buy,False,0,1,0,0,0,0,0,1,0,0
1449,TSLA,True,buy,True,0,0,0,1,0,1,0,0,0,1
1450,AAPL,True,sell,True,0,2,0,0,0,0,0,0,1,0
1451,AAPL,True,sell,True,0,1,0,0,0,0,0,0,1,0
1452,AMZN,True,buy,True,0,0,0,0,0,0,1,0,0,0
1453,AMZN,True,buy,True,0,1,0,0,0,0,0,0,0,0
1454,AMD,True,buy,True,0,1,1,0,0,0,0,1,0,0
1455,GOOGL,False,buy,True,0,2,0,0,0,0,1,0,0,1
1456,NFLX,False,buy,True,0,2,1,0,0,0,0,0,0,0
1457,MSFT,False,buy,True,0,0,0,0,0,0,0,0,0,0
1458,TSLA,True,buy,True,0,2,1,1,0,0,0,1,0,0
1459,AAPL,True,buy,True,0,1,0,0,0,0,0,0,0,0
1460,MSFT,False,buy,True,0,1,0,0,0,0,0,0,0,0
1461,MSFT,False,buy,True,0,3,0,0,0,0,0,0,0,0
1462,MSFT,False,sell,True,1,2,0,0,0,0,0,0,0,0
1463,MSFT,False,buy,True,0,1,0,0,0,0,1,0,0,0
1464,MSFT,False,buy,True,0,2,0,1,0,0,0,0,0,0
1465,AMZN,True,sell,True,0,0,0,1,0,0,0,0,0,0
1466,NVDA,True,sell,True,0,0,0,1,0,0,0,0,0,0
1467,NFLX,False,buy,True,0,0,0,0,0,0,0,0,0,0
1468,TSLA,True,sell,True,0,3,0,0,0,0,1,0,0,0
1469,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1470,GOOGL,False,sell,True,0,1,1,0,0,0,0,0,0,1
1471,META,False,sell,True,0,0,0,0,0,0,0,0,0,0
1472,AMZN,True,sell,True,0,0,0,0,0,0,3,0,0,0
1473,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,0
1474,AMZN,True,buy,True,0,0,0,0,0,0,1,0,0,0
1475,GOOGL,False,sell,True,0,0,0,0,0,0,3,0,0,0
1476,GOOGL,False,buy,True,0,0,0,0,0,0,1,0,0,0
1477,MSFT,False,sell,True,0,0,0,0,0,0,3,0,0,0
1478,SOFI,False,buy,True,0,0,0,0,0,0,0,0,0,0
1479,AMD,True,buy,True,0,0,0,0,0,0,0,0,0,0
1480,MSFT,False,sell,True,0,0,0,0,0,0,0,0,1,0
1481,NVDA,True,sell,True,0,1,0,0,0,0,1,0,0,0
1482,META,False,buy,True,0,0,0,0,0,0,0,1,0,0
1483,META,False,buy,True,0,2,0,0,0,0,0,0,0,0
1484,MSFT,False,buy,True,0,2,0,0,0,0,0,0,0,0
1485,MSFT,False,sell,True,0,2,0,0,0,0,0,0,0,0
1486,MSFT,False,sell,True,0,3,1,0,0,0,0,0,0,0
1487,AMD,True,buy,True,0,0,0,0,0,0,0,0,0,0
1488,AMD,True,buy,True,0,2,1,1,0,0,0,0,0,0
1489,TSLA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1490,TSLA,True,sell,True,0,0,0,0,0,0,0,1,0,0
1491,AMD,True,buy,True,1,1,0,0,0,0,0,0,0,0
1492,META,False,buy,True,2,1,0,0,0,0,0,0,0,0
1493,NFLX,False,buy,True,0,1,1,0,0,0,3,0,0,1
1494,GOOGL,False,sell,True,0,2,0,0,0,0,0,0,0,0
1495,NVDA,True,sell,False,0,0,0,0,0,0,0,0,1,0
1496,PYPL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1497,NFLX,False,buy,True,0,0,0,0,0,0,0,0,0,1
1498,TSLA,True,buy,True,0,0,0,1,0,0,0,0,0,0
1499,AMZN,True,buy,True,0,1,0,0,0,0,1,0,0,0
1500,GOOGL,False,buy,True,0,1,0,0,0,0,1,0,0,0
1501,GOOGL,False,buy,True,0,0,1,0,0,0,0,0,0,0
1502,GOOGL,False,sell,True,0,1,1,0,0,0,1,0,0,1
1503,AMZN,True,buy,True,0,1,0,0,0,0,2,0,0,0
1504,MSFT,False,buy,True,0,0,0,0,0,0,0,0,0,0
1505,AMD,True,sell,True,1,3,0,0,0,0,0,0,0,0
1506,NVDA,True,sell,True,0,1,1,1,0,0,0,0,1,0
1507,NVDA,True,sell,True,0,0,0,0,0,0,0,0,0,0
1508,AMD,True,buy,True,0,1,0,0,0,0,0,0,0,0
1509,AMD,True,sell,True,0,1,1,1,0,0,0,0,1,0
1510,AMD,True,buy,True,0,0,0,0,0,1,0,0,0,0
1511,AMD,True,sell,True,0,0,0,0,0,0,0,0,0,0
1512,AMD,True,buy,True,0,1,0,0,0,0,0,0,0,0
1513,AMD,True,buy,True,0,1,0,1,0,0,0,0,0,0
1514,AMD,True,buy,True,0,2,0,2,0,0,0,0,0,0
1515,AMD,True,buy,True,2,1,0,0,0,0,0,0,0,0
1516,PYPL,False,buy,True,0,0,0,0,0,0,1,0,0,0
1517,META,False,buy,True,0,1,0,0,0,0,0,1,1,0
1518,META,False,buy,True,0,0,0,0,0,0,1,0,0,0
1519,NVDA,True,buy,True,0,1,2,0,0,0,1,1,0,0
1520,PYPL,False,buy,True,0,0,0,1,0,0,0,0,0,0
1521,MSFT,False,buy,True,0,0,0,0,0,0,0,0,0,0
1522,MSFT,False,buy,True,1,0,1,0,0,0,0,2,0,0
1523,MSFT,False,buy,True,1,0,0,0,0,0,0,0,0,0
1524,NVDA,True,buy,True,0,0,0,0,0,0,0,1,1,0
1525,MSFT,False,buy,True,0,1,1,0,0,0,0,0,0,0
1526,NFLX,False,buy,True,0,1,0,0,0,0,0,0,0,0
1527,MSFT,False,buy,True,0,1,0,0,0,0,0,0,0,0
1528,NVDA,True,buy,True,0,1,0,0,0,0,0,0,0,0
1529,META,False,buy,True,0,3,0,0,0,0,0,0,0,0
1530,NFLX,False,buy,True,0,0,0,0,0,0,1,0,0,1
1531,NFLX,False,buy,True,0,0,0,0,0,0,0,0,0,0
1532,TSLA,True,buy,True,0,1,0,0,0,0,1,0,0,0
1533,TSLA,True,sell,False,0,0,1,0,0,0,0,0,2,0
1534,META,False,buy,True,0,1,0,0,0,0,0,0,0,0
1535,MSFT,False,buy,True,0,0,0,0,0,0,0,0,0,0
1536,MSFT,False,buy,True,0,2,0,0,0,0,0,0,0,0
1537,MSFT,False,buy,True,2,1,0,0,0,0,0,0,1,0
1538,MSFT,False,buy,True,0,0,0,0,0,0,1,0,0,0
1539,TSLA,True,sell,True,0,3,0,0,0,0,0,0,0,0
1540,AMD,True,buy,True,0,0,0,0,0,0,1,0,0,0
1541,AMD,True,buy,True,0,0,0,0,0,0,1,0,0,0
1542,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1543,NFLX,False,sell,True,0,0,0,0,0,0,0,0,0,0
1544,GOOGL,False,buy,True,2,0,0,0,0,0,0,0,0,0
1545,MSFT,False,buy,True,0,1,0,1,0,0,1,0,1,0
1546,AMZN,True,buy,True,0,0,0,1,0,0,2,0,0,0
1547,MSFT,False,buy,True,0,0,1,0,0,0,2,1,1,0
1548,NFLX,False,buy,False,2,1,1,0,0,0,0,0,0,1
1549,NFLX,False,buy,True,0,3,0,0,0,0,1,0,0,0
1550,MSFT,False,buy,True,0,0,0,0,0,0,0,1,2,0
1551,GOOGL,False,buy,False,0,1,0,0,0,0,1,0,0,0
1552,AMD,True,buy,True,0,1,0,0,0,0,0,0,0,0
1553,PYPL,False,buy,True,0,1,0,0,0,0,1,0,0,1
1554,GOOGL,False,buy,True,0,2,1,0,0,0,2,0,0,0
1555,AMZN,True,sell,True,0,1,1,1,0,0,0,0,0,0
1556,AMZN,True,buy,True,0,2,0,0,0,0,2,0,0,1
1557,NVDA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1558,AMZN,True,sell,True,0,1,1,1,0,0,0,0,0,0
1559,AAPL,True,buy,True,0,0,0,0,0,0,0,0,0,0
1560,AAPL,True,buy,True,0,1,0,0,0,0,0,0,0,0
1561,AMD,True,buy,True,0,1,1,0,0,0,0,0,1,0
1562,AMD,True,buy,True,0,1,0,0,0,0,0,1,0,1
1563,AMD,True,sell,True,0,3,0,0,0,0,0,1,0,0
1564,NVDA,True,sell,True,0,1,0,0,0,0,0,0,0,0
1565,NVDA,True,sell,True,0,3,0,0,0,0,1,1,0,0
1566,GOOGL,False,buy,True,0,2,0,0,0,0,0,0,0,0
1567,AAPL,True,buy,True,0,2,1,0,0,0,0,0,0,0
1568,META,False,buy,True,0,2,0,0,0,0,0,0,0,0
1569,MSFT,False,buy,True,0,2,0,0,0,0,0,0,0,0
1570,MSFT,False,sell,True,0,3,1,0,0,0,0,0,0,0
1571,AMD,True,buy,True,0,0,0,0,0,0,0,0,0,0
1572,AMD,True,buy,True,0,1,1,1,0,0,0,0,0,0
1573,NVDA,True,buy,True,0,1,0,0,0,0,0,0,0,0
1574,AMD,True,buy,False,0,1,0,0,0,0,1,0,1,0
1575,AMZN,True,buy,True,0,0,0,0,0,0,2,0,1,0
1576,AMD,True,sell,True,0,0,0,1,0,0,3,1,0,0
1577,MSFT,False,buy,True,0,4,1,0,0,0,0,1,0,0
1578,PYPL,False,buy,True,0,1,0,0,0,0,2,0,0,0
1579,PYPL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1580,GOOGL,False,buy,True,0,1,0,0,0,0,0,1,0,0
1581,AMD,True,buy,True,0,1,0,0,0,0,0,1,0,0
1582,UBER,False,buy,True,0,0,0,0,0,0,0,0,0,0
1583,AMZN,True,buy,True,0,1,0,0,0,0,1,4,0,0
1584,GOOGL,False,buy,True,0,1,1,0,0,0,0,0,0,0
1585,TSLA,True,buy,True,0,1,1,0,0,0,0,0,0,0
1586,AMZN,True,sell,True,0,1,0,0,0,0,0,0,0,0
1587,MSFT,False,buy,False,0,2,1,2,0,0,2,2,0,0
1588,TSLA,True,buy,True,0,0,0,0,0,0,0,0,0,0
1589,NVDA,True,sell,True,0,2,0,0,0,0,0,0,0,0
1590,NVDA,True,buy,True,0,1,1,0,0,0,0,0,0,0
1591,SOFI,False,sell,True,0,1,2,0,0,0,0,0,0,0
1592,NVDA,True,sell,True,0,2,1,0,0,0,0,0,0,0
1593,META,False,buy,True,0,0,0,1,0,0,0,0,0,1
1594,AMZN,True,sell,True,0,0,0,0,0,0,0,0,0,0
1595,NVDA,True,sell,True,1,1,0,0,0,0,0,0,0,0
1596,MSFT,False,buy,True,0,2,1,0,0,0,0,0,0,0
1597,AMZN,True,buy,True,0,2,0,0,0,0,0,0,0,0
1598,GOOGL,False,sell,True,0,1,0,0,0,0,2,0,0,0
1599,NFLX,False,sell,False,0,1,1,0,0,0,2,0,2,0
1600,TSLA,True,buy,True,1,1,1,0,1,0,0,1,0,0
1601,TSLA,True,buy,True,1,1,0,0,1,0,1,1,0,0
1602,NFLX,False,buy,True,0,1,0,0,0,0,0,0,0,0
1603,PYPL,False,buy,True,0,1,0,0,0,0,3,0,1,0
1605,AMZN,True,sell,True,0,0,0,0,0,0,1,1,0,0
1606,MSFT,False,sell,True,0,0,0,0,0,0,0,0,0,0
1607,AAPL,True,sell,True,1,2,0,0,0,0,0,0,0,0
1608,AAPL,True,buy,True,0,1,0,0,0,0,2,0,1,0
1609,AMD,True,buy,True,0,0,0,0,0,0,0,0,0,0
1610,AMD,True,buy,True,0,2,0,0,0,0,1,0,0,0
1611,META,False,buy,True,0,1,0,0,0,0,0,0,0,0
1612,AAPL,True,sell,True,0,0,0,0,0,0,0,0,0,0
1613,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,0,0
1614,GOOGL,False,buy,False,0,0,0,0,0,0,1,0,0,0
1615,AMZN,True,buy,True,0,1,0,0,0,0,0,2,2,0
1616,NVDA,True,sell,True,0,1,0,0,0,0,0,0,0,0
1617,AMZN,True,sell,True,0,1,0,0,0,0,0,0,0,0
1618,NFLX,False,buy,True,0,1,0,0,0,0,0,0,0,0
1619,NVDA,True,buy,True,0,1,1,0,0,0,0,1,0,0
1620,NVDA,True,buy,True,0,1,1,0,0,0,0,0,0,0
1621,NVDA,True,buy,True,0,2,0,0,0,0,0,0,0,0
1622,SOFI,False,buy,False,0,1,0,0,0,0,0,0,1,0
1623,SOFI,False,buy,True,0,1,0,0,0,0,0,0,1,0
1624,AMZN,True,buy,True,0,0,0,1,0,0,0,0,0,0
1625,AAPL,True,buy,True,0,0,0,0,0,0,0,0,0,0
1626,AMZN,True,buy,True,0,0,0,0,0,0,0,0,0,0
1627,AMZN,True,buy,True,1,0,0,0,0,0,0,0,0,0
1628,UBER,False,buy,True,0,0,0,0,0,0,1,1,0,0
1629,GOOGL,False,buy,True,0,0,0,0,0,0,0,0,1,0
1630,NVDA,True,buy,True,0,0,0,0,0,0,1,0,0,0
