event_id,ticker,article_date,article_key,source_file
1,TSLA,2023-10-11,a0fbc535f11d07c5dd9ac0919634,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,7bd247093e417c70b1346c2b0a61,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,3244882c6c25cc744c0e658cf791,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,906726f1497a1b2836fdc87998ce,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,22d535fd718d5ea11cc3ed2b11c3,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,97b9125444fdaffda1dd2fccd2b4,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,9bfa71bc01ea8d6f9c655569f8aa,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,18b4771e89a54fb474ba360f7bec,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,ccd36509e6684d4e4562c32b1544,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,8fcef48b7910c9fed2550d8ea8aa,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,81e489e7b649bf53c3829bf2b455,nasdaq_exteral_data.csv
1,TSLA,2023-10-11,8cae7b894a459d17a2f16029c19a,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,e41ca001acd9f71ea8145c9128c0,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,32ff3cde54d5a491d30ed303cdbc,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,16b25993cd063bdaf1f304feb036,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,223d8084b1f1a3d6ee1988a3aa41,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,d197b123e499f949da7c956bd596,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,942624bec6348ba1f78907b4d4ef,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,fa23bf0978d4a4d73d177bcc491c,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,7045c1b34412cf30213984642ccb,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,b97a56e933be38f840496e88643d,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,b37271968cb63d359b2365121344,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,8f5e5dc612f263a931097862b676,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,9039466a3006a1ef7884a5ac9995,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,bcef97db24aa90de9929cae4fddb,nasdaq_exteral_data.csv
1,TSLA,2023-10-10,8ff1cad62f5f3b149270f5549d79,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,9b5f78f7224e456008e1eb776eb3,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,904496a9a040b48a9da7762b07c5,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,0f41a701e32e2c87bde08f361099,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,42dd5ffdc7a3a8bc9609fc532e6d,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,a3c0883ea3e98240db73c3bf8d49,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,22059a17273fba8b3ee4d19edbe3,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,a4a233fd564560ad6f610e4a057b,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,2213c13a82b9a0551bb9dc3af24c,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,b513bff0cb92f135943a33d250a8,nasdaq_exteral_data.csv
