event_id,ticker,event_date,fnspid_coverage_available,fnspid_news_hit,fnspid_hit_sources,fnspid_news_count_pre_1d,fnspid_news_count_post_1d,fnspid_news_count_pre_3d,fnspid_news_count_post_3d,fnspid_news_count_pre_7d,fnspid_news_count_post_7d,fnspid_mean_sentiment_pre_3d,fnspid_mean_sentiment_post_3d,fnspid_max_abs_sentiment_pre_3d,fnspid_source_count_pre_7d,fnspid_unique_title_count_pre_7d,fnspid_first_article_date_near_event,fnspid_last_article_date_near_event
1019,AAPL,2024-11-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1020,AAPL,2024-11-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1021,AMZN,2025-02-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1022,GOOGL,2025-02-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1023,TSLA,2025-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1024,MSFT,2026-02-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1025,AMZN,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1026,TSLA,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1027,TSLA,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1028,TSLA,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1029,NFLX,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1030,MSFT,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1031,GOOGL,2025-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1032,GOOGL,2025-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1033,GOOGL,2025-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1034,NVDA,2025-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1035,TSLA,2025-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1036,TSLA,2025-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1037,AMZN,2025-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1038,MSFT,2025-02-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1039,GOOGL,2024-10-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1040,GOOGL,2024-10-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1041,GOOGL,2024-10-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1042,SOFI,2026-02-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1043,CRM,2025-08-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1044,NVDA,2025-08-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1045,AMZN,2024-10-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1046,MSFT,2024-10-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1047,AMZN,2025-02-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1048,AMZN,2025-02-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1049,NVDA,2026-02-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1050,NVDA,2026-02-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1051,META,2026-02-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1052,DIS,2025-11-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1053,AMZN,2026-03-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1054,NFLX,2026-04-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1055,AAPL,2025-12-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1056,AMD,2026-04-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1057,NVDA,2026-04-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1058,NVDA,2026-03-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1059,SMCI,2026-01-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1060,NVDA,2026-03-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1061,NVDA,2026-03-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1062,NVDA,2026-03-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1063,META,2026-03-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1064,AMZN,2026-04-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1065,NVDA,2026-01-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1066,NVDA,2026-01-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1067,AMZN,2026-03-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1068,GOOGL,2025-04-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1069,META,2025-04-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1070,NFLX,2025-04-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1071,MSFT,2025-04-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1072,META,2026-01-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1073,NVDA,2025-11-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1074,AAPL,2023-06-26,True,True,primary_only,7,41,22,88,78,165,0.0,0.0,0.0,0,0,2023-06-19,2023-07-03
1075,AMZN,2026-02-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1076,NVDA,2026-04-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1077,NVDA,2026-04-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1078,NVDA,2026-04-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1079,META,2026-04-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1080,AMZN,2026-04-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1081,AMZN,2026-04-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1082,MSFT,2026-02-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1083,GOOGL,2026-05-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1084,GOOGL,2026-05-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1085,GOOGL,2026-05-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1086,AMZN,2026-05-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1087,SOFI,2026-05-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1088,SOFI,2026-05-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1089,NVDA,2025-11-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1090,NVDA,2025-11-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1091,TSLA,2026-05-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1092,UBER,2025-02-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1093,AMZN,2026-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1094,AMZN,2025-04-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1095,META,2025-04-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1096,NVDA,2026-04-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1097,MSFT,2025-01-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1098,MSFT,2025-01-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1099,MSFT,2025-01-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1100,MSFT,2025-01-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1101,TSLA,2026-04-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1102,AMZN,2026-03-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1103,MSFT,2026-04-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1104,UBER,2026-03-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1105,AMD,2025-06-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1106,AAPL,2025-08-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1107,MSFT,2026-04-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1108,AMZN,2026-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1109,AMZN,2026-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1110,AMZN,2026-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1111,SHOP,2026-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1112,TSLA,2026-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1113,TSLA,2025-04-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1114,AMD,2026-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1115,AMD,2026-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1116,AMZN,2026-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1117,NFLX,2026-04-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1118,AAPL,2026-04-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1119,AMD,2026-03-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1120,GOOGL,2026-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1121,PYPL,2026-05-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1122,SOFI,2026-05-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1123,MSFT,2026-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1124,UBER,2025-05-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1125,UBER,2025-05-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1126,AMZN,2025-05-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1127,AMZN,2025-05-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1128,AMD,2026-03-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1129,AMZN,2026-03-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1130,UBER,2026-05-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1131,UBER,2026-05-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1132,MSFT,2023-07-26,True,True,primary_only,53,85,107,108,223,174,0.0,0.0,0.0,0,0,2023-07-19,2023-08-02
1133,META,2026-04-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1134,MSFT,2026-04-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1135,NVDA,2026-04-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1136,MSFT,2026-04-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1137,AAPL,2025-09-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1138,NVDA,2025-09-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1139,MSFT,2025-09-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1140,META,2026-04-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1141,AMZN,2025-12-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1142,AAPL,2025-04-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1143,NFLX,2025-12-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1144,AAPL,2025-12-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1145,NVDA,2025-12-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1146,NVDA,2025-12-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1147,NVDA,2025-12-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1148,PLTR,2025-11-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1149,GOOGL,2025-05-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1150,META,2026-01-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1151,META,2026-01-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1152,NFLX,2025-10-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1153,AAPL,2026-02-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1154,AMZN,2025-08-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1155,NFLX,2025-08-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1156,TSLA,2025-08-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1157,TSLA,2025-09-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1158,NVDA,2025-02-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1159,META,2025-07-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1160,AAPL,2025-09-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1161,AAPL,2025-09-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1162,AAPL,2025-09-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1163,AAPL,2023-07-04,True,True,primary_only,33,30,44,69,145,116,0.0,0.0,0.0,0,0,2023-06-27,2023-07-11
1164,SOFI,2026-04-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1165,AAPL,2026-01-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1166,GOOGL,2025-12-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1167,GOOGL,2025-12-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1168,GOOGL,2025-12-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1169,TSLA,2026-04-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1170,NVDA,2026-04-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1171,PYPL,2025-11-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1172,MSFT,2023-10-02,True,True,primary_only,8,48,36,94,136,132,0.0,0.0,0.0,0,0,2023-09-25,2023-10-09
1173,TSLA,2023-10-02,True,True,primary_only,7,42,35,82,118,143,0.0,0.0,0.0,0,0,2023-09-25,2023-10-09
1174,TSLA,2023-10-02,True,True,primary_only,7,42,35,82,118,143,0.0,0.0,0.0,0,0,2023-09-25,2023-10-09
1175,NVDA,2025-11-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1176,GOOGL,2025-11-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1177,META,2025-11-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1178,TSLA,2025-09-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1179,META,2026-02-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1180,MSFT,2025-07-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1181,AAPL,2026-03-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1182,GOOGL,2025-11-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1183,AMZN,2025-11-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1184,META,2026-05-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1185,AAPL,2022-06-24,True,True,primary_only,24,20,57,48,92,137,0.0,0.0,0.0,0,0,2022-06-17,2022-07-01
1186,AMZN,2025-08-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1187,GOOGL,2025-08-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1188,AAPL,2023-07-10,True,True,primary_only,3,38,28,70,111,124,0.0,0.0,0.0,0,0,2023-07-03,2023-07-17
1189,MSFT,2026-02-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1190,AMZN,2026-02-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1191,META,2026-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1192,AMZN,2022-10-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1193,MSFT,2026-03-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1194,GOOGL,2026-03-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1195,SOFI,2025-12-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1196,SOFI,2025-12-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1197,UBER,2025-12-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1198,NVDA,2025-12-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1199,NVDA,2026-03-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1200,AMD,2026-02-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1201,NFLX,2026-02-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1202,NFLX,2026-02-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1203,AMZN,2026-02-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1204,HOOD,2026-02-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1205,TSLA,2022-04-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1206,META,2026-03-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1207,NFLX,2026-04-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1208,PLTR,2026-05-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1209,PLTR,2026-05-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1210,GOOGL,2026-04-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1211,NVDA,2026-04-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1212,NVDA,2026-04-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1213,AAPL,2026-04-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1214,AMZN,2024-08-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1215,AMZN,2024-08-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1216,DIS,2024-08-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1217,AAPL,2024-02-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1218,MSFT,2024-10-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1219,PYPL,2025-11-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1220,PYPL,2025-11-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1221,AMZN,2025-11-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1222,AAPL,2025-11-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1223,NVDA,2024-08-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1224,AAPL,2024-08-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1225,MSFT,2024-03-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1226,AMZN,2024-06-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1227,AMZN,2024-05-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1228,NVDA,2024-02-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1229,GOOGL,2024-02-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1230,UBER,2025-11-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1231,TSLA,2024-02-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1232,PYPL,2024-02-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1233,NVDA,2024-02-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1234,UBER,2025-03-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1235,DIS,2024-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1236,AAPL,2024-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1237,AMZN,2024-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1238,GOOGL,2024-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1239,AMZN,2024-10-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1240,GOOGL,2024-10-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1241,GOOGL,2024-10-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1242,AMD,2025-09-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1243,SHOP,2024-05-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1244,SHOP,2024-05-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1245,SHOP,2024-05-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1246,NVDA,2024-03-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1247,NVDA,2024-03-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1248,TSLA,2024-03-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1249,GOOGL,2024-03-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1250,AMZN,2024-10-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1251,PYPL,2024-10-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1252,PYPL,2024-10-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1253,NVDA,2025-11-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1254,META,2025-11-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1255,SOFI,2025-11-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1256,META,2025-02-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1257,GOOGL,2025-11-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1258,GOOGL,2025-11-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1259,AMD,2025-11-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1260,NVDA,2024-02-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1261,GOOGL,2024-02-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1262,NVDA,2025-10-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1263,NVDA,2025-10-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1264,NVDA,2024-09-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1265,NVDA,2024-09-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1266,AAPL,2024-09-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1267,NVDA,2024-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1268,PYPL,2025-09-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1269,PYPL,2025-09-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1270,NVDA,2025-11-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1271,NVDA,2025-11-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1272,NVDA,2024-08-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1273,AAPL,2024-08-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1274,PYPL,2025-11-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1275,TSLA,2025-11-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1276,GOOGL,2024-07-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1277,GOOGL,2024-07-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1278,GOOGL,2024-07-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1279,AMZN,2024-07-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1280,GOOGL,2024-04-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1281,AMZN,2024-04-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1282,UBER,2024-12-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1283,GOOGL,2024-07-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1284,GOOGL,2024-07-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1285,GOOGL,2024-07-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1286,AMD,2024-04-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
