event_id,ticker,company_name,event_date,effective_trading_event_date,sec_confounded_flag,gdelt_article_count_pm5,gdelt_major_news_flag_pm5,free_news_confounded_flag,free_news_clean_flag,free_news_unknown_flag,provider_coverage_status,ar_1d,ar_5d,timing_bucket,duplicate_cluster_size,top5_flag
1167,TSLA,Tesla,2024-07-06,2024-07-08,True,6,True,True,False,False,gdelt_only,0.005886,-0.011392,weekend_or_holiday,2,True
1168,AAPL,Apple,2024-08-24,2024-08-26,True,7,True,True,False,False,gdelt_only,0.028758,-0.022348,weekend_or_holiday,5,True
1169,AAPL,Apple,2024-08-24,2024-08-26,True,7,True,True,False,False,gdelt_only,-0.020708,0.016929,weekend_or_holiday,5,True
1170,AAPL,Apple,2024-08-24,2024-08-26,True,6,True,True,False,False,gdelt_only,-0.031421,0.030215,weekend_or_holiday,5,True
1171,AAPL,Apple,2024-08-24,2024-08-26,True,6,True,True,False,False,gdelt_only,-0.028388,-0.044286,weekend_or_holiday,5,True
1172,AAPL,Apple,2024-08-24,2024-08-26,True,5,True,True,False,False,gdelt_only,0.011264,-0.014755,weekend_or_holiday,5,True
1173,TSLA,Tesla,2026-02-25,2026-02-25,False,6,True,True,False,False,gdelt_only,0.033386,0.019238,after_close,1,True
1174,TSLA,Tesla,2026-01-30,2026-01-30,True,6,True,True,False,False,gdelt_only,-0.016283,-0.059293,after_close,1,True
1175,NVDA,Nvidia,2024-09-05,2024-09-05,True,7,True,True,False,False,gdelt_only,-0.016283,-0.059293,before_open,1,True
1176,AAPL,Apple,2024-12-29,2024-12-30,True,7,True,True,False,False,gdelt_only,-0.016283,-0.059293,weekend_or_holiday,1,True
1177,TSLA,Tesla,2026-01-28,2026-01-28,True,7,True,True,False,False,gdelt_only,-0.017151,-0.023579,after_close,1,True
1178,NVDA,Nvidia,2026-01-28,2026-01-28,True,5,True,True,False,False,gdelt_only,0.004166,0.086123,after_close,1,True
1179,AAPL,Apple,2026-01-28,2026-01-28,True,6,True,True,False,False,gdelt_only,-0.006537,-0.038877,after_close,1,True
1180,META,Meta,2026-01-28,2026-01-28,True,0,False,True,False,False,gdelt_only,0.010266,-0.018045,after_close,1,False
1181,TSLA,Tesla,2024-07-27,2024-07-29,True,5,True,True,False,False,gdelt_only,0.010266,-0.018045,weekend_or_holiday,2,True
1182,TSLA,Tesla,2024-07-27,2024-07-29,True,7,True,True,False,False,gdelt_only,0.00689,-0.048871,weekend_or_holiday,2,True
1183,GOOGL,Alphabet,2024-07-27,2024-07-29,True,0,False,True,False,False,gdelt_only,-0.007389,-0.034316,weekend_or_holiday,1,False
1184,NVDA,Nvidia,2024-07-12,2024-07-12,False,7,True,True,False,False,gdelt_only,0.004094,0.017397,during_market,3,True
1185,NVDA,Nvidia,2024-07-12,2024-07-12,False,7,True,True,False,False,gdelt_only,0.004094,0.017397,during_market,3,True
1186,NVDA,Nvidia,2024-07-12,2024-07-12,False,7,True,True,False,False,gdelt_only,0.058484,0.257926,during_market,3,True
1187,AMD,AMD,2024-07-12,2024-07-12,False,6,True,True,False,False,gdelt_only,0.058484,0.257926,during_market,1,True
1188,AMD,AMD,2024-03-09,2024-03-11,False,7,True,True,False,False,gdelt_only,0.100501,0.177397,weekend_or_holiday,1,True
1189,NVDA,Nvidia,2024-03-09,2024-03-11,True,5,True,True,False,False,gdelt_only,0.100501,0.177397,weekend_or_holiday,1,True
1190,AMD,AMD,2024-01-22,2024-01-22,False,7,True,True,False,False,gdelt_only,0.100501,0.177397,during_market,3,True
1191,AMD,AMD,2024-01-22,2024-01-22,False,7,True,True,False,False,gdelt_only,0.100501,0.177397,during_market,3,True
1192,AMD,AMD,2024-01-22,2024-01-22,False,6,True,True,False,False,gdelt_only,-0.013754,0.01567,during_market,3,True
1193,NVDA,Nvidia,2024-01-22,2024-01-22,False,7,True,True,False,False,gdelt_only,-0.002443,-0.032897,during_market,2,True
1194,NVDA,Nvidia,2024-01-22,2024-01-22,False,7,True,True,False,False,gdelt_only,0.009953,0.031957,during_market,2,True
1195,TSLA,Tesla,2024-01-29,2024-01-29,True,6,True,True,False,False,gdelt_only,0.048139,0.09007,during_market,9,True
1196,TSLA,Tesla,2024-01-29,2024-01-29,True,6,True,True,False,False,gdelt_only,0.003069,-0.001228,during_market,9,True
1197,TSLA,Tesla,2024-01-29,2024-01-29,True,7,True,True,False,False,gdelt_only,-0.004693,0.008414,during_market,9,True
1198,TSLA,Tesla,2024-01-29,2024-01-29,True,5,True,True,False,False,gdelt_only,-0.010867,-0.01596,during_market,9,True
1199,TSLA,Tesla,2024-01-29,2024-01-29,True,7,True,True,False,False,gdelt_only,0.030598,0.041317,during_market,9,True
1200,TSLA,Tesla,2024-01-29,2024-01-29,True,5,True,True,False,False,gdelt_only,0.00501,0.000598,during_market,9,True
1201,TSLA,Tesla,2024-01-29,2024-01-29,True,7,True,True,False,False,gdelt_only,0.003733,-0.006058,during_market,9,True
1202,TSLA,Tesla,2024-01-29,2024-01-29,True,5,True,True,False,False,gdelt_only,-0.015296,0.010049,during_market,9,True
1203,TSLA,Tesla,2024-01-29,2024-01-29,True,5,True,True,False,False,gdelt_only,-0.015296,0.010049,during_market,9,True
1204,TSLA,Tesla,2022-10-25,2022-10-25,True,6,True,True,False,False,gdelt_only,,,after_close,2,True
1205,TSLA,Tesla,2022-10-25,2022-10-25,True,6,True,True,False,False,gdelt_only,-0.063386,-0.092457,after_close,2,True
1206,TSLA,Tesla,2026-01-12,2026-01-12,False,7,True,True,False,False,gdelt_only,0.039061,-0.045011,during_market,1,True
1207,GOOGL,Alphabet,2024-01-31,2024-01-31,True,0,False,True,False,False,gdelt_only,-0.005017,-0.001376,after_close,1,False
1208,MSFT,Microsoft,2024-01-31,2024-01-31,True,1,False,True,False,False,gdelt_only,0.012558,0.045954,after_close,1,False
1209,DIS,Disney,2024-01-31,2024-01-31,True,1,False,True,False,False,gdelt_only,-0.009391,-0.03866,after_close,1,False
1210,TSLA,Tesla,2023-12-21,2023-12-21,False,7,True,True,False,False,gdelt_only,,,after_close,1,True
1211,NVDA,Nvidia,2024-02-22,2024-02-22,True,6,True,True,False,False,gdelt_only,3.6e-05,-0.02696,during_market,2,True
1212,NVDA,Nvidia,2024-02-22,2024-02-22,True,6,True,True,False,False,gdelt_only,-0.031413,-0.044648,during_market,2,True
1213,TSLA,Tesla,2026-04-05,2026-04-06,True,5,True,True,False,False,gdelt_only,-0.031413,-0.044648,weekend_or_holiday,1,True
1214,MSFT,Microsoft,2024-08-06,2024-08-06,True,1,False,True,False,False,gdelt_only,,,during_market,2,False
1215,MSFT,Microsoft,2024-08-06,2024-08-06,True,1,False,True,False,False,gdelt_only,-0.003116,-0.012268,during_market,2,False
1216,NVDA,Nvidia,2024-08-06,2024-08-06,False,5,True,True,False,False,gdelt_only,0.008802,0.019724,during_market,3,True
1217,NVDA,Nvidia,2024-08-06,2024-08-06,False,5,True,True,False,False,gdelt_only,-0.017835,-0.046348,during_market,3,True
1218,NVDA,Nvidia,2024-08-06,2024-08-06,False,7,True,True,False,False,gdelt_only,-0.017835,-0.046348,during_market,3,True
1219,GOOGL,Alphabet,2024-08-06,2024-08-06,True,1,False,True,False,False,gdelt_only,-0.002282,-0.081757,during_market,1,False
1220,TSLA,Tesla,2023-11-28,2023-11-28,False,5,True,True,False,False,gdelt_only,-0.002282,-0.081757,after_close,1,True
1221,TSLA,Tesla,2026-04-03,2026-04-06,True,7,True,True,False,False,gdelt_only,-0.036675,-0.069381,during_market,1,True
1222,NVDA,Nvidia,2024-11-09,2024-11-11,True,7,True,True,False,False,gdelt_only,-0.01341,-0.031237,weekend_or_holiday,1,True
1223,TSLA,Tesla,2023-12-14,2023-12-14,False,6,True,True,False,False,gdelt_only,-0.014626,0.003894,after_close,1,True
1224,TSLA,Tesla,2022-12-15,2022-12-15,False,5,True,True,False,False,gdelt_only,0.006384,0.015618,during_market,10,True
1225,TSLA,Tesla,2022-12-15,2022-12-15,False,7,True,True,False,False,gdelt_only,-0.009534,-0.00821,during_market,10,True
1226,TSLA,Tesla,2022-12-15,2022-12-15,False,6,True,True,False,False,gdelt_only,0.009867,0.032724,during_market,10,True
1227,TSLA,Tesla,2022-12-15,2022-12-15,False,5,True,True,False,False,gdelt_only,0.003906,-0.06635,during_market,10,True
1228,TSLA,Tesla,2022-12-15,2022-12-15,False,6,True,True,False,False,gdelt_only,,,during_market,10,True
1229,TSLA,Tesla,2022-12-15,2022-12-15,False,5,True,True,False,False,gdelt_only,-0.024532,0.004653,during_market,10,True
1230,TSLA,Tesla,2022-12-15,2022-12-15,False,7,True,True,False,False,gdelt_only,-0.024532,0.004653,during_market,10,True
1231,TSLA,Tesla,2022-12-15,2022-12-15,False,6,True,True,False,False,gdelt_only,-0.002838,-0.014558,during_market,10,True
1232,TSLA,Tesla,2022-12-15,2022-12-15,False,5,True,True,False,False,gdelt_only,-0.004914,-0.018475,during_market,10,True
1233,TSLA,Tesla,2022-12-15,2022-12-15,False,5,True,True,False,False,gdelt_only,0.016014,-0.034822,during_market,10,True
1234,NVDA,Nvidia,2024-05-20,2024-05-20,True,6,True,True,False,False,gdelt_only,0.016014,-0.034822,during_market,1,True
1235,TSLA,Tesla,2024-02-14,2024-02-14,False,7,True,True,False,False,gdelt_only,0.002918,-0.030791,after_close,1,True
1236,AAPL,Apple,2024-03-08,2024-03-08,False,5,True,True,False,False,gdelt_only,0.004465,0.023993,after_close,2,True
1237,AAPL,Apple,2024-03-08,2024-03-08,False,6,True,True,False,False,gdelt_only,-0.006724,-0.016198,after_close,2,True
1238,TSLA,Tesla,2026-02-28,2026-03-02,False,6,True,True,False,False,gdelt_only,0.015291,0.051641,weekend_or_holiday,1,True
1239,TSLA,Tesla,2024-01-16,2024-01-16,False,7,True,True,False,False,gdelt_only,,,after_close,1,True
1240,AAPL,Apple,2024-01-16,2024-01-16,False,7,True,True,False,False,gdelt_only,-0.007358,0.004651,after_close,1,True
1241,TSLA,Tesla,2024-04-18,2024-04-18,True,6,True,True,False,False,gdelt_only,0.046633,0.01319,after_close,1,True
1242,AMC,AMC,2023-08-11,2023-08-11,True,0,False,True,False,False,gdelt_only,-0.003533,-0.006216,after_close,8,False
1243,AMC,AMC,2023-08-11,2023-08-11,True,1,False,True,False,False,gdelt_only,-0.013203,-0.037103,after_close,8,False
1244,AMC,AMC,2023-08-11,2023-08-11,True,1,False,True,False,False,gdelt_only,-0.057669,-0.048775,after_close,8,False
1245,AMC,AMC,2023-08-11,2023-08-11,True,0,False,True,False,False,gdelt_only,0.00701,-0.008481,after_close,8,False
1246,AMC,AMC,2023-08-11,2023-08-11,True,1,False,True,False,False,gdelt_only,0.007214,0.053294,after_close,8,False
1247,AMC,AMC,2023-08-11,2023-08-11,True,1,False,True,False,False,gdelt_only,-0.003077,0.046774,after_close,8,False
1248,AMC,AMC,2023-08-11,2023-08-11,True,1,False,True,False,False,gdelt_only,-0.019012,-0.003962,after_close,8,False
1249,AMC,AMC,2023-08-11,2023-08-11,True,1,False,True,False,False,gdelt_only,0.065555,0.060279,after_close,8,False
1250,TSLA,Tesla,2024-04-23,2024-04-23,True,6,True,True,False,False,gdelt_only,-0.027725,-0.041988,after_close,6,True
1251,TSLA,Tesla,2024-04-23,2024-04-23,True,5,True,True,False,False,gdelt_only,-0.012088,-0.015879,after_close,6,True
1252,TSLA,Tesla,2024-04-23,2024-04-23,True,5,True,True,False,False,gdelt_only,-0.011056,-0.073365,after_close,6,True
1253,TSLA,Tesla,2024-04-23,2024-04-23,True,7,True,True,False,False,gdelt_only,-0.03731,-0.092353,after_close,6,True
1254,TSLA,Tesla,2024-04-23,2024-04-23,True,7,True,True,False,False,gdelt_only,0.004215,-0.080507,after_close,6,True
1255,TSLA,Tesla,2024-04-23,2024-04-23,True,5,True,True,False,False,gdelt_only,-0.035942,-0.045506,after_close,6,True
1256,AMC,AMC,2023-08-22,2023-08-22,True,0,False,True,False,False,gdelt_only,0.005976,0.043107,after_close,1,False
1257,TSLA,Tesla,2024-04-25,2024-04-25,True,6,True,True,False,False,gdelt_only,0.005976,0.043107,after_close,1,True
1258,AMC,AMC,2023-08-24,2023-08-24,True,1,False,True,False,False,gdelt_only,-0.00996,-0.005086,after_close,7,False
1259,AMC,AMC,2023-08-24,2023-08-24,True,1,False,True,False,False,gdelt_only,0.006392,-0.028351,after_close,7,False
1260,AMC,AMC,2023-08-24,2023-08-24,True,1,False,True,False,False,gdelt_only,0.027374,-0.023042,after_close,7,False
1261,AMC,AMC,2023-08-24,2023-08-24,True,1,False,True,False,False,gdelt_only,-0.008915,-0.033845,after_close,7,False
1262,AMC,AMC,2023-08-24,2023-08-24,True,1,False,True,False,False,gdelt_only,0.010916,-0.002377,after_close,7,False
1263,AMC,AMC,2023-08-24,2023-08-24,True,1,False,True,False,False,gdelt_only,-0.001846,-0.016604,after_close,7,False
1264,AMC,AMC,2023-08-24,2023-08-24,True,0,False,True,False,False,gdelt_only,0.015016,-0.016735,after_close,7,False
1265,AMZN,Amazon,2024-10-28,2024-10-28,True,5,True,True,False,False,gdelt_only,0.025487,-0.000365,after_close,2,True
1266,AMZN,Amazon,2024-10-28,2024-10-28,True,7,True,True,False,False,gdelt_only,-0.027061,-0.018494,after_close,2,True
1267,TSLA,Tesla,2024-10-28,2024-10-28,True,5,True,True,False,False,gdelt_only,-0.027061,-0.018494,after_close,1,True
1268,TSLA,Tesla,2023-09-11,2023-09-11,False,7,True,True,False,False,gdelt_only,-0.027061,-0.018494,after_close,1,True
1269,TSLA,Tesla,2024-02-13,2024-02-13,False,5,True,True,False,False,gdelt_only,-0.027061,-0.018494,after_close,13,True
1270,TSLA,Tesla,2024-02-13,2024-02-13,False,5,True,True,False,False,gdelt_only,-0.027061,-0.018494,after_close,13,True
1271,TSLA,Tesla,2024-02-13,2024-02-13,False,6,True,True,False,False,gdelt_only,0.006392,-0.028351,after_close,13,True
1272,TSLA,Tesla,2024-02-13,2024-02-13,False,5,True,True,False,False,gdelt_only,0.058969,0.052251,after_close,13,True
1273,TSLA,Tesla,2024-02-13,2024-02-13,False,5,True,True,False,False,gdelt_only,0.008965,-0.017856,after_close,13,True
1274,TSLA,Tesla,2024-02-13,2024-02-13,False,7,True,True,False,False,gdelt_only,-0.100683,-0.075164,after_close,13,True
1275,TSLA,Tesla,2024-02-13,2024-02-13,False,7,True,True,False,False,gdelt_only,-0.100683,-0.075164,after_close,13,True
1276,TSLA,Tesla,2024-02-13,2024-02-13,False,5,True,True,False,False,gdelt_only,0.00865,0.004434,after_close,13,True
1277,TSLA,Tesla,2024-02-13,2024-02-13,False,7,True,True,False,False,gdelt_only,0.106032,0.013662,after_close,13,True
1278,TSLA,Tesla,2024-02-13,2024-02-13,False,6,True,True,False,False,gdelt_only,-0.00411,0.023154,after_close,13,True
1279,TSLA,Tesla,2024-02-13,2024-02-13,False,7,True,True,False,False,gdelt_only,-0.00411,0.023154,after_close,13,True
1280,TSLA,Tesla,2024-02-13,2024-02-13,False,6,True,True,False,False,gdelt_only,-0.00411,0.023154,after_close,13,True
1281,TSLA,Tesla,2024-02-13,2024-02-13,False,7,True,True,False,False,gdelt_only,-0.011226,0.00537,after_close,13,True
1282,AAPL,Apple,2024-02-13,2024-02-13,False,7,True,True,False,False,gdelt_only,-0.011226,0.00537,after_close,5,True
1283,AAPL,Apple,2024-02-13,2024-02-13,False,5,True,True,False,False,gdelt_only,-0.002519,-0.003996,after_close,5,True
1284,AAPL,Apple,2024-02-13,2024-02-13,False,7,True,True,False,False,gdelt_only,0.059618,-0.01814,after_close,5,True
1285,AAPL,Apple,2024-02-13,2024-02-13,False,6,True,True,False,False,gdelt_only,0.023087,-0.013453,after_close,5,True
1286,AAPL,Apple,2024-02-13,2024-02-13,False,6,True,True,False,False,gdelt_only,0.032465,-0.046445,after_close,5,True
1287,MSFT,Microsoft,2024-02-13,2024-02-13,False,0,False,False,True,False,gdelt_only,0.005591,-0.093301,after_close,1,False
1288,NVDA,Nvidia,2024-02-13,2024-02-13,True,6,True,True,False,False,gdelt_only,0.106032,0.013662,after_close,1,True
1289,TSLA,Tesla,2024-12-16,2024-12-16,False,7,True,True,False,False,gdelt_only,0.106032,0.013662,after_close,1,True
1290,AMD,AMD,2025-06-13,2025-06-13,False,7,True,True,False,False,gdelt_only,-0.097947,-0.126751,after_close,3,True
1291,AMD,AMD,2025-06-13,2025-06-13,False,5,True,True,False,False,gdelt_only,-0.097947,-0.126751,after_close,3,True
1292,AMD,AMD,2025-06-13,2025-06-13,False,7,True,True,False,False,gdelt_only,-0.097947,-0.126751,after_close,3,True
1293,AMD,AMD,2025-07-29,2025-07-29,True,6,True,True,False,False,gdelt_only,-0.000232,-0.194648,during_market,1,True
1294,SOFI,SoFi,2025-07-29,2025-07-29,True,1,False,True,False,False,gdelt_only,-0.000232,-0.194648,during_market,1,False
1295,AAPL,Apple,2025-07-29,2025-07-29,True,5,True,True,False,False,gdelt_only,-0.03255,-0.045713,during_market,1,True
1296,AAPL,Apple,2024-05-06,2024-05-06,True,5,True,True,False,False,gdelt_only,-0.03255,-0.045713,during_market,4,True
1297,AAPL,Apple,2024-05-06,2024-05-06,True,7,True,True,False,False,gdelt_only,0.01051,-0.00285,during_market,4,True
1298,AAPL,Apple,2024-05-06,2024-05-06,True,6,True,True,False,False,gdelt_only,0.051339,0.076366,during_market,4,True
1299,AAPL,Apple,2024-05-06,2024-05-06,True,6,True,True,False,False,gdelt_only,-0.01718,-0.045587,during_market,4,True
1300,DIS,Disney,2023-03-07,2023-03-07,True,1,False,True,False,False,gdelt_only,-0.003125,-0.05426,during_market,1,False
1301,MSFT,Microsoft,2023-03-07,2023-03-07,False,0,False,False,True,False,gdelt_only,,,during_market,1,False
1302,AMZN,Amazon,2023-03-07,2023-03-07,False,5,True,True,False,False,gdelt_only,-0.011223,-0.008792,during_market,1,True
1303,GOOGL,Alphabet,2023-03-07,2023-03-07,False,1,False,False,True,False,gdelt_only,0.012177,0.001242,during_market,1,False
1304,AMD,AMD,2025-08-06,2025-08-06,True,5,True,True,False,False,gdelt_only,0.046819,0.087554,during_market,1,True
1305,NVDA,Nvidia,2025-08-06,2025-08-06,True,6,True,True,False,False,gdelt_only,-0.013373,0.020482,during_market,1,True
1306,AAPL,Apple,2024-08-06,2024-08-06,True,5,True,True,False,False,gdelt_only,0.006831,-0.064498,before_open,3,True
1307,AAPL,Apple,2024-08-06,2024-08-06,True,5,True,True,False,False,gdelt_only,0.00915,0.032731,before_open,3,True
1308,AAPL,Apple,2024-08-06,2024-08-06,True,6,True,True,False,False,gdelt_only,0.00915,0.032731,before_open,3,True
1309,MSFT,Microsoft,2024-02-03,2024-02-05,True,1,False,True,False,False,gdelt_only,0.003215,0.038026,weekend_or_holiday,1,False
1310,AMD,AMD,2025-10-20,2025-10-20,True,5,True,True,False,False,gdelt_only,-0.004422,-0.068221,after_close,1,True
1311,AMZN,Amazon,2025-10-20,2025-10-20,False,5,True,True,False,False,gdelt_only,-0.025925,0.058477,after_close,1,True
1312,NVDA,Nvidia,2025-10-20,2025-10-20,False,7,True,True,False,False,gdelt_only,-0.000772,0.082641,after_close,1,True
1313,AAPL,Apple,2024-05-27,2024-05-28,False,5,True,True,False,False,gdelt_only,-0.000772,0.082641,before_open,1,True
1314,MSFT,Microsoft,2023-05-26,2023-05-26,False,1,False,False,True,False,gdelt_only,-0.025925,0.058477,during_market,1,False
1315,AMZN,Amazon,2023-05-26,2023-05-26,True,7,True,True,False,False,gdelt_only,-0.025925,0.058477,during_market,2,True
1316,AMZN,Amazon,2023-05-26,2023-05-26,True,5,True,True,False,False,gdelt_only,-0.025925,0.058477,during_market,2,True
1317,GOOGL,Alphabet,2023-05-26,2023-05-26,False,1,False,False,True,False,gdelt_only,-0.025925,0.058477,during_market,1,False
1318,AMD,AMD,2025-11-25,2025-11-25,False,5,True,True,False,False,gdelt_only,-0.025925,0.058477,after_close,5,True
1319,AMD,AMD,2025-11-25,2025-11-25,False,7,True,True,False,False,gdelt_only,-0.025925,0.058477,after_close,5,True
1320,AMD,AMD,2025-11-25,2025-11-25,False,6,True,True,False,False,gdelt_only,-0.025925,0.058477,after_close,5,True
1321,AMD,AMD,2025-11-25,2025-11-25,False,6,True,True,False,False,gdelt_only,-0.025925,0.058477,after_close,5,True
1322,AMD,AMD,2025-11-25,2025-11-25,False,7,True,True,False,False,gdelt_only,-0.015052,-0.022301,after_close,5,True
1323,GOOGL,Alphabet,2025-11-25,2025-11-25,False,0,False,False,True,False,gdelt_only,0.014313,-0.008857,after_close,2,False
1324,GOOGL,Alphabet,2025-11-25,2025-11-25,False,1,False,False,True,False,gdelt_only,0.014313,-0.008857,after_close,2,False
1325,META,Meta,2025-11-25,2025-11-25,False,1,False,False,True,False,gdelt_only,-0.015308,-0.044216,after_close,2,False
1326,META,Meta,2025-11-25,2025-11-25,False,0,False,False,True,False,gdelt_only,0.003482,0.002233,after_close,2,False
1327,AMD,AMD,2025-12-09,2025-12-09,True,7,True,True,False,False,gdelt_only,-0.021053,-0.065794,after_close,2,True
1328,AMD,AMD,2025-12-09,2025-12-09,True,5,True,True,False,False,gdelt_only,-0.021053,-0.065794,after_close,2,True
1329,NFLX,Netflix,2025-12-09,2025-12-09,True,1,False,True,False,False,gdelt_only,-0.021053,-0.065794,after_close,1,False
1330,NVDA,Nvidia,2025-12-09,2025-12-09,False,7,True,True,False,False,gdelt_only,-0.033852,-0.027976,after_close,2,True
1331,NVDA,Nvidia,2025-12-09,2025-12-09,False,7,True,True,False,False,gdelt_only,-0.0025,-0.017889,after_close,2,True
1332,TSLA,Tesla,2021-12-05,2021-12-06,True,5,True,True,False,False,gdelt_only,-0.00842,-0.043631,weekend_or_holiday,7,True
1333,TSLA,Tesla,2021-12-05,2021-12-06,True,5,True,True,False,False,gdelt_only,-0.020267,-0.020978,weekend_or_holiday,7,True
1334,TSLA,Tesla,2021-12-05,2021-12-06,True,5,True,True,False,False,gdelt_only,-0.019938,0.025966,weekend_or_holiday,7,True
1335,TSLA,Tesla,2021-12-05,2021-12-06,True,5,True,True,False,False,gdelt_only,-0.012369,-0.039223,weekend_or_holiday,7,True
1336,TSLA,Tesla,2021-12-05,2021-12-06,True,5,True,True,False,False,gdelt_only,-0.025619,-0.013488,weekend_or_holiday,7,True
1337,TSLA,Tesla,2021-12-05,2021-12-06,True,7,True,True,False,False,gdelt_only,-0.025619,-0.013488,weekend_or_holiday,7,True
1338,TSLA,Tesla,2021-12-05,2021-12-06,True,7,True,True,False,False,gdelt_only,0.038167,0.175829,weekend_or_holiday,7,True
1339,AMD,AMD,2025-12-11,2025-12-11,True,6,True,True,False,False,gdelt_only,,,after_close,2,True
1340,AMD,AMD,2025-12-11,2025-12-11,True,5,True,True,False,False,gdelt_only,-0.026557,-0.068579,after_close,2,True
1341,AAPL,Apple,2023-11-18,2023-11-20,False,6,True,True,False,False,gdelt_only,-0.00021,0.015366,weekend_or_holiday,1,True
1342,NVDA,Nvidia,2024-03-17,2024-03-18,True,7,True,True,False,False,gdelt_only,-0.00021,0.015366,weekend_or_holiday,1,True
1343,TSLA,Tesla,2024-03-17,2024-03-18,False,6,True,True,False,False,gdelt_only,-0.00021,0.015366,weekend_or_holiday,2,True
1344,TSLA,Tesla,2024-03-17,2024-03-18,False,5,True,True,False,False,gdelt_only,-0.00021,0.015366,weekend_or_holiday,2,True
1345,AAPL,Apple,2023-09-13,2023-09-13,False,5,True,True,False,False,gdelt_only,0.015809,0.044612,after_close,7,True
1346,AAPL,Apple,2023-09-13,2023-09-13,False,7,True,True,False,False,gdelt_only,0.06362,0.064431,after_close,7,True
1347,AAPL,Apple,2023-09-13,2023-09-13,False,7,True,True,False,False,gdelt_only,0.06362,0.064431,after_close,7,True
1348,AAPL,Apple,2023-09-13,2023-09-13,False,6,True,True,False,False,gdelt_only,0.059533,0.082232,after_close,7,True
1349,AAPL,Apple,2023-09-13,2023-09-13,False,5,True,True,False,False,gdelt_only,-0.002739,-0.067338,after_close,7,True
1350,AAPL,Apple,2023-09-13,2023-09-13,False,7,True,True,False,False,gdelt_only,-0.001889,-0.014641,after_close,7,True
1351,AAPL,Apple,2023-09-13,2023-09-13,False,5,True,True,False,False,gdelt_only,-0.003721,0.022787,after_close,7,True
1352,NVDA,Nvidia,2024-02-21,2024-02-21,True,6,True,True,False,False,gdelt_only,0.026693,0.02439,after_close,1,True
1353,MSFT,Microsoft,2023-11-08,2023-11-08,True,1,False,True,False,False,gdelt_only,0.000288,-0.007128,during_market,2,False
1354,MSFT,Microsoft,2023-11-08,2023-11-08,True,0,False,True,False,False,gdelt_only,0.107023,0.102628,during_market,2,False
1355,NVDA,Nvidia,2026-05-06,2026-05-06,True,7,True,True,False,False,gdelt_only,0.107023,0.102628,during_market,2,True
1356,NVDA,Nvidia,2026-05-06,2026-05-06,True,5,True,True,False,False,gdelt_only,-0.040925,-0.04757,during_market,2,True
1357,UBER,Uber,2025-09-12,2025-09-12,True,1,False,True,False,False,gdelt_only,0.000401,-0.007267,after_close,1,False
1358,NVDA,Nvidia,2024-02-26,2024-02-26,True,6,True,True,False,False,gdelt_only,-0.001716,0.126179,after_close,2,True
1359,NVDA,Nvidia,2024-02-26,2024-02-26,True,7,True,True,False,False,gdelt_only,-0.008662,-0.030491,after_close,2,True
1360,AMD,AMD,2024-02-26,2024-02-26,True,6,True,True,False,False,gdelt_only,-0.009101,-0.000568,after_close,3,True
1361,AMD,AMD,2024-02-26,2024-02-26,True,6,True,True,False,False,gdelt_only,-0.019478,-0.022035,after_close,3,True
1362,AMD,AMD,2024-02-26,2024-02-26,True,6,True,True,False,False,gdelt_only,-0.019478,-0.022035,after_close,3,True
1363,AAPL,Apple,2023-04-14,2023-04-14,False,6,True,True,False,False,gdelt_only,-0.029258,0.041714,during_market,1,True
1364,AMZN,Amazon,2023-04-14,2023-04-14,True,7,True,True,False,False,gdelt_only,0.017009,0.038333,during_market,1,True
1365,NFLX,Netflix,2022-10-19,2022-10-19,False,1,False,False,True,False,gdelt_only,-0.001884,-0.028256,during_market,2,False
1366,NFLX,Netflix,2022-10-19,2022-10-19,False,1,False,False,True,False,gdelt_only,-0.001884,-0.028256,during_market,2,False
1367,NVDA,Nvidia,2024-03-05,2024-03-05,False,6,True,True,False,False,gdelt_only,-0.1683,-0.121636,before_open,1,True
1368,NVDA,Nvidia,2024-03-22,2024-03-22,False,7,True,True,False,False,gdelt_only,-0.1683,-0.121636,after_close,1,True
1369,AAPL,Apple,2023-08-08,2023-08-08,True,7,True,True,False,False,gdelt_only,-0.1683,-0.121636,during_market,1,True
1370,AMD,AMD,2022-11-02,2022-11-02,True,7,True,True,False,False,gdelt_only,-0.029258,0.041714,during_market,2,True
1371,AMD,AMD,2022-11-02,2022-11-02,True,7,True,True,False,False,gdelt_only,-0.029258,0.041714,during_market,2,True
1372,GOOGL,Alphabet,2025-11-26,2025-11-26,False,0,False,False,True,False,gdelt_only,-0.01479,-0.065956,after_close,1,False
1373,DIS,Disney,2023-11-30,2023-11-30,True,0,False,True,False,False,gdelt_only,0.018865,-0.006988,after_close,2,False
1374,DIS,Disney,2023-11-30,2023-11-30,True,0,False,True,False,False,gdelt_only,0.106032,0.013662,after_close,2,False
1375,TSLA,Tesla,2023-11-30,2023-11-30,False,6,True,True,False,False,gdelt_only,-0.097947,-0.126751,after_close,1,True
1376,NVDA,Nvidia,2023-08-25,2023-08-25,True,5,True,True,False,False,gdelt_only,-0.097947,-0.126751,during_market,2,True
1377,NVDA,Nvidia,2023-08-25,2023-08-25,True,5,True,True,False,False,gdelt_only,-0.000232,-0.194648,during_market,2,True
1378,DIS,Disney,2023-08-25,2023-08-25,False,1,False,False,True,False,gdelt_only,-0.000232,-0.194648,during_market,1,False
