event_id,ticker,event_date,effective_trading_event_date,sec_filing_near_event_flag,sec_8k_near_event_flag,earnings_near_event_flag,major_news_near_event_flag,same_day_news_flag,plus_minus_1_day_news_flag,plus_minus_3_day_news_flag,plus_minus_5_day_news_flag,news_confounded_event_flag,news_source_used,news_query_status
533,AMZN,2025-10-22,2025-10-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
534,NFLX,2026-03-29,2026-03-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
535,NFLX,2026-03-29,2026-03-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
536,NVDA,2024-12-14,2024-12-16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
537,AMD,2024-12-14,2024-12-16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
538,AMD,2024-12-14,2024-12-16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
539,AMZN,2024-12-14,2024-12-16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
540,UBER,2024-12-14,2024-12-16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
541,GOOGL,2024-12-14,2024-12-16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
542,GOOGL,2024-12-14,2024-12-16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
543,SQ,2024-12-14,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
544,MSFT,2024-04-13,2024-04-15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
545,MSFT,2024-04-13,2024-04-15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
546,AMZN,2024-04-13,2024-04-15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
547,TSLA,2024-04-13,2024-04-15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
548,NFLX,2024-04-13,2024-04-15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
549,NVDA,2024-11-23,2024-11-25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
550,MSFT,2024-11-23,2024-11-25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
551,MSFT,2024-11-23,2024-11-25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
552,AAPL,2024-11-23,2024-11-25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
553,AAPL,2024-11-23,2024-11-25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
554,UBER,2024-11-16,2024-11-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
555,AMD,2025-11-04,2025-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
556,AMD,2025-11-04,2025-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
557,AMD,2025-11-04,2025-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
558,AMD,2025-11-04,2025-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
559,PLTR,2025-11-04,2025-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
560,NVDA,2025-11-04,2025-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
561,NVDA,2025-11-04,2025-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
562,PLTR,2025-11-04,2025-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
563,PLTR,2025-11-04,2025-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
564,PLTR,2025-11-04,2025-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
565,META,2025-11-04,2025-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
566,GOOGL,2025-11-04,2025-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
567,NVDA,2024-04-19,2024-04-19,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
568,AMZN,2024-07-11,2024-07-11,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
569,SOFI,2025-12-16,2025-12-16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
570,NVDA,2024-06-12,2024-06-12,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
571,CRM,2025-03-01,2025-03-03,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
572,AMZN,2025-03-01,2025-03-03,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
573,AMZN,2025-03-01,2025-03-03,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
574,AMZN,2025-03-01,2025-03-03,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
575,NVDA,2025-03-01,2025-03-03,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
576,PYPL,2025-03-01,2025-03-03,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
577,NVDA,2025-01-30,2025-01-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
578,AMZN,2025-02-04,2025-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
579,NFLX,2025-12-15,2025-12-15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
580,TSLA,2025-12-15,2025-12-15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
581,NVDA,2025-11-19,2025-11-19,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
582,NVDA,2025-11-19,2025-11-19,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
583,NVDA,2025-11-19,2025-11-19,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
584,AAPL,2025-09-08,2025-09-08,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
585,AMZN,2026-04-03,2026-04-06,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
586,UBER,2026-04-03,2026-04-06,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
587,PYPL,2025-12-11,2025-12-11,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
588,PYPL,2025-12-11,2025-12-11,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
589,UBER,2025-12-11,2025-12-11,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
590,AAPL,2025-06-19,2025-06-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
591,NVDA,2024-06-28,2024-06-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
592,NVDA,2024-06-28,2024-06-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
593,TSLA,2024-06-28,2024-06-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
594,TSLA,2024-06-28,2024-06-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
595,NVDA,2024-05-22,2024-05-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
596,NVDA,2024-05-22,2024-05-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
597,NVDA,2024-05-22,2024-05-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
598,NVDA,2024-05-22,2024-05-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
599,AAPL,2024-05-22,2024-05-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
600,AMZN,2025-02-15,2025-02-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
601,AMZN,2024-05-31,2024-05-31,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
602,NVDA,2024-05-31,2024-05-31,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
603,GOOGL,2024-05-31,2024-05-31,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
604,MSFT,2024-05-31,2024-05-31,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
605,TSLA,2024-05-31,2024-05-31,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
606,NFLX,2024-05-17,2024-05-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
607,AAPL,2024-05-17,2024-05-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
608,GOOGL,2024-05-17,2024-05-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
609,TSLA,2024-05-17,2024-05-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
610,TSLA,2024-05-17,2024-05-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
611,NVDA,2024-06-27,2024-06-27,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
612,SOFI,2025-12-04,2025-12-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
613,AMD,2025-02-01,2025-02-03,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
614,AAPL,2025-12-10,2025-12-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
615,NFLX,2025-12-10,2025-12-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
616,GOOGL,2024-07-05,2024-07-05,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
617,MSFT,2024-07-05,2024-07-05,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
618,NFLX,2025-12-08,2025-12-08,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
619,NFLX,2025-12-05,2025-12-05,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
620,NFLX,2025-12-05,2025-12-05,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
621,PYPL,2025-12-05,2025-12-05,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
622,SOFI,2025-12-05,2025-12-05,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
623,AMD,2025-02-11,2025-02-11,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
624,NVDA,2025-12-10,2025-12-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
625,NVDA,2025-12-10,2025-12-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
626,AMD,2025-12-10,2025-12-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
627,AMD,2025-12-10,2025-12-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
628,UBER,2025-12-12,2025-12-12,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
629,PYPL,2025-12-12,2025-12-12,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
630,AMZN,2025-12-12,2025-12-12,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
631,AAPL,2024-06-21,2024-06-21,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
632,MSFT,2025-07-21,2025-07-21,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
633,GOOGL,2025-07-23,2025-07-23,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
634,GOOGL,2025-06-15,2025-06-16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
635,PYPL,2024-08-29,2024-08-29,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
636,GOOGL,2024-09-06,2024-09-06,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
637,GOOGL,2024-09-06,2024-09-06,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
638,PYPL,2025-12-18,2025-12-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
639,NFLX,2025-12-18,2025-12-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
640,NVDA,2026-01-27,2026-01-27,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
641,NVDA,2026-01-27,2026-01-27,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
642,AMD,2026-01-27,2026-01-27,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
643,GOOGL,2026-01-27,2026-01-27,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
644,AMZN,2026-01-27,2026-01-27,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
645,MSFT,2025-03-29,2025-03-31,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
646,GOOGL,2025-05-17,2025-05-19,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
647,AMD,2025-05-17,2025-05-19,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
648,AMD,2024-08-02,2024-08-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
649,MSFT,2024-08-02,2024-08-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
650,TSLA,2024-08-02,2024-08-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
651,SOFI,2025-04-29,2025-04-29,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
652,NVDA,2026-01-26,2026-01-26,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
653,AAPL,2026-01-26,2026-01-26,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
654,META,2026-01-26,2026-01-26,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
655,AMZN,2025-03-05,2025-03-05,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
656,AMD,2026-01-20,2026-01-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
657,GOOGL,2024-07-23,2024-07-23,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
658,PYPL,2025-12-22,2025-12-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
659,TSLA,2025-12-22,2025-12-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
660,AMD,2026-01-23,2026-01-23,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
661,MSFT,2026-01-23,2026-01-23,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
662,TSLA,2026-01-23,2026-01-23,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
663,AAPL,2025-09-10,2025-09-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
664,AAPL,2025-09-10,2025-09-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
665,AMZN,2025-09-10,2025-09-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
666,AMZN,2025-03-11,2025-03-11,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
667,AMD,2024-07-30,2024-07-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
668,GOOGL,2024-07-30,2024-07-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
669,NFLX,2024-07-12,2024-07-12,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
670,MSFT,2024-07-12,2024-07-12,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
671,TSLA,2024-07-12,2024-07-12,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
672,AAPL,2024-08-01,2024-08-01,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
673,MSFT,2024-07-30,2024-07-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
674,MSFT,2024-07-30,2024-07-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
675,MSFT,2024-07-30,2024-07-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
676,MSFT,2024-07-30,2024-07-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
677,MSFT,2024-07-30,2024-07-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
678,AMZN,2025-03-11,2025-03-11,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
679,NVDA,2025-03-11,2025-03-11,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
680,NFLX,2025-12-24,2025-12-24,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
681,TSLA,2024-07-23,2024-07-23,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
682,TSLA,2024-07-23,2024-07-23,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
683,GOOGL,2026-01-28,2026-01-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
684,META,2026-01-28,2026-01-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
685,AMZN,2025-03-15,2025-03-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
686,AMZN,2025-03-15,2025-03-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
687,AMZN,2025-03-15,2025-03-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
688,GOOGL,2025-03-15,2025-03-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
689,GOOGL,2025-03-15,2025-03-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
690,MSFT,2025-03-15,2025-03-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
691,SOFI,2026-01-02,2026-01-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
692,AMD,2026-01-22,2026-01-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
693,MSFT,2026-01-22,2026-01-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
694,NVDA,2024-08-29,2024-08-29,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
695,META,2026-01-28,2026-01-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
696,META,2026-01-28,2026-01-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
697,MSFT,2026-01-28,2026-01-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
698,MSFT,2026-01-28,2026-01-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
699,MSFT,2026-01-28,2026-01-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
700,AMD,2026-01-28,2026-01-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
701,AMD,2026-01-28,2026-01-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
702,TSLA,2026-01-28,2026-01-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
703,TSLA,2026-01-28,2026-01-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
704,AMD,2026-01-21,2026-01-21,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
705,META,2026-01-21,2026-01-21,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
706,NFLX,2026-04-18,2026-04-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
707,GOOGL,2026-01-31,2026-02-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
708,NVDA,2025-05-28,2025-05-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
709,PYPL,2026-02-03,2026-02-03,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
710,NFLX,2026-01-11,2026-01-12,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
711,TSLA,2024-09-20,2024-09-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
712,AMZN,2025-05-02,2025-05-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
713,GOOGL,2025-05-02,2025-05-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
714,GOOGL,2025-03-18,2025-03-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
715,GOOGL,2025-03-18,2025-03-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
716,AMZN,2025-03-18,2025-03-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
717,MSFT,2026-01-29,2026-01-29,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
718,AMD,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
719,NVDA,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
720,NVDA,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
721,AMD,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
722,AMD,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
723,AMD,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
724,AMD,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
725,AMD,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
726,AMD,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
727,AMD,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
728,AMD,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
729,PYPL,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
730,META,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
731,META,2026-02-04,2026-02-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
732,NVDA,2025-04-09,2025-04-09,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
733,PYPL,2026-01-15,2026-01-15,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
734,MSFT,2026-01-30,2026-01-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
735,MSFT,2026-01-30,2026-01-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
736,MSFT,2026-01-30,2026-01-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
737,NVDA,2026-01-30,2026-01-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
738,MSFT,2024-11-01,2024-11-01,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
739,NFLX,2025-10-22,2025-10-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
