event_id,creator,ticker,recommendation_type,pre_event_return_20_1,pre_event_abnormal_return_20_1,pre_event_return_5_1,pre_event_abnormal_return_5_1,event_day_return_0_1,event_day_abnormal_return_0_1,post_event_return_0_5,post_event_abnormal_return_0_5,post_event_return_5_20,post_event_abnormal_return_5_20,post_event_return_0_20,post_event_abnormal_return_0_20,momentum_decile,short_momentum_decile,reversal_flag,continuation_flag,event_quality_score
145,STOCK UP! with LARRY JONES,AMZN,buy,0.045069,0.032828,0.036998,0.027650,-0.010053,-0.007070,-0.078766,-0.055107,-0.056985,-0.069337,-0.131262,-0.119663,7,8,True,False,65
146,STOCK UP! with LARRY JONES,MSFT,buy,-0.012001,-0.024242,0.067584,0.058237,-0.007405,-0.004422,-0.091880,-0.068221,-0.000085,-0.012437,-0.091958,-0.080359,5,10,False,True,62
147,STOCK UP! with LARRY JONES,NVDA,sell,0.014692,0.017071,0.082381,0.073739,-0.016364,-0.000915,-0.011313,-0.000503,-0.025280,0.001631,-0.036307,0.001123,7,10,True,False,65
148,"Mark Roussin, CPA",NVDA,buy,0.012927,0.051715,0.021884,0.016665,0.011596,0.006392,0.018157,0.009482,-0.007463,-0.006660,0.010558,0.002693,8,7,False,True,78
149,"Mark Roussin, CPA",GOOGL,buy,-0.095698,-0.060678,0.026825,0.030226,0.008761,0.003156,-0.054555,-0.017381,-0.073974,-0.050207,-0.124493,-0.064436,3,9,False,True,78
150,"Mark Roussin, CPA",UBER,buy,0.186104,0.221125,0.030589,0.033990,0.017476,0.011871,-0.072705,-0.035531,0.004891,0.028658,-0.068170,-0.008112,10,9,True,False,62
151,"Mark Roussin, CPA",UBER,buy,0.186104,0.221125,0.030589,0.033990,0.017476,0.011871,-0.072705,-0.035531,0.004891,0.028658,-0.068170,-0.008112,10,9,True,False,58
152,"Mark Roussin, CPA",AMD,buy,-0.092313,-0.057293,0.021706,0.025108,0.014770,0.009165,-0.007486,0.029688,-0.043930,-0.020164,-0.051087,0.008970,4,8,True,False,73
153,"Mark Roussin, CPA",AMZN,buy,0.076667,0.055091,0.026739,0.026229,-0.032243,-0.031233,0.001992,0.009925,0.136759,0.118850,0.139023,0.129190,8,8,False,True,58
154,"Mark Roussin, CPA",AAPL,buy,0.037263,0.015687,0.020543,0.020033,-0.000530,0.000479,0.022926,0.030859,0.012114,-0.005795,0.035317,0.025484,6,8,False,True,64
155,"Mark Roussin, CPA",NVDA,buy,0.069307,0.037170,0.081736,0.056630,0.021817,0.018345,-0.025512,-0.031967,-0.077952,-0.063511,-0.101476,-0.093396,7,10,True,False,64
156,"Mark Roussin, CPA",AAPL,buy,0.062611,0.006866,0.027907,-0.001635,0.000486,0.005675,0.001893,0.020142,0.045663,-0.007067,0.047642,0.014124,6,5,False,True,67
157,"Mark Roussin, CPA",META,buy,-0.093774,-0.049256,-0.019466,-0.017668,-0.039851,-0.022799,0.049165,0.032517,0.175069,0.086464,0.232842,0.126112,4,4,True,False,58
158,"Mark Roussin, CPA",NFLX,buy,0.059791,-0.035141,-0.056708,-0.091747,-0.023727,-0.017180,-0.036486,-0.045587,,,,,4,1,False,True,64
159,"Mark Roussin, CPA",AMZN,sell,0.025859,0.018859,0.043366,0.043881,-0.000898,-0.009520,-0.065999,-0.051839,-0.025575,-0.020286,-0.089886,-0.070512,7,9,True,False,75
160,"Mark Roussin, CPA",CRM,buy,-0.101919,-0.131508,-0.070273,-0.085934,-0.015441,-0.015534,0.039742,0.050255,-0.000690,-0.031280,0.039025,0.019269,2,1,True,False,73
161,"Mark Roussin, CPA",NVDA,buy,0.068799,0.039209,0.020845,0.005184,0.002368,0.002275,-0.034088,-0.023574,0.010148,-0.020442,-0.024285,-0.044041,7,6,True,False,64
162,"Mark Roussin, CPA",GOOGL,sell,0.255377,0.129448,0.020686,0.013321,-0.001598,0.003268,0.093937,0.089966,,,,,9,7,False,True,76
163,"Mark Roussin, CPA",MSFT,buy,0.020926,-0.012294,-0.025172,-0.022238,-0.001514,-0.002420,0.011644,-0.008829,0.034186,0.013705,0.046227,0.004855,5,4,False,True,66
164,"Mark Roussin, CPA",NVDA,buy,0.126943,0.091663,0.045974,0.043248,-0.013113,-0.019843,0.056959,0.037742,-0.210458,-0.185594,-0.165487,-0.159362,9,9,False,True,80
165,"Mark Roussin, CPA",AAPL,buy,-0.066705,-0.059204,-0.022089,-0.020075,0.009393,0.003873,-0.018561,0.001971,0.027910,0.000533,0.008831,0.002548,3,4,True,False,64
166,"Mark Roussin, CPA",AMZN,buy,-0.134380,-0.057473,0.017529,0.013551,-0.014918,-0.004109,0.038418,0.023154,-0.104005,-0.043107,-0.069582,-0.023019,4,7,True,False,60
167,"Mark Roussin, CPA",DIS,buy,0.143497,0.074549,0.070692,0.048859,0.009347,0.001649,0.010834,0.002648,-0.021092,-0.063786,-0.010487,-0.061716,8,9,False,True,64
168,"Mark Roussin, CPA",AAPL,buy,0.098796,0.029849,0.017758,-0.004076,0.009278,0.001581,0.000527,-0.007659,0.032141,-0.010553,0.032685,-0.018544,7,5,True,False,66
169,"Mark Roussin, CPA",AMZN,buy,0.176959,0.085387,0.120078,0.074297,-0.024162,-0.029046,-0.043425,-0.035375,0.060263,0.024422,0.014221,-0.013281,8,10,True,False,77
170,"Mark Roussin, CPA",MSFT,buy,0.082580,0.031141,0.036731,0.019169,-0.021529,-0.007756,-0.028236,-0.019812,0.031009,-0.009293,0.001898,-0.029641,7,8,True,False,67
171,"Mark Roussin, CPA",AAPL,buy,-0.059067,-0.084843,0.013296,0.006984,0.006372,0.000429,-0.001970,-0.024291,0.002380,0.034536,0.000406,0.010958,3,6,False,True,61
172,"Mark Roussin, CPA",AMZN,buy,-0.040308,-0.011128,0.052010,0.034270,0.001144,0.003799,-0.025456,-0.018298,-0.048314,-0.016730,-0.072540,-0.034024,5,9,False,True,74
173,"Mark Roussin, CPA",AMD,buy,-0.118487,-0.117308,0.044534,0.021504,-0.000302,0.018317,0.028520,0.051282,0.067268,0.015068,0.097706,0.069457,2,8,True,False,72
174,"Mark Roussin, CPA",NVDA,buy,-0.087777,-0.086598,0.042216,0.019185,-0.017764,0.000854,-0.038824,-0.016062,0.120225,0.068025,0.076733,0.048483,3,8,False,True,71
175,"Mark Roussin, CPA",AMZN,buy,0.065647,0.024664,-0.003300,-0.015704,-0.023725,-0.015102,-0.059362,-0.051559,-0.133880,-0.065147,-0.185295,-0.109295,7,4,True,False,66
176,"Mark Roussin, CPA",GOOGL,buy,0.079824,0.038841,0.020190,0.007786,-0.029344,-0.020721,-0.053144,-0.045340,-0.121975,-0.053243,-0.168637,-0.092637,7,7,True,False,67
177,"Mark Roussin, CPA",AMD,sell,-0.098796,-0.054959,-0.034614,-0.035507,0.003521,-0.002821,0.070416,0.044914,-0.110279,-0.071636,-0.047628,-0.033502,4,3,True,False,61
178,"Mark Roussin, CPA",NVDA,sell,0.008834,0.052671,0.089240,0.088346,0.017754,0.011413,0.054131,0.028629,-0.129533,-0.090890,-0.082414,-0.068287,8,10,False,True,66
179,"Mark Roussin, CPA",AMZN,sell,-0.002799,0.041038,-0.010359,-0.011252,-0.000900,-0.007242,0.036470,0.010968,-0.049594,-0.010951,-0.014933,-0.000806,7,5,False,True,78
180,"Mark Roussin, CPA",NVDA,buy,0.262259,0.213841,-0.011141,-0.008698,0.040032,0.030643,0.171420,0.158174,-0.024960,-0.044161,0.142181,0.109479,10,5,False,True,63
181,"Mark Roussin, CPA",NVDA,sell,0.262259,0.213841,-0.011141,-0.008698,0.040032,0.030643,0.171420,0.158174,-0.024960,-0.044161,0.142181,0.109479,10,5,False,True,80
182,"Mark Roussin, CPA",MSFT,buy,0.027921,-0.020721,-0.021354,-0.007132,0.018168,0.007205,0.028576,-0.000049,0.038433,0.012182,0.068107,0.012479,5,5,False,True,79
183,"Mark Roussin, CPA",DIS,sell,0.287204,0.179942,-0.005135,-0.014087,0.006066,0.005671,0.014123,0.001787,0.050080,0.039934,0.064910,0.042303,10,4,False,True,72
184,"Mark Roussin, CPA",AAPL,buy,-0.050641,0.030954,-0.063205,-0.016658,-0.033644,-0.020313,-0.008019,-0.022799,-0.076148,-0.046420,-0.083556,-0.068169,7,4,True,False,61
185,"Mark Roussin, CPA",AAPL,sell,-0.050641,0.030954,-0.063205,-0.016658,-0.033644,-0.020313,-0.008019,-0.022799,-0.076148,-0.046420,-0.083556,-0.068169,7,4,True,False,72
186,"Mark Roussin, CPA",TSLA,buy,0.122695,0.125772,0.024037,0.033520,0.041363,0.040982,0.126521,0.109664,0.149809,0.124780,0.295284,0.252976,9,9,False,True,78
187,"Mark Roussin, CPA",SOFI,buy,-0.052236,-0.047744,0.059489,0.042232,-0.014910,-0.018373,-0.090817,-0.093032,-0.024227,-0.025537,-0.112843,-0.116372,4,9,False,True,62
188,"Mark Roussin, CPA",SOFI,buy,-0.052236,-0.047744,0.059489,0.042232,-0.014910,-0.018373,-0.090817,-0.093032,-0.024227,-0.025537,-0.112843,-0.116372,4,9,False,True,73
189,"Mark Roussin, CPA",UBER,buy,-0.131869,-0.127377,0.034413,0.017156,0.035514,0.032052,0.017129,0.014914,-0.082632,-0.083942,-0.066918,-0.070447,2,7,True,False,61
190,"Mark Roussin, CPA",NVDA,buy,-0.079614,-0.094244,-0.056750,-0.054015,0.008112,0.010844,0.041976,0.032981,-0.002994,-0.011069,0.038856,0.021713,2,2,True,False,78
191,"Mark Roussin, CPA",AMZN,buy,-0.133769,-0.082943,0.036766,0.006595,0.020564,0.004118,0.068465,0.019072,0.007463,0.026797,0.076439,0.047336,3,6,True,False,66
192,"Mark Roussin, CPA",GOOGL,buy,-0.122554,-0.071728,0.027755,-0.002416,0.011523,-0.004923,0.026989,-0.022404,-0.106874,-0.087540,-0.082770,-0.111873,3,5,False,True,74
193,"Mark Roussin, CPA",AAPL,buy,-0.077474,-0.026649,0.033306,0.003135,0.017193,0.000748,0.038432,-0.010962,-0.025588,-0.006253,0.011861,-0.017243,5,6,False,True,89
194,"Mark Roussin, CPA",TSLA,buy,-0.208360,-0.157534,0.005632,-0.024539,0.052357,0.035912,0.127753,0.078360,0.015490,0.034825,0.145223,0.116119,1,4,True,False,64
195,"Mark Roussin, CPA",NVDA,buy,0.289770,0.244571,0.112206,0.094013,0.035784,0.030004,0.043322,0.035917,0.204714,0.185372,0.256905,0.230014,10,10,False,True,77
196,"Mark Roussin, CPA",GOOGL,buy,0.022912,-0.022287,0.031028,0.012836,0.021177,0.015398,-0.021520,-0.028925,-0.051551,-0.070894,-0.071962,-0.098853,5,7,False,True,76
197,"Mark Roussin, CPA",TSLA,buy,0.285878,0.242941,0.118341,0.100870,-0.021028,-0.013197,-0.037135,-0.043657,-0.065738,-0.074952,-0.100432,-0.116229,10,10,True,False,61
198,"Mark Roussin, CPA",GOOGL,buy,-0.048488,-0.091425,0.013268,-0.004202,-0.013470,-0.005640,-0.023162,-0.029684,0.079459,0.070244,0.054456,0.038659,3,5,False,True,62
199,"Mark Roussin, CPA",SOFI,buy,0.006998,-0.020676,0.069094,0.057096,-0.010624,-0.014599,0.019920,0.026439,0.380208,0.333302,0.407703,0.367621,5,10,True,False,75
200,"Mark Roussin, CPA",SOFI,buy,0.006998,-0.020676,0.069094,0.057096,-0.010624,-0.014599,0.019920,0.026439,0.380208,0.333302,0.407703,0.367621,5,10,True,False,64
201,"Mark Roussin, CPA",PYPL,buy,0.052476,0.021578,0.029211,0.016362,-0.024353,-0.023093,-0.050665,-0.039189,0.034645,0.007271,-0.017775,-0.033359,7,7,True,False,65
202,"Mark Roussin, CPA",TSLA,sell,-0.152925,-0.158477,0.114512,0.068553,0.013271,0.010425,0.020249,0.009920,0.067096,0.029817,0.088703,0.040711,1,10,True,False,56
203,"Mark Roussin, CPA",AMD,buy,-0.046188,-0.027399,0.010031,0.001735,0.011031,0.009480,0.046708,0.017267,-0.090400,-0.102566,-0.047914,-0.089879,5,6,True,False,61
204,"Mark Roussin, CPA",META,buy,-0.064007,-0.066264,0.057300,0.025602,0.002339,0.003001,0.077150,0.045160,-0.088732,-0.131374,-0.018428,-0.094423,3,8,True,False,70
205,"Mark Roussin, CPA",MSFT,buy,-0.075454,-0.077711,0.013428,-0.018270,-0.005897,-0.005235,0.126491,0.094501,0.001213,-0.041428,0.127858,0.051863,3,4,True,False,61
206,"Mark Roussin, CPA",AMZN,buy,0.000346,-0.031351,-0.057439,-0.037699,0.026577,0.012301,0.064583,0.045862,0.101475,0.068182,0.172611,0.119974,4,3,True,False,69
207,"Mark Roussin, CPA",AAPL,buy,-0.070703,-0.105603,0.012604,0.010351,-0.002196,0.004670,-0.009422,-0.026652,0.030227,0.051962,0.020520,0.025400,2,7,False,True,66
208,"Mark Roussin, CPA",NVDA,buy,0.229936,0.195036,-0.019219,-0.021472,-0.001217,0.005650,0.039696,0.022466,-0.035533,-0.013798,0.002752,0.007631,10,4,False,True,77
209,"Mark Roussin, CPA",GOOGL,buy,-0.119334,-0.014471,-0.071667,-0.024850,0.025616,0.010120,0.057371,0.006029,0.023851,-0.045657,0.082591,-0.041828,5,3,True,False,61
210,"Mark Roussin, CPA",TGT,buy,,,,,,,,,,,,,,,False,False,44
211,"Mark Roussin, CPA",AAPL,buy,0.069639,0.064891,0.041114,0.012465,0.006970,0.004266,0.018628,-0.004937,0.036574,0.010337,0.055883,0.005463,8,7,True,False,63
212,"Mark Roussin, CPA",NVDA,sell,0.017116,0.006023,0.035655,0.018268,0.089259,0.080666,-0.014862,-0.012193,0.085462,0.091367,0.069330,0.077889,6,8,True,False,75
213,"Mark Roussin, CPA",AAPL,sell,-0.137181,-0.148273,-0.031307,-0.048694,0.036544,0.027952,-0.008048,-0.005379,0.084652,0.090558,0.075923,0.084482,1,2,False,True,75
214,"Mark Roussin, CPA",MSFT,sell,0.010767,-0.000326,0.035033,0.017646,0.029087,0.020495,-0.054400,-0.051730,-0.029744,-0.023838,-0.082525,-0.073966,6,8,False,True,76
215,"Mark Roussin, CPA",TSLA,sell,-0.120490,-0.131582,-0.046706,-0.064092,0.002367,-0.006225,-0.033917,-0.031247,-0.210801,-0.204895,-0.237568,-0.229009,2,2,False,True,64
216,"Mark Roussin, CPA",GOOGL,buy,0.059411,0.020178,0.030232,0.012888,0.004982,-0.002899,-0.005710,-0.014365,0.080396,0.070393,0.074228,0.055483,7,7,True,False,59
217,"Mark Roussin, CPA",AMD,buy,0.132178,0.094668,0.012563,0.008208,0.041543,0.038723,0.156564,0.156307,0.018990,0.005277,0.178527,0.164554,9,7,False,True,61
218,"Mark Roussin, CPA",GOOGL,buy,-0.009824,-0.047334,-0.008417,-0.012772,0.005662,0.002842,0.035953,0.035696,0.071706,0.057992,0.110237,0.096263,4,4,True,False,67
219,"Mark Roussin, CPA",AMC,buy,0.876712,0.816134,0.796721,0.778247,-0.051724,-0.053161,-0.019396,-0.014233,0.096703,0.064724,0.075431,0.048780,10,10,True,False,58
220,"Mark Roussin, CPA",DIS,buy,-0.085920,-0.146498,-0.028639,-0.047114,-0.001161,-0.002598,-0.026216,-0.021053,-0.006855,-0.038834,-0.032892,-0.059542,1,2,False,True,65
221,"Mark Roussin, CPA",AMZN,buy,0.037775,-0.022803,-0.018522,-0.036997,0.005827,0.004389,-0.014050,-0.008886,0.014416,-0.017564,0.000163,-0.026487,5,3,False,True,77
222,"Mark Roussin, CPA",AMD,buy,0.029598,-0.030981,0.047772,0.029297,0.011376,0.009939,-0.013467,-0.008303,-0.004987,-0.036966,-0.018386,-0.045037,4,9,False,True,72
223,"Mark Roussin, CPA",MSFT,buy,-0.018484,-0.000229,-0.036619,-0.006842,-0.017006,-0.002314,0.013416,0.024799,0.023369,0.039399,0.037098,0.064329,6,5,True,False,68
224,"Mark Roussin, CPA",TSLA,sell,0.407943,0.373213,0.248050,0.238734,0.005646,0.004492,-0.013081,-0.022727,-0.163397,-0.115021,-0.174340,-0.135144,10,10,True,False,77
225,"Mark Roussin, CPA",NVDA,buy,0.047783,0.013053,0.034600,0.025283,0.018835,0.017681,0.027100,0.017454,-0.169994,-0.121618,-0.147501,-0.108304,6,8,False,True,64
226,"Mark Roussin, CPA",AMZN,buy,0.089971,0.055241,-0.001314,-0.010630,-0.003550,-0.004704,-0.027550,-0.037196,-0.136717,-0.088341,-0.160500,-0.121304,8,5,True,False,77
227,"Mark Roussin, CPA",AAPL,buy,0.131107,0.096377,0.034797,0.025481,0.006539,0.005385,0.018556,0.008910,-0.046326,0.002050,-0.028629,0.010567,9,8,False,True,66
228,"Mark Roussin, CPA",AAPL,sell,-0.067436,-0.068114,-0.018852,-0.009892,0.015533,0.003067,0.029370,0.005151,-0.051890,-0.080535,-0.024044,-0.077602,3,5,True,False,53
229,"Mark Roussin, CPA",AAPL,sell,-0.067436,-0.068114,-0.018852,-0.009892,0.015533,0.003067,0.029370,0.005151,-0.051890,-0.080535,-0.024044,-0.077602,3,5,True,False,75
230,"Mark Roussin, CPA",NVDA,buy,0.119336,0.118658,0.031334,0.040294,0.041746,0.029280,0.078974,0.054756,0.179188,0.150542,0.272313,0.218755,9,9,False,True,66
231,"Mark Roussin, CPA",GOOGL,buy,0.041753,0.041075,-0.005693,0.003267,0.020212,0.007746,0.058475,0.034256,-0.059920,-0.088565,-0.004949,-0.058507,7,6,False,True,61
232,"Mark Roussin, CPA",NVDA,buy,0.354245,0.320447,0.108054,0.084978,-0.000909,0.000307,0.071263,0.056693,-0.010879,-0.037833,0.059609,0.017692,10,10,False,True,77
233,"Mark Roussin, CPA",AAPL,buy,0.073304,0.039507,0.023943,0.000866,0.012392,0.013608,0.101604,0.087034,0.063387,0.036433,0.171432,0.129515,7,6,False,True,76
234,"Mark Roussin, CPA",MSFT,buy,0.169150,0.106141,0.058596,0.047909,-0.011660,-0.002991,0.012239,0.004130,-0.063122,-0.008965,-0.051655,-0.005168,9,9,False,True,58
235,"Mark Roussin, CPA",MSFT,buy,0.169150,0.106141,0.058596,0.047909,-0.011660,-0.002991,0.012239,0.004130,-0.063122,-0.008965,-0.051655,-0.005168,9,9,False,True,58
236,"Mark Roussin, CPA",NVDA,sell,0.110831,0.044483,0.051529,0.018857,0.001884,0.003884,0.032676,0.027325,,,,,7,8,False,True,61
237,"Mark Roussin, CPA",NVDA,sell,0.110831,0.044483,0.051529,0.018857,0.001884,0.003884,0.032676,0.027325,,,,,7,8,False,True,57
238,"Mark Roussin, CPA",NVDA,buy,0.110831,0.044483,0.051529,0.018857,0.001884,0.003884,0.032676,0.027325,,,,,7,8,False,True,74
239,"Mark Roussin, CPA",META,buy,0.115658,0.049311,0.074636,0.041963,-0.025619,-0.023619,-0.019635,-0.024986,,,,,8,9,True,False,61
240,"Mark Roussin, CPA",AMZN,sell,0.196110,0.129763,0.047487,0.014814,-0.009100,-0.007100,0.053600,0.048249,,,,,9,7,False,True,57
241,"Mark Roussin, CPA",AMZN,buy,0.196110,0.129763,0.047487,0.014814,-0.009100,-0.007100,0.053600,0.048249,,,,,9,7,False,True,80
242,"Mark Roussin, CPA",TSLA,buy,0.074462,0.065413,0.058824,0.059653,-0.055949,-0.043421,-0.140310,-0.109596,0.145665,0.093803,-0.015083,-0.034639,8,10,True,False,66
243,"Mark Roussin, CPA",UBER,buy,-0.038335,-0.032473,-0.075243,-0.054685,0.002832,-0.022034,-0.037492,-0.072519,0.011069,-0.006957,-0.026837,-0.080522,4,2,False,True,68
244,"Mark Roussin, CPA",AMZN,buy,-0.081569,-0.032369,-0.060230,-0.040162,-0.009866,-0.011293,0.070040,0.030032,0.099871,0.019808,0.176906,0.053632,4,2,True,False,72
245,"Mark Roussin, CPA",AMZN,buy,-0.081569,-0.032369,-0.060230,-0.040162,-0.009866,-0.011293,0.070040,0.030032,0.099871,0.019808,0.176906,0.053632,4,2,True,False,67
246,"Mark Roussin, CPA",TSLA,buy,-0.375111,-0.290419,-0.091822,-0.095669,0.001696,0.004587,0.153481,0.147891,-0.112144,-0.036642,0.024124,0.094459,1,1,True,False,77
247,"Mark Roussin, CPA",AMZN,buy,-0.149186,-0.064494,-0.030519,-0.034367,-0.003017,-0.000126,0.028588,0.022997,-0.133247,-0.057744,-0.108469,-0.038134,3,3,True,False,64
248,"Mark Roussin, CPA",TSLA,buy,0.099913,0.107759,-0.133371,-0.112689,-0.002043,-0.013243,-0.015392,-0.023935,-0.028590,-0.052917,-0.043541,-0.076620,9,1,True,False,75
249,"Mark Roussin, CPA",NVDA,buy,-0.129739,-0.148421,-0.073862,-0.074689,-0.026096,-0.019456,-0.072756,-0.046971,0.094229,0.067000,0.014617,0.013875,1,1,False,True,75
250,"Mark Roussin, CPA",MSFT,buy,0.086182,0.111782,0.028221,0.049045,0.005856,0.010389,0.062308,0.018167,0.085772,0.028803,0.153424,0.049800,9,9,False,True,72
251,"Mark Roussin, CPA",GOOGL,buy,-0.050639,-0.025039,-0.088131,-0.067307,-0.000900,0.003633,0.042607,-0.001533,0.072163,0.015194,0.117844,0.014220,5,2,False,True,65
252,"Mark Roussin, CPA",TSLA,buy,-0.137836,-0.112236,-0.034937,-0.014113,0.007484,0.012017,0.061965,0.017825,0.077525,0.020556,0.144294,0.040670,2,4,True,False,86
253,"Mark Roussin, CPA",NVDA,buy,-0.065852,-0.027603,-0.041372,-0.031397,-0.025911,-0.035317,-0.005971,-0.025112,0.042767,0.030350,0.036541,0.004745,4,3,False,True,57
254,"Mark Roussin, CPA",NVDA,buy,-0.065852,-0.027603,-0.041372,-0.031397,-0.025911,-0.035317,-0.005971,-0.025112,0.042767,0.030350,0.036541,0.004745,4,3,False,True,57
255,"Mark Roussin, CPA",GOOGL,buy,0.062543,0.064107,0.016564,-0.007513,-0.007708,-0.008996,0.024829,0.008450,0.001608,-0.008455,0.026477,-0.000130,8,5,False,True,67
256,"Mark Roussin, CPA",AAPL,sell,0.043990,0.045554,0.056118,0.032040,-0.006890,-0.008179,0.029948,0.013568,0.037137,0.027074,0.068196,0.041590,7,9,False,True,64
257,"Mark Roussin, CPA",MSFT,buy,-0.040637,-0.039074,0.031922,0.007845,0.005869,0.004581,0.022869,0.006490,0.006794,-0.003269,0.029818,0.003211,4,7,True,False,65
258,"Mark Roussin, CPA",MSFT,buy,-0.052784,0.001451,-0.032234,0.013653,0.027056,0.010526,0.072109,0.046464,0.038938,-0.001648,0.113855,0.046583,6,7,False,True,61
259,"Mark Roussin, CPA",MSFT,buy,-0.052784,0.001451,-0.032234,0.013653,0.027056,0.010526,0.072109,0.046464,0.038938,-0.001648,0.113855,0.046583,6,7,False,True,81
260,"Mark Roussin, CPA",NVDA,buy,0.091834,0.065969,0.079492,0.056448,-0.031246,-0.028327,-0.153308,-0.145583,0.078460,0.086889,-0.086877,-0.070788,8,10,True,False,66
261,"Mark Roussin, CPA",NFLX,sell,0.049436,0.023571,0.124643,0.101600,-0.007382,-0.004463,-0.011799,-0.004074,0.030732,0.039161,0.018571,0.034660,7,10,True,False,67
262,"Mark Roussin, CPA",NVDA,sell,-0.018329,-0.032157,-0.138561,-0.097190,0.015309,0.010954,0.096929,0.066860,0.093680,0.081774,0.199689,0.157356,4,1,True,False,64
263,"Mark Roussin, CPA",NVDA,buy,0.099573,0.075222,-0.086982,-0.084255,0.003552,0.002863,0.007309,0.006166,0.155820,0.124836,0.164268,0.132105,8,1,False,True,66
264,"Mark Roussin, CPA",AMZN,buy,-0.005556,0.019236,0.030690,0.036927,0.008066,-0.004329,0.025877,-0.004102,-0.068918,-0.082760,-0.044825,-0.089060,7,9,True,False,66
265,"Mark Roussin, CPA",TSLA,sell,0.051896,0.076688,0.057645,0.063881,0.006555,-0.005840,-0.044664,-0.074643,0.035529,0.021688,-0.010722,-0.054957,8,10,True,False,62
266,"Mark Roussin, CPA",DIS,buy,-0.016760,-0.049009,0.035548,0.024684,-0.006544,-0.007130,-0.050596,-0.021388,0.038154,0.035645,-0.014373,0.012400,4,8,False,True,78
267,"Mark Roussin, CPA",AAPL,sell,0.010000,-0.022249,-0.013694,-0.024558,0.016913,0.016327,-0.001257,0.027951,0.023228,0.020719,0.021942,0.048714,5,4,True,False,74
268,"Mark Roussin, CPA",NVDA,sell,0.100896,0.060657,-0.033491,-0.033985,-0.003629,0.000306,0.014840,-0.000296,-0.101486,-0.083096,-0.088152,-0.084620,8,3,True,False,56
269,"Mark Roussin, CPA",AMZN,buy,0.001446,-0.039806,0.014190,0.000539,0.005167,-0.005459,-0.022767,-0.026597,0.113177,0.092325,0.087833,0.063071,4,6,False,True,63
270,"Mark Roussin, CPA",AMZN,buy,0.001446,-0.039806,0.014190,0.000539,0.005167,-0.005459,-0.022767,-0.026597,0.113177,0.092325,0.087833,0.063071,4,6,False,True,72
271,"Mark Roussin, CPA",AMZN,buy,0.001446,-0.039806,0.014190,0.000539,0.005167,-0.005459,-0.022767,-0.026597,0.113177,0.092325,0.087833,0.063071,4,6,False,True,72
272,"Mark Roussin, CPA",GOOGL,buy,-0.008549,-0.049800,0.028208,0.014557,0.011111,0.000486,-0.012332,-0.016161,0.012530,-0.008323,0.000043,-0.024718,4,7,False,True,67
273,"Mark Roussin, CPA",AMZN,buy,-0.107611,-0.168739,-0.136955,-0.163746,-0.055154,-0.050778,-0.116263,-0.100055,0.020877,-0.019339,-0.097813,-0.121169,1,1,False,True,67
274,"Mark Roussin, CPA",MSFT,buy,0.069673,0.045610,0.004013,0.006758,0.038458,0.029798,0.059678,0.033576,0.007337,-0.023480,0.067453,0.009730,7,6,False,True,67
275,"Mark Roussin, CPA",AAPL,buy,0.000450,-0.029025,0.023819,0.005337,-0.002778,-0.010602,0.053979,0.032023,0.006213,-0.016302,0.060528,0.015561,4,6,True,False,66
276,"Mark Roussin, CPA",GOOGL,buy,-0.034286,-0.063761,-0.052174,-0.070656,0.016757,0.008933,0.046637,0.024681,0.075739,0.053223,0.125908,0.080942,3,2,True,False,67
