event_id,ticker,company_name,event_date,av_query_success,window_pm1_article_count,window_pm1_top_source_domains,window_pm1_earnings_news_flag,window_pm1_analyst_news_flag,window_pm1_product_news_flag,window_pm1_legal_regulatory_news_flag,window_pm1_macro_sector_news_flag,window_pm1_major_news_flag,window_pm3_article_count,window_pm3_top_source_domains,window_pm3_earnings_news_flag,window_pm3_analyst_news_flag,window_pm3_product_news_flag,window_pm3_legal_regulatory_news_flag,window_pm3_macro_sector_news_flag,window_pm3_major_news_flag,window_pm5_article_count,window_pm5_top_source_domains,window_pm5_earnings_news_flag,window_pm5_analyst_news_flag,window_pm5_product_news_flag,window_pm5_legal_regulatory_news_flag,window_pm5_macro_sector_news_flag,window_pm5_major_news_flag,window_pm10_article_count,window_pm10_top_source_domains,window_pm10_earnings_news_flag,window_pm10_analyst_news_flag,window_pm10_product_news_flag,window_pm10_legal_regulatory_news_flag,window_pm10_macro_sector_news_flag,window_pm10_major_news_flag,av_news_confounded_flag,av_news_clean_flag,av_news_unknown_flag,reason_codes
96,NVDA,Nvidia,2023-07-21,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
97,NVDA,Nvidia,2023-11-23,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
98,AAPL,Apple,2023-11-23,True,2,foley.com;time.com,False,False,True,False,False,True,9,reuters.com;msn.com;globalxetfs.com;bloomberg.com;citybiz.co,False,False,True,True,True,True,12,bloomberg.com;reuters.com;theguardian.com;msn.com;globalxetfs.com,False,False,True,True,True,True,41,reuters.com;gurufocus.com;marketwatch.com;globalxetfs.com;fool.com,True,False,True,True,True,True,True,False,False,real_news_overlap_detected
99,MSFT,Microsoft,2023-11-23,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
100,NVDA,Nvidia,2025-08-13,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
101,NVDA,Nvidia,2025-08-13,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
102,NVDA,Nvidia,2023-02-25,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
103,NFLX,Netflix,2023-02-25,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
104,MSFT,Microsoft,2023-02-25,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
105,AMZN,Amazon,2023-02-25,True,5,mdm.com;nerdwallet.com;komonews.com;timesofsandiego.com;seekingalpha.com,False,False,True,True,True,True,24,reuters.com;siliconangle.com;marketbeat.com;aboutamazon.com;gizmodo.com,True,False,True,True,True,True,37,reuters.com;marketbeat.com;seekingalpha.com;supplychaindive.com;siliconangle.com,True,False,True,True,True,True,55,reuters.com;marketbeat.com;bizjournals.com;seekingalpha.com;supplychaindive.com,True,False,True,True,True,True,True,False,False,real_news_overlap_detected
106,GOOGL,Alphabet,2023-02-25,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
107,TSLA,Tesla,2023-01-26,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
108,TSLA,Tesla,2023-01-26,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
109,NVDA,Nvidia,2025-08-07,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
110,TSLA,Tesla,2024-01-25,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
111,AMZN,Amazon,2026-02-18,True,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,True,False,provider_queried_no_major_news_threshold
112,META,Meta,2026-02-18,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
113,MSFT,Microsoft,2024-08-02,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
114,NVDA,Nvidia,2025-07-16,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
115,NVDA,Nvidia,2025-07-16,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
116,AMD,nan,2025-07-16,True,8,etftrends.com;morningstar.com;stockstotrade.com;fortune.com;cnbc.com,True,True,True,True,True,True,10,etftrends.com;finance.yahoo.com;morningstar.com;stockstotrade.com;fortune.com,True,True,True,True,True,True,16,finviz.com;finance.yahoo.com;etftrends.com;manufacturingdive.com;morningstar.com,True,True,True,True,True,True,36,finance.yahoo.com;finviz.com;manufacturingdive.com;etftrends.com;theglobeandmail.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
117,NVDA,Nvidia,2024-02-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
118,GOOGL,Alphabet,2024-02-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
119,AMD,nan,2023-01-26,True,4,cnbc.com;curzioresearch.com;reuters.com;marketwatch.com,True,False,True,False,False,True,9,marketwatch.com;etftrends.com;theglobeandmail.com;cnbc.com;curzioresearch.com,True,True,True,True,False,True,16,marketwatch.com;cnbc.com;etftrends.com;theglobeandmail.com;curzioresearch.com,True,True,True,True,False,True,27,marketwatch.com;amd.com;bizjournals.com;cnbc.com;reuters.com,True,True,True,True,False,True,True,False,False,real_news_overlap_detected
120,TSLA,Tesla,2023-07-05,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
121,GOOGL,Alphabet,2023-07-05,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
122,MSFT,Microsoft,2023-07-07,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
123,AAPL,Apple,2023-07-07,True,1,theglobeandmail.com,False,False,False,False,True,True,5,reuters.com;theglobeandmail.com;bloomberg.com;finance.yahoo.com,True,False,True,True,True,True,10,reuters.com;topclassactions.com;theglobeandmail.com;bloomberg.com;finance.yahoo.com,True,False,True,True,True,True,26,reuters.com;etftrends.com;wsj.com;manufacturingdigital.com;foxsports.com,True,False,True,True,True,True,True,False,False,real_news_overlap_detected
124,AMZN,Amazon,2023-07-07,True,6,americanbazaaronline.com;powermag.com;channele2e.com;mashable.com;investing.com,True,True,True,False,False,True,9,vocal.media;247wallst.com;americanbazaaronline.com;powermag.com;channele2e.com,True,True,True,False,True,True,20,datacenterdynamics.com;usfunds.com;news-journalonline.com;vocal.media;247wallst.com,True,True,True,False,True,True,48,bizjournals.com;datacenterdynamics.com;abc7ny.com;techtarget.com;snowflake.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
125,GOOGL,Alphabet,2023-07-07,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
126,GOOGL,Alphabet,2025-08-19,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
127,NVDA,Nvidia,2025-08-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
128,GOOGL,Alphabet,2025-08-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
129,GOOGL,Alphabet,2025-09-04,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
130,AAPL,Apple,2023-03-31,True,6,topclassactions.com;sify.com;thecoinrepublic.com;blogs.cfainstitute.org;nasdaq.com,False,False,True,True,False,True,18,gurufocus.com;reuters.com;apple.com;autodesk.com;nbcbayarea.com,False,False,True,True,False,True,28,gurufocus.com;coincodex.com;investing.com;apple.com;reuters.com,False,False,True,True,True,True,45,gurufocus.com;investing.com;reuters.com;coincodex.com;apple.com,False,False,True,True,True,True,True,False,False,real_news_overlap_detected
131,AMZN,Amazon,2023-02-02,True,17,marketwatch.com;nbcnewyork.com;aviation24.be;axios.com;inverse.com,True,False,True,False,True,True,33,cnbc.com;marketwatch.com;rrstar.com;mashed.com;opensecrets.org,True,False,True,True,True,True,41,cnbc.com;marketwatch.com;rrstar.com;mashed.com;opensecrets.org,True,False,True,True,True,True,84,marketwatch.com;cnbc.com;businesswire.com;nytimes.com;costar.com,True,False,True,True,True,True,True,False,False,real_news_overlap_detected
132,PYPL,PayPal,2025-09-03,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
133,AAPL,Apple,2025-09-03,True,23,benzinga.com;investing.com;etftrends.com;tipranks.com;bizjournals.com,True,True,True,True,True,True,28,benzinga.com;investing.com;morningbrew.com;kapitalmarktexperten.de;gurufocus.com,True,True,True,True,True,True,35,investing.com;finviz.com;247wallst.com;benzinga.com;ktar.com,True,True,True,True,True,True,72,investing.com;finance.yahoo.com;finviz.com;benzinga.com;reuters.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
134,TSLA,Tesla,2023-11-06,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
135,NVDA,Nvidia,2025-07-16,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
136,AMD,nan,2026-02-22,True,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,True,False,provider_queried_no_major_news_threshold
137,AMD,nan,2026-02-22,True,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,True,False,provider_queried_no_major_news_threshold
138,PYPL,PayPal,2025-08-19,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
139,PYPL,PayPal,2025-08-19,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
140,SOFI,SoFi,2025-08-19,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
141,GOOGL,Alphabet,2025-08-19,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
142,AAPL,Apple,2023-09-22,True,3,phocuswire.com;stpetecatalyst.com;phonearena.com,False,False,True,False,False,True,7,americanbanker.com;growbeansprout.com;phocuswire.com;stpetecatalyst.com;phonearena.com,False,False,True,False,False,True,16,reuters.com;inc.com;koreajoongangdaily.joins.com;pocketgamer.com;americanbanker.com,True,False,True,True,True,True,36,reuters.com;apple.com;etftrends.com;investmentexecutive.com;marketwatch.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
143,AMZN,Amazon,2023-09-22,True,1,reuters.com,False,False,True,False,False,True,12,reuters.com;growbeansprout.com;ciodive.com;vendingtimes.com;thebreaker.news,False,False,True,True,False,True,19,reuters.com;growbeansprout.com;ciodive.com;vendingtimes.com;thebreaker.news,True,False,True,True,False,True,33,marketbeat.com;reuters.com;unmannedsystemstechnology.com;businesswire.com;jll.com,True,False,True,True,True,True,True,False,False,real_news_overlap_detected
144,GOOGL,Alphabet,2023-09-22,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
145,TSLA,Tesla,2023-09-22,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
