event_id,ticker,company_name,event_date,recommendation_type,av_expanded_news_clean_flag,av_expanded_news_confounded_flag,av_expanded_news_unknown_flag,gdelt_news_clean_flag,gdelt_news_confounded_flag,gdelt_news_unknown_flag,sec_clean_expanded_flag,sec_material_event_confounded_flag,sec_unknown_flag,public_news_clean,public_news_confounded,public_news_unknown,sec_clean,sec_confounded,sec_unknown,master_clean,master_confounded,master_unknown,reason_codes
1855,GOOGL,Alphabet,2023-10-27,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1856,NVDA,Nvidia,2024-12-28,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1857,NVDA,Nvidia,2024-12-28,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1858,MSFT,Microsoft,2024-07-14,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1859,META,Meta,2026-04-09,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1860,MSFT,Microsoft,2025-10-11,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1861,AMC,nan,2024-05-31,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1862,AMC,nan,2024-05-31,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1863,DIS,Disney,2022-11-18,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1864,SHOP,Shopify,2023-01-08,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1865,AAPL,Apple,2023-08-18,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1866,TSLA,Tesla,2021-08-02,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1867,AMD,nan,2025-11-24,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1868,AMD,nan,2025-11-07,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1869,MSFT,Microsoft,2024-12-04,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1870,NVDA,Nvidia,2023-03-21,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1871,AMZN,Amazon,2022-11-04,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1872,NVDA,Nvidia,2023-08-30,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1873,MSFT,Microsoft,2023-08-30,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1874,GOOGL,Alphabet,2023-12-18,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1875,GOOGL,Alphabet,2023-12-18,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1876,AMD,nan,2023-12-18,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1877,TSLA,Tesla,2023-12-18,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1878,TSLA,Tesla,2022-01-20,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1879,AMZN,Amazon,2025-01-22,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1880,NVDA,Nvidia,2025-01-22,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1881,NVDA,Nvidia,2025-12-12,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1882,GOOGL,Alphabet,2025-12-31,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1883,META,Meta,2026-02-16,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1884,PYPL,PayPal,2026-02-16,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1885,PYPL,PayPal,2026-02-16,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1886,PYPL,PayPal,2026-02-16,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1887,PYPL,PayPal,2026-02-16,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1888,NVDA,Nvidia,2026-02-16,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1889,MSFT,Microsoft,2026-03-03,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1890,MSFT,Microsoft,2026-03-03,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1891,MSFT,Microsoft,2026-03-26,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1892,SOFI,SoFi,2026-04-07,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1893,AMD,nan,2026-04-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1894,AMD,nan,2026-04-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1895,AMD,nan,2026-04-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1896,AMD,nan,2026-04-22,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1897,TSLA,Tesla,2025-02-11,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1898,TSLA,Tesla,2025-02-11,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1899,TSLA,Tesla,2025-02-11,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1900,TSLA,Tesla,2025-02-11,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1901,TSLA,Tesla,2025-02-11,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1902,GOOGL,Alphabet,2025-10-29,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1903,GOOGL,Alphabet,2025-10-29,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1904,AAPL,Apple,2025-10-29,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1905,AAPL,Apple,2025-10-29,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1906,AMZN,Amazon,2026-01-31,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1907,NVDA,Nvidia,2026-03-30,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1908,AMZN,Amazon,2026-04-22,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1909,AMZN,Amazon,2026-04-22,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1910,PYPL,PayPal,2024-10-29,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1911,TSLA,Tesla,2025-09-01,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1912,TSLA,Tesla,2025-12-21,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1913,TSLA,Tesla,2025-12-17,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1914,PYPL,PayPal,2026-04-30,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1915,GOOGL,Alphabet,2025-11-09,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1916,NVDA,Nvidia,2025-10-30,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1917,NVDA,Nvidia,2025-10-30,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1918,AAPL,Apple,2025-10-30,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1919,GOOGL,Alphabet,2025-10-30,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1920,AMZN,Amazon,2025-10-30,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1921,NVDA,Nvidia,2026-02-26,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1922,NVDA,Nvidia,2026-02-26,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1923,AAPL,Apple,2026-04-21,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1924,TSLA,Tesla,2026-04-23,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1925,TSLA,Tesla,2024-10-23,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1926,TSLA,Tesla,2024-10-23,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1927,TSLA,Tesla,2024-10-23,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1928,TSLA,Tesla,2024-10-23,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1929,TSLA,Tesla,2024-10-23,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1930,TSLA,Tesla,2024-10-23,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1931,NVDA,Nvidia,2024-10-23,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1932,NVDA,Nvidia,2024-10-23,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1933,NVDA,Nvidia,2024-10-23,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1934,AAPL,Apple,2024-10-23,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1935,AMD,nan,2024-12-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1936,AMD,nan,2024-12-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1937,AMD,nan,2024-12-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1938,AMD,nan,2024-12-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1939,AMD,nan,2024-12-10,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1940,SHOP,Shopify,2024-12-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1941,TSLA,Tesla,2024-12-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1942,PYPL,PayPal,2024-12-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1943,COIN,Coinbase,2025-11-05,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1944,UBER,Uber,2025-11-06,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1945,SOFI,SoFi,2026-02-27,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1946,AAPL,Apple,2026-04-10,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1947,AMD,nan,2025-10-04,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1948,TSLA,Tesla,2024-10-28,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1949,TSLA,Tesla,2024-07-30,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1950,MSFT,Microsoft,2024-07-30,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1951,META,Meta,2026-01-01,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1952,TSLA,Tesla,2026-01-15,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1953,TSLA,Tesla,2024-07-06,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1954,TSLA,Tesla,2024-07-06,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1955,AAPL,Apple,2024-08-24,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1956,AAPL,Apple,2024-08-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1957,AAPL,Apple,2024-08-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1958,AAPL,Apple,2024-08-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1959,AAPL,Apple,2024-08-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1960,TSLA,Tesla,2026-02-25,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1961,TSLA,Tesla,2026-01-30,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1962,NVDA,Nvidia,2024-09-05,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1963,AAPL,Apple,2024-12-29,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1964,TSLA,Tesla,2026-01-28,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1965,NVDA,Nvidia,2026-01-28,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1966,AAPL,Apple,2026-01-28,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1967,META,Meta,2026-01-28,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1968,TSLA,Tesla,2024-07-27,buy,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1969,TSLA,Tesla,2024-07-27,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1970,GOOGL,Alphabet,2024-07-27,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1971,NVDA,Nvidia,2024-07-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1972,NVDA,Nvidia,2024-07-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1973,NVDA,Nvidia,2024-07-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1974,AMD,nan,2024-07-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1975,AMD,nan,2024-03-09,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1976,NVDA,Nvidia,2024-03-09,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1977,AMD,nan,2024-01-22,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1978,AMD,nan,2024-01-22,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1979,AMD,nan,2024-01-22,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1980,NVDA,Nvidia,2024-01-22,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1981,NVDA,Nvidia,2024-01-22,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1982,TSLA,Tesla,2024-01-29,buy,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,master_confounded
1983,TSLA,Tesla,2024-01-29,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1984,TSLA,Tesla,2024-01-29,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1985,TSLA,Tesla,2024-01-29,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1986,TSLA,Tesla,2024-01-29,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1987,TSLA,Tesla,2024-01-29,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1988,TSLA,Tesla,2024-01-29,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1989,TSLA,Tesla,2024-01-29,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1990,TSLA,Tesla,2024-01-29,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1991,TSLA,Tesla,2022-10-25,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1992,TSLA,Tesla,2022-10-25,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1993,TSLA,Tesla,2026-01-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1994,GOOGL,Alphabet,2024-01-31,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1995,MSFT,Microsoft,2024-01-31,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1996,DIS,Disney,2024-01-31,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1997,TSLA,Tesla,2023-12-21,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
1998,NVDA,Nvidia,2024-02-22,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
1999,NVDA,Nvidia,2024-02-22,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2000,TSLA,Tesla,2026-04-05,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2001,MSFT,Microsoft,2024-08-06,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2002,MSFT,Microsoft,2024-08-06,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2003,NVDA,Nvidia,2024-08-06,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2004,NVDA,Nvidia,2024-08-06,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2005,NVDA,Nvidia,2024-08-06,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2006,GOOGL,Alphabet,2024-08-06,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2007,TSLA,Tesla,2023-11-28,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2008,TSLA,Tesla,2026-04-03,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2009,NVDA,Nvidia,2024-11-09,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2010,TSLA,Tesla,2023-12-14,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2011,TSLA,Tesla,2022-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2012,TSLA,Tesla,2022-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2013,TSLA,Tesla,2022-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2014,TSLA,Tesla,2022-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2015,TSLA,Tesla,2022-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2016,TSLA,Tesla,2022-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2017,TSLA,Tesla,2022-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2018,TSLA,Tesla,2022-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2019,TSLA,Tesla,2022-12-15,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2020,TSLA,Tesla,2022-12-15,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2021,NVDA,Nvidia,2024-05-20,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2022,TSLA,Tesla,2024-02-14,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2023,AAPL,Apple,2024-03-08,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2024,AAPL,Apple,2024-03-08,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2025,TSLA,Tesla,2026-02-28,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
2026,TSLA,Tesla,2024-01-16,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2027,AAPL,Apple,2024-01-16,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2028,TSLA,Tesla,2024-04-18,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2029,AMC,nan,2023-08-11,sell,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2030,AMC,nan,2023-08-11,sell,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2031,AMC,nan,2023-08-11,sell,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2032,AMC,nan,2023-08-11,buy,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2033,AMC,nan,2023-08-11,sell,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2034,AMC,nan,2023-08-11,buy,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2035,AMC,nan,2023-08-11,sell,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2036,AMC,nan,2023-08-11,sell,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2037,TSLA,Tesla,2024-04-23,buy,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2038,TSLA,Tesla,2024-04-23,buy,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,master_confounded
2039,TSLA,Tesla,2024-04-23,buy,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2040,TSLA,Tesla,2024-04-23,buy,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2041,TSLA,Tesla,2024-04-23,buy,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2042,TSLA,Tesla,2024-04-23,buy,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,master_confounded
2043,AMC,nan,2023-08-22,sell,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2044,TSLA,Tesla,2024-04-25,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2045,AMC,nan,2023-08-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2046,AMC,nan,2023-08-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2047,AMC,nan,2023-08-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2048,AMC,nan,2023-08-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2049,AMC,nan,2023-08-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2050,AMC,nan,2023-08-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
2051,AMC,nan,2023-08-24,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
