as_of,spy_prior_21d_return,spy_prior_63d_return,spy_drawdown_from_63d_high,vix_level,vix_percentile_1y,vix_change_5d,vix_change_21d,sentiment_regime,event_id,ticker,top5_flag,high_confidence,vix_tercile,spy_trend_regime
2025-11-21,-0.01895017837493773,0.028619542651810104,-0.04125755072025694,23.43,0.8611111111111112,3.6000000000000014,6.129999999999999,neutral,1749,META,False,False,vix_high_tercile,spy_downtrend_21d
2024-11-21,0.027128574452151222,0.059347390563347924,-0.008500863409472315,16.87,0.7619047619047619,2.5600000000000005,-2.3699999999999974,risk_on,1750,NVDA,True,False,vix_mid_tercile,spy_uptrend_21d
2024-11-21,0.027128574452151222,0.059347390563347924,-0.008500863409472315,16.87,0.7619047619047619,2.5600000000000005,-2.3699999999999974,risk_on,1751,NVDA,True,False,vix_mid_tercile,spy_uptrend_21d
2024-11-21,0.027128574452151222,0.059347390563347924,-0.008500863409472315,16.87,0.7619047619047619,2.5600000000000005,-2.3699999999999974,risk_on,1752,NVDA,True,False,vix_mid_tercile,spy_uptrend_21d
2026-02-12,-0.018017479183152108,0.0004145803216795141,-0.020445934233865537,20.82,0.7857142857142857,-0.9499999999999993,4.07,neutral,1753,META,False,False,vix_high_tercile,spy_downtrend_21d
2026-02-17,-0.013564682156917751,0.019087692005855805,-0.018174261539177672,20.29,0.7380952380952381,2.5,1.4499999999999993,neutral,1754,PYPL,False,False,vix_high_tercile,spy_downtrend_21d
2023-02-14,0.03548321101806429,0.04021192257058037,-0.009933174410282741,18.91,0.04365079365079365,0.25,-0.5799999999999983,risk_on,1755,MSFT,False,False,vix_mid_tercile,spy_uptrend_21d
2025-04-21,-0.08853224234435464,-0.1374781040447095,-0.15907868061226926,33.82,0.9761904761904762,-3.740000000000002,14.02,risk_off,1756,AMZN,True,False,vix_high_tercile,spy_downtrend_21d
2025-04-21,-0.08853224234435464,-0.1374781040447095,-0.15907868061226926,33.82,0.9761904761904762,-3.740000000000002,14.02,risk_off,1757,AMZN,True,False,vix_high_tercile,spy_downtrend_21d
2026-02-17,-0.013564682156917751,0.019087692005855805,-0.018174261539177672,20.29,0.7380952380952381,2.5,1.4499999999999993,neutral,1758,SOFI,False,False,vix_high_tercile,spy_downtrend_21d
2026-05-04,0.09481114169140437,0.03531860673020515,-0.0036633796697419507,18.29,0.6428571428571429,0.2699999999999996,-5.580000000000002,risk_on,1759,SOFI,False,False,vix_mid_tercile,spy_uptrend_21d
2025-03-28,-0.04737787294735041,-0.07312217390274567,-0.09070921980083757,21.65,0.9087301587301587,2.3699999999999974,0.5199999999999996,risk_off,1760,MSFT,False,False,vix_high_tercile,spy_downtrend_21d
2026-02-11,-0.004603168328581986,0.01843849764099459,-0.005075470308406271,17.65,0.5634920634920635,-0.990000000000002,1.6699999999999982,neutral,1761,HOOD,False,False,vix_mid_tercile,spy_flat_21d
2026-02-27,-0.013560122748681236,0.019254223367432655,-0.013659427556080517,19.86,0.7301587301587301,0.7699999999999996,2.9800000000000004,neutral,1762,AMZN,True,False,vix_high_tercile,spy_downtrend_21d
2026-02-27,-0.013560122748681236,0.019254223367432655,-0.013659427556080517,19.86,0.7301587301587301,0.7699999999999996,2.9800000000000004,neutral,1763,AMZN,True,False,vix_high_tercile,spy_downtrend_21d
2026-02-27,-0.013560122748681236,0.019254223367432655,-0.013659427556080517,19.86,0.7301587301587301,0.7699999999999996,2.9800000000000004,neutral,1764,AMZN,True,False,vix_high_tercile,spy_downtrend_21d
2026-02-27,-0.013560122748681236,0.019254223367432655,-0.013659427556080517,19.86,0.7301587301587301,0.7699999999999996,2.9800000000000004,neutral,1765,AMZN,True,False,vix_high_tercile,spy_downtrend_21d
2025-03-07,-0.04683721685249054,-0.043138222760570555,-0.060382060102729174,23.37,0.9642857142857143,3.740000000000002,7.870000000000001,risk_off,1766,AAPL,True,False,vix_high_tercile,spy_downtrend_21d
2025-03-07,-0.04683721685249054,-0.043138222760570555,-0.060382060102729174,23.37,0.9642857142857143,3.740000000000002,7.870000000000001,risk_off,1767,TSLA,True,False,vix_high_tercile,spy_downtrend_21d
2025-03-07,-0.04683721685249054,-0.043138222760570555,-0.060382060102729174,23.37,0.9642857142857143,3.740000000000002,7.870000000000001,risk_off,1768,NFLX,False,False,vix_high_tercile,spy_downtrend_21d
2026-02-26,-0.008900222661763268,0.03380559568051189,-0.008900222661763268,18.63,0.6547619047619048,-1.6000000000000014,2.2799999999999976,neutral,1769,NVDA,True,False,vix_mid_tercile,spy_flat_21d
2026-02-26,-0.008900222661763268,0.03380559568051189,-0.008900222661763268,18.63,0.6547619047619048,-1.6000000000000014,2.2799999999999976,neutral,1770,SOFI,False,False,vix_mid_tercile,spy_flat_21d
2026-02-26,-0.008900222661763268,0.03380559568051189,-0.008900222661763268,18.63,0.6547619047619048,-1.6000000000000014,2.2799999999999976,neutral,1771,MSFT,False,False,vix_mid_tercile,spy_flat_21d
2025-02-05,0.0207279793201387,0.06166568348049206,-0.00906929171216142,15.77,0.5595238095238095,-0.7899999999999991,-2.0500000000000007,risk_on,1772,GOOGL,False,False,vix_low_tercile,spy_uptrend_21d
2023-09-25,-0.007176611168552727,0.00536482250359116,-0.0525031261556147,16.9,0.3333333333333333,2.8999999999999986,1.2199999999999989,neutral,1773,PYPL,False,False,vix_mid_tercile,spy_flat_21d
2022-12-09,0.051185300245973675,-0.03911355332992972,-0.0353219100094565,22.83,0.30158730158730157,3.7699999999999996,-0.7000000000000028,neutral,1774,AMZN,True,False,vix_high_tercile,spy_uptrend_21d
2026-04-29,0.12597124875750865,0.026032302627300163,-0.005019737833101279,18.81,0.6785714285714286,-0.11000000000000298,-11.8,risk_on,1775,SOFI,False,False,vix_mid_tercile,spy_uptrend_21d
2026-04-29,0.12597124875750865,0.026032302627300163,-0.005019737833101279,18.81,0.6785714285714286,-0.11000000000000298,-11.8,risk_on,1776,SOFI,False,False,vix_mid_tercile,spy_uptrend_21d
2026-04-29,0.12597124875750865,0.026032302627300163,-0.005019737833101279,18.81,0.6785714285714286,-0.11000000000000298,-11.8,risk_on,1777,META,False,False,vix_mid_tercile,spy_uptrend_21d
2026-04-21,0.08558830833797049,0.0419476237294214,-0.008533524986046315,19.5,0.7222222222222222,1.1400000000000006,-7.280000000000001,risk_on,1778,NVDA,True,False,vix_high_tercile,spy_uptrend_21d
2026-04-21,0.08558830833797049,0.0419476237294214,-0.008533524986046315,19.5,0.7222222222222222,1.1400000000000006,-7.280000000000001,risk_on,1779,PLTR,False,False,vix_high_tercile,spy_uptrend_21d
2026-04-21,0.08558830833797049,0.0419476237294214,-0.008533524986046315,19.5,0.7222222222222222,1.1400000000000006,-7.280000000000001,risk_on,1780,NVDA,True,False,vix_high_tercile,spy_uptrend_21d
2026-02-02,0.019782361533880133,0.025940037776043923,-0.000115013604956693,16.34,0.31746031746031744,0.19000000000000128,1.83,neutral,1781,TSLA,True,False,vix_low_tercile,spy_uptrend_21d
2025-12-31,0.005387622220377475,0.023165548778416145,-0.01225410954720585,14.95,0.0873015873015873,0.9499999999999993,-2.289999999999999,neutral,1782,AMD,True,False,vix_low_tercile,spy_flat_21d
2026-04-13,0.032900563768922364,-0.008783342714024589,-0.010807142952055204,19.12,0.6785714285714286,-5.050000000000001,-8.169999999999998,risk_on,1783,AMZN,True,False,vix_high_tercile,spy_uptrend_21d
2026-03-16,-0.017966446295602956,-0.026354913572400163,-0.03804503975009221,23.51,0.8611111111111112,-1.9899999999999984,2.91,neutral,1784,AMZN,True,False,vix_high_tercile,spy_downtrend_21d
2026-03-16,-0.017966446295602956,-0.026354913572400163,-0.03804503975009221,23.51,0.8611111111111112,-1.9899999999999984,2.91,neutral,1785,AAPL,True,False,vix_high_tercile,spy_downtrend_21d
2026-05-07,0.08220293563920023,0.08258012702258855,-0.0030661051573263043,17.08,0.4642857142857143,0.18999999999999773,-3.960000000000001,risk_on,1786,AMD,True,False,vix_mid_tercile,spy_uptrend_21d
2026-05-05,0.09840199653405746,0.05252362958440204,0.0,17.38,0.5238095238095238,-0.4499999999999993,-6.790000000000003,risk_on,1787,NVDA,True,False,vix_mid_tercile,spy_uptrend_21d
2026-05-05,0.09840199653405746,0.05252362958440204,0.0,17.38,0.5238095238095238,-0.4499999999999993,-6.790000000000003,risk_on,1788,GOOGL,False,False,vix_mid_tercile,spy_uptrend_21d
2026-05-05,0.09840199653405746,0.05252362958440204,0.0,17.38,0.5238095238095238,-0.4499999999999993,-6.790000000000003,risk_on,1789,META,False,False,vix_mid_tercile,spy_uptrend_21d
2026-04-17,0.07657563544231083,0.028659764100940954,0.0,17.48,0.5317460317460317,-1.75,-7.609999999999999,risk_on,1791,AMZN,True,False,vix_mid_tercile,spy_uptrend_21d
2026-01-12,0.0140263237513778,0.06767652669961866,0.0,15.12,0.14285714285714285,0.21999999999999886,-0.6500000000000004,neutral,1792,GOOGL,False,False,vix_low_tercile,spy_uptrend_21d
2026-05-11,0.08806988473962152,0.06825996358845376,0.0,18.38,0.6547619047619048,0.08999999999999986,-0.8500000000000014,risk_on,1793,UBER,False,False,vix_mid_tercile,spy_uptrend_21d
2026-01-21,0.016194860992657878,0.024020995019525815,-0.014039905512013395,16.9,0.4642857142857143,0.14999999999999858,1.9899999999999984,neutral,1794,PLTR,False,False,vix_mid_tercile,spy_uptrend_21d
2026-01-05,0.008571711941436577,0.03069602082503997,-0.0038529733797064702,14.9,0.08333333333333333,1.3000000000000007,-1.179999999999998,neutral,1795,NFLX,False,False,vix_low_tercile,spy_flat_21d
2026-05-11,0.08806988473962152,0.06825996358845376,0.0,18.38,0.6547619047619048,0.08999999999999986,-0.8500000000000014,risk_on,1796,META,False,False,vix_mid_tercile,spy_uptrend_21d
2026-05-11,0.08806988473962152,0.06825996358845376,0.0,18.38,0.6547619047619048,0.08999999999999986,-0.8500000000000014,risk_on,1797,META,False,False,vix_mid_tercile,spy_uptrend_21d
2026-05-11,0.08806988473962152,0.06825996358845376,0.0,18.38,0.6547619047619048,0.08999999999999986,-0.8500000000000014,risk_on,1798,META,False,False,vix_mid_tercile,spy_uptrend_21d
2023-08-25,-0.027669211803930893,0.06500489136100218,-0.038926245089219824,15.68,0.1865079365079365,-1.620000000000001,1.2699999999999996,neutral,1799,GOOGL,False,False,vix_low_tercile,spy_downtrend_21d
2026-04-30,0.10505265471572445,0.03830132870013281,0.0,16.89,0.4365079365079365,-2.419999999999998,-8.36,risk_on,1800,GOOGL,False,False,vix_mid_tercile,spy_uptrend_21d
2026-05-05,0.09840199653405746,0.05252362958440204,0.0,17.38,0.5238095238095238,-0.4499999999999993,-6.790000000000003,risk_on,1801,PYPL,False,False,vix_mid_tercile,spy_uptrend_21d
2026-05-05,0.09840199653405746,0.05252362958440204,0.0,17.38,0.5238095238095238,-0.4499999999999993,-6.790000000000003,risk_on,1802,PYPL,False,False,vix_mid_tercile,spy_uptrend_21d
2026-05-05,0.09840199653405746,0.05252362958440204,0.0,17.38,0.5238095238095238,-0.4499999999999993,-6.790000000000003,risk_on,1803,MSFT,False,False,vix_mid_tercile,spy_uptrend_21d
2026-04-30,0.10505265471572445,0.03830132870013281,0.0,16.89,0.4365079365079365,-2.419999999999998,-8.36,risk_on,1805,MSFT,False,False,vix_mid_tercile,spy_uptrend_21d
2026-04-29,0.12597124875750865,0.026032302627300163,-0.005019737833101279,18.81,0.6785714285714286,-0.11000000000000298,-11.8,risk_on,1806,META,False,False,vix_mid_tercile,spy_uptrend_21d
2026-04-29,0.12597124875750865,0.026032302627300163,-0.005019737833101279,18.81,0.6785714285714286,-0.11000000000000298,-11.8,risk_on,1807,GOOGL,False,False,vix_mid_tercile,spy_uptrend_21d
2026-03-13,-0.04287825896526121,-0.033920949112728804,-0.047736101943413156,27.19,0.9365079365079365,-2.299999999999997,6.370000000000001,risk_off,1808,META,False,False,vix_high_tercile,spy_downtrend_21d
2026-04-29,0.12597124875750865,0.026032302627300163,-0.005019737833101279,18.81,0.6785714285714286,-0.11000000000000298,-11.8,risk_on,1809,SOFI,False,False,vix_mid_tercile,spy_uptrend_21d
2026-04-16,0.048877082631937574,0.019143972031334666,0.0,17.94,0.5873015873015873,-1.5499999999999972,-4.43,risk_on,1810,NFLX,False,False,vix_mid_tercile,spy_uptrend_21d
2026-05-05,0.09840199653405746,0.05252362958440204,0.0,17.38,0.5238095238095238,-0.4499999999999993,-6.790000000000003,risk_on,1811,AMD,True,False,vix_mid_tercile,spy_uptrend_21d
2026-05-05,0.09840199653405746,0.05252362958440204,0.0,17.38,0.5238095238095238,-0.4499999999999993,-6.790000000000003,risk_on,1812,NVDA,True,False,vix_mid_tercile,spy_uptrend_21d
2026-05-05,0.09840199653405746,0.05252362958440204,0.0,17.38,0.5238095238095238,-0.4499999999999993,-6.790000000000003,risk_on,1813,GOOGL,False,False,vix_mid_tercile,spy_uptrend_21d
2026-04-29,0.12597124875750865,0.026032302627300163,-0.005019737833101279,18.81,0.6785714285714286,-0.11000000000000298,-11.8,risk_on,1814,GOOGL,False,False,vix_mid_tercile,spy_uptrend_21d
2026-03-17,-0.016076313112860063,-0.013183466038338088,-0.03551456444471002,22.37,0.8412698412698413,-2.5599999999999987,1.1700000000000017,neutral,1815,META,False,False,vix_high_tercile,spy_downtrend_21d
2026-03-17,-0.016076313112860063,-0.013183466038338088,-0.03551456444471002,22.37,0.8412698412698413,-2.5599999999999987,1.1700000000000017,neutral,1816,META,False,False,vix_high_tercile,spy_downtrend_21d
2026-03-17,-0.016076313112860063,-0.013183466038338088,-0.03551456444471002,22.37,0.8412698412698413,-2.5599999999999987,1.1700000000000017,neutral,1817,META,False,False,vix_high_tercile,spy_downtrend_21d
2025-06-27,0.0493387084118635,0.08754996060196807,0.0,16.32,0.31746031746031744,-4.300000000000001,-2.8599999999999994,risk_on,1818,AAPL,True,False,vix_low_tercile,spy_uptrend_21d
2026-05-04,0.09481114169140437,0.03531860673020515,-0.0036633796697419507,18.29,0.6428571428571429,0.2699999999999996,-5.580000000000002,risk_on,1819,TSLA,True,False,vix_mid_tercile,spy_uptrend_21d
2026-02-17,-0.013564682156917751,0.019087692005855805,-0.018174261539177672,20.29,0.7380952380952381,2.5,1.4499999999999993,neutral,1820,GOOGL,False,False,vix_high_tercile,spy_downtrend_21d
2026-04-10,0.007371585669142311,-0.011884346792750411,-0.020380375599058476,19.23,0.6825396825396826,-4.640000000000001,-5.0,neutral,1821,PLTR,False,False,vix_high_tercile,spy_flat_21d
2026-05-04,0.09481114169140437,0.03531860673020515,-0.0036633796697419507,18.29,0.6428571428571429,0.2699999999999996,-5.580000000000002,risk_on,1822,META,False,False,vix_mid_tercile,spy_uptrend_21d
2026-05-08,0.08487891669797376,0.07097170404898834,0.0,17.19,0.4880952380952381,0.20000000000000284,-2.299999999999997,risk_on,1823,META,False,False,vix_mid_tercile,spy_uptrend_21d
2026-05-08,0.08487891669797376,0.07097170404898834,0.0,17.19,0.4880952380952381,0.20000000000000284,-2.299999999999997,risk_on,1824,META,False,False,vix_mid_tercile,spy_uptrend_21d
2026-05-08,0.08487891669797376,0.07097170404898834,0.0,17.19,0.4880952380952381,0.20000000000000284,-2.299999999999997,risk_on,1825,META,False,False,vix_mid_tercile,spy_uptrend_21d
2026-05-08,0.08487891669797376,0.07097170404898834,0.0,17.19,0.4880952380952381,0.20000000000000284,-2.299999999999997,risk_on,1826,SOFI,False,False,vix_mid_tercile,spy_uptrend_21d
2026-05-08,0.08487891669797376,0.07097170404898834,0.0,17.19,0.4880952380952381,0.20000000000000284,-2.299999999999997,risk_on,1827,NFLX,False,False,vix_mid_tercile,spy_uptrend_21d
2026-04-27,0.10863593163313445,0.03521308311075333,0.0,18.02,0.6071428571428571,-0.8500000000000014,-9.420000000000002,risk_on,1828,NVDA,True,False,vix_mid_tercile,spy_uptrend_21d
2026-04-27,0.10863593163313445,0.03521308311075333,0.0,18.02,0.6071428571428571,-0.8500000000000014,-9.420000000000002,risk_on,1829,NVDA,True,False,vix_mid_tercile,spy_uptrend_21d
2026-05-05,0.09840199653405746,0.05252362958440204,0.0,17.38,0.5238095238095238,-0.4499999999999993,-6.790000000000003,risk_on,1830,GOOGL,False,False,vix_mid_tercile,spy_uptrend_21d
2026-03-23,-0.046792515874813145,-0.025660011180947406,-0.05509802863865165,26.15,0.9206349206349206,2.639999999999997,7.059999999999999,risk_off,1831,TSLA,True,False,vix_high_tercile,spy_downtrend_21d
2025-04-29,-0.002411464907436045,-0.08028263104750122,-0.09290194260794293,24.17,0.8968253968253969,-6.399999999999999,2.520000000000003,neutral,1832,DIS,False,False,vix_high_tercile,spy_flat_21d
2025-04-29,-0.002411464907436045,-0.08028263104750122,-0.09290194260794293,24.17,0.8968253968253969,-6.399999999999999,2.520000000000003,neutral,1833,DIS,False,False,vix_high_tercile,spy_flat_21d
2025-12-31,0.005387622220377475,0.023165548778416145,-0.01225410954720585,14.95,0.0873015873015873,0.9499999999999993,-2.289999999999999,neutral,1834,AMZN,True,False,vix_low_tercile,spy_flat_21d
2026-04-28,0.12238006008510394,0.02608758475213513,-0.004865948728146163,17.83,0.5793650793650794,-1.6700000000000017,-13.220000000000002,risk_on,1835,AMZN,True,False,vix_mid_tercile,spy_uptrend_21d
2026-04-06,-0.03020719839176167,-0.03284753728800138,-0.04997979122082763,24.17,0.873015873015873,-6.879999999999999,0.4200000000000017,risk_off,1836,NVDA,True,False,vix_high_tercile,spy_downtrend_21d
2026-05-11,0.08806988473962152,0.06825996358845376,0.0,18.38,0.6547619047619048,0.08999999999999986,-0.8500000000000014,risk_on,1837,NVDA,True,False,vix_mid_tercile,spy_uptrend_21d
2026-05-04,0.09481114169140437,0.03531860673020515,-0.0036633796697419507,18.29,0.6428571428571429,0.2699999999999996,-5.580000000000002,risk_on,1838,AMZN,True,False,vix_mid_tercile,spy_uptrend_21d
2026-04-30,0.10505265471572445,0.03830132870013281,0.0,16.89,0.4365079365079365,-2.419999999999998,-8.36,risk_on,1839,AMD,True,False,vix_mid_tercile,spy_uptrend_21d
2026-04-30,0.10505265471572445,0.03830132870013281,0.0,16.89,0.4365079365079365,-2.419999999999998,-8.36,risk_on,1840,NVDA,True,False,vix_mid_tercile,spy_uptrend_21d
2025-05-14,0.08990600071088051,-0.023207274145380263,-0.03845836786665502,18.62,0.6349206349206349,-4.93,-12.27,risk_on,1841,TSLA,True,False,vix_mid_tercile,spy_uptrend_21d
2025-09-02,0.02983658867283423,0.08343509462654541,-0.013329784516566856,17.17,0.46825396825396826,2.5500000000000025,-0.34999999999999787,risk_on,1842,NVDA,True,False,vix_mid_tercile,spy_uptrend_21d
2025-06-26,0.03811017382455795,0.07929938096879141,0.0,16.59,0.3611111111111111,-5.580000000000002,-2.719999999999999,risk_on,1843,META,False,False,vix_mid_tercile,spy_uptrend_21d
2025-07-07,0.04461094090598028,0.1598938165314565,-0.007451918652258582,17.79,0.47619047619047616,1.0599999999999987,1.0199999999999996,risk_on,1844,GOOGL,False,False,vix_mid_tercile,spy_uptrend_21d
2025-08-25,0.008428811459519903,0.11268891775933798,-0.004401062092461827,14.79,0.10317460317460317,-0.20000000000000107,-0.14000000000000057,neutral,1845,NVDA,True,False,vix_low_tercile,spy_flat_21d
2025-06-09,0.061267885769249686,0.07296710914662818,0.0,17.16,0.4603174603174603,-1.1999999999999993,-4.739999999999998,risk_on,1846,META,False,False,vix_mid_tercile,spy_uptrend_21d
2021-05-14,0.0017073920782224583,0.06444684006291168,-0.013124280123354315,18.81,0.0992063492063492,2.1199999999999974,2.2399999999999984,neutral,1847,TSLA,True,False,vix_mid_tercile,spy_flat_21d
2020-07-17,0.0368216849889893,0.12732294473855021,-0.0004038066686227193,25.68,0.6111111111111112,-1.6099999999999994,-7.789999999999999,risk_off,1849,AMZN,True,False,vix_high_tercile,spy_uptrend_21d
2020-06-22,0.058013205606483265,0.3993583777316019,-0.03469392681402339,31.77,0.7658730158730159,-2.629999999999999,2.2399999999999984,risk_off,1850,TSLA,True,False,vix_high_tercile,spy_uptrend_21d
2020-06-15,0.07748193948564164,0.28770275183706295,-0.049969107380485656,34.4,0.8253968253968254,8.59,1.7899999999999991,risk_off,1851,TSLA,True,False,vix_high_tercile,spy_uptrend_21d
2020-06-05,0.12344772201753451,0.07986889431669941,0.0,24.52,0.7103174603174603,-2.990000000000002,-9.599999999999998,neutral,1852,TSLA,True,False,vix_high_tercile,spy_uptrend_21d
2020-06-01,0.05187940140945679,-0.0056399768839060505,-0.017622452084778972,28.23,0.7698412698412699,0.07000000000000028,-5.919999999999998,risk_off,1853,TSLA,True,False,vix_high_tercile,spy_uptrend_21d
2020-05-22,0.0586210567825689,-0.07829164502863062,-0.05012730036449753,28.16,0.7738095238095238,-3.7300000000000004,-13.220000000000002,risk_off,1854,TSLA,True,False,vix_high_tercile,spy_uptrend_21d
2023-10-27,-0.041631724245555946,-0.09974324044336402,-0.09715972521628358,21.27,0.8015873015873016,-0.4400000000000013,3.9299999999999997,risk_off,1855,GOOGL,False,False,vix_high_tercile,spy_downtrend_21d
2024-12-30,-0.014411989081706933,0.028652669316445056,-0.028973304821405255,17.4,0.7777777777777778,-0.9600000000000009,3.4999999999999982,neutral,1856,NVDA,True,False,vix_mid_tercile,spy_downtrend_21d
2024-12-30,-0.014411989081706933,0.028652669316445056,-0.028973304821405255,17.4,0.7777777777777778,-0.9600000000000009,3.4999999999999982,neutral,1857,NVDA,True,False,vix_mid_tercile,spy_downtrend_21d
2024-07-15,0.040604302389099844,0.10275329152404189,0.0,13.12,0.3333333333333333,0.75,0.4599999999999991,risk_on,1858,MSFT,False,False,vix_low_tercile,spy_uptrend_21d
2026-04-09,0.00677343324025359,-0.011330390542266144,-0.01973165310805569,19.49,0.6865079365079365,-5.050000000000001,-5.440000000000001,neutral,1859,META,False,False,vix_high_tercile,spy_flat_21d
2025-10-13,0.011360143350288565,0.068695449051285,-0.014960429225605587,19.03,0.6904761904761905,2.66,4.270000000000001,neutral,1860,MSFT,False,False,vix_high_tercile,spy_uptrend_21d
2024-05-31,0.0540021628229983,0.03150739667446967,-0.007509150527052477,12.92,0.17063492063492064,0.9900000000000002,-1.7599999999999998,risk_on,1861,AMC,False,False,vix_low_tercile,spy_uptrend_21d
2024-05-31,0.0540021628229983,0.03150739667446967,-0.007509150527052477,12.92,0.17063492063492064,0.9900000000000002,-1.7599999999999998,risk_on,1862,AMC,False,False,vix_low_tercile,spy_uptrend_21d
2022-11-18,0.08379637984417831,-0.03796582044488506,-0.052092042762844404,23.12,0.3055555555555556,0.6000000000000014,-6.859999999999999,neutral,1863,DIS,False,False,vix_high_tercile,spy_uptrend_21d
2023-08-18,-0.03467648535424517,0.045061937214645464,-0.046506111308118214,17.3,0.30158730158730157,2.460000000000001,3.3100000000000005,risk_off,1865,AAPL,True,False,vix_mid_tercile,spy_downtrend_21d
2021-08-02,0.016634761620120564,0.04978877885519606,-0.007777370058945632,19.46,0.30158730158730157,1.8800000000000026,3.9800000000000004,neutral,1866,TSLA,True,False,vix_high_tercile,spy_uptrend_21d
2025-11-24,-0.012580346971483691,0.03940725071354989,-0.02714629320972084,20.52,0.7579365079365079,-1.8599999999999994,4.149999999999999,neutral,1867,AMD,True,False,vix_high_tercile,spy_downtrend_21d
2025-11-07,-0.0002831527670454914,0.05804217308579651,-0.0238876235831168,19.08,0.7103174603174603,1.639999999999997,2.6499999999999986,neutral,1868,AMD,True,False,vix_high_tercile,spy_flat_21d
2024-12-04,0.06642567858719195,0.10901146903107617,0.0,13.45,0.3531746031746032,-0.6500000000000004,-7.039999999999999,risk_on,1869,MSFT,False,False,vix_low_tercile,spy_uptrend_21d
2023-03-21,-0.016764635072897827,0.04477898555629922,-0.0392233902548752,21.38,0.28174603174603174,-2.3500000000000014,0.14999999999999858,neutral,1870,NVDA,True,False,vix_high_tercile,spy_downtrend_21d
2022-11-04,0.008440471657991555,-0.0849754488398079,-0.1205586557777848,24.55,0.42857142857142855,-1.1999999999999993,-5.969999999999999,neutral,1871,AMZN,True,False,vix_high_tercile,spy_flat_21d
2023-08-30,-0.01198311329765167,0.08336795436672051,-0.014810364964088052,13.88,0.10317460317460317,-2.0999999999999996,-0.049999999999998934,neutral,1872,NVDA,True,False,vix_low_tercile,spy_downtrend_21d
2023-08-30,-0.01198311329765167,0.08336795436672051,-0.014810364964088052,13.88,0.10317460317460317,-2.0999999999999996,-0.049999999999998934,neutral,1873,MSFT,False,False,vix_low_tercile,spy_downtrend_21d
2023-12-18,0.05253666932610157,0.07041533629031527,0.0,12.56,0.027777777777777776,-0.07000000000000028,-1.2400000000000002,risk_on,1874,GOOGL,False,False,vix_low_tercile,spy_uptrend_21d
2023-12-18,0.05253666932610157,0.07041533629031527,0.0,12.56,0.027777777777777776,-0.07000000000000028,-1.2400000000000002,risk_on,1875,GOOGL,False,False,vix_low_tercile,spy_uptrend_21d
2023-12-18,0.05253666932610157,0.07041533629031527,0.0,12.56,0.027777777777777776,-0.07000000000000028,-1.2400000000000002,risk_on,1876,AMD,True,False,vix_low_tercile,spy_uptrend_21d
2023-12-18,0.05253666932610157,0.07041533629031527,0.0,12.56,0.027777777777777776,-0.07000000000000028,-1.2400000000000002,risk_on,1877,TSLA,True,False,vix_low_tercile,spy_uptrend_21d
2022-01-20,-0.018088750791021124,-0.009041385518168576,-0.06480912885437762,25.59,0.9365079365079365,7.969999999999999,2.719999999999999,risk_off,1878,TSLA,True,False,vix_high_tercile,spy_downtrend_21d
2025-01-22,0.037867629565740524,0.04086807298438,0.0,15.1,0.5119047619047619,-1.0200000000000014,-3.26,risk_on,1879,AMZN,True,False,vix_low_tercile,spy_uptrend_21d
2025-01-22,0.037867629565740524,0.04086807298438,0.0,15.1,0.5119047619047619,-1.0200000000000014,-3.26,risk_on,1880,NVDA,True,False,vix_low_tercile,spy_uptrend_21d
2025-12-12,-0.0023705871146302293,0.0344074328742503,-0.01075196892753394,15.74,0.1865079365079365,0.33000000000000007,-4.26,neutral,1881,NVDA,True,False,vix_low_tercile,spy_flat_21d
2025-12-31,0.005387622220377475,0.023165548778416145,-0.01225410954720585,14.95,0.0873015873015873,0.9499999999999993,-2.289999999999999,neutral,1882,GOOGL,False,False,vix_low_tercile,spy_flat_21d
2026-02-17,-0.013564682156917751,0.019087692005855805,-0.018174261539177672,20.29,0.7380952380952381,2.5,1.4499999999999993,neutral,1883,META,False,False,vix_high_tercile,spy_downtrend_21d
2026-02-17,-0.013564682156917751,0.019087692005855805,-0.018174261539177672,20.29,0.7380952380952381,2.5,1.4499999999999993,neutral,1884,PYPL,False,False,vix_high_tercile,spy_downtrend_21d
2026-02-17,-0.013564682156917751,0.019087692005855805,-0.018174261539177672,20.29,0.7380952380952381,2.5,1.4499999999999993,neutral,1885,PYPL,False,False,vix_high_tercile,spy_downtrend_21d
2026-02-17,-0.013564682156917751,0.019087692005855805,-0.018174261539177672,20.29,0.7380952380952381,2.5,1.4499999999999993,neutral,1886,PYPL,False,False,vix_high_tercile,spy_downtrend_21d
2026-02-17,-0.013564682156917751,0.019087692005855805,-0.018174261539177672,20.29,0.7380952380952381,2.5,1.4499999999999993,neutral,1887,PYPL,False,False,vix_high_tercile,spy_downtrend_21d
2026-02-17,-0.013564682156917751,0.019087692005855805,-0.018174261539177672,20.29,0.7380952380952381,2.5,1.4499999999999993,neutral,1888,NVDA,True,False,vix_high_tercile,spy_downtrend_21d
2026-03-03,-0.01682142030174527,-0.0015359370190373145,-0.021797498088899747,23.57,0.8888888888888888,4.02,7.23,neutral,1889,MSFT,False,False,vix_high_tercile,spy_downtrend_21d
2026-03-03,-0.01682142030174527,-0.0015359370190373145,-0.021797498088899747,23.57,0.8888888888888888,4.02,7.23,neutral,1890,MSFT,False,False,vix_high_tercile,spy_downtrend_21d
