event_id,ticker,company_name,event_date,filing_count_pm1,filing_count_pm3,filing_count_pm5,eight_k_pm5_flag,ten_q_or_k_pm5_flag,offering_registration_pm5_flag,ownership_or_insider_pm5_flag,earnings_proxy_flag,sec_material_event_confounded_flag,sec_routine_filing_flag,sec_unknown_flag,sec_clean_expanded_flag,reason_codes
1909,AMZN,Amazon,2026-04-22,1,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1910,PYPL,PayPal,2024-10-29,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1911,TSLA,Tesla,2025-09-01,0,0,4,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1912,TSLA,Tesla,2025-12-21,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1913,TSLA,Tesla,2025-12-17,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1914,PYPL,PayPal,2026-04-30,6,6,8,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1915,GOOGL,Alphabet,2025-11-09,0,8,18,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
1916,NVDA,Nvidia,2025-10-30,2,5,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1917,NVDA,Nvidia,2025-10-30,2,5,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1918,AAPL,Apple,2025-10-30,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1919,GOOGL,Alphabet,2025-10-30,5,5,11,True,True,True,True,True,True,False,False,False,8k_window;10q_10k_window;offering_registration_window;ownership_insider_window;material_filing_flag
1920,AMZN,Amazon,2025-10-30,4,4,7,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1921,NVDA,Nvidia,2026-02-26,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1922,NVDA,Nvidia,2026-02-26,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1923,AAPL,Apple,2026-04-21,1,2,4,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1924,TSLA,Tesla,2026-04-23,4,4,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1925,TSLA,Tesla,2024-10-23,3,3,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1926,TSLA,Tesla,2024-10-23,3,3,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1927,TSLA,Tesla,2024-10-23,3,3,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1928,TSLA,Tesla,2024-10-23,3,3,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1929,TSLA,Tesla,2024-10-23,3,3,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1930,TSLA,Tesla,2024-10-23,3,3,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1931,NVDA,Nvidia,2024-10-23,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1932,NVDA,Nvidia,2024-10-23,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1933,NVDA,Nvidia,2024-10-23,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1934,AAPL,Apple,2024-10-23,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1935,AMD,nan,2024-12-10,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1936,AMD,nan,2024-12-10,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1937,AMD,nan,2024-12-10,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1938,AMD,nan,2024-12-10,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1939,AMD,nan,2024-12-10,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1940,SHOP,Shopify,2024-12-10,1,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1941,TSLA,Tesla,2024-12-10,1,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1942,PYPL,PayPal,2024-12-10,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1943,COIN,Coinbase,2025-11-05,3,5,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1944,UBER,Uber,2025-11-06,0,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1945,SOFI,SoFi,2026-02-27,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1946,AAPL,Apple,2026-04-10,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1947,AMD,nan,2025-10-04,0,2,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1948,TSLA,Tesla,2024-10-28,1,1,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1949,TSLA,Tesla,2024-07-30,1,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1950,MSFT,Microsoft,2024-07-30,3,3,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1951,META,Meta,2026-01-01,0,4,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1952,TSLA,Tesla,2026-01-15,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1953,TSLA,Tesla,2024-07-06,0,0,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1954,TSLA,Tesla,2024-07-06,0,0,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1955,AAPL,Apple,2024-08-24,1,2,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1956,AAPL,Apple,2024-08-24,1,2,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1957,AAPL,Apple,2024-08-24,1,2,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1958,AAPL,Apple,2024-08-24,1,2,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1959,AAPL,Apple,2024-08-24,1,2,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1960,TSLA,Tesla,2026-02-25,1,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1961,TSLA,Tesla,2026-01-30,1,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1962,NVDA,Nvidia,2024-09-05,5,6,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1963,AAPL,Apple,2024-12-29,0,0,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1964,TSLA,Tesla,2026-01-28,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1965,NVDA,Nvidia,2026-01-28,0,3,6,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1966,AAPL,Apple,2026-01-28,1,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1967,META,Meta,2026-01-28,5,6,7,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1968,TSLA,Tesla,2024-07-27,0,3,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1969,TSLA,Tesla,2024-07-27,0,3,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1970,GOOGL,Alphabet,2024-07-27,2,4,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1971,NVDA,Nvidia,2024-07-12,5,12,16,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1972,NVDA,Nvidia,2024-07-12,5,12,16,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1973,NVDA,Nvidia,2024-07-12,5,12,16,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1974,AMD,nan,2024-07-12,0,1,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1975,AMD,nan,2024-03-09,1,6,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1976,NVDA,Nvidia,2024-03-09,5,13,16,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1977,AMD,nan,2024-01-22,0,0,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1978,AMD,nan,2024-01-22,0,0,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1979,AMD,nan,2024-01-22,0,0,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1980,NVDA,Nvidia,2024-01-22,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1981,NVDA,Nvidia,2024-01-22,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1982,TSLA,Tesla,2024-01-29,2,2,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1983,TSLA,Tesla,2024-01-29,2,2,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1984,TSLA,Tesla,2024-01-29,2,2,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1985,TSLA,Tesla,2024-01-29,2,2,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1986,TSLA,Tesla,2024-01-29,2,2,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1987,TSLA,Tesla,2024-01-29,2,2,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1988,TSLA,Tesla,2024-01-29,2,2,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1989,TSLA,Tesla,2024-01-29,2,2,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1990,TSLA,Tesla,2024-01-29,2,2,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1991,TSLA,Tesla,2022-10-25,1,1,1,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
1992,TSLA,Tesla,2022-10-25,1,1,1,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
1993,TSLA,Tesla,2026-01-12,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1994,GOOGL,Alphabet,2024-01-31,7,7,8,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1995,MSFT,Microsoft,2024-01-31,13,14,15,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1996,DIS,Disney,2024-01-31,8,11,17,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1997,TSLA,Tesla,2023-12-21,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1998,NVDA,Nvidia,2024-02-22,6,6,10,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1999,NVDA,Nvidia,2024-02-22,6,6,10,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2000,TSLA,Tesla,2026-04-05,0,2,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2001,MSFT,Microsoft,2024-08-06,0,0,0,False,True,False,False,True,False,True,False,True,10q_10k_window
2002,MSFT,Microsoft,2024-08-06,0,0,0,False,True,False,False,True,False,True,False,True,10q_10k_window
2003,NVDA,Nvidia,2024-08-06,4,7,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2004,NVDA,Nvidia,2024-08-06,4,7,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2005,NVDA,Nvidia,2024-08-06,4,7,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2006,GOOGL,Alphabet,2024-08-06,4,6,8,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2007,TSLA,Tesla,2023-11-28,2,3,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2008,TSLA,Tesla,2026-04-03,2,3,4,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2009,NVDA,Nvidia,2024-11-09,0,3,4,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2010,TSLA,Tesla,2023-12-14,2,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2011,TSLA,Tesla,2022-12-15,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2012,TSLA,Tesla,2022-12-15,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2013,TSLA,Tesla,2022-12-15,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2014,TSLA,Tesla,2022-12-15,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2015,TSLA,Tesla,2022-12-15,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2016,TSLA,Tesla,2022-12-15,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2017,TSLA,Tesla,2022-12-15,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2018,TSLA,Tesla,2022-12-15,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2019,TSLA,Tesla,2022-12-15,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2020,TSLA,Tesla,2022-12-15,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2021,NVDA,Nvidia,2024-05-20,0,2,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2022,TSLA,Tesla,2024-02-14,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2023,AAPL,Apple,2024-03-08,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2024,AAPL,Apple,2024-03-08,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2025,TSLA,Tesla,2026-02-28,1,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2026,TSLA,Tesla,2024-01-16,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
2027,AAPL,Apple,2024-01-16,1,1,3,False,False,False,True,False,True,False,False,False,ownership_insider_window;material_filing_flag
2028,TSLA,Tesla,2024-04-18,2,3,6,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2029,AMC,nan,2023-08-11,0,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2030,AMC,nan,2023-08-11,0,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2031,AMC,nan,2023-08-11,0,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2032,AMC,nan,2023-08-11,0,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2033,AMC,nan,2023-08-11,0,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2034,AMC,nan,2023-08-11,0,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2035,AMC,nan,2023-08-11,0,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2036,AMC,nan,2023-08-11,0,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2037,TSLA,Tesla,2024-04-23,4,6,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2038,TSLA,Tesla,2024-04-23,4,6,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2039,TSLA,Tesla,2024-04-23,4,6,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2040,TSLA,Tesla,2024-04-23,4,6,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2041,TSLA,Tesla,2024-04-23,4,6,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2042,TSLA,Tesla,2024-04-23,4,6,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2043,AMC,nan,2023-08-22,3,7,8,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
2044,TSLA,Tesla,2024-04-25,3,6,11,True,True,False,True,True,True,False,False,False,8k_window;10q_10k_window;ownership_insider_window;material_filing_flag
2045,AMC,nan,2023-08-24,4,7,23,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
2046,AMC,nan,2023-08-24,4,7,23,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
2047,AMC,nan,2023-08-24,4,7,23,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
2048,AMC,nan,2023-08-24,4,7,23,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
2049,AMC,nan,2023-08-24,4,7,23,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
2050,AMC,nan,2023-08-24,4,7,23,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
2051,AMC,nan,2023-08-24,4,7,23,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
2052,AMZN,Amazon,2024-10-28,0,1,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2053,AMZN,Amazon,2024-10-28,0,1,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2054,TSLA,Tesla,2024-10-28,1,1,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2055,TSLA,Tesla,2023-09-11,0,0,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2056,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2057,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2058,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2059,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2060,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2061,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2062,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2063,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2064,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2065,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2066,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2067,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2068,TSLA,Tesla,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2069,AAPL,Apple,2024-02-13,3,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2070,AAPL,Apple,2024-02-13,3,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2071,AAPL,Apple,2024-02-13,3,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2072,AAPL,Apple,2024-02-13,3,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2073,AAPL,Apple,2024-02-13,3,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2074,MSFT,Microsoft,2024-02-13,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2075,NVDA,Nvidia,2024-02-13,2,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2076,TSLA,Tesla,2024-12-16,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2077,AMD,nan,2025-06-13,2,2,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2078,AMD,nan,2025-06-13,2,2,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2079,AMD,nan,2025-06-13,2,2,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2080,AMD,nan,2025-07-29,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
2081,SOFI,SoFi,2025-07-29,4,8,8,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
2082,AAPL,Apple,2025-07-29,1,3,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2083,AAPL,Apple,2024-05-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2084,AAPL,Apple,2024-05-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2085,AAPL,Apple,2024-05-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2086,AAPL,Apple,2024-05-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2087,DIS,Disney,2023-03-07,1,4,4,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2088,MSFT,Microsoft,2023-03-07,0,7,15,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2089,AMZN,Amazon,2023-03-07,0,0,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2090,GOOGL,Alphabet,2023-03-07,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2091,AMD,nan,2025-08-06,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2092,NVDA,Nvidia,2025-08-06,6,9,11,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2093,AAPL,Apple,2024-08-06,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2094,AAPL,Apple,2024-08-06,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2095,AAPL,Apple,2024-08-06,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2096,MSFT,Microsoft,2024-02-03,1,14,16,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
2097,AMD,nan,2025-10-20,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2098,AMZN,Amazon,2025-10-20,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2099,NVDA,Nvidia,2025-10-20,3,8,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2100,AAPL,Apple,2024-05-27,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2101,MSFT,Microsoft,2023-05-26,0,0,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2102,AMZN,Amazon,2023-05-26,2,10,17,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2103,AMZN,Amazon,2023-05-26,2,10,17,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2104,GOOGL,Alphabet,2023-05-26,4,5,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2105,AMD,nan,2025-11-25,2,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2106,AMD,nan,2025-11-25,2,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2107,AMD,nan,2025-11-25,2,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2108,AMD,nan,2025-11-25,2,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2109,AMD,nan,2025-11-25,2,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2110,GOOGL,Alphabet,2025-11-25,1,2,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2111,GOOGL,Alphabet,2025-11-25,1,2,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2112,META,Meta,2025-11-25,5,6,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2113,META,Meta,2025-11-25,5,6,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2114,AMD,nan,2025-12-09,1,3,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2115,AMD,nan,2025-12-09,1,3,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2116,NFLX,Netflix,2025-12-09,8,8,12,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2117,NVDA,Nvidia,2025-12-09,3,10,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2118,NVDA,Nvidia,2025-12-09,3,10,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2119,TSLA,Tesla,2021-12-05,0,5,8,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2120,TSLA,Tesla,2021-12-05,0,5,8,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2121,TSLA,Tesla,2021-12-05,0,5,8,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2122,TSLA,Tesla,2021-12-05,0,5,8,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2123,TSLA,Tesla,2021-12-05,0,5,8,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2124,TSLA,Tesla,2021-12-05,0,5,8,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2125,TSLA,Tesla,2021-12-05,0,5,8,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2126,AMD,nan,2025-12-11,2,3,4,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2127,AMD,nan,2025-12-11,2,3,4,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2128,AAPL,Apple,2023-11-18,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2129,NVDA,Nvidia,2024-03-17,0,1,12,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
2130,TSLA,Tesla,2024-03-17,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2131,TSLA,Tesla,2024-03-17,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2132,AAPL,Apple,2023-09-13,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2133,AAPL,Apple,2023-09-13,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2134,AAPL,Apple,2023-09-13,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2135,AAPL,Apple,2023-09-13,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2136,AAPL,Apple,2023-09-13,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2137,AAPL,Apple,2023-09-13,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
2138,AAPL,Apple,2023-09-13,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
