event_id,ticker,event_date,recommendation_type,top5_flag,yf_snapshot_available,yf_event_time_usable,yf_diagnostic_current_only,yf_provider_status,yf_error_class_safe,yf_recommendation_key_current,yf_recommendation_mean_current,yf_number_of_analysts_current,yf_target_mean_current,yf_target_median_current,yf_target_high_current,yf_target_low_current,yf_target_upside_vs_event_price_current,yf_current_bullish_aligned,yf_current_bearish_aligned,yf_current_neutral_or_mixed,yf_current_contrarian_to_finfluencer,yf_analyst_relay_likely_diagnostic,yf_latest_recommendation_date_pre_event,yf_latest_firm_pre_event,yf_latest_to_grade_pre_event,yf_latest_from_grade_pre_event,yf_latest_recommendation_action_pre_event,yf_recent_upgrade_pre_event,yf_recent_downgrade_pre_event,yf_consensus_bucket_event_time_if_available,yf_event_time_bullish_aligned,yf_event_time_bearish_aligned,yf_event_time_neutral_or_mixed,yf_event_time_contrarian_to_finfluencer,yf_analyst_relay_likely_event_time
1471,META,2026-01-28,sell,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.2372689786910669,False,False,False,True,True,,,,,,,,,,,,,
1472,AMZN,2025-03-17,sell,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.5916595548010264,False,False,False,True,True,2025-02-25,Wells Fargo,,,main,False,False,unknown,False,False,False,False,False
1473,AMZN,2025-03-17,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.5916595548010264,True,False,False,False,True,2025-02-25,Wells Fargo,,,main,False,False,unknown,False,False,False,False,False
1474,AMZN,2025-03-17,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.5916595548010264,True,False,False,False,True,2025-02-25,Wells Fargo,,,main,False,False,unknown,False,False,False,False,False
1475,GOOGL,2025-03-17,sell,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.6134933728199772,False,False,False,True,True,2025-02-05,Rosenblatt,,,main,False,False,unknown,False,False,False,False,False
1476,GOOGL,2025-03-17,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.6134933728199772,True,False,False,False,True,2025-02-05,Rosenblatt,,,main,False,False,unknown,False,False,False,False,False
1477,MSFT,2025-03-17,sell,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.45576314060730594,False,False,False,True,True,2025-03-13,DA Davidson,,,up,False,False,unknown,False,False,False,False,False
1478,SOFI,2026-01-02,buy,False,True,True,False,ok,,hold,2.70833,20.0,21.1,18.5,31.0,12.0,-0.23160958836553414,False,False,True,False,False,2025-11-25,Truist Securities,,,main,False,False,unknown,False,False,False,False,False
1479,AMD,2026-01-22,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,0.8044115702095849,True,False,False,False,True,2026-01-21,Bernstein,,,main,False,False,unknown,False,False,False,False,False
1480,MSFT,2026-01-22,sell,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.24759015770995374,False,False,False,True,True,2026-01-22,Guggenheim,,,reit,False,False,unknown,False,False,False,False,False
1481,NVDA,2024-08-29,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,1.3222128469820862,False,False,False,True,True,2024-08-29,Mizuho,,,main,False,False,unknown,False,False,False,False,False
1482,META,2026-01-28,buy,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.2372689786910669,True,False,False,False,True,,,,,,,,,,,,,
1483,META,2026-01-28,buy,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.2372689786910669,True,False,False,False,True,,,,,,,,,,,,,
1484,MSFT,2026-01-28,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.1686104026695605,True,False,False,False,True,2026-01-26,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1485,MSFT,2026-01-28,sell,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.1686104026695605,False,False,False,True,True,2026-01-26,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1486,MSFT,2026-01-28,sell,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.1686104026695605,False,False,False,True,True,2026-01-26,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1487,AMD,2026-01-28,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,0.8114795048241115,True,False,False,False,True,2026-01-26,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
1488,AMD,2026-01-28,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,0.8114795048241115,True,False,False,False,True,2026-01-26,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
1489,TSLA,2026-01-28,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,-0.04451474490208385,False,False,False,True,True,2026-01-23,Barclays,,,main,False,False,unknown,False,False,False,False,False
1490,TSLA,2026-01-28,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,-0.04451474490208385,False,False,False,True,True,2026-01-23,Barclays,,,main,False,False,unknown,False,False,False,False,False
1491,AMD,2026-01-21,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,0.8327995772887895,True,False,False,False,True,2026-01-21,Bernstein,,,main,False,False,unknown,False,False,False,False,False
1492,META,2026-01-21,buy,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.34984143138439494,True,False,False,False,True,,,,,,,,,,,,,
1493,NFLX,2026-04-20,buy,False,True,True,False,ok,,buy,1.68,44.0,114.555,115.0,151.4,80.0,0.20800377294188577,True,False,False,False,True,2026-04-17,Guggenheim,,,main,False,False,unknown,False,False,False,False,False
1494,GOOGL,2026-02-02,sell,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.24585619444341766,False,False,False,True,True,2026-02-02,Jefferies,,,main,False,False,unknown,False,False,False,False,False
1495,NVDA,2025-05-28,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,1.0250848494689189,False,False,False,True,True,2025-05-22,Wedbush,,,reit,False,False,unknown,False,False,False,False,False
1496,PYPL,2026-02-03,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,0.2634343410450406,False,False,True,False,False,2026-02-03,BTIG,,,reit,False,False,unknown,False,False,False,False,False
1497,NFLX,2026-01-12,buy,False,True,True,False,ok,,buy,1.68,44.0,114.555,115.0,151.4,80.0,0.2812324718486361,True,False,False,False,True,2026-01-12,HSBC,,,init,False,False,unknown,False,False,False,False,False
1498,TSLA,2024-09-20,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.730340650577125,True,False,False,False,True,2024-09-16,Canaccord Genuity,,,main,False,False,unknown,False,False,False,False,False
1499,AMZN,2025-05-02,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.6399171334165801,True,False,False,False,True,2025-05-02,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1500,GOOGL,2025-05-02,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.6176355965751008,True,False,False,False,True,2025-04-30,Tigress Financial,,,main,False,False,unknown,False,False,False,False,False
1501,GOOGL,2025-03-18,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.672376950468509,True,False,False,False,True,2025-03-18,Keybanc,,,main,False,False,unknown,False,False,False,False,False
1502,GOOGL,2025-03-18,sell,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.672376950468509,False,False,False,True,True,2025-03-18,Keybanc,,,main,False,False,unknown,False,False,False,False,False
1503,AMZN,2025-03-18,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.6157630856021041,True,False,False,False,True,2025-02-25,Wells Fargo,,,main,False,False,unknown,False,False,False,False,False
1504,MSFT,2026-01-29,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.2983571293864631,True,False,False,False,True,2026-01-29,Piper Sandler,,,reit,False,False,unknown,False,False,False,False,False
1505,AMD,2026-02-04,sell,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.286994027756224,False,False,False,True,True,2026-02-04,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1506,NVDA,2026-02-04,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5669794631355771,False,False,False,True,True,2026-01-16,Jefferies,,,main,False,False,unknown,False,False,False,False,False
1507,NVDA,2026-02-04,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5669794631355771,False,False,False,True,True,2026-01-16,Jefferies,,,main,False,False,unknown,False,False,False,False,False
1508,AMD,2026-02-04,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.286994027756224,True,False,False,False,True,2026-02-04,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1509,AMD,2026-02-04,sell,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.286994027756224,False,False,False,True,True,2026-02-04,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1510,AMD,2026-02-04,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.286994027756224,True,False,False,False,True,2026-02-04,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1511,AMD,2026-02-04,sell,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.286994027756224,False,False,False,True,True,2026-02-04,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1512,AMD,2026-02-04,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.286994027756224,True,False,False,False,True,2026-02-04,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1513,AMD,2026-02-04,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.286994027756224,True,False,False,False,True,2026-02-04,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1514,AMD,2026-02-04,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.286994027756224,True,False,False,False,True,2026-02-04,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1515,AMD,2026-02-04,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.286994027756224,True,False,False,False,True,2026-02-04,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1516,PYPL,2026-02-04,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,0.28406569301001605,False,False,True,False,False,2026-02-04,Canaccord Genuity,,,down,False,False,unknown,False,False,False,False,False
1517,META,2026-02-04,buy,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.2367880287482209,True,False,False,False,True,,,,,,,,,,,,,
1518,META,2026-02-04,buy,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.2367880287482209,True,False,False,False,True,,,,,,,,,,,,,
1519,NVDA,2025-04-09,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,1.3878394503032054,True,False,False,False,True,2025-04-09,TD Cowen,,,main,False,False,unknown,False,False,False,False,False
1520,PYPL,2026-01-15,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.07146261624517602,False,False,True,False,False,2026-01-14,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
1521,MSFT,2026-01-30,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.30804300743110047,True,False,False,False,True,2026-01-30,Citigroup,,,main,False,False,unknown,False,False,False,False,False
1522,MSFT,2026-01-30,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.30804300743110047,True,False,False,False,True,2026-01-30,Citigroup,,,main,False,False,unknown,False,False,False,False,False
1523,MSFT,2026-01-30,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.30804300743110047,True,False,False,False,True,2026-01-30,Citigroup,,,main,False,False,unknown,False,False,False,False,False
1524,NVDA,2026-01-30,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.4280968311832978,True,False,False,False,True,2026-01-16,Jefferies,,,main,False,False,unknown,False,False,False,False,False
1525,MSFT,2024-11-01,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3844206724417225,True,False,False,False,True,2024-10-31,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
1526,NFLX,2025-10-22,buy,False,True,True,False,ok,,buy,1.68,44.0,114.555,115.0,151.4,80.0,0.026138277948004163,True,False,False,False,True,2025-10-22,Needham,,,reit,False,False,unknown,False,False,False,False,False
1527,MSFT,2026-02-02,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.32942300652333056,True,False,False,False,True,2026-01-30,Citigroup,,,main,False,False,unknown,False,False,False,False,False
1528,NVDA,2026-02-02,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.47056809451309123,True,False,False,False,True,2026-01-16,Jefferies,,,main,False,False,unknown,False,False,False,False,False
1529,META,2026-02-02,buy,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.17127289010646907,True,False,False,False,True,,,,,,,,,,,,,
1530,NFLX,2026-02-02,buy,False,True,True,False,ok,,buy,1.68,44.0,114.555,115.0,151.4,80.0,0.38418314455130265,True,False,False,False,True,2026-01-27,Freedom Broker,,,up,False,False,unknown,False,False,False,False,False
1531,NFLX,2026-02-02,buy,False,True,True,False,ok,,buy,1.68,44.0,114.555,115.0,151.4,80.0,0.38418314455130265,True,False,False,False,True,2026-01-27,Freedom Broker,,,up,False,False,unknown,False,False,False,False,False
1532,TSLA,2025-04-22,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.732376593206213,True,False,False,False,True,2025-04-22,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1533,TSLA,2025-04-22,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.732376593206213,False,False,False,True,True,2025-04-22,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1534,META,2026-01-29,buy,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.12066590745104944,True,False,False,False,True,,,,,,,,,,,,,
1535,MSFT,2026-02-05,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.42971982188902724,True,False,False,False,True,2026-02-05,Stifel,,,down,False,False,unknown,False,False,False,False,False
1536,MSFT,2026-02-05,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.42971982188902724,True,False,False,False,True,2026-02-05,Stifel,,,down,False,False,unknown,False,False,False,False,False
1537,MSFT,2026-02-05,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.42971982188902724,True,False,False,False,True,2026-02-05,Stifel,,,down,False,False,unknown,False,False,False,False,False
1538,MSFT,2026-02-05,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.42971982188902724,True,False,False,False,True,2026-02-05,Stifel,,,down,False,False,unknown,False,False,False,False,False
1539,TSLA,2026-02-05,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.03787333870886078,False,False,False,True,True,2026-01-29,Freedom Broker,,,main,False,False,unknown,False,False,False,False,False
1540,AMD,2026-02-05,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.3783550129870132,True,False,False,False,True,2026-02-04,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1541,AMD,2026-02-05,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.3783550129870132,True,False,False,False,True,2026-02-04,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1542,NVDA,2026-02-05,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5880390591880942,True,False,False,False,True,2026-01-16,Jefferies,,,main,False,False,unknown,False,False,False,False,False
1543,NFLX,2026-02-05,sell,False,True,True,False,ok,,buy,1.68,44.0,114.555,115.0,151.4,80.0,0.41653265870380696,False,False,False,True,True,2026-01-27,Freedom Broker,,,up,False,False,unknown,False,False,False,False,False
1544,GOOGL,2025-06-30,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.433476886865495,True,False,False,False,True,2025-06-27,JMP Securities,,,up,False,False,unknown,False,False,False,False,False
1545,MSFT,2025-04-04,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.5725186125210495,True,False,False,False,True,2025-04-01,WestPark Capital,,,init,False,False,unknown,False,False,False,False,False
1546,AMZN,2025-04-04,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.8219383040935673,True,False,False,False,True,2025-04-01,WestPark Capital,,,init,False,False,unknown,False,False,False,False,False
1547,MSFT,2025-10-13,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.09695794798766433,True,False,False,False,True,2025-10-06,Wells Fargo,,,main,False,False,unknown,False,False,False,False,False
1548,NFLX,2024-10-17,buy,False,True,True,False,ok,,buy,1.68,44.0,114.555,115.0,151.4,80.0,0.665891093096477,True,False,False,False,True,2024-10-16,Loop Capital,,,main,False,False,unknown,False,False,False,False,False
1549,NFLX,2024-10-17,buy,False,True,True,False,ok,,buy,1.68,44.0,114.555,115.0,151.4,80.0,0.665891093096477,True,False,False,False,True,2024-10-16,Loop Capital,,,main,False,False,unknown,False,False,False,False,False
1550,MSFT,2024-10-30,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3134919747667171,True,False,False,False,True,2024-10-28,Truist Securities,,,main,False,False,unknown,False,False,False,False,False
1551,GOOGL,2024-10-30,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.4668002340582809,True,False,False,False,True,2024-10-30,Needham,,,reit,False,False,unknown,False,False,False,False,False
1552,AMD,2025-07-08,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,2.3219657210070848,True,False,False,False,True,2025-07-07,Citigroup,,,main,False,False,unknown,False,False,False,False,False
1553,PYPL,2025-07-08,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.29618807614327214,False,False,True,False,False,2025-06-26,RBC Capital,,,reit,False,False,unknown,False,False,False,False,False
1554,GOOGL,2025-04-28,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.6733756494979102,True,False,False,False,True,2025-04-25,Rosenblatt,,,main,False,False,unknown,False,False,False,False,False
1555,AMZN,2025-03-28,sell,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.6166015360450885,False,False,False,True,True,2025-03-20,Citizens Capital Markets,,,reit,False,False,unknown,False,False,False,False,False
1556,AMZN,2025-03-28,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.6166015360450885,True,False,False,False,True,2025-03-20,Citizens Capital Markets,,,reit,False,False,unknown,False,False,False,False,False
