event_id,ticker,horizon_days,treated_event_date,control_trading_date,treated_pre21_spy_bhar,control_pre21_spy_bhar,treated_spy_bhar,control_spy_bhar,treated_minus_control,match_rule
83,AAPL,252,2023-09-15,2022-09-14,-0.020876,-0.023353,-0.038147,-0.012442,-0.025706,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
85,NVDA,252,2023-07-24,2022-07-14,-0.003640,-0.029688,1.353458,1.812478,-0.459020,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
86,NVDA,252,2023-07-24,2020-06-19,-0.003640,-0.011071,1.353458,0.608137,0.745320,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
89,GOOGL,252,2023-03-17,2022-06-30,0.102632,0.040276,0.105344,-0.095218,0.200562,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
90,GOOGL,252,2023-03-17,2022-02-08,0.102632,0.049889,0.105344,-0.235836,0.341180,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
91,AAPL,252,2023-03-17,2021-11-26,0.052230,0.043934,-0.199453,0.049391,-0.248844,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
92,AAPL,252,2023-03-17,2023-02-28,0.052230,0.034905,-0.199453,-0.068959,-0.130494,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
93,NFLX,252,2023-03-17,2022-03-16,-0.105902,-0.090700,0.703755,-0.064369,0.768124,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
94,NVDA,252,2023-03-17,2021-07-02,0.184620,0.168454,2.134739,-0.162270,2.297009,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
95,MSFT,252,2023-07-21,2019-09-27,-0.009028,-0.011249,0.062337,0.384778,-0.322441,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
96,NVDA,252,2023-07-21,2023-01-19,-0.010273,-0.002304,1.525716,2.296966,-0.771250,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
97,NVDA,252,2023-11-23,2022-03-01,0.053133,0.054974,1.517763,0.053794,1.463969,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
98,AAPL,252,2023-11-23,2020-03-17,0.021341,0.029335,-0.098304,0.388095,-0.486398,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
99,MSFT,252,2023-11-23,2020-12-28,0.019746,0.021256,-0.212254,0.231249,-0.443503,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
102,NVDA,252,2023-02-25,2023-01-26,0.204143,0.245212,2.013915,1.923670,0.090245,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
103,NFLX,252,2023-02-25,2021-04-21,-0.097327,-0.086973,0.554296,-0.638431,1.192728,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
104,MSFT,252,2023-02-25,2020-01-13,0.028580,0.028176,0.350994,0.153741,0.197253,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
105,AMZN,252,2023-02-25,2021-01-07,-0.037685,-0.030182,0.554624,-0.218251,0.772874,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
106,GOOGL,252,2023-02-25,2021-01-12,-0.061101,-0.054329,0.225306,0.351806,-0.126500,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
107,TSLA,252,2023-01-26,2022-08-02,0.244384,0.252287,-0.040907,-0.255185,0.214278,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
108,TSLA,252,2023-01-26,2022-08-01,0.244384,0.235476,-0.040907,-0.258922,0.218015,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
110,TSLA,252,2024-01-25,2022-05-20,-0.307187,-0.231323,0.925179,-0.241335,1.166514,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
113,MSFT,252,2024-08-02,2020-12-03,-0.079806,-0.050691,0.092710,0.266400,-0.173690,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
117,NVDA,252,2024-02-08,2021-12-02,0.258945,0.226739,0.677181,-0.377279,1.054460,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
118,GOOGL,252,2024-02-08,2020-02-27,-0.016384,-0.003573,0.044419,0.235279,-0.190860,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
119,AMD,252,2023-01-26,2020-01-24,0.107873,0.084063,1.133810,0.678503,0.455306,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
120,TSLA,252,2023-07-05,2019-11-07,0.280795,0.314127,-0.378750,5.248646,-5.627395,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
121,GOOGL,252,2023-07-05,2020-10-06,-0.062812,-0.063947,0.298151,0.579343,-0.281192,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
122,MSFT,252,2023-07-07,2021-09-28,-0.017775,-0.020423,0.088259,-0.009838,0.098097,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
123,AAPL,252,2023-07-07,2021-09-02,0.035619,0.014790,-0.079476,0.141925,-0.221401,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
124,AMZN,252,2023-07-07,2020-11-06,-0.003346,0.019310,0.250852,-0.304416,0.555268,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
125,GOOGL,252,2023-07-07,2023-01-04,-0.089887,-0.070497,0.298371,0.303150,-0.004779,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
130,AAPL,252,2023-03-31,2021-07-12,0.097111,0.110651,-0.252817,0.131486,-0.384303,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
131,AMZN,252,2023-02-02,2022-08-03,0.221233,0.144190,0.308609,-0.095326,0.403935,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
134,TSLA,252,2023-11-06,2020-04-01,-0.172687,-0.178718,-0.059039,5.217295,-5.276334,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
142,AAPL,252,2023-09-22,2021-08-09,-0.009913,-0.006915,-0.037782,0.191608,-0.229390,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
143,AMZN,252,2023-09-22,2021-01-11,-0.022189,-0.033450,0.156912,-0.208559,0.365471,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
144,GOOGL,252,2023-09-22,2019-10-11,0.009020,-0.003508,-0.096183,0.074457,-0.170640,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
145,TSLA,252,2023-09-22,2022-07-25,0.058896,0.095614,-0.306911,-0.185544,-0.121367,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
146,TSLA,252,2023-09-22,2020-10-13,0.058896,0.025795,-0.306911,0.555500,-0.862411,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
147,NVDA,252,2023-02-17,2021-08-30,0.227842,0.132259,1.916645,-0.210833,2.127478,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
152,MSFT,252,2024-08-12,2020-11-23,-0.055339,-0.059538,0.069693,0.292411,-0.222718,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
153,MSFT,252,2024-08-12,2022-01-18,-0.055339,-0.050568,0.069693,-0.091667,0.161359,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
154,MSFT,252,2024-08-12,2022-07-26,-0.055339,-0.061098,0.069693,0.149101,-0.079408,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
155,MSFT,252,2024-08-12,2020-07-28,-0.055339,-0.041406,0.069693,0.043809,0.025884,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
156,MSFT,252,2024-08-12,2022-01-19,-0.055339,-0.045561,0.069693,-0.091179,0.160872,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
157,MSFT,252,2024-08-12,2020-12-01,-0.055339,-0.050246,0.069693,0.291316,-0.221623,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
167,AMZN,252,2024-01-05,2022-01-18,-0.040113,-0.041027,0.255154,-0.275690,0.530844,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
168,MSFT,252,2024-09-20,2019-12-17,0.009522,0.010030,0.003290,0.251824,-0.248534,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
169,NVDA,252,2023-12-15,2020-11-12,-0.047800,-0.060474,1.368063,0.919150,0.448913,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
170,TSLA,252,2023-08-04,2021-02-18,-0.098276,-0.099569,-0.394607,0.014483,-0.409090,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
171,NVDA,252,2023-08-04,2020-10-20,0.044944,0.039947,1.148994,0.285417,0.863576,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
177,MSFT,252,2023-01-25,2020-09-28,-0.041400,-0.038893,0.457696,0.050020,0.407676,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
183,NVDA,252,2023-08-18,2023-09-19,-0.014115,-0.012617,1.641890,1.406048,0.235842,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
184,GOOGL,252,2023-08-18,2020-04-29,0.103972,0.050251,0.015275,0.327142,-0.311867,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
185,MSFT,252,2023-08-18,2021-05-11,-0.051004,-0.044069,0.054482,0.127245,-0.072762,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
186,DIS,252,2023-02-08,2022-08-09,0.120729,0.084159,-0.266221,-0.253110,-0.013112,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
188,AMZN,252,2023-04-27,2022-03-01,0.086878,0.076842,0.393099,-0.330633,0.723731,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
192,MSFT,252,2023-09-25,2019-11-04,-0.000418,0.002322,0.034350,0.329961,-0.295610,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
206,AAPL,252,2024-01-18,2022-06-08,-0.060506,-0.059738,-0.095761,0.167198,-0.262959,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
207,AAPL,252,2024-01-18,2022-12-21,-0.060506,-0.068167,-0.095761,0.192318,-0.288079,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
208,NVDA,252,2024-01-18,2021-12-03,0.152815,0.178416,1.184929,-0.352944,1.537873,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
209,GOOGL,252,2024-01-18,2021-08-04,0.066795,0.056835,0.103492,-0.082229,0.185721,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
210,PYPL,252,2023-08-06,2023-02-23,-0.063212,-0.056314,-0.192937,-0.493018,0.300081,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
216,TSLA,252,2023-04-19,2023-03-20,-0.066327,-0.061069,-0.398673,-0.382449,-0.016224,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
217,NVDA,252,2023-04-19,2021-05-03,0.026606,0.030304,1.516078,0.313301,1.202777,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
219,NFLX,252,2023-03-24,2024-03-19,0.023130,0.027363,0.586198,0.439490,0.146708,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
220,AAPL,252,2023-04-28,2021-06-21,0.019093,0.022443,-0.215174,0.128982,-0.344156,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
221,AAPL,252,2023-04-28,2020-12-02,0.019093,0.022703,-0.215174,0.074117,-0.289291,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
222,AMZN,252,2023-04-28,2019-12-26,0.015543,0.017911,0.435191,0.533777,-0.098586,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
223,TSLA,252,2023-04-28,2022-04-27,-0.188845,-0.107885,-0.108910,-0.454489,0.345578,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
225,AAPL,252,2023-04-07,2022-04-06,0.025878,0.015347,-0.232307,0.015798,-0.248105,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
228,NVDA,252,2023-07-14,2020-06-11,0.075682,0.079250,1.505027,0.594697,0.910329,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
230,META,252,2023-02-16,2024-02-20,0.253459,0.200574,1.500528,0.231304,1.269224,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
231,AMZN,252,2023-02-16,2020-10-07,-0.014708,-0.012196,0.467086,-0.272031,0.739117,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
233,GOOGL,252,2023-04-25,2020-03-30,-0.041182,-0.032436,0.244333,0.252457,-0.008124,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
238,TSLA,252,2023-04-21,2022-05-09,-0.187621,-0.142766,-0.368051,-0.412060,0.044010,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
239,TSLA,252,2023-04-21,2022-04-27,-0.187621,-0.107885,-0.368051,-0.454489,0.086438,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
240,AMC,252,2023-03-28,2023-10-03,-0.321700,-0.338455,-1.269134,-0.800735,-0.468398,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
241,AMZN,252,2023-03-28,2022-03-25,0.038675,0.028405,0.513631,-0.298550,0.812181,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
242,AMZN,252,2023-03-28,2022-03-25,0.038675,0.028405,0.513631,-0.298550,0.812181,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
243,AMZN,252,2023-03-28,2022-03-25,0.038675,0.028405,0.513631,-0.298550,0.812181,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
244,DIS,252,2023-11-17,2024-04-02,0.073805,0.082274,-0.123716,-0.317697,0.193980,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
245,AAPL,252,2023-11-17,2020-09-09,0.025400,0.028164,-0.117854,-0.019334,-0.098520,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
247,TSLA,252,2023-07-19,2019-10-18,0.082092,0.047730,-0.401651,7.213542,-7.615193,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
249,MSFT,252,2024-02-12,2020-01-02,0.027929,0.026444,-0.236660,0.227076,-0.463736,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
250,MSFT,252,2023-03-08,2022-05-16,0.017139,0.020610,0.312064,0.159770,0.152294,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
251,MSFT,252,2024-10-02,2022-02-01,-0.014773,-0.035605,0.081694,-0.070067,0.151762,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
259,AAPL,252,2023-06-09,2020-04-03,0.002781,-0.001247,-0.116291,0.444856,-0.561147,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
260,AAPL,252,2023-06-09,2021-02-18,0.002781,-0.015653,-0.116291,0.179927,-0.296218,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
261,AMZN,252,2023-06-09,2021-06-14,0.078858,0.033835,0.249794,-0.280687,0.530481,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
262,GOOGL,252,2023-06-09,2021-01-29,0.052483,0.043338,0.179540,0.249340,-0.069800,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
266,TSLA,252,2023-04-28,2022-04-27,-0.188845,-0.107885,-0.108910,-0.454489,0.345578,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
267,GOOGL,252,2023-05-12,2020-07-20,0.098375,0.045654,0.159757,0.265182,-0.105425,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
268,MSFT,252,2023-05-12,2021-11-03,0.070549,0.083661,0.069465,-0.163593,0.233058,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
269,TSLA,252,2023-05-12,2022-05-04,-0.091849,-0.107617,-0.232851,-0.442446,0.209595,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
