v2_sample_version,event_id,video_id,transcript_id,creator,channel_id,ticker,company_name,recommendation_type,event_date,effective_trading_event_date,upload_timing_bucket,quality_score,included_in_v2_event_study,exclusion_reason,source_table,notes,event_date_dt,year,spy_bhar,top5,pre2024_fnspid_miss,abs_bhar,priority_score
v2_expanded_live_db_2026-05-16,456,DflxOfLJ8xQ,DflxOfLJ8xQ,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Tesla,buy,2024-02-10,2024-02-12,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-02-10,2024,0.0383496460106856,True,False,0.0383496460106856,16
v2_expanded_live_db_2026-05-16,2022,sgX1hADBm1o,sgX1hADBm1o,HyperChange,UC1LAjODfg7dnSSrrPGGPPMw,TSLA,Tesla,sell,2024-02-14,2024-02-14,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-02-14,2024,0.0281913778203759,True,False,0.0281913778203759,16
v2_expanded_live_db_2026-05-16,619,lPn6paBIAoM,lPn6paBIAoM,Dividend Bull,UCLxMEPUoHpKq4PEk85RZn9A,TSLA,Tesla,sell,2024-02-22,2024-02-22,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-02-22,2024,0.0215003427864282,True,False,0.0215003427864282,16
v2_expanded_live_db_2026-05-16,2130,idxW9VGdXoA,idxW9VGdXoA,New Money,UCvSXMi2LebwJEM1s4bz5IBA,TSLA,Tesla,buy,2024-03-17,2024-03-18,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-03-17,2024,-0.0202052501836675,True,False,0.0202052501836675,16
v2_expanded_live_db_2026-05-16,2131,idxW9VGdXoA,idxW9VGdXoA,New Money,UCvSXMi2LebwJEM1s4bz5IBA,TSLA,Tesla,buy,2024-03-17,2024-03-18,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-03-17,2024,-0.0202052501836675,True,False,0.0202052501836675,16
v2_expanded_live_db_2026-05-16,437,BGVx3FzIkCg,BGVx3FzIkCg,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Tesla,buy,2024-03-22,2024-03-22,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-03-22,2024,0.0238754966058676,True,False,0.0238754966058676,16
v2_expanded_live_db_2026-05-16,831,DM3gCwoIpRk,DM3gCwoIpRk,Daniel Pronk,UCL-F-8nxFtFZ4M3RWkGn6Qw,NVDA,Nvidia,buy,2024-03-27,2024-03-27,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-03-27,2024,-0.0288389892307994,True,False,0.0288389892307994,16
v2_expanded_live_db_2026-05-16,752,VUxFpwOip8Q,VUxFpwOip8Q,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Nvidia,buy,2024-07-26,2024-07-26,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-07-26,2024,-0.0300156843776242,True,False,0.0300156843776242,16
v2_expanded_live_db_2026-05-16,702,EZCWg6z8Ask,EZCWg6z8Ask,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Nvidia,buy,2024-10-18,2024-10-18,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-10-18,2024,0.0351461303807906,True,False,0.0351461303807906,16
v2_expanded_live_db_2026-05-16,909,gK5KPzRYb-8,gK5KPzRYb-8,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Nvidia,sell,2024-12-20,2024-12-20,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-12-20,2024,0.0256692108168781,True,False,0.0256692108168781,16
v2_expanded_live_db_2026-05-16,910,gK5KPzRYb-8,gK5KPzRYb-8,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Nvidia,buy,2024-12-20,2024-12-20,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-12-20,2024,0.0256692108168781,True,False,0.0256692108168781,16
v2_expanded_live_db_2026-05-16,911,gK5KPzRYb-8,gK5KPzRYb-8,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Nvidia,buy,2024-12-20,2024-12-20,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-12-20,2024,0.0256692108168781,True,False,0.0256692108168781,16
v2_expanded_live_db_2026-05-16,316,och7bOYmlnM,och7bOYmlnM,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,sell,2025-07-15,2025-07-15,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-15,2025,-0.0323009878958973,True,False,0.0323009878958973,16
v2_expanded_live_db_2026-05-16,187,V2n8fGThJas,V2n8fGThJas,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-07-25,2025-07-25,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-25,2025,0.0254085559604169,True,False,0.0254085559604169,16
v2_expanded_live_db_2026-05-16,333,snbx6W1_XhE,snbx6W1_XhE,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2025-08-12,2025-08-12,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-12,2025,-0.0365758535306136,True,False,0.0365758535306136,16
v2_expanded_live_db_2026-05-16,334,snbx6W1_XhE,snbx6W1_XhE,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,sell,2025-08-12,2025-08-12,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-12,2025,-0.0365758535306136,True,False,0.0365758535306136,16
v2_expanded_live_db_2026-05-16,100,H8csy_L4fqg,H8csy_L4fqg,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-08-13,2025-08-13,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-13,2025,-0.0235742502870746,True,False,0.0235742502870746,16
v2_expanded_live_db_2026-05-16,101,H8csy_L4fqg,H8csy_L4fqg,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,sell,2025-08-13,2025-08-13,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-13,2025,-0.0235742502870746,True,False,0.0235742502870746,16
v2_expanded_live_db_2026-05-16,1044,vRT41fint9A,vRT41fint9A,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,NVDA,Nvidia,buy,2025-08-13,2025-08-13,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-13,2025,-0.0235742502870746,True,False,0.0235742502870746,16
v2_expanded_live_db_2026-05-16,254,fOUYCspyUVQ,fOUYCspyUVQ,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2025-08-20,2025-08-20,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-20,2025,0.0219958354420899,True,False,0.0219958354420899,16
v2_expanded_live_db_2026-05-16,356,yeTOgMlq984,yeTOgMlq984,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-08-20,2025-08-20,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-20,2025,0.0219958354420899,True,False,0.0219958354420899,16
v2_expanded_live_db_2026-05-16,1588,2tVhdKZH-Qw,2tVhdKZH-Qw,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Tesla,buy,2025-08-29,2025-08-29,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-29,2025,0.0316694319719499,True,False,0.0316694319719499,16
v2_expanded_live_db_2026-05-16,160,P5Q_TvlGI2k,P5Q_TvlGI2k,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2025-09-15,2025-09-15,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-15,2025,0.0211979217048194,True,False,0.0211979217048194,16
v2_expanded_live_db_2026-05-16,161,P5Q_TvlGI2k,P5Q_TvlGI2k,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,sell,2025-09-15,2025-09-15,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-15,2025,0.0211979217048194,True,False,0.0211979217048194,16
v2_expanded_live_db_2026-05-16,584,cA9G2OXZXVQ,cA9G2OXZXVQ,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-09-15,2025-09-15,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-15,2025,0.0211979217048194,True,False,0.0211979217048194,16
v2_expanded_live_db_2026-05-16,629,oPpUoGbiyv0,oPpUoGbiyv0,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-09-15,2025-09-15,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-15,2025,0.0211979217048194,True,False,0.0211979217048194,16
v2_expanded_live_db_2026-05-16,630,oPpUoGbiyv0,oPpUoGbiyv0,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,sell,2025-09-15,2025-09-15,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-15,2025,0.0211979217048194,True,False,0.0211979217048194,16
v2_expanded_live_db_2026-05-16,1178,fyDMDptrwvo,fyDMDptrwvo,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,TSLA,Tesla,buy,2025-09-26,2025-09-26,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-26,2025,-0.0351670793681995,True,False,0.0351670793681995,16
v2_expanded_live_db_2026-05-16,44,34HX-1xNyng,34HX-1xNyng,"Value Investing with Sven Carlin, Ph.D.",UCrTTBSUr0zhPU56UQljag5A,NVDA,Nvidia,buy,2025-10-05,2025-10-06,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-05,2025,0.0277437588832215,True,False,0.0277437588832215,16
v2_expanded_live_db_2026-05-16,445,CySDoMyamVU,CySDoMyamVU,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-10-08,2025-10-08,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-08,2025,-0.0372759921103734,True,False,0.0372759921103734,16
v2_expanded_live_db_2026-05-16,2099,XAsQRjjpma4,XAsQRjjpma4,Financial Education,UCnMn36GT_H0X-w5_ckLtlgQ,NVDA,Nvidia,sell,2025-10-20,2025-10-20,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-20,2025,0.027690293406607,True,False,0.027690293406607,16
v2_expanded_live_db_2026-05-16,652,vpbnPcCzZmg,vpbnPcCzZmg,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-11-01,2025-11-03,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-01,2025,-0.035067559339898,True,False,0.035067559339898,16
v2_expanded_live_db_2026-05-16,653,vpbnPcCzZmg,vpbnPcCzZmg,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-11-01,2025-11-03,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-01,2025,-0.035067559339898,True,False,0.035067559339898,16
v2_expanded_live_db_2026-05-16,654,vpbnPcCzZmg,vpbnPcCzZmg,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-11-01,2025-11-03,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-01,2025,-0.035067559339898,True,False,0.035067559339898,16
v2_expanded_live_db_2026-05-16,398,6jb7sTqueaY,6jb7sTqueaY,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2025-11-03,2025-11-03,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-03,2025,-0.035067559339898,True,False,0.035067559339898,16
v2_expanded_live_db_2026-05-16,631,ogbJMAEePzM,ogbJMAEePzM,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,sell,2025-11-03,2025-11-03,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-03,2025,-0.035067559339898,True,False,0.035067559339898,16
v2_expanded_live_db_2026-05-16,520,PmODfnAbAq0,PmODfnAbAq0,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,sell,2025-11-04,2025-11-04,during_market,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-04,2025,-0.0393243979160489,True,False,0.0393243979160489,16
v2_expanded_live_db_2026-05-16,521,PmODfnAbAq0,PmODfnAbAq0,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2025-11-04,2025-11-04,during_market,4,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-04,2025,-0.0393243979160489,True,False,0.0393243979160489,16
v2_expanded_live_db_2026-05-16,1347,oixTTXv5JFo,oixTTXv5JFo,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,sell,2025-11-04,2025-11-04,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-04,2025,-0.0393243979160489,True,False,0.0393243979160489,16
v2_expanded_live_db_2026-05-16,1348,oixTTXv5JFo,oixTTXv5JFo,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,sell,2025-11-04,2025-11-04,during_market,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-04,2025,-0.0393243979160489,True,False,0.0393243979160489,16
v2_expanded_live_db_2026-05-16,2260,PdtVTQhwPuI,PdtVTQhwPuI,Everything Money,UChBVf9YnourrEDTsbbwJPRA,NVDA,Nvidia,sell,2025-11-10,2025-11-10,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-10,2025,-0.0394048520292912,True,False,0.0394048520292912,16
v2_expanded_live_db_2026-05-16,2221,oaqv-LP9ed0,oaqv-LP9ed0,Everything Money,UChBVf9YnourrEDTsbbwJPRA,NVDA,Nvidia,buy,2025-11-11,2025-11-11,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-11,2025,-0.0275315311222739,True,False,0.0275315311222739,16
v2_expanded_live_db_2026-05-16,2222,oaqv-LP9ed0,oaqv-LP9ed0,Everything Money,UChBVf9YnourrEDTsbbwJPRA,NVDA,Nvidia,buy,2025-11-11,2025-11-11,before_open,4,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-11,2025,-0.0275315311222739,True,False,0.0275315311222739,16
v2_expanded_live_db_2026-05-16,2223,oaqv-LP9ed0,oaqv-LP9ed0,Everything Money,UChBVf9YnourrEDTsbbwJPRA,NVDA,Nvidia,buy,2025-11-11,2025-11-11,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-11,2025,-0.0275315311222739,True,False,0.0275315311222739,16
v2_expanded_live_db_2026-05-16,2224,oaqv-LP9ed0,oaqv-LP9ed0,Everything Money,UChBVf9YnourrEDTsbbwJPRA,NVDA,Nvidia,sell,2025-11-11,2025-11-11,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-11,2025,-0.0275315311222739,True,False,0.0275315311222739,16
v2_expanded_live_db_2026-05-16,548,V0c9kZdpiWo,V0c9kZdpiWo,"Value Investing with Sven Carlin, Ph.D.",UCrTTBSUr0zhPU56UQljag5A,TSLA,Tesla,buy,2025-11-19,2025-11-19,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-19,2025,0.0301864765774506,True,False,0.0301864765774506,16
v2_expanded_live_db_2026-05-16,1073,7HgjoZydyHg,7HgjoZydyHg,Learn to Invest - Investors Grow,UCSglJMvX-zSgv3PEJIE_inw,NVDA,Nvidia,sell,2025-11-27,2025-11-28,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-27,2025,0.0272568196740012,True,False,0.0272568196740012,16
v2_expanded_live_db_2026-05-16,1175,fHug5GWwaF4,fHug5GWwaF4,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Nvidia,buy,2025-11-28,2025-11-28,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-28,2025,0.0272568196740012,True,False,0.0272568196740012,16
v2_expanded_live_db_2026-05-16,1718,fiQTZo2ibKA,fiQTZo2ibKA,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,NVDA,Nvidia,sell,2025-11-29,2025-12-01,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-29,2025,0.0264099267642201,True,False,0.0264099267642201,16
v2_expanded_live_db_2026-05-16,393,6-_hF_07leA,6-_hF_07leA,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2025-12-01,2025-12-01,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-01,2025,0.0264099267642201,True,False,0.0264099267642201,16
v2_expanded_live_db_2026-05-16,2333,ZZ2nWg1QhR4,ZZ2nWg1QhR4,Ticker Symbol: YOU,UC7kCeZ53sli_9XwuQeFxLqw,NVDA,Nvidia,buy,2025-12-04,2025-12-04,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-04,2025,-0.0203446702101125,True,False,0.0203446702101125,16
v2_expanded_live_db_2026-05-16,1145,SN9FjfeAnGU,SN9FjfeAnGU,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Nvidia,sell,2025-12-05,2025-12-05,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-05,2025,-0.0347816514461153,True,False,0.0347816514461153,16
v2_expanded_live_db_2026-05-16,1146,SN9FjfeAnGU,SN9FjfeAnGU,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Nvidia,sell,2025-12-05,2025-12-05,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-05,2025,-0.0347816514461153,True,False,0.0347816514461153,16
v2_expanded_live_db_2026-05-16,1147,SN9FjfeAnGU,SN9FjfeAnGU,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NVDA,Nvidia,sell,2025-12-05,2025-12-05,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-05,2025,-0.0347816514461153,True,False,0.0347816514461153,16
v2_expanded_live_db_2026-05-16,780,dJmdt4xwPQs,dJmdt4xwPQs,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,sell,2025-12-09,2025-12-09,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-09,2025,-0.0330905922619153,True,False,0.0330905922619153,16
v2_expanded_live_db_2026-05-16,2117,uP6u9wkd_sw,uP6u9wkd_sw,Financial Education,UCnMn36GT_H0X-w5_ckLtlgQ,NVDA,Nvidia,buy,2025-12-09,2025-12-09,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-09,2025,-0.0330905922619153,True,False,0.0330905922619153,16
v2_expanded_live_db_2026-05-16,2118,uP6u9wkd_sw,uP6u9wkd_sw,Financial Education,UCnMn36GT_H0X-w5_ckLtlgQ,NVDA,Nvidia,buy,2025-12-09,2025-12-09,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-09,2025,-0.0330905922619153,True,False,0.0330905922619153,16
v2_expanded_live_db_2026-05-16,1881,Md0F7Bvwtz4,Md0F7Bvwtz4,Meet Kevin,UCUvvj5lwue7PspotMDjk5UA,NVDA,Nvidia,sell,2025-12-12,2025-12-12,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-12,2025,0.0328766511953024,True,False,0.0328766511953024,16
v2_expanded_live_db_2026-05-16,1198,rrs1s-T4qqA,rrs1s-T4qqA,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,NVDA,Nvidia,buy,2025-12-13,2025-12-15,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-13,2025,0.0329805510884486,True,False,0.0329805510884486,16
v2_expanded_live_db_2026-05-16,812,5DEhNDP7LTM,5DEhNDP7LTM,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NVDA,Nvidia,buy,2026-01-03,2026-01-05,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-03,2026,-0.0277224473470969,True,False,0.0277224473470969,16
v2_expanded_live_db_2026-05-16,1616,FP5G4E07WCM,FP5G4E07WCM,Everything Money,UChBVf9YnourrEDTsbbwJPRA,NVDA,Nvidia,sell,2026-01-05,2026-01-05,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-05,2026,-0.0277224473470969,True,False,0.0277224473470969,16
v2_expanded_live_db_2026-05-16,1952,NFFMAJnvop8,NFFMAJnvop8,Meet Kevin,UCUvvj5lwue7PspotMDjk5UA,TSLA,Tesla,sell,2026-01-15,2026-01-15,during_market,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-15,2026,0.0282668670994122,True,False,0.0282668670994122,16
v2_expanded_live_db_2026-05-16,1524,ROFEegbRrxY,ROFEegbRrxY,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,NVDA,Nvidia,buy,2026-01-30,2026-01-30,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-30,2026,-0.0279763657672648,True,False,0.0279763657672648,16
