event_id,ticker,creator,recommendation_type,event_date,horizon,model,alpha,top5_flag,low_lookahead_flag,duplicate_cluster_id,status
1959,AAPL,Ale's World of Stocks,sell,2024-08-24,1D,FF5,0.003556,True,True,1491,computed
1959,AAPL,Ale's World of Stocks,sell,2024-08-24,1D,Carhart,0.003917,True,True,1491,computed
1959,AAPL,Ale's World of Stocks,sell,2024-08-24,5D,SPY_adjusted,-0.003880,True,True,1491,computed
1959,AAPL,Ale's World of Stocks,sell,2024-08-24,5D,FF3,0.002961,True,True,1491,computed
1959,AAPL,Ale's World of Stocks,sell,2024-08-24,5D,FF5,0.007958,True,True,1491,computed
1959,AAPL,Ale's World of Stocks,sell,2024-08-24,5D,Carhart,0.007626,True,True,1491,computed
1960,TSLA,Meet Kevin,buy,2026-02-25,1D,SPY_adjusted,-0.015576,True,False,1492,computed
1960,TSLA,Meet Kevin,buy,2026-02-25,1D,FF3,-0.010863,True,False,1492,computed
1960,TSLA,Meet Kevin,buy,2026-02-25,1D,FF5,-0.008696,True,False,1492,computed
1960,TSLA,Meet Kevin,buy,2026-02-25,1D,Carhart,-0.012201,True,False,1492,computed
1960,TSLA,Meet Kevin,buy,2026-02-25,5D,SPY_adjusted,-0.015885,True,False,1492,computed
1960,TSLA,Meet Kevin,buy,2026-02-25,5D,FF3,-0.017820,True,False,1492,computed
1960,TSLA,Meet Kevin,buy,2026-02-25,5D,FF5,-0.018082,True,False,1492,computed
1960,TSLA,Meet Kevin,buy,2026-02-25,5D,Carhart,-0.020502,True,False,1492,computed
1961,TSLA,Meet Kevin,buy,2026-01-30,1D,SPY_adjusted,-0.024952,True,False,1493,computed
1961,TSLA,Meet Kevin,buy,2026-01-30,1D,FF3,-0.030961,True,False,1493,computed
1961,TSLA,Meet Kevin,buy,2026-01-30,1D,FF5,-0.029362,True,False,1493,computed
1961,TSLA,Meet Kevin,buy,2026-01-30,1D,Carhart,-0.029211,True,False,1493,computed
1961,TSLA,Meet Kevin,buy,2026-01-30,5D,SPY_adjusted,-0.042890,True,False,1493,computed
1961,TSLA,Meet Kevin,buy,2026-01-30,5D,FF3,-0.024169,True,False,1493,computed
1961,TSLA,Meet Kevin,buy,2026-01-30,5D,FF5,-0.012189,True,False,1493,computed
1961,TSLA,Meet Kevin,buy,2026-01-30,5D,Carhart,-0.018395,True,False,1493,computed
1962,NVDA,Ale's World of Stocks,sell,2024-09-05,1D,SPY_adjusted,-0.024024,True,True,1494,computed
1962,NVDA,Ale's World of Stocks,sell,2024-09-05,1D,FF3,0.004883,True,True,1494,computed
1962,NVDA,Ale's World of Stocks,sell,2024-09-05,1D,FF5,0.003802,True,True,1494,computed
1962,NVDA,Ale's World of Stocks,sell,2024-09-05,1D,Carhart,-0.003708,True,True,1494,computed
1962,NVDA,Ale's World of Stocks,sell,2024-09-05,5D,SPY_adjusted,0.094123,True,True,1494,computed
1962,NVDA,Ale's World of Stocks,sell,2024-09-05,5D,FF3,-0.000553,True,True,1494,computed
1962,NVDA,Ale's World of Stocks,sell,2024-09-05,5D,FF5,-0.004423,True,True,1494,computed
1962,NVDA,Ale's World of Stocks,sell,2024-09-05,5D,Carhart,-0.007498,True,True,1494,computed
1963,AAPL,Ale's World of Stocks,sell,2024-12-29,1D,SPY_adjusted,-0.003420,True,True,1495,computed
1963,AAPL,Ale's World of Stocks,sell,2024-12-29,1D,FF3,-0.001996,True,True,1495,computed
1963,AAPL,Ale's World of Stocks,sell,2024-12-29,1D,FF5,-0.002570,True,True,1495,computed
1963,AAPL,Ale's World of Stocks,sell,2024-12-29,1D,Carhart,-0.004609,True,True,1495,computed
1963,AAPL,Ale's World of Stocks,sell,2024-12-29,5D,SPY_adjusted,-0.040309,True,True,1495,computed
1963,AAPL,Ale's World of Stocks,sell,2024-12-29,5D,FF3,-0.046139,True,True,1495,computed
1963,AAPL,Ale's World of Stocks,sell,2024-12-29,5D,FF5,-0.037620,True,True,1495,computed
1963,AAPL,Ale's World of Stocks,sell,2024-12-29,5D,Carhart,-0.051401,True,True,1495,computed
1964,TSLA,Meet Kevin,sell,2026-01-28,1D,SPY_adjusted,-0.032550,True,False,1496,computed
1964,TSLA,Meet Kevin,sell,2026-01-28,1D,FF3,-0.024466,True,False,1496,computed
1964,TSLA,Meet Kevin,sell,2026-01-28,1D,FF5,-0.024200,True,False,1496,computed
1964,TSLA,Meet Kevin,sell,2026-01-28,1D,Carhart,-0.023421,True,False,1496,computed
1964,TSLA,Meet Kevin,sell,2026-01-28,5D,SPY_adjusted,-0.045713,True,False,1496,computed
1964,TSLA,Meet Kevin,sell,2026-01-28,5D,FF3,-0.004920,True,False,1496,computed
1964,TSLA,Meet Kevin,sell,2026-01-28,5D,FF5,0.007266,True,False,1496,computed
1964,TSLA,Meet Kevin,sell,2026-01-28,5D,Carhart,-0.003740,True,False,1496,computed
1965,NVDA,Meet Kevin,sell,2026-01-28,1D,SPY_adjusted,0.007153,True,False,1497,computed
1965,NVDA,Meet Kevin,sell,2026-01-28,1D,FF3,0.021176,True,False,1497,computed
1965,NVDA,Meet Kevin,sell,2026-01-28,1D,FF5,0.017075,True,False,1497,computed
1965,NVDA,Meet Kevin,sell,2026-01-28,1D,Carhart,0.010919,True,False,1497,computed
1965,NVDA,Meet Kevin,sell,2026-01-28,5D,SPY_adjusted,-0.077214,True,False,1497,computed
1965,NVDA,Meet Kevin,sell,2026-01-28,5D,FF3,-0.009641,True,False,1497,computed
1965,NVDA,Meet Kevin,sell,2026-01-28,5D,FF5,0.009729,True,False,1497,computed
1965,NVDA,Meet Kevin,sell,2026-01-28,5D,Carhart,-0.021230,True,False,1497,computed
1966,AAPL,Meet Kevin,buy,2026-01-28,1D,SPY_adjusted,0.009160,True,False,1498,computed
1966,AAPL,Meet Kevin,buy,2026-01-28,1D,FF3,0.007185,True,False,1498,computed
1966,AAPL,Meet Kevin,buy,2026-01-28,1D,FF5,0.003429,True,False,1498,computed
1966,AAPL,Meet Kevin,buy,2026-01-28,1D,Carhart,0.011472,True,False,1498,computed
1966,AAPL,Meet Kevin,buy,2026-01-28,5D,SPY_adjusted,0.091458,True,False,1498,computed
1966,AAPL,Meet Kevin,buy,2026-01-28,5D,FF3,0.083039,True,False,1498,computed
1966,AAPL,Meet Kevin,buy,2026-01-28,5D,FF5,0.058076,True,False,1498,computed
1966,AAPL,Meet Kevin,buy,2026-01-28,5D,Carhart,0.087883,True,False,1498,computed
1967,META,Meet Kevin,sell,2026-01-28,1D,SPY_adjusted,0.106032,False,False,1499,computed
1967,META,Meet Kevin,sell,2026-01-28,1D,FF3,0.115866,False,False,1499,computed
1967,META,Meet Kevin,sell,2026-01-28,1D,FF5,0.107642,False,False,1499,computed
1967,META,Meet Kevin,sell,2026-01-28,1D,Carhart,0.112937,False,False,1499,computed
1967,META,Meet Kevin,sell,2026-01-28,5D,SPY_adjusted,0.013661,False,False,1499,computed
1967,META,Meet Kevin,sell,2026-01-28,5D,FF3,0.059596,False,False,1499,computed
1967,META,Meet Kevin,sell,2026-01-28,5D,FF5,0.050136,False,False,1499,computed
1967,META,Meet Kevin,sell,2026-01-28,5D,Carhart,0.056288,False,False,1499,computed
1968,TSLA,Ale's World of Stocks,buy,2024-07-27,1D,SPY_adjusted,-0.035778,True,True,1500,computed
1968,TSLA,Ale's World of Stocks,buy,2024-07-27,1D,FF3,-0.025666,True,True,1500,computed
1968,TSLA,Ale's World of Stocks,buy,2024-07-27,1D,FF5,-0.013697,True,True,1500,computed
1968,TSLA,Ale's World of Stocks,buy,2024-07-27,1D,Carhart,-0.030112,True,True,1500,computed
1968,TSLA,Ale's World of Stocks,buy,2024-07-27,5D,SPY_adjusted,-0.092867,True,True,1500,computed
1968,TSLA,Ale's World of Stocks,buy,2024-07-27,5D,FF3,-0.034277,True,True,1500,computed
1968,TSLA,Ale's World of Stocks,buy,2024-07-27,5D,FF5,-0.050037,True,True,1500,computed
1968,TSLA,Ale's World of Stocks,buy,2024-07-27,5D,Carhart,-0.049626,True,True,1500,computed
1969,TSLA,Ale's World of Stocks,buy,2024-07-27,1D,SPY_adjusted,-0.035778,True,True,1500,computed
1969,TSLA,Ale's World of Stocks,buy,2024-07-27,1D,FF3,-0.025666,True,True,1500,computed
1969,TSLA,Ale's World of Stocks,buy,2024-07-27,1D,FF5,-0.013697,True,True,1500,computed
1969,TSLA,Ale's World of Stocks,buy,2024-07-27,1D,Carhart,-0.030112,True,True,1500,computed
1969,TSLA,Ale's World of Stocks,buy,2024-07-27,5D,SPY_adjusted,-0.092867,True,True,1500,computed
1969,TSLA,Ale's World of Stocks,buy,2024-07-27,5D,FF3,-0.034277,True,True,1500,computed
1969,TSLA,Ale's World of Stocks,buy,2024-07-27,5D,FF5,-0.050037,True,True,1500,computed
1969,TSLA,Ale's World of Stocks,buy,2024-07-27,5D,Carhart,-0.049626,True,True,1500,computed
1970,GOOGL,Ale's World of Stocks,buy,2024-07-27,1D,SPY_adjusted,0.009549,False,True,1501,computed
1970,GOOGL,Ale's World of Stocks,buy,2024-07-27,1D,FF3,0.017867,False,True,1501,computed
1970,GOOGL,Ale's World of Stocks,buy,2024-07-27,1D,FF5,0.017048,False,True,1501,computed
1970,GOOGL,Ale's World of Stocks,buy,2024-07-27,1D,Carhart,0.017137,False,True,1501,computed
1970,GOOGL,Ale's World of Stocks,buy,2024-07-27,5D,SPY_adjusted,-0.010378,False,True,1501,computed
1970,GOOGL,Ale's World of Stocks,buy,2024-07-27,5D,FF3,-0.004821,False,True,1501,computed
1970,GOOGL,Ale's World of Stocks,buy,2024-07-27,5D,FF5,-0.006117,False,True,1501,computed
1970,GOOGL,Ale's World of Stocks,buy,2024-07-27,5D,Carhart,-0.007342,False,True,1501,computed
1971,NVDA,Ticker Symbol: YOU,buy,2024-07-12,1D,SPY_adjusted,-0.008940,True,False,1502,computed
1971,NVDA,Ticker Symbol: YOU,buy,2024-07-12,1D,FF3,-0.000217,True,False,1502,computed
1971,NVDA,Ticker Symbol: YOU,buy,2024-07-12,1D,FF5,-0.012814,True,False,1502,computed
1971,NVDA,Ticker Symbol: YOU,buy,2024-07-12,1D,Carhart,-0.022243,True,False,1502,computed
1971,NVDA,Ticker Symbol: YOU,buy,2024-07-12,5D,SPY_adjusted,-0.067869,True,False,1502,computed
1971,NVDA,Ticker Symbol: YOU,buy,2024-07-12,5D,FF3,0.032560,True,False,1502,computed
1971,NVDA,Ticker Symbol: YOU,buy,2024-07-12,5D,FF5,-0.032393,True,False,1502,computed
1971,NVDA,Ticker Symbol: YOU,buy,2024-07-12,5D,Carhart,-0.009380,True,False,1502,computed
1972,NVDA,Ticker Symbol: YOU,buy,2024-07-12,1D,SPY_adjusted,-0.008940,True,False,1502,computed
1972,NVDA,Ticker Symbol: YOU,buy,2024-07-12,1D,FF3,-0.000217,True,False,1502,computed
1972,NVDA,Ticker Symbol: YOU,buy,2024-07-12,1D,FF5,-0.012814,True,False,1502,computed
1972,NVDA,Ticker Symbol: YOU,buy,2024-07-12,1D,Carhart,-0.022243,True,False,1502,computed
1972,NVDA,Ticker Symbol: YOU,buy,2024-07-12,5D,SPY_adjusted,-0.067869,True,False,1502,computed
1972,NVDA,Ticker Symbol: YOU,buy,2024-07-12,5D,FF3,0.032560,True,False,1502,computed
1972,NVDA,Ticker Symbol: YOU,buy,2024-07-12,5D,FF5,-0.032393,True,False,1502,computed
1972,NVDA,Ticker Symbol: YOU,buy,2024-07-12,5D,Carhart,-0.009380,True,False,1502,computed
1973,NVDA,Ticker Symbol: YOU,buy,2024-07-12,1D,SPY_adjusted,-0.008940,True,False,1502,computed
1973,NVDA,Ticker Symbol: YOU,buy,2024-07-12,1D,FF3,-0.000217,True,False,1502,computed
1973,NVDA,Ticker Symbol: YOU,buy,2024-07-12,1D,FF5,-0.012814,True,False,1502,computed
1973,NVDA,Ticker Symbol: YOU,buy,2024-07-12,1D,Carhart,-0.022243,True,False,1502,computed
1973,NVDA,Ticker Symbol: YOU,buy,2024-07-12,5D,SPY_adjusted,-0.067869,True,False,1502,computed
1973,NVDA,Ticker Symbol: YOU,buy,2024-07-12,5D,FF3,0.032560,True,False,1502,computed
1973,NVDA,Ticker Symbol: YOU,buy,2024-07-12,5D,FF5,-0.032393,True,False,1502,computed
1973,NVDA,Ticker Symbol: YOU,buy,2024-07-12,5D,Carhart,-0.009380,True,False,1502,computed
1974,AMD,Ticker Symbol: YOU,buy,2024-07-12,1D,SPY_adjusted,-0.012551,True,False,1503,computed
1974,AMD,Ticker Symbol: YOU,buy,2024-07-12,1D,FF3,-0.012083,True,False,1503,computed
1974,AMD,Ticker Symbol: YOU,buy,2024-07-12,1D,FF5,-0.019349,True,False,1503,computed
1974,AMD,Ticker Symbol: YOU,buy,2024-07-12,1D,Carhart,-0.018338,True,False,1503,computed
1974,AMD,Ticker Symbol: YOU,buy,2024-07-12,5D,SPY_adjusted,-0.145711,True,False,1503,computed
1974,AMD,Ticker Symbol: YOU,buy,2024-07-12,5D,FF3,-0.096399,True,False,1503,computed
1974,AMD,Ticker Symbol: YOU,buy,2024-07-12,5D,FF5,-0.124320,True,False,1503,computed
1974,AMD,Ticker Symbol: YOU,buy,2024-07-12,5D,Carhart,-0.108310,True,False,1503,computed
1975,AMD,Ticker Symbol: YOU,buy,2024-03-09,1D,SPY_adjusted,0.011270,True,True,1504,computed
1975,AMD,Ticker Symbol: YOU,buy,2024-03-09,1D,FF3,-0.017762,True,True,1504,computed
1975,AMD,Ticker Symbol: YOU,buy,2024-03-09,1D,FF5,-0.019839,True,True,1504,computed
1975,AMD,Ticker Symbol: YOU,buy,2024-03-09,1D,Carhart,-0.028082,True,True,1504,computed
1975,AMD,Ticker Symbol: YOU,buy,2024-03-09,5D,SPY_adjusted,-0.045221,True,True,1504,computed
1975,AMD,Ticker Symbol: YOU,buy,2024-03-09,5D,FF3,-0.089001,True,True,1504,computed
1975,AMD,Ticker Symbol: YOU,buy,2024-03-09,5D,FF5,-0.065100,True,True,1504,computed
1975,AMD,Ticker Symbol: YOU,buy,2024-03-09,5D,Carhart,-0.091687,True,True,1504,computed
1976,NVDA,Ticker Symbol: YOU,buy,2024-03-09,1D,SPY_adjusted,0.060814,True,True,1505,computed
1976,NVDA,Ticker Symbol: YOU,buy,2024-03-09,1D,FF3,0.029421,True,True,1505,computed
1976,NVDA,Ticker Symbol: YOU,buy,2024-03-09,1D,FF5,0.024244,True,True,1505,computed
1976,NVDA,Ticker Symbol: YOU,buy,2024-03-09,1D,Carhart,0.020523,True,True,1505,computed
1976,NVDA,Ticker Symbol: YOU,buy,2024-03-09,5D,SPY_adjusted,0.025050,True,True,1505,computed
1976,NVDA,Ticker Symbol: YOU,buy,2024-03-09,5D,FF3,-0.023087,True,True,1505,computed
1976,NVDA,Ticker Symbol: YOU,buy,2024-03-09,5D,FF5,-0.011046,True,True,1505,computed
1976,NVDA,Ticker Symbol: YOU,buy,2024-03-09,5D,Carhart,-0.025403,True,True,1505,computed
1977,AMD,Ticker Symbol: YOU,buy,2024-01-22,1D,SPY_adjusted,-0.001489,True,False,1506,computed
1977,AMD,Ticker Symbol: YOU,buy,2024-01-22,1D,FF3,-0.014558,True,False,1506,computed
1977,AMD,Ticker Symbol: YOU,buy,2024-01-22,1D,FF5,-0.001003,True,False,1506,computed
1977,AMD,Ticker Symbol: YOU,buy,2024-01-22,1D,Carhart,0.003518,True,False,1506,computed
1977,AMD,Ticker Symbol: YOU,buy,2024-01-22,5D,SPY_adjusted,0.041204,True,False,1506,computed
1977,AMD,Ticker Symbol: YOU,buy,2024-01-22,5D,FF3,-0.000957,True,False,1506,computed
1977,AMD,Ticker Symbol: YOU,buy,2024-01-22,5D,FF5,0.015584,True,False,1506,computed
1977,AMD,Ticker Symbol: YOU,buy,2024-01-22,5D,Carhart,0.016278,True,False,1506,computed
1978,AMD,Ticker Symbol: YOU,sell,2024-01-22,1D,SPY_adjusted,-0.001489,True,False,1506,computed
1978,AMD,Ticker Symbol: YOU,sell,2024-01-22,1D,FF3,-0.014558,True,False,1506,computed
1978,AMD,Ticker Symbol: YOU,sell,2024-01-22,1D,FF5,-0.001003,True,False,1506,computed
1978,AMD,Ticker Symbol: YOU,sell,2024-01-22,1D,Carhart,0.003518,True,False,1506,computed
1978,AMD,Ticker Symbol: YOU,sell,2024-01-22,5D,SPY_adjusted,0.041204,True,False,1506,computed
1978,AMD,Ticker Symbol: YOU,sell,2024-01-22,5D,FF3,-0.000957,True,False,1506,computed
1978,AMD,Ticker Symbol: YOU,sell,2024-01-22,5D,FF5,0.015584,True,False,1506,computed
1978,AMD,Ticker Symbol: YOU,sell,2024-01-22,5D,Carhart,0.016278,True,False,1506,computed
1979,AMD,Ticker Symbol: YOU,buy,2024-01-22,1D,SPY_adjusted,-0.001489,True,False,1506,computed
1979,AMD,Ticker Symbol: YOU,buy,2024-01-22,1D,FF3,-0.014558,True,False,1506,computed
1979,AMD,Ticker Symbol: YOU,buy,2024-01-22,1D,FF5,-0.001003,True,False,1506,computed
1979,AMD,Ticker Symbol: YOU,buy,2024-01-22,1D,Carhart,0.003518,True,False,1506,computed
1979,AMD,Ticker Symbol: YOU,buy,2024-01-22,5D,SPY_adjusted,0.041204,True,False,1506,computed
1979,AMD,Ticker Symbol: YOU,buy,2024-01-22,5D,FF3,-0.000957,True,False,1506,computed
1979,AMD,Ticker Symbol: YOU,buy,2024-01-22,5D,FF5,0.015584,True,False,1506,computed
1979,AMD,Ticker Symbol: YOU,buy,2024-01-22,5D,Carhart,0.016278,True,False,1506,computed
1980,NVDA,Ticker Symbol: YOU,buy,2024-01-22,1D,SPY_adjusted,0.000755,True,False,1507,computed
1980,NVDA,Ticker Symbol: YOU,buy,2024-01-22,1D,FF3,-0.011548,True,False,1507,computed
1980,NVDA,Ticker Symbol: YOU,buy,2024-01-22,1D,FF5,0.002831,True,False,1507,computed
1980,NVDA,Ticker Symbol: YOU,buy,2024-01-22,1D,Carhart,0.003562,True,False,1507,computed
1980,NVDA,Ticker Symbol: YOU,buy,2024-01-22,5D,SPY_adjusted,0.030946,True,False,1507,computed
1980,NVDA,Ticker Symbol: YOU,buy,2024-01-22,5D,FF3,0.002427,True,False,1507,computed
1980,NVDA,Ticker Symbol: YOU,buy,2024-01-22,5D,FF5,0.021352,True,False,1507,computed
1980,NVDA,Ticker Symbol: YOU,buy,2024-01-22,5D,Carhart,0.016835,True,False,1507,computed
1981,NVDA,Ticker Symbol: YOU,buy,2024-01-22,1D,SPY_adjusted,0.000755,True,False,1507,computed
1981,NVDA,Ticker Symbol: YOU,buy,2024-01-22,1D,FF3,-0.011548,True,False,1507,computed
1981,NVDA,Ticker Symbol: YOU,buy,2024-01-22,1D,FF5,0.002831,True,False,1507,computed
1981,NVDA,Ticker Symbol: YOU,buy,2024-01-22,1D,Carhart,0.003562,True,False,1507,computed
1981,NVDA,Ticker Symbol: YOU,buy,2024-01-22,5D,SPY_adjusted,0.030946,True,False,1507,computed
1981,NVDA,Ticker Symbol: YOU,buy,2024-01-22,5D,FF3,0.002427,True,False,1507,computed
1981,NVDA,Ticker Symbol: YOU,buy,2024-01-22,5D,FF5,0.021352,True,False,1507,computed
1981,NVDA,Ticker Symbol: YOU,buy,2024-01-22,5D,Carhart,0.016835,True,False,1507,computed
1982,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,SPY_adjusted,0.004230,True,False,1508,computed
1982,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF3,0.015428,True,False,1508,computed
1982,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF5,0.018396,True,False,1508,computed
1982,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,Carhart,0.023257,True,False,1508,computed
1982,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,SPY_adjusted,-0.054300,True,False,1508,computed
1982,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF3,-0.036176,True,False,1508,computed
1982,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF5,-0.042971,True,False,1508,computed
1982,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,Carhart,-0.033376,True,False,1508,computed
1983,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,SPY_adjusted,0.004230,True,False,1508,computed
1983,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF3,0.015428,True,False,1508,computed
1983,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF5,0.018396,True,False,1508,computed
1983,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,Carhart,0.023257,True,False,1508,computed
1983,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,SPY_adjusted,-0.054300,True,False,1508,computed
1983,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF3,-0.036176,True,False,1508,computed
1983,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF5,-0.042971,True,False,1508,computed
1983,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,Carhart,-0.033376,True,False,1508,computed
1984,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,SPY_adjusted,0.004230,True,False,1508,computed
1984,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF3,0.015428,True,False,1508,computed
1984,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF5,0.018396,True,False,1508,computed
1984,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,Carhart,0.023257,True,False,1508,computed
1984,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,SPY_adjusted,-0.054300,True,False,1508,computed
1984,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF3,-0.036176,True,False,1508,computed
1984,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF5,-0.042971,True,False,1508,computed
1984,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,Carhart,-0.033376,True,False,1508,computed
1985,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,SPY_adjusted,0.004230,True,False,1508,computed
1985,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF3,0.015428,True,False,1508,computed
1985,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF5,0.018396,True,False,1508,computed
1985,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,Carhart,0.023257,True,False,1508,computed
1985,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,SPY_adjusted,-0.054300,True,False,1508,computed
1985,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF3,-0.036176,True,False,1508,computed
1985,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF5,-0.042971,True,False,1508,computed
1985,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,Carhart,-0.033376,True,False,1508,computed
1986,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,SPY_adjusted,0.004230,True,False,1508,computed
1986,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF3,0.015428,True,False,1508,computed
1986,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF5,0.018396,True,False,1508,computed
1986,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,Carhart,0.023257,True,False,1508,computed
1986,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,SPY_adjusted,-0.054300,True,False,1508,computed
1986,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF3,-0.036176,True,False,1508,computed
1986,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF5,-0.042971,True,False,1508,computed
1986,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,Carhart,-0.033376,True,False,1508,computed
1987,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,SPY_adjusted,0.004230,True,False,1508,computed
1987,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF3,0.015428,True,False,1508,computed
1987,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF5,0.018396,True,False,1508,computed
1987,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,Carhart,0.023257,True,False,1508,computed
1987,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,SPY_adjusted,-0.054300,True,False,1508,computed
1987,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF3,-0.036176,True,False,1508,computed
1987,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF5,-0.042971,True,False,1508,computed
1987,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,Carhart,-0.033376,True,False,1508,computed
1988,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,SPY_adjusted,0.004230,True,False,1508,computed
1988,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF3,0.015428,True,False,1508,computed
1988,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF5,0.018396,True,False,1508,computed
1988,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,Carhart,0.023257,True,False,1508,computed
1988,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,SPY_adjusted,-0.054300,True,False,1508,computed
1988,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF3,-0.036176,True,False,1508,computed
1988,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF5,-0.042971,True,False,1508,computed
1988,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,Carhart,-0.033376,True,False,1508,computed
1989,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,SPY_adjusted,0.004230,True,False,1508,computed
1989,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF3,0.015428,True,False,1508,computed
1989,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF5,0.018396,True,False,1508,computed
1989,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,Carhart,0.023257,True,False,1508,computed
1989,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,SPY_adjusted,-0.054300,True,False,1508,computed
1989,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF3,-0.036176,True,False,1508,computed
1989,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF5,-0.042971,True,False,1508,computed
1989,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,Carhart,-0.033376,True,False,1508,computed
1990,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,SPY_adjusted,0.004230,True,False,1508,computed
1990,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF3,0.015428,True,False,1508,computed
1990,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,FF5,0.018396,True,False,1508,computed
1990,TSLA,Ticker Symbol: YOU,buy,2024-01-29,1D,Carhart,0.023257,True,False,1508,computed
1990,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,SPY_adjusted,-0.054300,True,False,1508,computed
1990,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF3,-0.036176,True,False,1508,computed
1990,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,FF5,-0.042971,True,False,1508,computed
1990,TSLA,Ticker Symbol: YOU,buy,2024-01-29,5D,Carhart,-0.033376,True,False,1508,computed
1991,TSLA,HyperChange,buy,2022-10-25,1D,SPY_adjusted,0.017515,True,False,1509,computed
1991,TSLA,HyperChange,buy,2022-10-25,1D,FF3,0.027897,True,False,1509,computed
1991,TSLA,HyperChange,buy,2022-10-25,1D,FF5,0.027207,True,False,1509,computed
1991,TSLA,HyperChange,buy,2022-10-25,1D,Carhart,0.027353,True,False,1509,computed
1991,TSLA,HyperChange,buy,2022-10-25,5D,SPY_adjusted,0.025318,True,False,1509,computed
1991,TSLA,HyperChange,buy,2022-10-25,5D,FF3,0.054670,True,False,1509,computed
1991,TSLA,HyperChange,buy,2022-10-25,5D,FF5,0.065026,True,False,1509,computed
