strategy,sequence,event_date,equity,drawdown
long_all_buys,320,2023-11-11,1.060995,-0.945889
long_all_buys,321,2023-11-11,1.133898,-0.942171
long_all_buys,322,2023-11-17,1.132100,-0.942263
long_all_buys,323,2023-11-17,1.172539,-0.940200
long_all_buys,324,2023-11-17,1.242868,-0.936613
long_all_buys,325,2023-11-18,1.261703,-0.935653
long_all_buys,326,2023-11-20,1.235752,-0.936976
long_all_buys,327,2023-11-20,1.366507,-0.930308
long_all_buys,328,2023-11-20,1.387216,-0.929252
long_all_buys,329,2023-11-20,1.408239,-0.928179
long_all_buys,330,2023-11-21,1.377941,-0.929725
long_all_buys,331,2023-11-23,1.417970,-0.927683
long_all_buys,332,2023-11-25,1.455588,-0.925765
long_all_buys,333,2023-11-27,1.487533,-0.924135
long_all_buys,334,2023-11-27,1.520179,-0.922470
long_all_buys,335,2023-11-27,1.553542,-0.920769
long_all_buys,336,2023-11-27,1.846307,-0.905838
long_all_buys,337,2023-11-28,1.890034,-0.903608
long_all_buys,338,2023-11-30,1.850963,-0.905600
long_all_buys,339,2023-11-30,1.812700,-0.907552
long_all_buys,340,2023-12-01,1.825922,-0.906877
long_all_buys,341,2023-12-03,1.921348,-0.902011
long_all_buys,342,2023-12-03,2.021761,-0.896890
long_all_buys,343,2023-12-03,2.127423,-0.891501
long_all_buys,344,2023-12-03,2.238606,-0.885830
long_all_buys,345,2023-12-07,2.298731,-0.882764
long_all_buys,346,2023-12-09,2.444577,-0.875326
long_all_buys,347,2023-12-09,2.610371,-0.866870
long_all_buys,348,2023-12-14,2.234723,-0.886029
long_all_buys,349,2023-12-15,2.281737,-0.883631
long_all_buys,350,2023-12-15,2.340078,-0.880655
long_all_buys,351,2023-12-15,2.399910,-0.877604
long_all_buys,352,2023-12-15,2.426426,-0.876252
long_all_buys,353,2023-12-15,2.619451,-0.866407
long_all_buys,354,2023-12-15,2.182837,-0.888675
long_all_buys,355,2023-12-15,2.544252,-0.870242
long_all_buys,356,2023-12-18,2.736111,-0.860458
long_all_buys,357,2023-12-21,2.227525,-0.886396
long_all_buys,358,2023-12-22,2.805273,-0.856930
long_all_buys,359,2023-12-22,3.025105,-0.845719
long_all_buys,360,2023-12-26,3.007670,-0.846608
long_all_buys,361,2023-12-26,2.990336,-0.847492
long_all_buys,362,2023-12-28,3.222334,-0.835660
long_all_buys,363,2023-12-28,3.500294,-0.821484
long_all_buys,364,2023-12-28,4.428216,-0.774160
long_all_buys,365,2023-12-28,3.339913,-0.829664
long_all_buys,366,2024-01-05,3.881393,-0.802048
long_all_buys,367,2024-01-05,4.270013,-0.782228
long_all_buys,368,2024-01-05,5.922744,-0.697938
long_all_buys,369,2024-01-05,6.882963,-0.648967
long_all_buys,370,2024-01-08,7.197907,-0.632905
long_all_buys,371,2024-01-08,5.597241,-0.714539
long_all_buys,372,2024-01-13,5.869761,-0.700641
long_all_buys,373,2024-01-16,5.879219,-0.700158
long_all_buys,374,2024-01-16,5.030400,-0.743448
long_all_buys,375,2024-01-17,4.665427,-0.762062
long_all_buys,376,2024-01-17,4.326935,-0.779325
long_all_buys,377,2024-01-17,4.013001,-0.795336
long_all_buys,378,2024-01-17,4.186806,-0.786472
long_all_buys,379,2024-01-17,4.368138,-0.777224
long_all_buys,380,2024-01-17,4.051215,-0.793387
long_all_buys,381,2024-01-17,4.524156,-0.769267
long_all_buys,382,2024-01-17,5.578400,-0.715500
long_all_buys,383,2024-01-17,5.173668,-0.736141
long_all_buys,384,2024-01-17,4.798301,-0.755285
long_all_buys,385,2024-01-17,4.450168,-0.773040
long_all_buys,386,2024-01-17,4.127294,-0.789507
long_all_buys,387,2024-01-17,4.148936,-0.788403
long_all_buys,388,2024-01-17,3.847917,-0.803755
long_all_buys,389,2024-01-17,3.568738,-0.817993
long_all_buys,390,2024-01-17,3.309814,-0.831199
long_all_buys,391,2024-01-18,3.233258,-0.835103
long_all_buys,392,2024-01-18,4.103086,-0.790741
long_all_buys,393,2024-01-19,3.644618,-0.814123
long_all_buys,394,2024-01-19,3.318949,-0.830733
long_all_buys,395,2024-01-22,3.233885,-0.835071
long_all_buys,396,2024-01-22,3.649619,-0.813868
long_all_buys,397,2024-01-22,4.118799,-0.789940
long_all_buys,398,2024-01-22,4.013234,-0.795324
long_all_buys,399,2024-01-23,4.788252,-0.755798
long_all_buys,400,2024-01-23,5.712938,-0.708639
long_all_buys,401,2024-01-25,6.223245,-0.682613
long_all_buys,402,2024-01-25,6.779136,-0.654262
long_all_buys,403,2024-01-25,7.384682,-0.623379
long_all_buys,404,2024-01-26,7.444900,-0.620308
long_all_buys,405,2024-01-26,9.581771,-0.511327
long_all_buys,406,2024-01-26,12.331978,-0.371066
long_all_buys,407,2024-01-26,13.418714,-0.315642
long_all_buys,408,2024-01-26,14.120301,-0.279861
long_all_buys,409,2024-01-29,14.906644,-0.239757
long_all_buys,410,2024-01-29,15.736778,-0.197420
long_all_buys,411,2024-01-29,16.613142,-0.152725
long_all_buys,412,2024-01-29,17.538309,-0.105541
long_all_buys,413,2024-01-29,18.514998,-0.055730
long_all_buys,414,2024-01-29,19.546077,-0.003145
long_all_buys,415,2024-01-29,20.634576,0.000000
long_all_buys,416,2024-01-29,21.783692,0.000000
long_all_buys,417,2024-01-29,22.996801,0.000000
long_all_buys,418,2024-01-30,28.924617,0.000000
long_all_buys,419,2024-01-30,26.369673,-0.088331
long_all_buys,420,2024-01-30,24.040410,-0.168860
long_all_buys,421,2024-01-31,25.110336,-0.131870
long_all_buys,422,2024-01-31,24.517039,-0.152382
long_all_buys,423,2024-01-31,28.514267,-0.014187
long_all_buys,424,2024-01-31,27.840543,-0.037479
long_all_buys,425,2024-01-31,29.079595,0.000000
long_all_buys,426,2024-01-31,28.392513,-0.023628
long_all_buys,427,2024-02-01,31.583606,0.000000
long_all_buys,428,2024-02-01,29.554698,-0.064239
long_all_buys,429,2024-02-02,27.465241,-0.130396
long_all_buys,430,2024-02-02,27.765850,-0.120878
long_all_buys,431,2024-02-02,25.378814,-0.196456
long_all_buys,432,2024-02-02,32.913682,0.000000
long_all_buys,433,2024-02-02,42.685623,0.000000
long_all_buys,434,2024-02-02,55.358814,0.000000
long_all_buys,435,2024-02-02,50.599605,-0.085970
long_all_buys,436,2024-02-02,47.022315,-0.150590
long_all_buys,437,2024-02-05,47.788274,-0.136754
long_all_buys,438,2024-02-05,48.566709,-0.122692
long_all_buys,439,2024-02-07,49.818023,-0.100089
long_all_buys,440,2024-02-07,62.082854,0.000000
long_all_buys,441,2024-02-07,57.775047,-0.069388
long_all_buys,442,2024-02-08,54.367857,-0.124269
long_all_buys,443,2024-02-08,66.829924,0.000000
long_all_buys,444,2024-02-08,71.365827,0.000000
long_all_buys,445,2024-02-08,72.078229,0.000000
long_all_buys,446,2024-02-10,64.752657,-0.101634
long_all_buys,447,2024-02-10,59.047964,-0.180779
long_all_buys,448,2024-02-10,60.346221,-0.162768
long_all_buys,449,2024-02-10,54.213016,-0.247859
long_all_buys,450,2024-02-12,54.156796,-0.248639
long_all_buys,451,2024-02-13,47.688101,-0.338384
long_all_buys,452,2024-02-13,44.465959,-0.383088
long_all_buys,453,2024-02-13,47.020537,-0.347646
long_all_buys,454,2024-02-13,43.843501,-0.391723
long_all_buys,455,2024-02-13,40.881128,-0.432823
long_all_buys,456,2024-02-13,42.759621,-0.406761
long_all_buys,457,2024-02-13,52.031348,-0.278127
long_all_buys,458,2024-02-13,45.816525,-0.364350
long_all_buys,459,2024-02-13,42.720840,-0.407299
long_all_buys,460,2024-02-13,37.618100,-0.478093
long_all_buys,461,2024-02-13,33.124850,-0.540432
long_all_buys,462,2024-02-13,29.168291,-0.595325
long_all_buys,463,2024-02-13,25.684318,-0.643661
long_all_buys,464,2024-02-13,22.616485,-0.686223
long_all_buys,465,2024-02-13,19.915085,-0.723702
long_all_buys,466,2024-02-13,17.536351,-0.756704
long_all_buys,467,2024-02-13,15.441742,-0.785764
long_all_buys,468,2024-02-13,13.597321,-0.811353
long_all_buys,469,2024-02-17,14.464227,-0.799326
long_all_buys,470,2024-02-17,15.233890,-0.788648
long_all_buys,471,2024-02-21,20.607157,-0.714100
long_all_buys,472,2024-02-22,24.689613,-0.657461
long_all_buys,473,2024-02-22,29.580840,-0.589601
long_all_buys,474,2024-02-22,35.441061,-0.508297
long_all_buys,475,2024-02-22,42.462243,-0.410887
long_all_buys,476,2024-02-23,38.078233,-0.471710
long_all_buys,477,2024-02-23,39.010121,-0.458781
long_all_buys,478,2024-02-23,40.102846,-0.443621
long_all_buys,479,2024-02-24,46.834109,-0.350232
long_all_buys,480,2024-02-24,54.695216,-0.241169
long_all_buys,481,2024-02-26,63.875810,-0.113799
long_all_buys,482,2024-02-26,64.391133,-0.106649
long_all_buys,483,2024-02-26,64.910614,-0.099442
long_all_buys,484,2024-02-26,75.805863,0.000000
long_all_buys,485,2024-02-29,86.401213,0.000000
long_all_buys,486,2024-03-01,70.831345,-0.180204
long_all_buys,487,2024-03-01,70.067573,-0.189044
long_all_buys,488,2024-03-01,57.441097,-0.335182
long_all_buys,489,2024-03-05,57.258065,-0.337300
long_all_buys,490,2024-03-08,56.759427,-0.343071
long_all_buys,491,2024-03-08,56.265131,-0.348792
long_all_buys,492,2024-03-09,56.954262,-0.340816
long_all_buys,493,2024-03-09,57.651833,-0.332743
long_all_buys,494,2024-03-09,55.558623,-0.356969
long_all_buys,495,2024-03-09,46.668242,-0.459866
long_all_buys,496,2024-03-09,52.812646,-0.388751
long_all_buys,497,2024-03-14,51.513802,-0.403784
long_all_buys,498,2024-03-14,51.292716,-0.406343
long_all_buys,499,2024-03-15,53.781763,-0.377535
long_all_buys,500,2024-03-15,54.574489,-0.368360
long_all_buys,501,2024-03-15,53.413723,-0.381794
long_all_buys,502,2024-03-15,58.281826,-0.325451
long_all_buys,503,2024-03-17,51.982659,-0.398357
long_all_buys,504,2024-03-17,46.364313,-0.463384
long_all_buys,505,2024-03-22,43.959063,-0.491222
long_all_buys,506,2024-03-22,44.013824,-0.490588
long_all_buys,507,2024-03-22,37.166321,-0.569840
long_all_buys,508,2024-03-22,32.396133,-0.625050
long_all_buys,509,2024-03-27,32.277310,-0.626425
long_all_buys,510,2024-03-27,31.297147,-0.637770
long_all_buys,511,2024-03-29,28.621191,-0.668741
long_all_buys,512,2024-04-04,30.235697,-0.650055
long_all_buys,513,2024-04-10,32.836285,-0.619956
long_all_buys,514,2024-04-11,32.481498,-0.624062
long_all_buys,515,2024-04-11,32.130545,-0.628124
long_all_buys,516,2024-04-12,32.208006,-0.627227
long_all_buys,517,2024-04-13,32.354853,-0.625528
long_all_buys,518,2024-04-13,35.493824,-0.589198
long_all_buys,519,2024-04-13,36.071979,-0.582506
long_all_buys,520,2024-04-13,36.236443,-0.580603
long_all_buys,521,2024-04-13,36.534388,-0.577154
long_all_buys,522,2024-04-17,40.839773,-0.527324
long_all_buys,523,2024-04-18,48.236637,-0.441713
long_all_buys,524,2024-04-19,59.877681,-0.306981
long_all_buys,525,2024-04-22,78.506944,-0.091368
long_all_buys,526,2024-04-23,97.535876,0.000000
long_all_buys,527,2024-04-23,121.177141,0.000000
long_all_buys,528,2024-04-23,150.548703,0.000000
long_all_buys,529,2024-04-23,187.039500,0.000000
long_all_buys,530,2024-04-23,232.375132,0.000000
long_all_buys,531,2024-04-23,288.699455,0.000000
long_all_buys,532,2024-04-24,308.651244,0.000000
long_all_buys,533,2024-04-24,335.848845,0.000000
long_all_buys,534,2024-04-24,365.443032,0.000000
long_all_buys,535,2024-04-25,383.984817,0.000000
long_all_buys,536,2024-04-25,429.767584,0.000000
long_all_buys,537,2024-04-25,481.009062,0.000000
long_all_buys,538,2024-04-26,555.030898,0.000000
long_all_buys,539,2024-04-26,581.544950,0.000000
long_all_buys,540,2024-04-26,588.282314,0.000000
long_all_buys,541,2024-04-26,659.600624,0.000000
long_all_buys,542,2024-04-26,698.172087,0.000000
long_all_buys,543,2024-04-26,738.999094,0.000000
long_all_buys,544,2024-04-29,671.624523,-0.091170
long_all_buys,545,2024-04-30,705.439172,-0.045413
long_all_buys,546,2024-04-30,647.485559,-0.123834
long_all_buys,547,2024-05-02,623.503479,-0.156287
long_all_buys,548,2024-05-03,599.852490,-0.188291
long_all_buys,549,2024-05-03,635.099076,-0.140596
long_all_buys,550,2024-05-06,683.930678,-0.074518
long_all_buys,551,2024-05-06,736.516852,-0.003359
long_all_buys,552,2024-05-07,735.214060,-0.005122
long_all_buys,553,2024-05-09,756.090260,0.000000
long_all_buys,554,2024-05-09,784.129969,0.000000
long_all_buys,555,2024-05-11,783.514530,-0.000785
long_all_buys,556,2024-05-11,782.899574,-0.001569
long_all_buys,557,2024-05-12,865.493643,0.000000
long_all_buys,558,2024-05-16,985.649714,0.000000
long_all_buys,559,2024-05-16,1122.486994,0.000000
long_all_buys,560,2024-05-17,1166.487925,0.000000
long_all_buys,561,2024-05-17,1158.476284,-0.006868
long_all_buys,562,2024-05-17,1276.016129,0.000000
long_all_buys,563,2024-05-17,1326.035326,0.000000
long_all_buys,564,2024-05-17,1493.267272,0.000000
long_all_buys,565,2024-05-20,2056.886685,0.000000
long_all_buys,566,2024-05-21,2724.414742,0.000000
long_all_buys,567,2024-05-21,3608.577829,0.000000
long_all_buys,568,2024-05-22,3925.443511,0.000000
long_all_buys,569,2024-05-22,4873.516339,0.000000
long_all_buys,570,2024-05-22,6050.567648,0.000000
long_all_buys,571,2024-05-22,7511.900302,0.000000
long_all_buys,572,2024-05-22,9326.173911,0.000000
long_all_buys,573,2024-05-24,9779.834727,0.000000
long_all_buys,574,2024-05-24,10223.243663,0.000000
long_all_buys,575,2024-05-24,12112.474222,0.000000
long_all_buys,576,2024-05-27,13619.280774,0.000000
long_all_buys,577,2024-05-31,15403.812357,0.000000
long_all_buys,578,2024-05-31,19965.340000,0.000000
long_all_buys,579,2024-05-31,22038.783678,0.000000
long_all_buys,580,2024-05-31,23638.522118,0.000000
long_all_buys,581,2024-05-31,26392.570049,0.000000
long_all_buys,582,2024-06-04,29367.018003,0.000000
long_all_buys,583,2024-06-04,32676.686841,0.000000
long_all_buys,584,2024-06-04,36359.356023,0.000000
long_all_buys,585,2024-06-06,42662.381501,0.000000
long_all_buys,586,2024-06-06,46220.097420,0.000000
long_all_buys,587,2024-06-07,50592.348648,0.000000
long_all_buys,588,2024-06-07,59739.466188,0.000000
long_all_buys,589,2024-06-07,66524.878375,0.000000
long_all_buys,590,2024-06-07,71949.828791,0.000000
long_all_buys,591,2024-06-07,80122.135582,0.000000
long_all_buys,592,2024-06-13,112454.568184,0.000000
long_all_buys,593,2024-06-14,114864.093504,0.000000
long_all_buys,594,2024-06-14,117247.457105,0.000000
long_all_buys,595,2024-06-21,126854.437997,0.000000
long_all_buys,596,2024-06-27,113850.846002,-0.102508
long_all_buys,597,2024-06-28,127800.445432,0.000000
long_all_buys,598,2024-06-28,106987.762380,-0.162853
long_all_buys,599,2024-06-28,89564.486730,-0.299185
long_all_buys,600,2024-07-01,84094.939220,-0.341982
long_all_buys,601,2024-07-04,66922.689535,-0.476350
long_all_buys,602,2024-07-04,53712.152050,-0.579719
long_all_buys,603,2024-07-04,49527.038609,-0.612466
long_all_buys,604,2024-07-05,41256.979625,-0.677177
long_all_buys,605,2024-07-05,34764.456335,-0.727979
long_all_buys,606,2024-07-06,27489.353706,-0.784904
long_all_buys,607,2024-07-06,21736.700264,-0.829917
long_all_buys,608,2024-07-10,18368.074896,-0.856275
long_all_buys,609,2024-07-10,15197.219991,-0.881086
long_all_buys,610,2024-07-11,12969.050799,-0.898521
long_all_buys,611,2024-07-12,10907.577762,-0.914651
long_all_buys,612,2024-07-12,8650.721747,-0.932311
long_all_buys,613,2024-07-12,7275.661235,-0.943070
long_all_buys,614,2024-07-12,6507.688239,-0.949079
long_all_buys,615,2024-07-12,6346.111172,-0.950344
long_all_buys,616,2024-07-12,4763.374021,-0.962728
long_all_buys,617,2024-07-12,4006.220143,-0.968653
long_all_buys,618,2024-07-14,3643.643858,-0.971490
long_all_buys,619,2024-07-18,3739.550671,-0.970739
long_all_buys,620,2024-07-20,3583.518135,-0.971960
long_all_buys,621,2024-07-20,3682.175156,-0.971188
long_all_buys,622,2024-07-20,3227.759165,-0.974744
long_all_buys,623,2024-07-20,2829.422498,-0.977861
long_all_buys,624,2024-07-20,2711.365008,-0.978784
long_all_buys,625,2024-07-20,2598.233460,-0.979670
long_all_buys,626,2024-07-22,2539.502807,-0.980129
long_all_buys,627,2024-07-22,2482.099706,-0.980578
long_all_buys,628,2024-07-23,2258.255188,-0.982330
long_all_buys,629,2024-07-23,2176.288461,-0.982971
long_all_buys,630,2024-07-23,1980.023081,-0.984507
long_all_buys,631,2024-07-23,1801.457606,-0.985904
long_all_buys,632,2024-07-23,1627.980484,-0.987262
long_all_buys,633,2024-07-25,1624.427993,-0.987289
long_all_buys,634,2024-07-26,1812.895948,-0.985815
long_all_buys,635,2024-07-27,1847.693899,-0.985542
long_all_buys,636,2024-07-27,1790.214889,-0.985992
long_all_buys,637,2024-07-27,1609.186070,-0.987409
long_all_buys,638,2024-07-27,1446.463117,-0.988682
long_all_buys,639,2024-07-30,1525.597501,-0.988063
long_all_buys,640,2024-07-30,1455.130016,-0.988614
long_all_buys,641,2024-07-30,1341.223407,-0.989505
long_all_buys,642,2024-07-30,1301.146461,-0.989819
long_all_buys,643,2024-07-30,1262.267051,-0.990123
long_all_buys,644,2024-07-30,1224.549392,-0.990418
long_all_buys,645,2024-07-30,1187.958770,-0.990705
long_all_buys,646,2024-08-01,1295.506803,-0.989863
long_all_buys,647,2024-08-01,1433.502333,-0.988783
long_all_buys,648,2024-08-01,1603.184871,-0.987456
long_all_buys,649,2024-08-01,1679.241222,-0.986860
long_all_buys,650,2024-08-01,1858.111593,-0.985461
long_all_buys,651,2024-08-01,2056.034981,-0.983912
long_all_buys,652,2024-08-02,2059.390796,-0.983886
long_all_buys,653,2024-08-02,2123.251376,-0.983386
long_all_buys,654,2024-08-02,2147.900119,-0.983193
long_all_buys,655,2024-08-02,2151.405874,-0.983166
long_all_buys,656,2024-08-06,2131.756872,-0.983320
long_all_buys,657,2024-08-06,2186.955194,-0.982888
long_all_buys,658,2024-08-06,2243.582785,-0.982445
long_all_buys,659,2024-08-06,2404.782630,-0.981183
long_all_buys,660,2024-08-06,2467.050502,-0.980696
long_all_buys,661,2024-08-06,2519.631949,-0.980285
long_all_buys,662,2024-08-06,2573.334089,-0.979864
long_all_buys,663,2024-08-09,2632.271280,-0.979403
long_all_buys,664,2024-08-09,2709.872912,-0.978796
long_all_buys,665,2024-08-09,2754.788876,-0.978445
long_all_buys,666,2024-08-10,2562.380729,-0.979950
long_all_buys,667,2024-08-10,2616.403250,-0.979527
long_all_buys,668,2024-08-10,3015.789589,-0.976402
long_all_buys,669,2024-08-10,3328.632574,-0.973954
long_all_buys,670,2024-08-12,3459.348542,-0.972932
long_all_buys,671,2024-08-12,3595.197749,-0.971869
long_all_buys,672,2024-08-12,3736.381776,-0.970764
long_all_buys,673,2024-08-12,3883.110125,-0.969616
long_all_buys,674,2024-08-15,3681.553273,-0.971193
long_all_buys,675,2024-08-16,3819.094534,-0.970117
long_all_buys,676,2024-08-16,4021.359385,-0.968534
long_all_buys,677,2024-08-16,4234.336480,-0.966868
long_all_buys,678,2024-08-16,4134.662481,-0.967648
long_all_buys,679,2024-08-16,3826.286076,-0.970060
long_all_buys,680,2024-08-16,3659.978888,-0.971362
long_all_buys,681,2024-08-17,3819.431765,-0.970114
long_all_buys,682,2024-08-17,3985.831462,-0.968812
long_all_buys,683,2024-08-17,4096.995688,-0.967942
long_all_buys,684,2024-08-22,3839.422134,-0.969958
long_all_buys,685,2024-08-22,3598.041942,-0.971846
long_all_buys,686,2024-08-22,3371.837054,-0.973616
long_all_buys,687,2024-08-22,3703.213889,-0.971023
long_all_buys,688,2024-08-22,4067.157720,-0.968176
long_all_buys,689,2024-08-22,4013.903379,-0.968592
long_all_buys,690,2024-08-22,4408.381100,-0.965506
long_all_buys,691,2024-08-22,4841.627236,-0.962116
long_all_buys,692,2024-08-23,4738.471437,-0.962923
long_all_buys,693,2024-08-23,5456.795399,-0.957302
long_all_buys,694,2024-08-23,5455.903066,-0.957309
long_all_buys,695,2024-08-24,5422.810601,-0.957568
long_all_buys,696,2024-08-29,5770.230686,-0.954850
long_all_buys,697,2024-08-29,5945.238081,-0.953480
long_all_buys,698,2024-08-30,5980.971180,-0.953201
long_all_buys,699,2024-08-30,6188.169273,-0.951579
long_all_buys,700,2024-08-30,6402.545307,-0.949902
long_all_buys,701,2024-08-30,6259.957200,-0.951018
long_all_buys,702,2024-08-30,6120.544606,-0.952109
long_all_buys,703,2024-09-04,7064.759257,-0.944720
long_all_buys,704,2024-09-06,7074.931481,-0.944641
long_all_buys,705,2024-09-06,7085.118352,-0.944561
long_all_buys,706,2024-09-06,7643.729303,-0.940190
long_all_buys,707,2024-09-07,8430.061678,-0.934037
long_all_buys,708,2024-09-07,10501.763323,-0.917827
long_all_buys,709,2024-09-14,11808.239744,-0.907604
long_all_buys,710,2024-09-14,12735.627579,-0.900348
long_all_buys,711,2024-09-20,12221.306961,-0.904372
long_all_buys,712,2024-09-20,11195.608760,-0.912398
long_all_buys,713,2024-09-23,11621.608374,-0.909064
long_all_buys,714,2024-09-23,12063.817529,-0.905604
long_all_buys,715,2024-09-25,11827.620117,-0.907452
long_all_buys,716,2024-09-25,11596.047212,-0.909264
long_all_buys,717,2024-09-26,11365.054281,-0.911072
long_all_buys,718,2024-09-27,11616.540057,-0.909104
long_all_buys,719,2024-09-30,11632.043488,-0.908983
long_all_buys,720,2024-10-01,11930.338021,-0.906649
long_all_buys,721,2024-10-02,11592.193305,-0.909295
long_all_buys,722,2024-10-05,12762.183927,-0.900140
long_all_buys,723,2024-10-05,12569.678708,-0.901646
long_all_buys,724,2024-10-05,12380.077244,-0.903130
long_all_buys,725,2024-10-08,13262.682405,-0.896224
long_all_buys,726,2024-10-08,14208.210588,-0.888825
long_all_buys,727,2024-10-08,15221.147724,-0.880899
long_all_buys,728,2024-10-11,14977.516550,-0.882805
long_all_buys,729,2024-10-11,16509.939473,-0.870815
long_all_buys,730,2024-10-11,18044.286467,-0.858809
long_all_buys,731,2024-10-11,19890.485610,-0.844363
long_all_buys,732,2024-10-11,21925.578411,-0.828439
long_all_buys,733,2024-10-17,26216.982119,-0.794860
long_all_buys,734,2024-10-17,31348.324707,-0.754709
long_all_buys,735,2024-10-18,31758.346344,-0.751501
long_all_buys,736,2024-10-23,50406.939382,-0.605581
long_all_buys,737,2024-10-23,80006.040312,-0.373977
long_all_buys,738,2024-10-23,126985.819114,-0.006374
long_all_buys,739,2024-10-23,201552.260218,0.000000
long_all_buys,740,2024-10-23,211316.643847,0.000000
long_all_buys,741,2024-10-25,265267.989892,0.000000
long_all_buys,742,2024-10-25,283840.025645,0.000000
long_all_buys,743,2024-10-25,303712.333294,0.000000
long_all_buys,744,2024-10-28,334341.552482,0.000000
long_all_buys,745,2024-10-28,368059.711320,0.000000
long_all_buys,746,2024-10-28,473304.968135,0.000000
long_all_buys,747,2024-10-28,608644.700769,0.000000
long_all_buys,748,2024-10-29,654810.904140,0.000000
long_all_buys,749,2024-10-30,632492.821953,-0.034083
long_all_buys,750,2024-10-30,610935.412487,-0.067005
long_all_buys,751,2024-10-30,597794.205621,-0.087074
long_all_buys,752,2024-10-30,577419.437688,-0.118189
long_all_buys,753,2024-10-30,621395.289207,-0.051031
long_all_buys,754,2024-10-31,700883.259890,0.000000
long_all_buys,755,2024-10-31,743101.496923,0.000000
long_all_buys,756,2024-10-31,774099.910686,0.000000
long_all_buys,757,2024-11-01,813085.484969,0.000000
long_all_buys,758,2024-11-01,884030.049074,0.000000
long_all_buys,759,2024-11-01,961164.775553,0.000000
long_all_buys,760,2024-11-01,1009571.396248,0.000000
long_all_buys,761,2024-11-05,1481036.848309,0.000000
long_all_buys,762,2024-11-05,1299170.457089,-0.122797
long_all_buys,763,2024-11-06,1749301.649407,0.000000
long_all_buys,764,2024-11-09,1878335.566173,0.000000
long_all_buys,765,2024-11-09,2086319.171752,0.000000
long_all_buys,766,2024-11-09,1995783.606862,-0.043395
long_all_buys,767,2024-11-09,2315693.756693,0.000000
long_all_buys,768,2024-11-16,2039356.069481,-0.119333
long_all_buys,769,2024-11-21,1937060.737848,-0.163507
long_all_buys,770,2024-11-23,2149739.107270,-0.071665
long_all_buys,771,2024-11-23,2385768.364942,0.000000
long_all_buys,772,2024-11-23,2489866.243172,0.000000
long_all_buys,773,2024-11-23,2598506.208728,0.000000
long_all_buys,774,2024-11-23,3028698.408938,0.000000
long_all_buys,775,2024-11-23,3530110.500215,0.000000
long_all_buys,776,2024-11-23,3969887.118830,0.000000
long_all_buys,777,2024-11-29,4178922.309258,0.000000
long_all_buys,778,2024-11-29,4149132.644384,-0.007129
long_all_buys,779,2024-11-29,4844145.925300,0.000000
long_all_buys,780,2024-11-29,5100002.650316,0.000000
long_all_buys,781,2024-12-04,4975673.865310,-0.024378
long_all_buys,782,2024-12-06,5517513.455952,0.000000
long_all_buys,783,2024-12-06,5500538.690993,-0.003077
long_all_buys,784,2024-12-06,5251052.138838,-0.048294
long_all_buys,785,2024-12-10,4809586.050789,-0.128306
long_all_buys,786,2024-12-10,4405234.868810,-0.201591
long_all_buys,787,2024-12-10,4034878.271113,-0.268714
long_all_buys,788,2024-12-10,3695658.267388,-0.330195
long_all_buys,789,2024-12-10,3487812.732406,-0.367865
long_all_buys,790,2024-12-10,3499272.634680,-0.365788
long_all_buys,791,2024-12-12,3810194.023464,-0.309436
long_all_buys,792,2024-12-14,3610323.532649,-0.345661
long_all_buys,793,2024-12-14,3757472.433904,-0.318992
long_all_buys,794,2024-12-14,3735468.125872,-0.322980
long_all_buys,795,2024-12-14,4165705.477677,-0.245003
long_all_buys,796,2024-12-14,4030282.664102,-0.269547
long_all_buys,797,2024-12-14,3853829.252362,-0.301528
long_all_buys,798,2024-12-14,3685101.305339,-0.332108
long_all_buys,799,2024-12-14,3835297.985273,-0.304887
long_all_buys,800,2024-12-14,3812837.919431,-0.308957
long_all_buys,801,2024-12-14,3790509.383019,-0.313004
long_all_buys,802,2024-12-16,3482062.515832,-0.368907
long_all_buys,803,2024-12-19,3283435.323512,-0.404907
long_all_buys,804,2024-12-20,3468283.932204,-0.371405
long_all_buys,805,2024-12-20,3612734.720001,-0.345224
long_all_buys,806,2024-12-20,3665432.251977,-0.335673
long_all_buys,807,2024-12-20,3932632.868152,-0.287245
long_all_buys,808,2024-12-20,4103602.612836,-0.256259
long_all_buys,809,2024-12-20,4334624.441764,-0.214388
long_all_buys,810,2024-12-27,4167329.333115,-0.244709
long_all_buys,811,2024-12-27,4006490.989926,-0.273859
long_all_buys,812,2024-12-27,4286471.358644,-0.223115
long_all_buys,813,2024-12-28,4351848.481493,-0.211266
long_all_buys,814,2024-12-28,4110296.531090,-0.255045
long_all_buys,815,2024-12-28,3579246.176562,-0.351294
long_all_buys,816,2024-12-28,3116807.533358,-0.435106
long_all_buys,817,2024-12-29,3013363.046824,-0.453855
long_all_buys,818,2024-12-30,3207204.273040,-0.418723
long_all_buys,819,2025-01-03,2947026.516622,-0.465878
long_all_buys,820,2025-01-03,3374696.867607,-0.388366
long_all_buys,821,2025-01-09,3222594.056553,-0.415934
long_all_buys,822,2025-01-10,3156769.944832,-0.427864
long_all_buys,823,2025-01-12,3300170.412132,-0.401874
long_all_buys,824,2025-01-12,3164066.835701,-0.426541
long_all_buys,825,2025-01-16,3044820.691408,-0.448153
long_all_buys,826,2025-01-16,2930068.650328,-0.468951
long_all_buys,827,2025-01-16,2819641.340411,-0.488965
long_all_buys,828,2025-01-16,2713375.772839,-0.508225
