event_id,ticker,data_ticker,creator,event_date,event_year,recommendation_type,top5_flag,confidence_score,confidence_label,quality_score,high_confidence,event_idx,prior_return_1d,prior_return_5d,prior_return_21d,prior_return_63d,prior_return_126d,prior_volatility_21d,prior_max_drawdown_21d,prior_abnormal_volume,prior_market_cap,post_bhar_1d,post_vol_1d,post_raw_ret_1d,post_bhar_5d,post_vol_5d,post_raw_ret_5d,post_bhar_21d,post_vol_21d,post_raw_ret_21d,post_bhar_63d,post_vol_63d,post_raw_ret_63d,post_1d_range_pct,forward_spy_bhar_5d,forward_spy_bhar_21d,forward_spy_bhar_63d,av_expanded_news_clean_flag,av_expanded_news_confounded_flag,av_expanded_news_unknown_flag,public_news_clean,public_news_confounded,public_news_unknown,master_clean,master_confounded,master_unknown,prior_abs_ret_1d_z,prior_abs_ret_5d_z,prior_abs_ret_21d_z,prior_vol_z,prior_rvol_z,post_vol_5d_z,market_quiet,market_active_pre_event,official_confounded,news_confounded,unknown_news_market_quiet,unknown_news_market_active
1899,TSLA,TSLA,Sasha Yanshin,2025-02-11,2025,sell,True,0.62,high,3,True,1373,-0.06414265014732745,-0.16830424355242068,-0.2105635943406069,0.08668965504445802,0.4994951816636397,0.031104557317024113,-0.23287095636924204,0.08178863341432385,,0.02760498228306707,,0.0243835913717656,0.08500642014578585,0.024857077528704485,0.0975951219439688,-0.17830771597924677,0.051491514931192715,-0.26733639976931123,0.04455257693082093,0.056941524242818446,0.01695588226550604,0.0,0.0850064201457858,-0.1783077159792467,0.0445525769308209,False,False,True,False,False,True,False,False,True,1.5914176601624919,2.204586817381535,1.219213209362102,-0.06591630582168724,0.44389033584913423,0.021272514527970986,False,True,False,False,False,True
1900,TSLA,TSLA,Sasha Yanshin,2025-02-11,2025,sell,True,0.67,high,3,True,1373,-0.06414265014732745,-0.16830424355242068,-0.2105635943406069,0.08668965504445802,0.4994951816636397,0.031104557317024113,-0.23287095636924204,0.08178863341432385,,0.02760498228306707,,0.0243835913717656,0.08500642014578585,0.024857077528704485,0.0975951219439688,-0.17830771597924677,0.051491514931192715,-0.26733639976931123,0.04455257693082093,0.056941524242818446,0.01695588226550604,0.0,0.0850064201457858,-0.1783077159792467,0.0445525769308209,False,False,True,False,False,True,False,False,True,1.5914176601624919,2.204586817381535,1.219213209362102,-0.06591630582168724,0.44389033584913423,0.021272514527970986,False,True,False,False,False,True
1901,TSLA,TSLA,Sasha Yanshin,2025-02-11,2025,sell,True,0.62,high,3,True,1373,-0.06414265014732745,-0.16830424355242068,-0.2105635943406069,0.08668965504445802,0.4994951816636397,0.031104557317024113,-0.23287095636924204,0.08178863341432385,,0.02760498228306707,,0.0243835913717656,0.08500642014578585,0.024857077528704485,0.0975951219439688,-0.17830771597924677,0.051491514931192715,-0.26733639976931123,0.04455257693082093,0.056941524242818446,0.01695588226550604,0.0,0.0850064201457858,-0.1783077159792467,0.0445525769308209,False,False,True,False,False,True,False,False,True,1.5914176601624919,2.204586817381535,1.219213209362102,-0.06591630582168724,0.44389033584913423,0.021272514527970986,False,True,False,False,False,True
1902,GOOGL,GOOGL,Dumb Money Live,2025-10-29,2025,sell,False,0.62,high,3,True,1553,0.026064714752969786,0.06157041750023384,0.0976146743421129,0.3415573407382848,0.48599251319496317,0.01648628031132893,-0.0553447687400922,0.029566946268893002,,0.03616480223684326,,0.025166657317651886,0.04974498262668303,0.019553165087432305,0.035473612183279934,0.17193330162292286,0.02383160097987913,0.1661141844142131,0.22218353317521333,0.017314462526111008,0.23182095212146958,0.0,0.049744982626683,0.1719333016229228,0.2221835331752133,False,False,True,False,False,True,False,True,True,0.240672260837858,0.2974571279805819,0.048788753426071335,-0.1668373751116506,-0.6132158671167387,-0.2517076053860922,True,False,False,False,True,False
1903,GOOGL,GOOGL,Dumb Money Live,2025-10-29,2025,buy,False,0.62,high,3,True,1553,0.026064714752969786,0.06157041750023384,0.0976146743421129,0.3415573407382848,0.48599251319496317,0.01648628031132893,-0.0553447687400922,0.029566946268893002,,0.03616480223684326,,0.025166657317651886,0.04974498262668303,0.019553165087432305,0.035473612183279934,0.17193330162292286,0.02383160097987913,0.1661141844142131,0.22218353317521333,0.017314462526111008,0.23182095212146958,0.0,0.049744982626683,0.1719333016229228,0.2221835331752133,False,False,True,False,False,True,False,True,True,0.240672260837858,0.2974571279805819,0.048788753426071335,-0.1668373751116506,-0.6132158671167387,-0.2517076053860922,True,False,False,False,True,False
1904,AAPL,AAPL,Dumb Money Live,2025-10-29,2025,buy,True,0.62,high,3,True,1553,0.0021220593262838428,0.014193628350771759,0.027345666455618423,0.21027552830450214,0.025603698086250848,0.014310835877330156,-0.04956212780567004,-0.05979845774448855,,0.017301393972421808,,0.006303249053230431,0.01590278492526187,0.004771905093867807,0.0016314144818587728,0.04074797700692134,0.009247899218752489,0.03492885979821159,-0.04659859656947252,0.009929474241112438,-0.03696117762321627,0.0,0.0159027849252618,0.0407479770069213,-0.0465985965694725,False,True,False,False,True,False,False,True,False,-0.6086498289833032,-0.5490756397218538,-0.6793684111206243,-0.3395405684313853,-0.7705309737118421,-1.0124649086413402,True,False,False,True,False,False
1905,AAPL,AAPL,Dumb Money Live,2025-10-29,2025,sell,True,0.62,high,3,True,1553,0.0021220593262838428,0.014193628350771759,0.027345666455618423,0.21027552830450214,0.025603698086250848,0.014310835877330156,-0.04956212780567004,-0.05979845774448855,,0.017301393972421808,,0.006303249053230431,0.01590278492526187,0.004771905093867807,0.0016314144818587728,0.04074797700692134,0.009247899218752489,0.03492885979821159,-0.04659859656947252,0.009929474241112438,-0.03696117762321627,0.0,0.0159027849252618,0.0407479770069213,-0.0465985965694725,False,True,False,False,True,False,False,True,False,-0.6086498289833032,-0.5490756397218538,-0.6793684111206243,-0.3395405684313853,-0.7705309737118421,-1.0124649086413402,True,False,False,True,False,False
1906,AMZN,AMZN,Minority Mindset,2026-02-02,2026,buy,True,0.62,high,3,True,1617,0.010323262254496424,0.015173269781564747,0.032812729898536785,0.06425104812626725,0.0064207029998475385,0.01714786911083724,-0.06621394033269568,0.12908034113222078,,-0.009407673526285798,,-0.017863069956986388,-0.13882912887384724,0.019647243554423505,-0.14092856662408781,-0.09280705681001511,0.02238214760464381,-0.10758972121874111,0.08441295515339609,0.020782855592775186,0.11973156188360123,0.0,-0.1388291288738472,-0.0928070568100151,0.084412955153396,True,False,False,True,False,False,False,True,False,-0.3177270935596715,-0.5315713177394389,-0.6227163886326642,0.025477327213322087,-0.5653737292573653,-0.2468656040361549,True,False,False,False,False,False
1907,NVDA,NVDA,Kenan Grace,2026-03-30,2026,buy,True,0.62,high,3,True,1656,-0.01068474943379627,-0.02389078722432847,0.008445183959305713,-0.05104290228811892,-0.03330047244391754,0.020821111387452945,-0.11213245577182174,0.049271386478002555,,0.02681386778574746,,0.05588179348466227,0.03516389267664688,0.022880733449471814,0.07828303007756143,0.14090531671879014,0.020244590346147708,0.2668765654762988,,,,0.0,0.0351638926766468,0.1409053167187901,0.1926610568622089,False,False,True,False,False,True,False,False,True,-0.30490399432130105,-0.37580592500596316,-0.8752232005508397,-0.12875754115060864,-0.29974685721942573,-0.0804453493534659,True,False,False,False,True,False
1908,AMZN,AMZN,Kenan Grace,2026-04-22,2026,buy,True,0.62,high,3,True,1672,0.011681141457233535,0.011504228292648744,0.13000263478187124,0.06348231194306253,0.11411656491813815,0.02081530071363862,-0.058429030200235266,-0.06374706255795948,,0.0027842375046981394,,-0.001096486445127054,0.029554985697604952,0.01837007335958108,0.030075218970135653,,,,,,,0.0,0.0295549856976049,0.0141116705179478,0.0141116705179478,True,False,False,True,False,False,True,False,False,-0.2695588022135095,-0.5971300840084779,0.3844064908695748,-0.34717144827770696,-0.3001670503331656,-0.3125986033643128,True,False,False,False,False,False
1909,AMZN,AMZN,Kenan Grace,2026-04-22,2026,buy,True,0.62,high,3,True,1672,0.011681141457233535,0.011504228292648744,0.13000263478187124,0.06348231194306253,0.11411656491813815,0.02081530071363862,-0.058429030200235266,-0.06374706255795948,,0.0027842375046981394,,-0.001096486445127054,0.029554985697604952,0.01837007335958108,0.030075218970135653,,,,,,,0.0,0.0295549856976049,0.0141116705179478,0.0141116705179478,True,False,False,True,False,False,True,False,False,-0.2695588022135095,-0.5971300840084779,0.3844064908695748,-0.34717144827770696,-0.3001670503331656,-0.3125986033643128,True,False,False,False,False,False
1910,PYPL,PYPL,Financial Education,2024-10-29,2024,buy,False,0.67,high,3,True,1303,-0.0412165113133488,-0.005129311256234392,0.0148743930297206,0.16098390251547778,0.015722964237912196,0.01574798355609614,-0.039598118671398175,0.8072265690056495,,-0.022634813244548968,,-0.025660151372459583,-0.004115032800795282,0.02135386731860336,-0.012829980143316266,0.04902665050380772,0.017986456050758718,0.0783508261261332,0.06544287005352456,0.019645558970395712,0.1033882287882073,0.0,-0.0041150328007952,0.0490266505038077,0.0654428700535245,False,False,True,False,False,True,False,True,True,0.7781546448871629,-0.7110376801033585,-0.8086010183428144,1.336029440578539,-0.6666050647138355,-0.15902962164534007,False,False,False,False,False,False
1911,TSLA,TSLA,Graham Stephan,2025-09-02,2025,buy,True,0.62,high,3,True,1512,-0.006097985606205003,-0.04631616956899065,0.05848902358461738,-0.12233327372391478,0.053733910631982296,0.02194260506590375,-0.0634402343797118,0.06291447300095343,,0.008941659611032327,,0.014361219324440011,0.03775523403555714,0.01807009209436574,0.0534673811402544,0.34810128387391304,0.027781574323586404,0.3950085374355523,0.24056811609811635,0.03169797519414525,0.3059874720036233,0.0,0.0377552340355571,0.348101283873913,0.2405681160981163,False,False,True,False,False,True,False,True,True,-0.46761108633516063,0.024892841707056117,-0.3566477793145289,-0.10239158180354146,-0.2186471541822289,-0.3280379460490149,True,False,False,False,True,False
1912,TSLA,TSLA,Graham Stephan,2025-12-22,2025,buy,True,0.62,high,3,True,1590,0.00941848384029309,0.019238508127927156,0.18397030030600114,0.11200743984212624,0.30035373379889796,0.025170655400356238,-0.04617456293730249,0.27717288630635273,,-0.011056681071117569,,-0.00648622625268469,-0.07336522168028525,0.012745292834324167,-0.0701819359145236,-0.08759442699961684,0.022514697997309385,-0.08116958757591852,-0.1720187789270664,0.02140647051354825,-0.21030015851056894,0.0,-0.0733652216802852,-0.0875944269996168,-0.1720187789270664,False,False,True,False,False,True,False,False,True,-0.3498224597536717,-0.45893327006888845,0.9436422547888724,0.31167371093458746,0.01478610410849433,-0.6020930622710723,True,False,False,False,True,False
1913,TSLA,TSLA,Graham Stephan,2025-12-17,2025,buy,True,0.62,high,3,True,1587,-0.03517094283526112,0.05853814847810701,0.13406059087381572,0.10431888391102717,0.3206508347732835,0.02499721494594103,-0.04617456293730249,0.3707270742438866,,0.02692622812706258,,0.034477560704677446,0.007514302331027123,0.017280730917855813,0.03882203431010134,-0.11493471232205243,0.020986880678938908,-0.10274795352100974,-0.1840123695565984,0.021450232284055085,-0.21251555073235395,0.0,0.0075143023310271,-0.1149347123220524,-0.1840123695565984,False,False,True,False,False,True,False,False,True,0.563699115103135,0.2432762699316879,0.42645674731460986,0.4924719424608205,0.0022439296691876085,-0.3686645421712355,True,False,False,False,True,False
1914,PYPL,PYPL,Everything Money,2026-04-30,2026,sell,False,0.62,high,3,True,1678,-0.025654363560453475,-0.0065725048502296435,0.003503610973093263,-0.09136462452313321,-0.36161649032216114,0.018503003921867496,-0.03536727025269959,0.46047147513864806,,0.003214117936934713,,0.0059832317653056855,-0.09615902251346575,0.03473809701902335,-0.07818105737262149,,,,,,,0.0,-0.0961590225134657,-0.1308343096272076,-0.1308343096272076,False,False,True,False,False,True,False,True,True,0.2261157997362165,-0.6852505660040676,-0.9264298687857639,0.6659075665505512,-0.46737849944765714,0.5298257599306171,True,False,False,False,True,False
1915,GOOGL,GOOGL,Dumb Money Live,2025-11-10,2025,buy,False,0.62,high,3,True,1561,0.024814534105298547,0.02526736497906157,0.18275450643741653,0.36471739243000467,0.6590248398442626,0.01889547282967717,-0.0237380177422285,0.02933323856063974,,0.0018817744424595162,,0.004170924144905275,0.0056310288917820195,0.022627301297179922,-0.01751124500953327,0.09551817516306871,0.02183821795270832,0.10451380476345973,0.054168961554170725,0.01692907143424138,0.07260736745636298,0.0,0.005631028891782,0.0955181751630687,0.0541689615541707,False,False,True,False,False,True,False,True,True,0.19632437956021806,-0.35120910876762496,0.9310436847698985,-0.1672890271571416,-0.4389974996379522,-0.09348891673674006,True,False,False,False,True,False
1916,NVDA,NVDA,STOCK UP! with LARRY JONES,2025-10-30,2025,buy,True,0.74,high,3,True,1554,-0.00904632447452658,0.10178785196701967,0.0665581592531328,0.07148165920420002,0.593785075672083,0.02266498577619245,-0.06615776262905071,0.7660136390020258,,-0.005251753041353502,,-0.0019714724306379994,-0.05899172675097386,0.025441865296364104,-0.07299517515386633,-0.11386130789499394,0.026299104712569372,-0.11321401002276099,-0.11105845824339311,0.021039532475253857,-0.0851183278339549,0.0,-0.0589917267509738,-0.1138613078949939,-0.1110584582433931,False,False,True,False,False,True,False,False,True,-0.3630241353676068,1.01606589654138,-0.2730319844506019,1.256383354978985,-0.16640890958941068,0.05137018991525748,False,False,False,False,False,False
1917,NVDA,NVDA,STOCK UP! with LARRY JONES,2025-10-30,2025,buy,True,0.62,high,3,True,1554,-0.00904632447452658,0.10178785196701967,0.0665581592531328,0.07148165920420002,0.593785075672083,0.02266498577619245,-0.06615776262905071,0.7660136390020258,,-0.005251753041353502,,-0.0019714724306379994,-0.05899172675097386,0.025441865296364104,-0.07299517515386633,-0.11386130789499394,0.026299104712569372,-0.11321401002276099,-0.11105845824339311,0.021039532475253857,-0.0851183278339549,0.0,-0.0589917267509738,-0.1138613078949939,-0.1110584582433931,False,False,True,False,False,True,False,False,True,-0.3630241353676068,1.01606589654138,-0.2730319844506019,1.256383354978985,-0.16640890958941068,0.05137018991525748,False,False,False,False,False,False
1918,AAPL,AAPL,STOCK UP! with LARRY JONES,2025-10-30,2025,sell,True,0.62,high,3,True,1554,0.017301393972421808,0.033522016519139,0.04541447786996988,0.2460654078144202,0.05108958947173159,0.014322471351951147,-0.04956212780567004,0.1399784249857028,,-0.007075436892535869,,-0.0037951562818203666,0.007997570736918092,0.0034131412941293066,-0.0060058776659743796,0.04347376192989483,0.009667620760886857,0.04412105980212777,-0.03009725637466254,0.011172356305102925,-0.004157125965224329,0.0,0.007997570736918,0.0434737619298948,-0.0300972563746625,False,True,False,False,True,False,False,True,False,-0.07019058150220053,-0.2037142459858516,-0.4921317490141161,0.046538429139082446,-0.7696895659049228,-1.0823973423107272,True,False,False,True,False,False
1919,GOOGL,GOOGL,STOCK UP! with LARRY JONES,2025-10-30,2025,buy,False,0.62,high,3,True,1554,0.03616480223684326,0.10020439104323664,0.13234284235868166,0.39312151512563087,0.5244549798892408,0.016840694691026108,-0.0553447687400922,0.48706323363101056,,-0.00431056779702621,,-0.0010302871863107077,0.025620614963309696,0.016766553039173755,0.011617166560417225,0.11804667144105951,0.024031604099717444,0.11869396931329246,0.19586886715695617,0.017177267129102673,0.22180899756639438,0.0,0.0256206149633096,0.1180466714410595,0.1958688671569561,False,False,True,False,False,True,False,True,True,0.5989544670637755,0.987772473064962,0.4086567110567375,0.7172974937636649,-0.587586742764243,-0.3951280897003347,True,False,False,False,True,False
1920,AMZN,AMZN,STOCK UP! with LARRY JONES,2025-10-30,2025,sell,True,0.62,high,3,True,1554,-0.021307553486440756,-0.00400738353551211,-0.006916939682843459,-0.05873322843878781,-0.052577551553582014,0.017572995761312854,-0.06454734281400765,0.17718420167295945,,0.09256464693057698,,0.09584492754129248,0.10455353644253107,0.050631176107876825,0.0905500880396386,0.04880080516231877,0.029570917409782578,0.049448103034551716,0.06425104812626725,0.020614519329920176,0.09019117853570546,0.0,0.104553536442531,0.0488008051623187,0.0642510481262672,False,True,False,False,True,False,False,True,False,0.07192063005585951,-0.7310843864259187,-0.8910595137784432,0.11844048692945518,-0.5346311171773784,1.3478058234247072,True,False,False,True,False,False
1921,NVDA,NVDA,STOCK UP! with LARRY JONES,2026-02-26,2026,sell,True,0.62,high,3,True,1634,-0.0490067644033334,-0.023061045327239738,-0.010355044665613766,-0.020930880450544143,-0.057266494782096444,0.026064724842342273,-0.10716322866229977,0.41621215531050204,,-0.0368443685884523,,-0.041646311846979644,0.003208076636686652,0.027713281328646706,-0.008383338305975596,-0.016315274885381537,0.02173704490249397,-0.09389867116969342,,,,0.0,0.0032080766366866,-0.0163152748853815,0.1416499101667587,False,False,True,False,False,True,False,True,True,1.0544996833429623,-0.39063182851760225,-0.8554324165564109,0.5803741775073404,0.07943984904967034,0.16827472552605025,True,False,False,False,True,False
1922,NVDA,NVDA,STOCK UP! with LARRY JONES,2026-02-26,2026,buy,True,0.62,high,3,True,1634,-0.0490067644033334,-0.023061045327239738,-0.010355044665613766,-0.020930880450544143,-0.057266494782096444,0.026064724842342273,-0.10716322866229977,0.41621215531050204,,-0.0368443685884523,,-0.041646311846979644,0.003208076636686652,0.027713281328646706,-0.008383338305975596,-0.016315274885381537,0.02173704490249397,-0.09389867116969342,,,,0.0,0.0032080766366866,-0.0163152748853815,0.1416499101667587,False,False,True,False,False,True,False,True,True,1.0544996833429623,-0.39063182851760225,-0.8554324165564109,0.5803741775073404,0.07943984904967034,0.16827472552605025,True,False,False,False,True,False
1923,AAPL,AAPL,Kenan Grace,2026-04-21,2026,buy,True,0.62,high,3,True,1671,-0.018649754840760813,0.014506051524503238,-0.012278826652176722,0.03798378430028593,-0.008746056747809705,0.01466765386294254,-0.025196703995697067,-0.1651411871642856,,0.01617229840294332,,0.026298995241013978,0.006248267115533279,0.015835375750756695,0.01705667690823942,,,,,,,0.0,0.0062482671155332,0.069590440616897,0.069590440616897,True,False,False,True,False,False,False,True,False,-0.022359935731207505,-0.543493234102956,-0.8354973743710362,-0.5431207565888908,-0.7447280349815331,-0.4430536334697509,True,False,False,False,False,False
1924,TSLA,TSLA,Kenan Grace,2026-04-23,2026,sell,True,0.67,high,3,True,1673,-0.031705475625412594,-0.04871025986564337,-0.10892301248969771,-0.1993956255597683,-0.21699126977510064,0.029487179469351515,-0.1106361208874016,-0.07874959920977309,,-0.0008457697468204906,,0.0069035282132037246,0.006753899676156028,0.013035395606005404,0.021165588237912036,,,,,,,0.0,0.006753899676156,0.1436590018971961,0.1436590018971961,False,False,True,False,False,True,False,True,True,0.4407679781668899,0.06767066437801231,0.16597053368660047,-0.3761646142155748,0.32693126094255026,-0.5871621428266421,True,False,False,False,True,False
1925,TSLA,TSLA,Financial Education,2024-10-23,2024,sell,True,0.62,high,3,True,1299,-0.010681743596882232,-0.027297547049064064,-0.17146159034894792,-0.10677139080674003,0.16695508410881255,0.02558223759792551,-0.18338879368143957,-0.405097977775175,,0.21702762354265204,,0.21919035070290427,0.20198124780895554,0.10154245855586616,0.20547622349923578,0.562574324453601,0.06691243786350733,0.5897028989057522,0.8184007526453758,0.05043512858129866,0.8588813725354358,0.0,0.2019812478089555,0.562574324453601,0.8184007526453758,False,False,True,False,False,True,False,True,True,-0.30501062091070796,-0.3149336313131005,0.8140217144053005,-1.0068494719097563,0.04454926251021942,3.968091912517346,False,False,False,False,False,False
1926,TSLA,TSLA,Financial Education,2024-10-23,2024,buy,True,0.62,high,3,True,1299,-0.010681743596882232,-0.027297547049064064,-0.17146159034894792,-0.10677139080674003,0.16695508410881255,0.02558223759792551,-0.18338879368143957,-0.405097977775175,,0.21702762354265204,,0.21919035070290427,0.20198124780895554,0.10154245855586616,0.20547622349923578,0.562574324453601,0.06691243786350733,0.5897028989057522,0.8184007526453758,0.05043512858129866,0.8588813725354358,0.0,0.2019812478089555,0.562574324453601,0.8184007526453758,False,False,True,False,False,True,False,True,True,-0.30501062091070796,-0.3149336313131005,0.8140217144053005,-1.0068494719097563,0.04454926251021942,3.968091912517346,False,False,False,False,False,False
1927,TSLA,TSLA,Financial Education,2024-10-23,2024,sell,True,0.62,high,3,True,1299,-0.010681743596882232,-0.027297547049064064,-0.17146159034894792,-0.10677139080674003,0.16695508410881255,0.02558223759792551,-0.18338879368143957,-0.405097977775175,,0.21702762354265204,,0.21919035070290427,0.20198124780895554,0.10154245855586616,0.20547622349923578,0.562574324453601,0.06691243786350733,0.5897028989057522,0.8184007526453758,0.05043512858129866,0.8588813725354358,0.0,0.2019812478089555,0.562574324453601,0.8184007526453758,False,False,True,False,False,True,False,True,True,-0.30501062091070796,-0.3149336313131005,0.8140217144053005,-1.0068494719097563,0.04454926251021942,3.968091912517346,False,False,False,False,False,False
1928,TSLA,TSLA,Financial Education,2024-10-23,2024,buy,True,0.85,high,3,True,1299,-0.010681743596882232,-0.027297547049064064,-0.17146159034894792,-0.10677139080674003,0.16695508410881255,0.02558223759792551,-0.18338879368143957,-0.405097977775175,,0.21702762354265204,,0.21919035070290427,0.20198124780895554,0.10154245855586616,0.20547622349923578,0.562574324453601,0.06691243786350733,0.5897028989057522,0.8184007526453758,0.05043512858129866,0.8588813725354358,0.0,0.2019812478089555,0.562574324453601,0.8184007526453758,False,False,True,False,False,True,False,True,True,-0.30501062091070796,-0.3149336313131005,0.8140217144053005,-1.0068494719097563,0.04454926251021942,3.968091912517346,False,False,False,False,False,False
1929,TSLA,TSLA,Financial Education,2024-10-23,2024,buy,True,0.67,high,3,True,1299,-0.010681743596882232,-0.027297547049064064,-0.17146159034894792,-0.10677139080674003,0.16695508410881255,0.02558223759792551,-0.18338879368143957,-0.405097977775175,,0.21702762354265204,,0.21919035070290427,0.20198124780895554,0.10154245855586616,0.20547622349923578,0.562574324453601,0.06691243786350733,0.5897028989057522,0.8184007526453758,0.05043512858129866,0.8588813725354358,0.0,0.2019812478089555,0.562574324453601,0.8184007526453758,False,False,True,False,False,True,False,True,True,-0.30501062091070796,-0.3149336313131005,0.8140217144053005,-1.0068494719097563,0.04454926251021942,3.968091912517346,False,False,False,False,False,False
1930,TSLA,TSLA,Financial Education,2024-10-23,2024,buy,True,0.67,high,3,True,1299,-0.010681743596882232,-0.027297547049064064,-0.17146159034894792,-0.10677139080674003,0.16695508410881255,0.02558223759792551,-0.18338879368143957,-0.405097977775175,,0.21702762354265204,,0.21919035070290427,0.20198124780895554,0.10154245855586616,0.20547622349923578,0.562574324453601,0.06691243786350733,0.5897028989057522,0.8184007526453758,0.05043512858129866,0.8588813725354358,0.0,0.2019812478089555,0.562574324453601,0.8184007526453758,False,False,True,False,False,True,False,True,True,-0.30501062091070796,-0.3149336313131005,0.8140217144053005,-1.0068494719097563,0.04454926251021942,3.968091912517346,False,False,False,False,False,False
1931,NVDA,NVDA,Financial Education,2024-10-23,2024,buy,True,0.62,high,3,True,1299,-0.018928658728083803,0.03569518225428536,0.14291872807559813,0.16626502746838678,0.601050997309925,0.02402816041063812,-0.05675594436898235,-0.15490469875256185,,0.003927896294095179,,0.00609062345434741,-0.00507133631854062,0.00952941116091469,-0.001576360628260387,0.02381734036531058,0.022920185732704365,0.0509459148174618,-0.19189825067209987,0.032799549494660844,-0.15141763078203985,0.0,-0.0050713363185406,0.0238173403653105,-0.1918982506720998,False,False,True,False,False,True,False,False,True,-0.012466328350616496,-0.1648839234275649,0.5182485096009702,-0.5233382215396404,-0.06783228792347538,-0.767607062465652,True,False,False,False,True,False
1932,NVDA,NVDA,Financial Education,2024-10-23,2024,sell,True,0.62,high,3,True,1299,-0.018928658728083803,0.03569518225428536,0.14291872807559813,0.16626502746838678,0.601050997309925,0.02402816041063812,-0.05675594436898235,-0.15490469875256185,,0.003927896294095179,,0.00609062345434741,-0.00507133631854062,0.00952941116091469,-0.001576360628260387,0.02381734036531058,0.022920185732704365,0.0509459148174618,-0.19189825067209987,0.032799549494660844,-0.15141763078203985,0.0,-0.0050713363185406,0.0238173403653105,-0.1918982506720998,False,False,True,False,False,True,False,False,True,-0.012466328350616496,-0.1648839234275649,0.5182485096009702,-0.5233382215396404,-0.06783228792347538,-0.767607062465652,True,False,False,False,True,False
1933,NVDA,NVDA,Financial Education,2024-10-23,2024,sell,True,0.67,high,3,True,1299,-0.018928658728083803,0.03569518225428536,0.14291872807559813,0.16626502746838678,0.601050997309925,0.02402816041063812,-0.05675594436898235,-0.15490469875256185,,0.003927896294095179,,0.00609062345434741,-0.00507133631854062,0.00952941116091469,-0.001576360628260387,0.02381734036531058,0.022920185732704365,0.0509459148174618,-0.19189825067209987,0.032799549494660844,-0.15141763078203985,0.0,-0.0050713363185406,0.0238173403653105,-0.1918982506720998,False,False,True,False,False,True,False,False,True,-0.012466328350616496,-0.1648839234275649,0.5182485096009702,-0.5233382215396404,-0.06783228792347538,-0.767607062465652,True,False,False,False,True,False
1934,AAPL,AAPL,Financial Education,2024-10-23,2024,sell,True,0.67,high,3,True,1299,-0.012485612922955691,0.0030009717001541203,0.0031993761523598785,-0.014563106457945896,0.2179019770208077,0.013110978623768147,-0.04854069975391706,-0.024959562489623832,,-0.0029859475033680027,,-0.0008232203431157714,-0.006354895258914639,0.008960936656958591,-0.002859919568634406,-0.03574597332102769,0.010246955577397252,-0.008617398868876469,-0.04328471210193052,0.012998095892747951,-0.0028040922118705014,0.0,-0.0063548952589146,-0.0357459733210276,-0.0432847121019305,False,True,False,False,True,False,False,True,False,-0.24102164230821788,-0.7490670444263662,-0.9295824786074286,-0.2722126295195225,-0.8572974609606365,-0.796865131858065,True,False,False,True,False,False
1935,AMD,AMD,Financial Education,2024-12-10,2024,buy,True,0.74,high,3,True,1332,-0.02080772509577966,-0.09845778892933343,-0.14430672733885164,-0.2382016567735572,-0.32611516703048493,0.02086058495587464,-0.1366001994007664,0.8292456379052175,,0.011135752948375766,,0.018866416729433677,-0.023765021140091602,0.01772044700958723,-0.021293261830205412,-0.04930053659747058,0.02501023484757844,-0.08157193003915575,-0.14636831866316868,0.0254810991167018,-0.2095662837854101,0.0,-0.0237650211400916,-0.0493005365974705,-0.1463683186631686,False,True,False,False,True,False,False,True,False,0.05419012833235087,0.9565640279993217,0.532631544715912,1.378582412333842,-0.2968923652696893,-0.3460333707900966,False,False,False,True,False,False
1936,AMD,AMD,Financial Education,2024-12-10,2024,buy,True,0.74,high,3,True,1332,-0.02080772509577966,-0.09845778892933343,-0.14430672733885164,-0.2382016567735572,-0.32611516703048493,0.02086058495587464,-0.1366001994007664,0.8292456379052175,,0.011135752948375766,,0.018866416729433677,-0.023765021140091602,0.01772044700958723,-0.021293261830205412,-0.04930053659747058,0.02501023484757844,-0.08157193003915575,-0.14636831866316868,0.0254810991167018,-0.2095662837854101,0.0,-0.0237650211400916,-0.0493005365974705,-0.1463683186631686,False,True,False,False,True,False,False,True,False,0.05419012833235087,0.9565640279993217,0.532631544715912,1.378582412333842,-0.2968923652696893,-0.3460333707900966,False,False,False,True,False,False
1937,AMD,AMD,Financial Education,2024-12-10,2024,buy,True,0.62,high,3,True,1332,-0.02080772509577966,-0.09845778892933343,-0.14430672733885164,-0.2382016567735572,-0.32611516703048493,0.02086058495587464,-0.1366001994007664,0.8292456379052175,,0.011135752948375766,,0.018866416729433677,-0.023765021140091602,0.01772044700958723,-0.021293261830205412,-0.04930053659747058,0.02501023484757844,-0.08157193003915575,-0.14636831866316868,0.0254810991167018,-0.2095662837854101,0.0,-0.0237650211400916,-0.0493005365974705,-0.1463683186631686,False,True,False,False,True,False,False,True,False,0.05419012833235087,0.9565640279993217,0.532631544715912,1.378582412333842,-0.2968923652696893,-0.3460333707900966,False,False,False,True,False,False
