event_id,ticker,event_date,control_event_id,control_event_date,bhar_5d_event,bhar_21d_event,bhar_63d_event
1826,SOFI,2026-05-08,640,2025-10-20,-0.034294772111201,-0.034294772111201,-0.034294772111201
1827,NFLX,2026-05-08,1321,2026-03-29,-0.0055582028465879,-0.0055582028465879,-0.0055582028465879
1828,NVDA,2026-04-27,1519,2025-04-09,-0.0876699572862795,0.0046159435447687,0.0046159435447687
1829,NVDA,2026-04-27,1695,2026-03-02,-0.0876699572862795,0.0046159435447687,0.0046159435447687
1830,GOOGL,2026-05-05,949,2026-02-19,-0.0226899914008058,0.0109158443879302,0.0109158443879302
1831,TSLA,2026-03-21,1112,2026-01-30,-0.0314195248385904,-0.0677000360495825,0.0365073176436567
1832,DIS,2025-04-29,1729,2024-09-23,0.002886652662714,0.1642362859042976,0.1688111614255336
1833,DIS,2025-04-29,380,2024-05-07,0.002886652662714,0.1642362859042976,0.1688111614255336
1834,AMZN,2025-12-31,1183,2025-11-13,0.0558915095263536,0.0328127298985367,-0.0555635383237295
1835,AMZN,2026-04-28,1110,2026-01-30,0.0363569634367659,-0.0028626485042202,-0.0028626485042202
1836,NVDA,2026-04-04,57,2025-08-25,0.0244611638186933,0.0077677888473457,0.1447405180277421
1837,NVDA,2026-05-11,1077,2026-04-17,0.0250481418136894,0.0250481418136894,0.0250481418136894
1838,AMZN,2026-05-04,164,2025-08-05,-0.0408992905033663,-0.040900986010015,-0.040900986010015
1839,AMD,2026-04-30,1512,2026-02-04,0.1342689323950219,0.2238265586673455,0.2238265586673455
1840,NVDA,2026-04-30,1348,2025-11-04,0.041800519791513,0.0986743671478138,0.0986743671478138
1841,TSLA,2025-05-14,892,2024-11-09,-0.0295134403660641,-0.0803554232343216,-0.1356661328910119
1842,NVDA,2025-09-02,69,2025-08-21,-0.0158293013241526,0.0495359586336949,-0.0118407368454538
1843,META,2025-06-26,1095,2025-04-30,-0.0317654147988392,-0.052624195771716,-0.0463304580690406
1844,GOOGL,2025-07-04,691,2024-06-14,0.0203271826155149,0.0893917185006238,0.307868302804156
1845,NVDA,2025-08-25,194,2025-08-10,-0.0467954741286278,-0.0475893332335212,-0.033735536700394
1846,META,2025-06-07,1069,2025-04-11,0.0073885205966288,0.0019367825079255,0.0163998605548687
1847,TSLA,2021-05-14,2220,2020-07-13,-0.0110865265344002,-0.0026516352089032,0.1421456080204999
1848,SQ,2020-11-20,,,,,
1849,AMZN,2020-07-17,541,2020-07-12,0.0184587766765405,0.0241002582319991,0.0427169623510081
1850,TSLA,2020-06-22,1852,2020-06-05,0.0349468059621013,0.5491434375969353,1.2029350288160487
1851,TSLA,2020-06-15,1853,2020-06-01,-0.0126268130969044,0.5073943030798203,1.0102213608401098
1852,TSLA,2020-06-05,2195,2020-02-21,0.1034051006320013,0.5823799209896623,1.2113872126706549
1853,TSLA,2020-06-01,1854,2020-05-22,-6.520538975185453e-05,0.1886894867516022,1.3121132804687703
1854,TSLA,2020-05-22,2195,2020-02-21,0.0652068484773518,0.1654802877142918,1.3554017688759048
1855,GOOGL,2023-10-27,2104,2023-05-26,-0.0017399622724263,0.0152771161351614,0.0395912644359204
1856,NVDA,2024-12-28,1233,2024-02-07,0.0185769977609846,-0.1498206875740019,-0.1594091661475379
1857,NVDA,2024-12-28,536,2024-01-26,0.0185769977609846,-0.1498206875740019,-0.1594091661475379
1858,MSFT,2024-07-14,428,2024-05-09,-0.0120231300251048,-0.0532944956174235,-0.1165721159989978
1859,META,2026-04-09,2339,2026-03-17,0.0451599787210514,-0.1147330030588472,-0.1104914000482286
1860,MSFT,2025-10-11,51,2024-11-01,-0.0071277344693509,-0.0405502414791505,-0.1321140608334189
1861,AMC,2024-05-31,2029,2023-08-11,0.1213582828979134,0.1588409203274559,0.0408647323271618
1862,AMC,2024-05-31,2029,2023-08-11,0.1213582828979134,0.1588409203274559,0.0408647323271618
1863,DIS,2022-11-18,799,2022-11-17,0.0426774370027328,-0.0173689742211714,0.096665948192244
1864,SHOP,2023-01-08,,,,,
1865,AAPL,2023-08-18,220,2023-04-28,0.0156621074074359,0.0084439032620715,0.0535651108945873
1866,TSLA,2021-08-02,2220,2020-07-13,-0.0046119309103926,0.0047822818239406,0.5168829365946332
1867,AMD,2025-11-24,500,2025-10-12,-0.0182573394695948,-0.0354719591342558,-0.0866770684292942
1868,AMD,2025-11-07,180,2025-08-05,0.055390227565842,-0.0690293617564953,-0.1200795272492223
1869,MSFT,2024-12-04,1550,2024-10-30,0.0267795761426364,-0.0049341695355165,-0.0547888870287407
1870,NVDA,2023-03-21,147,2023-02-17,0.0163514494015459,0.0020298580996314,0.5488005332745904
1871,AMZN,2022-11-04,385,2022-07-06,0.0489443429235212,-0.0764525475114501,0.0140667299356447
1872,NVDA,2023-08-30,289,2023-08-25,-0.0476276559534318,-0.0681214768984934,-0.0342730993112424
1873,MSFT,2023-08-30,1649,2023-01-26,0.017064809707647,0.009167662333718,0.1430561359949449
1874,GOOGL,2023-12-18,262,2023-06-09,0.034323378005389,0.0557461338949605,-0.0109213670382897
1875,GOOGL,2023-12-18,651,2023-12-09,0.034323378005389,0.0557461338949605,-0.0109213670382897
1876,AMD,2023-12-18,2291,2023-05-22,0.0246722100903926,0.2321931458143553,0.1877441113597791
1877,TSLA,2023-12-18,170,2023-08-04,0.0101731559644957,-0.1804059413111541,-0.4093661167804915
1878,TSLA,2022-01-20,2227,2021-07-19,-0.1330781623804412,-0.1117867525873187,0.0289623039346355
1879,AMZN,2025-01-22,534,2024-01-26,0.0164003353198257,-0.0677038987529473,-0.1170681494282837
1880,NVDA,2025-01-22,1973,2024-07-12,-0.151269306401218,-0.0752273310155626,-0.1871070284389808
1881,NVDA,2025-12-12,1751,2024-11-21,0.0328766511953024,0.0307880560925992,0.0527207934130783
1882,GOOGL,2025-12-31,970,2025-06-25,0.0286140435631705,0.0782688072974659,-0.0187496750276523
1883,META,2026-02-16,1352,2025-11-04,-0.0065743387906571,-0.0047385307649828,-0.1246647996125998
1884,PYPL,2026-02-16,1306,2025-11-18,0.1455785468062016,0.1273009670809805,0.021617280375094
1885,PYPL,2026-02-16,1363,2025-03-01,0.1455785468062016,0.1273009670809805,0.021617280375094
1886,PYPL,2026-02-16,1305,2025-11-18,0.1455785468062016,0.1273009670809805,0.021617280375094
1887,PYPL,2026-02-16,1220,2025-11-17,0.1455785468062016,0.1273009670809805,0.021617280375094
1888,NVDA,2026-02-16,1519,2025-04-09,0.0360115148321935,0.0067145226137872,0.1309216677391695
1889,MSFT,2026-03-03,1432,2025-03-29,0.009160722637075,-0.0513104350673717,-0.0909137297349955
1890,MSFT,2026-03-03,1645,2025-04-06,0.009160722637075,-0.0513104350673717,-0.0909137297349955
1891,MSFT,2026-03-26,1193,2026-03-10,0.0038173078105034,0.0521696150160986,-0.0434857251136158
1892,SOFI,2026-04-07,1725,2026-03-04,0.0582745958498531,-0.1013854560613174,-0.1757015526264714
1893,AMD,2026-04-15,307,2025-08-11,0.159553315401036,0.6654077023940985,0.6654077023940985
1894,AMD,2026-04-15,1342,2025-11-04,0.159553315401036,0.6654077023940985,0.6654077023940985
1895,AMD,2026-04-15,2106,2025-11-25,0.159553315401036,0.6654077023940985,0.6654077023940985
1896,AMD,2026-04-22,581,2025-10-13,0.1103675108914825,0.4243400621628153,0.4243400621628153
1897,TSLA,2025-02-11,887,2024-04-22,0.0850064201457858,-0.1783077159792467,0.0445525769308209
1898,TSLA,2025-02-11,1948,2024-10-28,0.0850064201457858,-0.1783077159792467,0.0445525769308209
1899,TSLA,2025-02-11,1381,2024-06-28,0.0850064201457858,-0.1783077159792467,0.0445525769308209
1900,TSLA,2025-02-11,456,2024-02-10,0.0850064201457858,-0.1783077159792467,0.0445525769308209
1901,TSLA,2025-02-11,2026,2024-01-16,0.0850064201457858,-0.1783077159792467,0.0445525769308209
1902,GOOGL,2025-10-29,997,2025-07-09,0.049744982626683,0.1719333016229228,0.2221835331752133
1903,GOOGL,2025-10-29,1031,2025-02-08,0.049744982626683,0.1719333016229228,0.2221835331752133
1904,AAPL,2025-10-29,1934,2024-10-23,0.0159027849252618,0.0407479770069213,-0.0465985965694725
1905,AAPL,2025-10-29,1160,2025-09-05,0.0159027849252618,0.0407479770069213,-0.0465985965694725
1906,AMZN,2026-01-31,1472,2025-03-15,-0.1388291288738472,-0.0928070568100151,0.084412955153396
1907,NVDA,2026-03-30,109,2025-08-07,0.0351638926766468,0.1409053167187901,0.1926610568622089
1908,AMZN,2026-04-22,1663,2026-02-10,0.0295549856976049,0.0141116705179478,0.0141116705179478
1909,AMZN,2026-04-22,1556,2025-03-28,0.0295549856976049,0.0141116705179478,0.0141116705179478
1910,PYPL,2024-10-29,1309,2024-04-30,-0.0041150328007952,0.0490266505038077,0.0654428700535245
1911,TSLA,2025-09-01,364,2025-07-17,0.0377552340355571,0.348101283873913,0.2405681160981163
1912,TSLA,2025-12-21,1311,2025-10-22,-0.0733652216802852,-0.0875944269996168,-0.1720187789270664
1913,TSLA,2025-12-17,1898,2025-02-11,0.0075143023310271,-0.1149347123220524,-0.1840123695565984
1914,PYPL,2026-04-30,1745,2026-01-16,-0.0961590225134657,-0.1308343096272076,-0.1308343096272076
1915,GOOGL,2025-11-09,1328,2024-12-14,0.005631028891782,0.0955181751630687,0.0541689615541707
1916,NVDA,2025-10-30,1519,2025-04-09,-0.0589917267509738,-0.1138613078949939,-0.1110584582433931
1917,NVDA,2025-10-30,842,2024-12-14,-0.0589917267509738,-0.1138613078949939,-0.1110584582433931
1918,AAPL,2025-10-30,1289,2025-01-07,0.007997570736918,0.0434737619298948,-0.0300972563746625
1919,GOOGL,2025-10-30,128,2025-08-28,0.0256206149633096,0.1180466714410595,0.1958688671569561
1920,AMZN,2025-10-30,1615,2024-11-23,0.104553536442531,0.0488008051623187,0.0642510481262672
1921,NVDA,2026-02-26,135,2025-07-16,0.0032080766366866,-0.0163152748853815,0.1416499101667587
1922,NVDA,2026-02-26,1565,2026-02-03,0.0032080766366866,-0.0163152748853815,0.1416499101667587
1923,AAPL,2026-04-21,519,2025-12-19,0.0062482671155332,0.069590440616897,0.069590440616897
1924,TSLA,2026-04-23,2008,2026-04-03,0.006753899676156,0.1436590018971961,0.1436590018971961
1925,TSLA,2024-10-23,145,2023-09-22,0.2019812478089555,0.562574324453601,0.8184007526453758
1926,TSLA,2024-10-23,2313,2024-01-17,0.2019812478089555,0.562574324453601,0.8184007526453758
1927,TSLA,2024-10-23,2261,2024-06-13,0.2019812478089555,0.562574324453601,0.8184007526453758
1928,TSLA,2024-10-23,667,2023-12-15,0.2019812478089555,0.562574324453601,0.8184007526453758
1929,TSLA,2024-10-23,372,2024-01-25,0.2019812478089555,0.562574324453601,0.8184007526453758
1930,TSLA,2024-10-23,2310,2023-10-28,0.2019812478089555,0.562574324453601,0.8184007526453758
1931,NVDA,2024-10-23,1971,2024-07-12,-0.0050713363185406,0.0238173403653105,-0.1918982506720998
1932,NVDA,2024-10-23,1379,2024-06-28,-0.0050713363185406,0.0238173403653105,-0.1918982506720998
1933,NVDA,2024-10-23,1976,2024-03-09,-0.0050713363185406,0.0238173403653105,-0.1918982506720998
1934,AAPL,2024-10-23,2072,2024-02-13,-0.0063548952589146,-0.0357459733210276,-0.0432847121019305
1935,AMD,2024-12-10,2331,2024-11-02,-0.0237650211400916,-0.0493005365974705,-0.1463683186631686
1936,AMD,2024-12-10,2331,2024-11-02,-0.0237650211400916,-0.0493005365974705,-0.1463683186631686
1937,AMD,2024-12-10,1454,2024-07-30,-0.0237650211400916,-0.0493005365974705,-0.1463683186631686
1938,AMD,2024-12-10,1975,2024-03-09,-0.0237650211400916,-0.0493005365974705,-0.1463683186631686
1939,AMD,2024-12-10,1286,2024-04-30,-0.0237650211400916,-0.0493005365974705,-0.1463683186631686
1940,SHOP,2024-12-10,1244,2024-05-13,,,
1941,TSLA,2024-12-10,1990,2024-01-29,0.1942164300164575,0.0380570922888376,-0.3133949628422995
1942,PYPL,2024-12-10,1910,2024-10-29,0.0211875980693094,-0.0214690703521648,-0.1599881670868228
1943,COIN,2025-11-05,,,-0.0564771412771638,-0.1672148554447362,-0.5051254540292219
1944,UBER,2025-11-06,1002,2025-02-05,-0.0062716992586894,-0.0149864763237854,-0.2360033101839124
1945,SOFI,2026-02-27,1356,2025-12-16,0.0840291008078117,-0.0707279139783876,-0.2230060052899978
1946,AAPL,2026-04-10,1055,2025-12-26,-0.0077225856996878,0.036583239627137,0.0559389610806215
1947,AMD,2025-10-04,116,2025-07-16,0.0751529633904649,0.2220752197003896,0.0191103565831993
1948,TSLA,2024-10-28,506,2024-05-03,-0.0559576813282708,0.2543226657420376,0.4796304430928224
1949,TSLA,2024-07-30,2320,2024-01-17,-0.0621098988884089,-0.1058532155047325,0.1042552298524515
1950,MSFT,2024-07-30,759,2024-07-20,-0.018493419237452,-0.057454767903369,-0.0644332968960819
1951,META,2026-01-01,1256,2025-02-21,-0.0118806105130537,0.0541734765930117,-0.0853845689716625
1952,TSLA,2026-01-15,871,2025-01-18,0.0282668670994122,-0.0501423702515959,-0.1151910169756414
1953,TSLA,2024-07-06,1381,2024-06-28,-0.0124415775595853,-0.1471050117329027,-0.046347615975243
1954,TSLA,2024-07-06,2131,2024-03-17,-0.0124415775595853,-0.1471050117329027,-0.046347615975243
1955,AAPL,2024-08-24,315,2023-10-19,-0.0038801668146803,-0.0231779941484762,-0.0522157233347273
1956,AAPL,2024-08-24,409,2023-11-11,-0.0038801668146803,-0.0231779941484762,-0.0522157233347273
1957,AAPL,2024-08-24,377,2023-10-21,-0.0038801668146803,-0.0231779941484762,-0.0522157233347273
1958,AAPL,2024-08-24,409,2023-11-11,-0.0038801668146803,-0.0231779941484762,-0.0522157233347273
1959,AAPL,2024-08-24,1217,2024-02-02,-0.0038801668146803,-0.0231779941484762,-0.0522157233347273
1960,TSLA,2026-02-25,1023,2025-01-30,-0.0158851859807331,-0.0417110353820942,-0.0070767442376358
1961,TSLA,2026-01-30,1913,2025-12-17,-0.0428900700578847,-0.0714200486770847,-0.1362732398662886
1962,NVDA,2024-09-05,291,2023-08-12,0.0941233828695233,0.11957074411193,0.244895952598668
1963,AAPL,2024-12-29,427,2024-05-09,-0.0403086508781461,-0.0873554014770012,-0.0738722191786124
1964,TSLA,2026-01-28,1028,2025-03-15,-0.0457132121943768,-0.0535375972318451,-0.1619892970737175
1965,NVDA,2026-01-28,652,2025-11-01,-0.0772141600997864,-0.0612623424120387,0.0666019695483803
1966,AAPL,2026-01-28,1680,2025-10-31,0.0914583228289671,0.0447065639227077,0.0284943272407061
1967,META,2026-01-28,1748,2025-11-21,0.0136613859310819,-0.0171697537236151,-0.0245923777668417
1968,TSLA,2024-07-27,488,2024-03-01,-0.0928673246422441,-0.1294604929604917,0.0936148170812387
1969,TSLA,2024-07-27,2007,2023-11-28,-0.0928673246422441,-0.1294604929604917,0.0936148170812387
1970,GOOGL,2024-07-27,691,2024-06-14,-0.0103776505441134,-0.0594477275182337,-0.0900216895067951
1971,NVDA,2024-07-12,831,2024-03-27,-0.067868807022505,-0.1087382562616566,0.0112093687987815
1972,NVDA,2024-07-12,289,2023-08-25,-0.067868807022505,-0.1087382562616566,0.0112093687987815
1973,NVDA,2024-07-12,183,2023-08-18,-0.067868807022505,-0.1087382562616566,0.0112093687987815
1974,AMD,2024-07-12,1978,2024-01-22,-0.1457113049225952,-0.1991876686257387,-0.1279525419242078
1975,AMD,2024-03-09,288,2023-08-25,-0.0452210526226546,-0.1661969357053206,-0.2427331891539865
1976,NVDA,2024-03-09,404,2023-10-20,0.0250495185488492,0.0060690029592258,0.3689546292427841
1977,AMD,2024-01-22,2288,2023-02-13,0.0412036399016095,-0.05159208775371,-0.1530505379602651
1978,AMD,2024-01-22,2291,2023-05-22,0.0412036399016095,-0.05159208775371,-0.1530505379602651
1979,AMD,2024-01-22,2291,2023-05-22,0.0412036399016095,-0.05159208775371,-0.1530505379602651
1980,NVDA,2024-01-22,2213,2023-11-27,0.0309461458268764,0.1025937047010367,0.2961837445913222
1981,NVDA,2024-01-22,291,2023-08-12,0.0309461458268764,0.1025937047010367,0.2961837445913222
1982,TSLA,2024-01-29,2298,2023-03-02,-0.054299698060594,0.0276761783892904,-0.0251325245560665
1983,TSLA,2024-01-29,2321,2024-01-17,-0.054299698060594,0.0276761783892904,-0.0251325245560665
1984,TSLA,2024-01-29,270,2023-05-12,-0.054299698060594,0.0276761783892904,-0.0251325245560665
1985,TSLA,2024-01-29,65,2023-10-26,-0.054299698060594,0.0276761783892904,-0.0251325245560665
1986,TSLA,2024-01-29,110,2024-01-25,-0.054299698060594,0.0276761783892904,-0.0251325245560665
1987,TSLA,2024-01-29,2299,2023-03-02,-0.054299698060594,0.0276761783892904,-0.0251325245560665
1988,TSLA,2024-01-29,2312,2023-10-28,-0.054299698060594,0.0276761783892904,-0.0251325245560665
1989,TSLA,2024-01-29,667,2023-12-15,-0.054299698060594,0.0276761783892904,-0.0251325245560665
1990,TSLA,2024-01-29,270,2023-05-12,-0.054299698060594,0.0276761783892904,-0.0251325245560665
1991,TSLA,2022-10-25,1205,2022-04-01,0.0253177146619554,-0.221796902344061,-0.3357718694534445
1992,TSLA,2022-10-25,2243,2021-12-21,0.0253177146619554,-0.221796902344061,-0.3357718694534445
1993,TSLA,2026-01-12,1900,2025-02-11,-0.0408860216313372,-0.0414811216642746,-0.1905131888569102
1994,GOOGL,2024-01-31,335,2023-05-26,0.0073103513889665,-0.0831927907038965,0.130195121432713
1995,MSFT,2024-01-31,2271,2023-04-26,0.0099061906470407,-0.015059876493189,-0.0442013422314658
1996,DIS,2024-01-31,1652,2023-01-26,0.0006514484505637,0.1034736169674397,0.1108361566617994
1997,TSLA,2023-12-21,2311,2023-10-28,-0.0291756523876082,-0.2102249445936514,-0.4246828376414349
1998,NVDA,2024-02-22,4,2023-06-23,0.00616563488149,0.1704028079985655,0.1617815285910895
1999,NVDA,2024-02-22,392,2023-12-08,0.00616563488149,0.1704028079985655,0.1617815285910895
2000,TSLA,2026-04-05,2229,2025-03-26,-0.0423671947187792,0.0051918672894917,0.1354930856565948
2001,MSFT,2024-08-06,502,2023-12-22,-0.002056941589948,-0.0287764015069906,-0.0706346148484973
2002,MSFT,2024-08-06,1332,2024-04-13,-0.002056941589948,-0.0287764015069906,-0.0706346148484973
2003,NVDA,2024-08-06,1999,2024-02-22,0.0759605663978144,-0.0241965399160357,0.2105242938317699
2004,NVDA,2024-08-06,2193,2024-06-07,0.0759605663978144,-0.0241965399160357,0.2105242938317699
2005,NVDA,2024-08-06,657,2023-12-03,0.0759605663978144,-0.0241965399160357,0.2105242938317699
2006,GOOGL,2024-08-06,651,2023-12-09,-0.0010081581693111,-0.0592229861108526,-0.0240275719697902
2007,TSLA,2023-11-28,2301,2023-03-02,-0.0360963927639047,-0.0258965752049156,-0.3031037701556658
2008,TSLA,2026-04-03,1318,2025-10-22,-0.0423671947187792,0.0051918672894917,0.1354930856565948
2009,NVDA,2024-11-09,661,2024-07-01,-0.0174582129418156,-0.0554248698992171,-0.0903197109861099
2010,TSLA,2023-12-14,2176,2022-12-15,0.0082201179810148,-0.1460561680591141,-0.4020473299278565
2011,TSLA,2022-12-15,2243,2021-12-21,-0.1866043899548419,-0.1926186712609329,0.1431741647365425
2012,TSLA,2022-12-15,2277,2021-12-10,-0.1866043899548419,-0.1926186712609329,0.1431741647365425
2013,TSLA,2022-12-15,2123,2021-12-05,-0.1866043899548419,-0.1926186712609329,0.1431741647365425
2014,TSLA,2022-12-15,2168,2022-11-14,-0.1866043899548419,-0.1926186712609329,0.1431741647365425
2015,TSLA,2022-12-15,2243,2021-12-21,-0.1866043899548419,-0.1926186712609329,0.1431741647365425
2016,TSLA,2022-12-15,2121,2021-12-05,-0.1866043899548419,-0.1926186712609329,0.1431741647365425
2017,TSLA,2022-12-15,2168,2022-11-14,-0.1866043899548419,-0.1926186712609329,0.1431741647365425
2018,TSLA,2022-12-15,2123,2021-12-05,-0.1866043899548419,-0.1926186712609329,0.1431741647365425
2019,TSLA,2022-12-15,2122,2021-12-05,-0.1866043899548419,-0.1926186712609329,0.1431741647365425
2020,TSLA,2022-12-15,2166,2022-11-14,-0.1866043899548419,-0.1926186712609329,0.1431741647365425
2021,NVDA,2024-05-20,169,2023-12-15,0.2022125116141607,0.347981863087631,0.2852611333403669
2022,TSLA,2024-02-14,2010,2023-12-14,0.0281913778203759,-0.1589820718726082,-0.1439039151551988
2023,AAPL,2024-03-08,2137,2023-09-13,0.0116678266849751,-0.0242136269679557,0.1079870810432734
2024,AAPL,2024-03-08,452,2024-02-10,0.0116678266849751,-0.0242136269679557,0.1079870810432734
2025,TSLA,2026-02-28,1912,2025-12-21,0.0003110322669254,-0.0283555900496131,0.0195726772146989
2026,TSLA,2024-01-16,2016,2022-12-15,-0.069882905591049,-0.191651907909782,-0.3490848391179438
2027,AAPL,2024-01-16,312,2023-02-03,0.0419898607849051,-0.0456644146871598,-0.139938126471583
2028,TSLA,2024-04-18,62,2023-07-21,0.1271154190170045,0.1237014721812888,0.4928303672716774
2029,AMC,2023-08-11,240,2023-03-28,-0.201901550304876,-0.8568463611771617,-0.8113438321698864
2030,AMC,2023-08-11,240,2023-03-28,-0.201901550304876,-0.8568463611771617,-0.8113438321698864
2031,AMC,2023-08-11,240,2023-03-28,-0.201901550304876,-0.8568463611771617,-0.8113438321698864
2032,AMC,2023-08-11,240,2023-03-28,-0.201901550304876,-0.8568463611771617,-0.8113438321698864
2033,AMC,2023-08-11,240,2023-03-28,-0.201901550304876,-0.8568463611771617,-0.8113438321698864
2034,AMC,2023-08-11,240,2023-03-28,-0.201901550304876,-0.8568463611771617,-0.8113438321698864
2035,AMC,2023-08-11,240,2023-03-28,-0.201901550304876,-0.8568463611771617,-0.8113438321698864
2036,AMC,2023-08-11,240,2023-03-28,-0.201901550304876,-0.8568463611771617,-0.8113438321698864
2037,TSLA,2024-04-23,408,2024-04-12,0.2740535821402178,0.1970654681749308,0.4190629672202683
2038,TSLA,2024-04-23,1248,2024-03-09,0.2740535821402178,0.1970654681749308,0.4190629672202683
2039,TSLA,2024-04-23,238,2023-04-21,0.2740535821402178,0.1970654681749308,0.4190629672202683
2040,TSLA,2024-04-23,2312,2023-10-28,0.2740535821402178,0.1970654681749308,0.4190629672202683
2041,TSLA,2024-04-23,2061,2024-02-13,0.2740535821402178,0.1970654681749308,0.4190629672202683
2042,TSLA,2024-04-23,1988,2024-01-29,0.2740535821402178,0.1970654681749308,0.4190629672202683
2043,AMC,2023-08-22,240,2023-03-28,-0.597285304502613,-0.6860835892591008,-0.7596408263332322
2044,TSLA,2024-04-25,1987,2024-01-29,0.0547037186020165,0.0016974392983901,0.2067528363681046
2045,AMC,2023-08-24,2035,2023-08-11,-0.1574613544599509,-0.4263655338295223,-0.5587415618182494
2046,AMC,2023-08-24,2036,2023-08-11,-0.1574613544599509,-0.4263655338295223,-0.5587415618182494
2047,AMC,2023-08-24,2034,2023-08-11,-0.1574613544599509,-0.4263655338295223,-0.5587415618182494
2048,AMC,2023-08-24,2032,2023-08-11,-0.1574613544599509,-0.4263655338295223,-0.5587415618182494
2049,AMC,2023-08-24,2033,2023-08-11,-0.1574613544599509,-0.4263655338295223,-0.5587415618182494
2050,AMC,2023-08-24,2031,2023-08-11,-0.1574613544599509,-0.4263655338295223,-0.5587415618182494
2051,AMC,2023-08-24,240,2023-03-28,-0.1574613544599509,-0.4263655338295223,-0.5587415618182494
2052,AMZN,2024-10-28,560,2024-07-04,0.0581999779599861,0.0692259588880439,0.2003137566705204
2053,AMZN,2024-10-28,1226,2024-06-04,0.0581999779599861,0.0692259588880439,0.2003137566705204
2054,TSLA,2024-10-28,2022,2024-02-14,-0.0559576813282708,0.2543226657420376,0.4796304430928224
2055,TSLA,2023-09-11,2018,2022-12-15,-0.0230797923264752,-0.0088059782380199,-0.1385278658124692
2056,TSLA,2024-02-13,1174,2023-10-02,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2057,TSLA,2024-02-13,667,2023-12-15,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2058,TSLA,2024-02-13,18,2023-08-18,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2059,TSLA,2024-02-13,2286,2023-10-31,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2060,TSLA,2024-02-13,269,2023-05-12,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2061,TSLA,2024-02-13,2293,2023-05-22,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2062,TSLA,2024-02-13,2321,2024-01-17,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2063,TSLA,2024-02-13,2310,2023-10-28,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2064,TSLA,2024-02-13,2007,2023-11-28,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2065,TSLA,2024-02-13,110,2024-01-25,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2066,TSLA,2024-02-13,456,2024-02-10,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2067,TSLA,2024-02-13,52,2023-04-14,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2068,TSLA,2024-02-13,2320,2024-01-17,0.0520824866178981,-0.1591839919893066,-0.0975901644480322
2069,AAPL,2024-02-13,377,2023-10-21,-0.0210344635745249,-0.1073071464185766,-0.0481409152768137
2070,AAPL,2024-02-13,376,2023-10-21,-0.0210344635745249,-0.1073071464185766,-0.0481409152768137
2071,AAPL,2024-02-13,2027,2024-01-16,-0.0210344635745249,-0.1073071464185766,-0.0481409152768137
2072,AAPL,2024-02-13,2132,2023-09-13,-0.0210344635745249,-0.1073071464185766,-0.0481409152768137
2073,AAPL,2024-02-13,292,2023-08-12,-0.0210344635745249,-0.1073071464185766,-0.0481409152768137
2074,MSFT,2024-02-13,2088,2023-03-07,-0.0146937337100644,0.0062099555296057,-0.035333389533356
2075,NVDA,2024-02-13,622,2024-02-02,-0.0708869306265848,0.1770935587602786,0.2042099541913657
2076,TSLA,2024-12-16,2037,2024-04-23,-0.0533760391429262,-0.0670098913158887,-0.424814720965411
2077,AMD,2025-06-13,1435,2024-08-02,0.1072822208782571,0.3294136323979302,0.2770720953664798
2078,AMD,2025-06-13,1974,2024-07-12,0.1072822208782571,0.3294136323979302,0.2770720953664798
2079,AMD,2025-06-13,1681,2025-02-04,0.1072822208782571,0.3294136323979302,0.2770720953664798
2080,AMD,2025-07-29,1552,2025-07-08,-0.0061641547370924,-0.0760022917458591,0.3817573205260229
2081,SOFI,2025-07-29,840,2025-06-11,-0.0269171618021686,0.0963875339667346,0.2576187459936168
2082,AAPL,2025-07-29,1559,2024-11-01,-0.0280471606325196,0.0743137049276783,0.1921298796014805
2083,AAPL,2024-05-06,259,2023-06-09,0.018138981463702,0.0443494428316466,0.1279272257557797
2084,AAPL,2024-05-06,225,2023-04-07,0.018138981463702,0.0443494428316466,0.1279272257557797
2085,AAPL,2024-05-06,382,2024-05-03,0.018138981463702,0.0443494428316466,0.1279272257557797
2086,AAPL,2024-05-06,37,2023-09-08,0.018138981463702,0.0443494428316466,0.1279272257557797
2087,DIS,2023-03-07,1863,2022-11-18,-0.0411199110347576,-0.0187514782587898,-0.148479558105196
2088,MSFT,2023-03-07,765,2022-10-15,0.0425470017374062,0.0914559401323535,0.2369707609561504
2089,AMZN,2023-03-07,231,2023-02-16,0.0306378175643436,0.0533732294572038,0.2745690073783193
2090,GOOGL,2023-03-07,2252,2022-09-20,0.0175926999723367,0.0857085382336291,0.2775569222511411
2091,AMD,2025-08-06,1936,2024-12-10,0.1114410088847905,-0.0962941877222646,0.4628614549259717
2092,NVDA,2025-08-06,911,2024-12-20,-0.007043243305848,-0.0919628146980813,0.0374049152172371
