event_id,ticker,company_name,event_date,window_pm1,window_pm3,window_pm5,filing_count_pm1,filing_count_pm3,filing_count_pm5,material_filing_flag_pm1,material_filing_flag_pm3,material_filing_flag_pm5,material_form_types,nearest_filing_date,nearest_form_type,sec_confounded_flag,sec_clean_flag,query_status,reason_codes
16,GOOGL,Alphabet,2024-01-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,9,False,False,False,,2024-01-10,4,False,True,ok,
17,TSLA,Tesla,2024-01-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-01-02,8-K,False,True,ok,
18,TSLA,Tesla,2023-08-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-08-28,144,False,True,ok,
19,AAPL,Apple,2023-08-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-08-08,4,False,True,ok,
20,AMZN,Amazon,2023-03-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,False,False,False,,2023-03-03,4,False,True,ok,
21,NVDA,Nvidia,2025-08-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,4,4,True,True,True,10-Q;8-K,2025-08-27,10-Q,True,False,ok,material_filing_pm5
22,NVDA,Nvidia,2025-08-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,4,4,True,True,True,10-Q;8-K,2025-08-27,10-Q,True,False,ok,material_filing_pm5
23,DIS,Disney,2023-10-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,10,10,False,False,False,,2023-10-03,4,False,True,ok,
24,AMD,,2023-10-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2023-10-04,CORRESP,False,True,ok,
25,MSFT,Microsoft,2023-10-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2023-10-11,8-K,True,False,ok,material_filing_pm5
26,AAPL,Apple,2023-10-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,11,14,False,False,False,,2023-10-06,144,False,True,ok,
27,AAPL,Apple,2024-12-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,False,False,False,,2024-12-18,4,False,True,ok,
28,NVDA,Nvidia,2023-05-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,8,8,True,True,True,10-Q;8-K,2023-05-24,8-K,True,False,ok,material_filing_pm5
29,NFLX,Netflix,2023-07-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,19,False,False,False,,2023-07-28,4,False,True,ok,
30,MSFT,Microsoft,2023-07-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,4,True,True,True,10-K;8-K,2023-07-27,10-K,True,False,ok,material_filing_pm5
31,NFLX,Netflix,2023-08-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-09-01,144,False,True,ok,
32,NFLX,Netflix,2023-08-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-09-01,144,False,True,ok,
33,MSFT,Microsoft,2023-08-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-09-01,144,False,True,ok,
34,AAPL,Apple,2023-09-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-09-19,4,False,True,ok,
35,AAPL,Apple,2023-09-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-09-19,4,False,True,ok,
36,AAPL,Apple,2023-09-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-09-19,4,False,True,ok,
37,AAPL,Apple,2023-09-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-09-19,4,False,True,ok,
38,AAPL,Apple,2023-09-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-09-19,4,False,True,ok,
39,AAPL,Apple,2023-09-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-09-19,4,False,True,ok,
40,AMD,,2025-07-11,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2025-07-15,144,False,True,ok,
41,AMZN,Amazon,2023-09-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,2,False,False,False,,2023-10-04,4,False,True,ok,
42,MSFT,Microsoft,2023-09-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-10-11,8-K,False,True,ok,
43,MSFT,Microsoft,2023-09-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-10-11,8-K,False,True,ok,
44,NVDA,Nvidia,2025-10-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,7,12,False,False,False,,2025-10-06,144,False,True,ok,
45,MSFT,Microsoft,2023-07-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2023-07-03,8-K,True,False,ok,material_filing_pm5
46,AAPL,Apple,2023-11-20,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2023-11-20,4,False,True,ok,
47,AAPL,Apple,2023-11-20,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2023-11-20,4,False,True,ok,
48,UBER,Uber,2023-11-20,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,6,10,False,True,True,8-K,2023-11-20,4,True,False,ok,material_filing_pm5
49,PYPL,PayPal,2023-08-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,3,False,True,True,10-Q;8-K,2023-08-08,8-K,True,False,ok,material_filing_pm5
50,MSFT,Microsoft,2024-11-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,5,False,True,True,10-Q;8-K,2024-10-30,10-Q,True,False,ok,material_filing_pm5
51,MSFT,Microsoft,2024-11-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,5,False,True,True,10-Q;8-K,2024-10-30,10-Q,True,False,ok,material_filing_pm5
52,TSLA,Tesla,2023-04-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,3,False,False,True,8-K,2023-04-11,3,True,False,ok,material_filing_pm5
53,MSFT,Microsoft,2023-04-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2023-04-18,4,False,True,ok,
54,NVDA,Nvidia,2024-02-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-01-26,SC 13G/A,False,True,ok,
55,AMZN,Amazon,2024-02-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,6,7,True,True,True,10-K;8-K,2024-02-01,8-K,True,False,ok,material_filing_pm5
56,NVDA,Nvidia,2025-08-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,4,False,True,True,10-Q;8-K,2025-08-27,10-Q,True,False,ok,material_filing_pm5
57,NVDA,Nvidia,2025-08-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,4,False,True,True,10-Q;8-K,2025-08-27,10-Q,True,False,ok,material_filing_pm5
58,TSLA,Tesla,2023-08-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,4,5,True,True,True,8-K,2023-08-07,8-K,True,False,ok,material_filing_pm5
59,AMZN,Amazon,2023-08-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,3,6,False,True,True,10-Q;8-K,2023-08-08,4,True,False,ok,material_filing_pm5
60,NVDA,Nvidia,2025-08-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,6,True,True,True,10-Q;8-K,2025-08-29,144,True,False,ok,material_filing_pm5
61,GOOGL,Alphabet,2025-08-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,5,5,False,False,False,,2025-08-28,144,False,True,ok,
62,TSLA,Tesla,2023-07-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,3,3,True,True,True,10-Q;8-K,2023-07-20,8-K,True,False,ok,material_filing_pm5
63,MSFT,Microsoft,2023-10-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,3,4,False,True,True,10-Q;8-K,2023-10-26,PX14A6G,True,False,ok,material_filing_pm5
64,GOOGL,Alphabet,2023-10-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,6,8,True,True,True,10-Q;8-K,2023-10-26,4,True,False,ok,material_filing_pm5
65,TSLA,Tesla,2023-10-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,4,False,True,True,10-Q,2023-10-27,144,True,False,ok,material_filing_pm5
66,SOFI,SoFi,2025-09-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,13,False,False,False,,2025-09-10,144,False,True,ok,
67,NVDA,Nvidia,2025-09-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,11,17,False,False,False,,2025-09-12,144,False,True,ok,
68,NFLX,Netflix,2026-03-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",13,16,18,False,False,True,8-K,2026-03-03,4,True,False,ok,material_filing_pm5
69,NVDA,Nvidia,2025-08-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2025-08-18,4,False,True,ok,
70,MSFT,Microsoft,2025-08-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2025-08-18,4,False,True,ok,
71,DIS,Disney,2026-02-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,4,5,True,True,True,424B2;424B5;8-K,2026-02-12,8-K,True,False,ok,material_filing_pm5
72,UBER,Uber,2025-07-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,11,11,False,False,False,,2025-07-14,4,False,True,ok,
73,NFLX,Netflix,2023-04-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,5,5,True,True,True,10-Q;8-K;DEF 14A,2023-04-18,8-K,True,False,ok,material_filing_pm5
74,NFLX,Netflix,2023-04-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,5,5,True,True,True,10-Q;8-K;DEF 14A,2023-04-18,8-K,True,False,ok,material_filing_pm5
75,GOOGL,Alphabet,2023-04-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,6,7,False,True,True,8-K;DEF 14A,2023-04-20,8-K,True,False,ok,material_filing_pm5
76,NVDA,Nvidia,2024-02-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,6,10,True,True,True,10-K;8-K,2024-02-23,144,True,False,ok,material_filing_pm5
77,MSFT,Microsoft,2026-03-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,9,9,False,False,False,,2026-03-06,144,False,True,ok,
78,AMZN,Amazon,2026-03-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,5,False,False,True,424B5,2026-03-04,4,True,False,ok,material_filing_pm5
79,DIS,Disney,2024-08-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,3,3,False,True,True,10-Q;8-K,2024-08-09,4,True,False,ok,material_filing_pm5
80,PYPL,PayPal,2025-09-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,2,False,False,False,,2025-09-15,4,False,True,ok,
81,META,Meta,2025-09-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,6,7,False,False,False,,2025-09-17,4,False,True,ok,
82,DIS,Disney,2023-09-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2023-09-19,8-K,True,False,ok,material_filing_pm5
83,AAPL,Apple,2023-09-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2023-09-19,4,False,True,ok,
84,GOOGL,Alphabet,2025-07-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,4,6,True,True,True,10-Q;8-K,2025-07-24,10-Q,True,False,ok,material_filing_pm5
85,NVDA,Nvidia,2023-07-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,True,True,True,8-K,2023-07-24,8-K,True,False,ok,material_filing_pm5
86,NVDA,Nvidia,2023-07-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,True,True,True,8-K,2023-07-24,8-K,True,False,ok,material_filing_pm5
87,GOOGL,Alphabet,2025-08-20,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,5,7,False,False,False,,2025-08-20,144,False,True,ok,
88,META,Meta,2026-02-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,8,13,False,False,False,,2026-02-24,4,False,True,ok,
89,GOOGL,Alphabet,2023-03-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,2,False,False,False,,2023-03-16,4,False,True,ok,
90,GOOGL,Alphabet,2023-03-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,2,False,False,False,,2023-03-16,4,False,True,ok,
91,AAPL,Apple,2023-03-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,9,9,False,False,False,,2023-03-16,SD,False,True,ok,
92,AAPL,Apple,2023-03-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,9,9,False,False,False,,2023-03-16,SD,False,True,ok,
93,NFLX,Netflix,2023-03-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-03-02,4,False,True,ok,
94,NVDA,Nvidia,2023-03-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,13,13,False,False,False,,2023-03-17,4,False,True,ok,
95,MSFT,Microsoft,2023-07-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,2,False,False,True,8-K,2023-07-18,4,True,False,ok,material_filing_pm5
96,NVDA,Nvidia,2023-07-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,True,True,8-K,2023-07-24,8-K,True,False,ok,material_filing_pm5
97,NVDA,Nvidia,2023-11-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,4,10,False,True,True,10-Q;8-K,2023-11-24,144,True,False,ok,material_filing_pm5
98,AAPL,Apple,2023-11-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2023-11-20,4,False,True,ok,
99,MSFT,Microsoft,2023-11-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2023-11-20,PX14A6G,False,True,ok,
100,NVDA,Nvidia,2025-08-13,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,7,10,False,False,False,,2025-08-13,4,False,True,ok,
101,NVDA,Nvidia,2025-08-13,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,7,10,False,False,False,,2025-08-13,4,False,True,ok,
102,NVDA,Nvidia,2023-02-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,5,5,True,True,True,10-K;8-K,2023-02-24,10-K,True,False,ok,material_filing_pm5
103,NFLX,Netflix,2023-02-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,15,False,False,False,,2023-03-02,4,False,True,ok,
104,MSFT,Microsoft,2023-02-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,8,False,False,False,,2023-03-02,4,False,True,ok,
105,AMZN,Amazon,2023-02-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,5,5,False,False,False,,2023-02-24,4,False,True,ok,
106,GOOGL,Alphabet,2023-02-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,4,False,False,False,,2023-02-27,3,False,True,ok,
107,TSLA,Tesla,2023-01-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,3,True,True,True,10-K;8-K,2023-01-25,8-K,True,False,ok,material_filing_pm5
108,TSLA,Tesla,2023-01-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,3,True,True,True,10-K;8-K,2023-01-25,8-K,True,False,ok,material_filing_pm5
109,NVDA,Nvidia,2025-08-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,9,11,False,True,True,8-K,2025-08-07,144,True,False,ok,material_filing_pm5
110,TSLA,Tesla,2024-01-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,4,True,True,True,10-K;8-K,2024-01-25,UPLOAD,True,False,ok,material_filing_pm5
111,AMZN,Amazon,2026-02-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,9,False,False,False,,2026-02-18,4,False,True,ok,
112,META,Meta,2026-02-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",17,21,22,False,False,False,,2026-02-18,4,False,True,ok,
113,MSFT,Microsoft,2024-08-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,3,False,True,True,10-K;8-K,2024-07-30,10-K,True,False,ok,material_filing_pm5
114,NVDA,Nvidia,2025-07-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,10,13,False,False,False,,2025-07-16,144,False,True,ok,
115,NVDA,Nvidia,2025-07-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,10,13,False,False,False,,2025-07-16,144,False,True,ok,
116,AMD,,2025-07-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,False,False,False,,2025-07-17,4,False,True,ok,
117,NVDA,Nvidia,2024-02-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,2,False,False,False,,2024-02-09,SC 13G/A,False,True,ok,
118,GOOGL,Alphabet,2024-02-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",9,9,20,True,True,True,8-K,2024-02-08,4,True,False,ok,material_filing_pm5
119,AMD,,2023-01-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,3,False,False,True,8-K,2023-01-31,3,True,False,ok,material_filing_pm5
120,TSLA,Tesla,2023-07-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,5,False,True,True,8-K,2023-07-05,144,True,False,ok,material_filing_pm5
121,GOOGL,Alphabet,2023-07-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",9,10,12,False,False,False,,2023-07-05,4,False,True,ok,
122,MSFT,Microsoft,2023-07-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2023-07-03,8-K,True,False,ok,material_filing_pm5
123,AAPL,Apple,2023-07-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-08-03,8-K,False,True,ok,
124,AMZN,Amazon,2023-07-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,4,5,False,False,False,,2023-07-07,144,False,True,ok,
125,GOOGL,Alphabet,2023-07-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",8,11,14,False,False,False,,2023-07-06,4,False,True,ok,
126,GOOGL,Alphabet,2025-08-19,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,5,9,False,False,False,,2025-08-20,144,False,True,ok,
127,NVDA,Nvidia,2025-08-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,6,True,True,True,10-Q;8-K,2025-08-29,144,True,False,ok,material_filing_pm5
128,GOOGL,Alphabet,2025-08-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,5,5,False,False,False,,2025-08-28,144,False,True,ok,
129,GOOGL,Alphabet,2025-09-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,5,5,True,True,True,8-K,2025-09-05,4,True,False,ok,material_filing_pm5
130,AAPL,Apple,2023-03-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,5,False,False,False,,2023-04-04,4,False,True,ok,
131,AMZN,Amazon,2023-02-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,5,True,True,True,10-K;8-K,2023-02-02,8-K,True,False,ok,material_filing_pm5
132,PYPL,PayPal,2025-09-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2025-09-02,4,False,True,ok,
133,AAPL,Apple,2025-09-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2025-08-29,4,False,True,ok,
134,TSLA,Tesla,2023-11-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-10-31,4,False,True,ok,
135,NVDA,Nvidia,2025-07-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,10,13,False,False,False,,2025-07-16,144,False,True,ok,
136,AMD,,2026-02-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,12,False,True,True,8-K,2026-02-24,8-K,True,False,ok,material_filing_pm5
137,AMD,,2026-02-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,12,False,True,True,8-K,2026-02-24,8-K,True,False,ok,material_filing_pm5
138,PYPL,PayPal,2025-08-19,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,False,False,False,,2025-08-19,144,False,True,ok,
139,PYPL,PayPal,2025-08-19,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,False,False,False,,2025-08-19,144,False,True,ok,
140,SOFI,SoFi,2025-08-19,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,5,False,False,False,,2025-08-18,4,False,True,ok,
141,GOOGL,Alphabet,2025-08-19,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,5,9,False,False,False,,2025-08-20,144,False,True,ok,
142,AAPL,Apple,2023-09-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2023-09-19,4,False,True,ok,
143,AMZN,Amazon,2023-09-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,4,False,False,False,,2023-09-22,4,False,True,ok,
144,GOOGL,Alphabet,2023-09-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,9,False,False,False,,2023-09-25,144,False,True,ok,
145,TSLA,Tesla,2023-09-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,2,False,False,False,,2023-09-26,UPLOAD,False,True,ok,
146,TSLA,Tesla,2023-09-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,2,False,False,False,,2023-09-26,UPLOAD,False,True,ok,
147,NVDA,Nvidia,2023-02-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2023-02-22,8-K,True,False,ok,material_filing_pm5
148,AMD,,2026-02-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,3,True,True,True,8-K,2026-02-26,4,True,False,ok,material_filing_pm5
149,NVDA,Nvidia,2026-03-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,6,7,False,False,False,,2026-03-13,144,False,True,ok,
150,AMD,,2025-08-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,11,20,False,False,False,,2025-08-15,144,False,True,ok,
151,NVDA,Nvidia,2025-08-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,3,False,False,True,10-Q;8-K,2025-08-18,4,True,False,ok,material_filing_pm5
152,MSFT,Microsoft,2024-08-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-08-21,8-K,False,True,ok,
153,MSFT,Microsoft,2024-08-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-08-21,8-K,False,True,ok,
154,MSFT,Microsoft,2024-08-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-08-21,8-K,False,True,ok,
155,MSFT,Microsoft,2024-08-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-08-21,8-K,False,True,ok,
156,MSFT,Microsoft,2024-08-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-08-21,8-K,False,True,ok,
157,MSFT,Microsoft,2024-08-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-08-21,8-K,False,True,ok,
158,TSLA,Tesla,2025-09-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,14,16,False,True,True,DEF 14A,2025-09-15,144,True,False,ok,material_filing_pm5
159,TSLA,Tesla,2025-09-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,14,16,False,True,True,DEF 14A,2025-09-15,144,True,False,ok,material_filing_pm5
160,NVDA,Nvidia,2025-09-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,10,27,False,False,False,,2025-09-15,4,False,True,ok,
161,NVDA,Nvidia,2025-09-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,10,27,False,False,False,,2025-09-15,4,False,True,ok,
162,AMD,,2025-08-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-Q;8-K,2025-08-05,8-K,True,False,ok,material_filing_pm5
163,GOOGL,Alphabet,2025-08-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,8,10,False,False,False,,2025-08-05,4,False,True,ok,
164,AMZN,Amazon,2025-08-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,4,False,False,True,10-Q;8-K,2025-08-05,4,True,False,ok,material_filing_pm5
