event_id,video_id,ticker,event_date,in_v1_locked_sample,in_v2_live_sample,v1_only,v2_only,shared,notes
1790,Msk4jV-NMi4,SHOP,2026-02-18,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1791,RUuCGXBMBts,AMZN,2026-04-17,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1792,T2II8itYQLY,GOOGL,2026-01-12,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1793,VkegraEo8N8,UBER,2026-05-09,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1794,YnIhU8buVqM,PLTR,2026-01-21,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1795,ZoNdAG4wL_M,NFLX,2026-01-04,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1796,b3IcD1Ki3mw,META,2026-05-09,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1797,b3IcD1Ki3mw,META,2026-05-09,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1798,b3IcD1Ki3mw,META,2026-05-09,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1799,cQ3VZJJDwI4,GOOGL,2023-08-25,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1800,iE0ya4QEP6M,GOOGL,2026-04-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1801,iOJ34Usmi7c,PYPL,2026-05-05,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1802,iOJ34Usmi7c,PYPL,2026-05-05,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1803,iOJ34Usmi7c,MSFT,2026-05-05,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1804,iOJ34Usmi7c,SHOP,2026-05-05,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1805,pqQ-v51DN9U,MSFT,2026-04-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1806,urKw6UgHy7U,META,2026-04-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1807,urKw6UgHy7U,GOOGL,2026-04-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1808,xEd3BKPx_5w,META,2026-03-13,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1809,yMcHC559ms0,SOFI,2026-04-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1810,yyMU6QkRdX4,NFLX,2026-04-16,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1811,VxullUlwyfk,AMD,2026-05-05,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1812,VxullUlwyfk,NVDA,2026-05-05,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1813,VxullUlwyfk,GOOGL,2026-05-05,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1814,mnJf3yEipI8,GOOGL,2026-04-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1815,ZT5Y9OWWduo,META,2026-03-17,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1816,ZT5Y9OWWduo,META,2026-03-17,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1817,ZT5Y9OWWduo,META,2026-03-17,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1818,37HErhv0PDw,AAPL,2025-06-27,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1819,8YAO5OMzEqo,TSLA,2026-05-04,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1820,BxDjTZzN_vw,GOOGL,2026-02-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1821,DspkdrYD3mE,PLTR,2026-04-10,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1822,HnhI8RqeZPU,META,2026-05-02,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1823,IuqZ4FVA3ck,META,2026-05-08,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1824,IuqZ4FVA3ck,META,2026-05-08,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1825,IuqZ4FVA3ck,META,2026-05-08,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1826,IuqZ4FVA3ck,SOFI,2026-05-08,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1827,IuqZ4FVA3ck,NFLX,2026-05-08,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1828,JpGyIp6-Icw,NVDA,2026-04-27,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1829,JpGyIp6-Icw,NVDA,2026-04-27,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1830,N2AKFXEJrmw,GOOGL,2026-05-05,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1831,U3eGEycHccU,TSLA,2026-03-21,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1832,XR57WlqX4iM,DIS,2025-04-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1833,XR57WlqX4iM,DIS,2025-04-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1834,ZdxSfpyE3io,AMZN,2025-12-31,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1835,_vefC6wbulo,AMZN,2026-04-28,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1836,ha595tW5ZYI,NVDA,2026-04-04,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1837,j0UlfSd4mj0,NVDA,2026-05-11,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1838,ogRgEob9-pY,AMZN,2026-05-04,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1839,t07A312EiCo,AMD,2026-04-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1840,t07A312EiCo,NVDA,2026-04-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1841,TWbl-PTpWUY,TSLA,2025-05-14,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1842,3UksR3ghPi4,NVDA,2025-09-02,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1843,3cZ0meXHFSU,META,2025-06-26,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1844,OALvs2pdQfY,GOOGL,2025-07-04,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1845,WQRRgjZvw48,NVDA,2025-08-25,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1846,zCnBQKLEAmo,META,2025-06-07,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1847,1kkYirZWToE,TSLA,2021-05-14,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1848,yHaFZjH1po8,SQ,2020-11-20,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1849,2EsN8-iGb9I,AMZN,2020-07-17,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1850,DgzWuS5_XyI,TSLA,2020-06-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1851,Zxz4CiEoyeE,TSLA,2020-06-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1852,qSAEtgOMcUc,TSLA,2020-06-05,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1853,lAjQ0a8EFLg,TSLA,2020-06-01,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1854,vq2OzoJ-xSk,TSLA,2020-05-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1855,wBjBs0VibaY,GOOGL,2023-10-27,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1856,nKHzfQd4lOo,NVDA,2024-12-28,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1857,nKHzfQd4lOo,NVDA,2024-12-28,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1858,dsVxaGMD2q8,MSFT,2024-07-14,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1859,wwIh2NK3GMM,META,2026-04-09,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1860,8ZllCsuVEaM,MSFT,2025-10-11,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1861,JooqHEF0kBo,AMC,2024-05-31,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1862,JooqHEF0kBo,AMC,2024-05-31,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1863,BL_L4hHBTLc,DIS,2022-11-18,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1864,kG6MzOFT9RM,SHOP,2023-01-08,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1865,gaG787XWIXc,AAPL,2023-08-18,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1866,5T_EgAUWhhg,TSLA,2021-08-02,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1867,Q91eWzrwLeY,AMD,2025-11-24,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1868,fIcWfHikAOo,AMD,2025-11-07,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1869,kLq9UBVTUYY,MSFT,2024-12-04,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1870,9ykRV2OMPbE,NVDA,2023-03-21,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1871,AqZbO8Ojhmw,AMZN,2022-11-04,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1872,Uf85jlmd5_4,NVDA,2023-08-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1873,Uf85jlmd5_4,MSFT,2023-08-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1874,HFxdNdd1BW0,GOOGL,2023-12-18,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1875,HFxdNdd1BW0,GOOGL,2023-12-18,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1876,HFxdNdd1BW0,AMD,2023-12-18,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1877,HFxdNdd1BW0,TSLA,2023-12-18,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1878,daw3A_OI1ac,TSLA,2022-01-20,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1879,HEvRiI2r2lQ,AMZN,2025-01-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1880,HEvRiI2r2lQ,NVDA,2025-01-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1881,Md0F7Bvwtz4,NVDA,2025-12-12,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1882,V-T-k1pK4LY,GOOGL,2025-12-31,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1883,y-EbYtfeI5o,META,2026-02-16,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1884,y-EbYtfeI5o,PYPL,2026-02-16,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1885,y-EbYtfeI5o,PYPL,2026-02-16,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1886,y-EbYtfeI5o,PYPL,2026-02-16,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1887,y-EbYtfeI5o,PYPL,2026-02-16,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1888,y-EbYtfeI5o,NVDA,2026-02-16,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1889,gpxJkp9Dv0k,MSFT,2026-03-03,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1890,gpxJkp9Dv0k,MSFT,2026-03-03,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1891,jkF0tlSV5qk,MSFT,2026-03-26,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1892,MDcoPZ5cAbg,SOFI,2026-04-07,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1893,ljWJDprZM4o,AMD,2026-04-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1894,ljWJDprZM4o,AMD,2026-04-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1895,ljWJDprZM4o,AMD,2026-04-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1896,bsXdpDzDTqk,AMD,2026-04-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1897,uydkWBlPHg0,TSLA,2025-02-11,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1898,uydkWBlPHg0,TSLA,2025-02-11,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1899,uydkWBlPHg0,TSLA,2025-02-11,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1900,uydkWBlPHg0,TSLA,2025-02-11,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1901,uydkWBlPHg0,TSLA,2025-02-11,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1902,c_FA16k8i_c,GOOGL,2025-10-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1903,c_FA16k8i_c,GOOGL,2025-10-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1904,c_FA16k8i_c,AAPL,2025-10-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1905,c_FA16k8i_c,AAPL,2025-10-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1906,RS9uOBSp_iU,AMZN,2026-01-31,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1907,gV_ofJTp8vA,NVDA,2026-03-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1908,0rYWdlmhOag,AMZN,2026-04-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1909,0rYWdlmhOag,AMZN,2026-04-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1910,I6loWAUoXuE,PYPL,2024-10-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1911,1vMAWsYU0ng,TSLA,2025-09-01,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1912,3DZMUqKAc0w,TSLA,2025-12-21,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1913,v_IZ6Z7jFO0,TSLA,2025-12-17,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1914,vNkpBE68i5M,PYPL,2026-04-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1915,KsKKUwxSOI8,GOOGL,2025-11-09,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1916,c1R83JYNJQ4,NVDA,2025-10-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1917,c1R83JYNJQ4,NVDA,2025-10-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1918,c1R83JYNJQ4,AAPL,2025-10-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1919,c1R83JYNJQ4,GOOGL,2025-10-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1920,c1R83JYNJQ4,AMZN,2025-10-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1921,aHQCPfkjsc8,NVDA,2026-02-26,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1922,aHQCPfkjsc8,NVDA,2026-02-26,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1923,MECPdeRM03M,AAPL,2026-04-21,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1924,vljvbEyhsHg,TSLA,2026-04-23,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1925,Bh0WFgMNWS4,TSLA,2024-10-23,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1926,Bh0WFgMNWS4,TSLA,2024-10-23,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1927,Bh0WFgMNWS4,TSLA,2024-10-23,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1928,Bh0WFgMNWS4,TSLA,2024-10-23,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1929,Bh0WFgMNWS4,TSLA,2024-10-23,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1930,Bh0WFgMNWS4,TSLA,2024-10-23,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1931,Bh0WFgMNWS4,NVDA,2024-10-23,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1932,Bh0WFgMNWS4,NVDA,2024-10-23,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1933,Bh0WFgMNWS4,NVDA,2024-10-23,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1934,Bh0WFgMNWS4,AAPL,2024-10-23,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1935,x3Uw6BppRb4,AMD,2024-12-10,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1936,x3Uw6BppRb4,AMD,2024-12-10,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1937,x3Uw6BppRb4,AMD,2024-12-10,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1938,x3Uw6BppRb4,AMD,2024-12-10,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1939,x3Uw6BppRb4,AMD,2024-12-10,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1940,x3Uw6BppRb4,SHOP,2024-12-10,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1941,x3Uw6BppRb4,TSLA,2024-12-10,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1942,x3Uw6BppRb4,PYPL,2024-12-10,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1943,nYWHivR6hdM,COIN,2025-11-05,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1944,xiK_zuUwpSc,UBER,2025-11-06,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1945,mC9GZkoXaOk,SOFI,2026-02-27,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1946,Iz7leDWCmHU,AAPL,2026-04-10,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1947,bYSosJ-t4Rk,AMD,2025-10-04,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1948,paKnoskDdbk,TSLA,2024-10-28,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1949,9DANrNUHzSM,TSLA,2024-07-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1950,9DANrNUHzSM,MSFT,2024-07-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1951,En_k9XZCTQc,META,2026-01-01,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1952,NFFMAJnvop8,TSLA,2026-01-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1953,nDHhN9YQEMQ,TSLA,2024-07-06,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1954,nDHhN9YQEMQ,TSLA,2024-07-06,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1955,oi_sc__iBVM,AAPL,2024-08-24,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1956,oi_sc__iBVM,AAPL,2024-08-24,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1957,oi_sc__iBVM,AAPL,2024-08-24,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1958,oi_sc__iBVM,AAPL,2024-08-24,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1959,oi_sc__iBVM,AAPL,2024-08-24,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1960,ZhL002qy2lo,TSLA,2026-02-25,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1961,rImoL62xd5M,TSLA,2026-01-30,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1962,3yNC-hV4XeQ,NVDA,2024-09-05,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1963,iL5_zy2PCsA,AAPL,2024-12-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1964,7_8t4ietHaw,TSLA,2026-01-28,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1965,7_8t4ietHaw,NVDA,2026-01-28,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1966,7_8t4ietHaw,AAPL,2026-01-28,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1967,7_8t4ietHaw,META,2026-01-28,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1968,TjnN1HYrORI,TSLA,2024-07-27,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1969,TjnN1HYrORI,TSLA,2024-07-27,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1970,TjnN1HYrORI,GOOGL,2024-07-27,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1971,TWfBbgfxarA,NVDA,2024-07-12,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1972,TWfBbgfxarA,NVDA,2024-07-12,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1973,TWfBbgfxarA,NVDA,2024-07-12,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1974,TWfBbgfxarA,AMD,2024-07-12,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1975,xGytjbBLnWA,AMD,2024-03-09,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1976,xGytjbBLnWA,NVDA,2024-03-09,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1977,wnCQ4ICBIfc,AMD,2024-01-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1978,wnCQ4ICBIfc,AMD,2024-01-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1979,wnCQ4ICBIfc,AMD,2024-01-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1980,wnCQ4ICBIfc,NVDA,2024-01-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1981,wnCQ4ICBIfc,NVDA,2024-01-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1982,wWpApU_SLeY,TSLA,2024-01-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1983,wWpApU_SLeY,TSLA,2024-01-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1984,wWpApU_SLeY,TSLA,2024-01-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1985,wWpApU_SLeY,TSLA,2024-01-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1986,wWpApU_SLeY,TSLA,2024-01-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1987,wWpApU_SLeY,TSLA,2024-01-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1988,wWpApU_SLeY,TSLA,2024-01-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1989,wWpApU_SLeY,TSLA,2024-01-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1990,wWpApU_SLeY,TSLA,2024-01-29,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1991,tZfS0V7i0Do,TSLA,2022-10-25,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1992,tZfS0V7i0Do,TSLA,2022-10-25,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1993,AWOZIz8wUzo,TSLA,2026-01-12,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1994,f4djIqbt5ik,GOOGL,2024-01-31,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1995,f4djIqbt5ik,MSFT,2024-01-31,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1996,f4djIqbt5ik,DIS,2024-01-31,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1997,hewlGP_9TT4,TSLA,2023-12-21,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1998,2c-FSmratsw,NVDA,2024-02-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
1999,2c-FSmratsw,NVDA,2024-02-22,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2000,ThzfDYILLK4,TSLA,2026-04-05,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2001,TzVOmTHnUiI,MSFT,2024-08-06,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2002,TzVOmTHnUiI,MSFT,2024-08-06,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2003,TzVOmTHnUiI,NVDA,2024-08-06,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2004,TzVOmTHnUiI,NVDA,2024-08-06,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2005,TzVOmTHnUiI,NVDA,2024-08-06,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2006,TzVOmTHnUiI,GOOGL,2024-08-06,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2007,Z31engGgFwA,TSLA,2023-11-28,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2008,6IhfL_5jb4c,TSLA,2026-04-03,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2009,m-b2tgJRswc,NVDA,2024-11-09,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2010,cCHRhDh7KD4,TSLA,2023-12-14,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2011,digfWZMG-fw,TSLA,2022-12-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2012,digfWZMG-fw,TSLA,2022-12-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2013,digfWZMG-fw,TSLA,2022-12-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2014,digfWZMG-fw,TSLA,2022-12-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2015,digfWZMG-fw,TSLA,2022-12-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2016,digfWZMG-fw,TSLA,2022-12-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2017,digfWZMG-fw,TSLA,2022-12-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2018,digfWZMG-fw,TSLA,2022-12-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2019,digfWZMG-fw,TSLA,2022-12-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2020,digfWZMG-fw,TSLA,2022-12-15,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2021,dBL3Uuddag8,NVDA,2024-05-20,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2022,sgX1hADBm1o,TSLA,2024-02-14,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2023,xcgzbhFC8cI,AAPL,2024-03-08,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2024,xcgzbhFC8cI,AAPL,2024-03-08,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2025,VTbd0_n9qQA,TSLA,2026-02-28,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2026,zIEbL5x23zk,TSLA,2024-01-16,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2027,zIEbL5x23zk,AAPL,2024-01-16,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2028,v-H-njyqsjk,TSLA,2024-04-18,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2029,sHK-T2G21o4,AMC,2023-08-11,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2030,sHK-T2G21o4,AMC,2023-08-11,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2031,sHK-T2G21o4,AMC,2023-08-11,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
2032,sHK-T2G21o4,AMC,2023-08-11,False,True,False,True,False,event_id bridge between v1 manifest and v2 live DB
